"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
21 Mar 2021 00:38:00.000,-959.657338,4267.388152,4988.063442,-7.427486,0.761972,-2.077231
21 Mar 2021 00:39:00.000,-1402.591331,4302.615673,4851.276380,-7.330961,0.411788,-2.480491
21 Mar 2021 00:40:00.000,-1838.652945,4316.761400,4690.647795,-7.198497,0.059530,-2.871625
21 Mar 2021 00:41:00.000,-2265.704015,4309.752367,4506.963121,-7.030728,-0.293085,-3.248714
21 Mar 2021 00:42:00.000,-2681.649596,4281.618884,4301.121001,-6.828460,-0.644332,-3.609904
21 Mar 2021 00:43:00.000,-3084.448202,4232.494541,4074.129086,-6.592670,-0.992495,-3.953417
21 Mar 2021 00:44:00.000,-3472.121834,4162.615718,3827.099271,-6.324497,-1.335866,-4.277559
21 Mar 2021 00:45:00.000,-3842.765752,4072.320600,3561.242424,-6.025241,-1.672760,-4.580726
21 Mar 2021 00:46:00.000,-4194.557936,3962.047691,3277.862587,-5.696359,-2.001520,-4.861417
21 Mar 2021 00:47:00.000,-4525.768188,3832.333821,2978.350705,-5.339455,-2.320526,-5.118239
21 Mar 2021 00:48:00.000,-4834.766822,3683.811660,2664.177877,-4.956273,-2.628205,-5.349913
21 Mar 2021 00:49:00.000,-5120.032885,3517.206734,2336.888177,-4.548692,-2.923037,-5.555286
21 Mar 2021 00:50:00.000,-5380.161871,3333.333964,1998.091076,-4.118714,-3.203563,-5.733334
21 Mar 2021 00:51:00.000,-5613.872862,3133.093723,1649.453486,-3.668454,-3.468394,-5.883167
21 Mar 2021 00:52:00.000,-5820.015068,2917.467442,1292.691490,-3.200132,-3.716219,-6.004035
21 Mar 2021 00:53:00.000,-5997.573700,2687.512786,929.561781,-2.716060,-3.945810,-6.095336
21 Mar 2021 00:54:00.000,-6145.675159,2444.358413,561.852874,-2.218630,-4.156029,-6.156613
21 Mar 2021 00:55:00.000,-6263.591492,2189.198351,191.376126,-1.710303,-4.345836,-6.187560
21 Mar 2021 00:56:00.000,-6350.744082,1923.286027,-180.043374,-1.193594,-4.514291,-6.188025
21 Mar 2021 00:57:00.000,-6406.706564,1647.927976,-550.575987,-0.671061,-4.660565,-6.158010
21 Mar 2021 00:58:00.000,-6431.206930,1364.477272,-918.396738,-0.145288,-4.783937,-6.097668
21 Mar 2021 00:59:00.000,-6424.128821,1074.326719,-1281.694495,0.381123,-4.883804,-6.007307
21 Mar 2021 01:00:00.000,-6385.511999,778.901840,-1638.681062,0.905571,-4.959678,-5.887384
21 Mar 2021 01:01:00.000,-6315.552004,479.653717,-1987.600128,1.425467,-5.011196,-5.738503
21 Mar 2021 01:02:00.000,-6214.598990,178.051707,-2326.736032,1.938249,-5.038112,-5.561415
21 Mar 2021 01:03:00.000,-6083.155770,-124.423899,-2654.422281,2.441392,-5.040307,-5.357007
21 Mar 2021 01:04:00.000,-5921.875083,-426.289258,-2969.049780,2.932426,-5.017782,-5.126304
21 Mar 2021 01:05:00.000,-5731.556100,-726.064328,-3269.074739,3.408942,-4.970662,-4.870457
21 Mar 2021 01:06:00.000,-5513.140209,-1022.280180,-3553.026201,3.868610,-4.899193,-4.590742
21 Mar 2021 01:07:00.000,-5267.706113,-1313.486207,-3819.513170,4.309185,-4.803739,-4.288548
21 Mar 2021 01:08:00.000,-4996.464258,-1598.257207,-4067.231303,4.728522,-4.684782,-3.965372
21 Mar 2021 01:09:00.000,-4700.750662,-1875.200300,-4294.969134,5.124582,-4.542917,-3.622811
21 Mar 2021 01:10:00.000,-4382.020153,-2142.961653,-4501.613814,5.495445,-4.378850,-3.262554
21 Mar 2021 01:11:00.000,-4041.839085,-2400.232977,-4686.156346,5.839315,-4.193393,-2.886373
21 Mar 2021 01:12:00.000,-3681.877550,-2645.757779,-4847.696291,6.154531,-3.987459,-2.496114
21 Mar 2021 01:13:00.000,-3303.901153,-2878.337331,-4985.445947,6.439572,-3.762060,-2.093686
21 Mar 2021 01:14:00.000,-2909.762376,-3096.836349,-5098.733976,6.693063,-3.518299,-1.681057
21 Mar 2021 01:15:00.000,-2501.391570,-3300.188357,-5187.008479,6.913784,-3.257364,-1.260239
21 Mar 2021 01:16:00.000,-2080.787638,-3487.400711,-5249.839516,7.100672,-2.980527,-0.833284
21 Mar 2021 01:17:00.000,-1650.008418,-3657.559284,-5286.921057,7.252825,-2.689133,-0.402269
21 Mar 2021 01:18:00.000,-1211.160831,-3809.832772,-5298.072375,7.369510,-2.384597,0.030709
21 Mar 2021 01:19:00.000,-766.390819,-3943.476634,-5283.238864,7.450160,-2.068395,0.463543
21 Mar 2021 01:20:00.000,-317.873117,-4057.836636,-5242.492293,7.494382,-1.742059,0.894129
21 Mar 2021 01:21:00.000,132.199113,-4152.351985,-5176.030492,7.501955,-1.407171,1.320372
21 Mar 2021 01:22:00.000,581.624735,-4226.558054,-5084.176466,7.472835,-1.065355,1.740195
21 Mar 2021 01:23:00.000,1028.205143,-4280.088675,-4967.376942,7.407150,-0.718266,2.151552
21 Mar 2021 01:24:00.000,1469.754794,-4312.677991,-4826.200354,7.305207,-0.367591,2.552434
21 Mar 2021 01:25:00.000,1904.111697,-4324.161854,-4661.334255,7.167485,-0.015034,2.940882
21 Mar 2021 01:26:00.000,2329.147850,-4314.478767,-4473.582180,6.994636,0.337689,3.314990
21 Mar 2021 01:27:00.000,2742.779553,-4283.670347,-4263.859946,6.787486,0.688859,3.672921
21 Mar 2021 01:28:00.000,3142.977576,-4231.881313,-4033.191415,6.547024,1.036759,4.012913
21 Mar 2021 01:29:00.000,3527.777109,-4159.358977,-3782.703710,6.274406,1.379688,4.333289
21 Mar 2021 01:30:00.000,3895.287468,-4066.452250,-3513.621913,5.970948,1.715962,4.632461
21 Mar 2021 01:31:00.000,4243.701491,-3953.610141,-3227.263262,5.638117,2.043929,4.908946
21 Mar 2021 01:32:00.000,4571.304583,-3821.379763,-2925.030852,5.277529,2.361972,5.161367
21 Mar 2021 01:33:00.000,4876.483345,-3670.403835,-2608.406874,4.890941,2.668523,5.388466
21 Mar 2021 01:34:00.000,5157.733752,-3501.417696,-2278.945429,4.480241,2.962065,5.589105
21 Mar 2021 01:35:00.000,5413.668817,-3315.245830,-1938.264925,4.047439,3.241144,5.762278
21 Mar 2021 01:36:00.000,5643.025688,-3112.797922,-1588.040119,3.594662,3.504375,5.907115
21 Mar 2021 01:37:00.000,5844.672148,-2895.064452,-1229.993824,3.124136,3.750451,6.022885
21 Mar 2021 01:38:00.000,6017.612455,-2663.111857,-865.888338,2.638182,3.978149,6.109003
21 Mar 2021 01:39:00.000,6160.992488,-2418.077275,-497.516634,2.139198,4.186336,6.165032
21 Mar 2021 01:40:00.000,6274.104170,-2161.162906,-126.693368,1.629651,4.373977,6.190687
21 Mar 2021 01:41:00.000,6356.389124,-1893.630018,244.754250,1.112063,4.540140,6.185834
21 Mar 2021 01:42:00.000,6407.441546,-1616.792630,614.995664,0.588996,4.683999,6.150496
21 Mar 2021 01:43:00.000,6427.010272,-1332.010916,982.206198,0.063039,4.804841,6.084846
21 Mar 2021 01:44:00.000,6415.000032,-1040.684359,1344.576260,-0.463203,4.902070,5.989213
21 Mar 2021 01:45:00.000,6371.471867,-744.244710,1700.320453,-0.987126,4.975208,5.864076
21 Mar 2021 01:46:00.000,6296.642742,-444.148783,2047.686545,-1.506139,5.023897,5.710059
21 Mar 2021 01:47:00.000,6190.884319,-141.871131,2384.964247,-2.017678,5.047903,5.527936
21 Mar 2021 01:48:00.000,6054.720947,161.103340,2710.493749,-2.519221,5.047116,5.318615
21 Mar 2021 01:49:00.000,5888.826852,463.286797,3022.673963,-3.008297,5.021549,5.083144
21 Mar 2021 01:50:00.000,5694.022577,763.195886,3319.970430,-3.482500,4.971338,4.822696
21 Mar 2021 01:51:00.000,5471.270681,1059.359086,3600.922861,-3.939504,4.896740,4.538569
21 Mar 2021 01:52:00.000,5221.670746,1350.323969,3864.152254,-4.377071,4.798134,4.232173
21 Mar 2021 01:53:00.000,4946.453720,1634.664326,4108.367579,-4.793061,4.676015,3.905028
21 Mar 2021 01:54:00.000,4646.975637,1910.987133,4332.371988,-5.185446,4.530994,3.558753
21 Mar 2021 01:55:00.000,4324.710757,2177.939314,4535.068528,-5.552315,4.363790,3.195057
21 Mar 2021 01:56:00.000,3981.244164,2434.214275,4715.465342,-5.891886,4.175233,2.815733
21 Mar 2021 01:57:00.000,3618.263872,2678.558191,4872.680339,-6.202512,3.966252,2.422645
21 Mar 2021 01:58:00.000,3237.552473,2909.776001,5005.945314,-6.482687,3.737876,2.017724
21 Mar 2021 01:59:00.000,2840.978385,3126.737111,5114.609519,-6.731057,3.491223,1.602953
21 Mar 2021 02:00:00.000,2430.486724,3328.380769,5198.142664,-6.946421,3.227502,1.180361
21 Mar 2021 02:01:00.000,2008.089861,3513.721101,5256.137357,-7.127739,2.947999,0.752015
21 Mar 2021 02:02:00.000,1575.857686,3681.851784,5288.310959,-7.274134,2.654079,0.320006
21 Mar 2021 02:03:00.000,1135.907637,3831.950356,5294.506876,-7.384898,2.347172,-0.113558
21 Mar 2021 02:04:00.000,690.394526,3963.282124,5274.695260,-7.459494,2.028771,-0.546562
21 Mar 2021 02:05:00.000,241.500194,4075.203684,5228.973144,-7.497559,1.700426,-0.976892
21 Mar 2021 02:06:00.000,-208.576946,4167.166014,5157.563987,-7.498904,1.363732,-1.402450
21 Mar 2021 02:07:00.000,-657.632457,4238.717148,5060.816648,-7.463516,1.020327,-1.821156
21 Mar 2021 02:08:00.000,-1103.466472,4289.504407,4939.203781,-7.391561,0.671882,-2.230965
21 Mar 2021 02:09:00.000,-1543.894287,4319.276182,4793.319657,-7.283379,0.320094,-2.629869
21 Mar 2021 02:10:00.000,-1976.756911,4327.883250,4623.877415,-7.139487,-0.033323,-3.015915
21 Mar 2021 02:11:00.000,-2399.931540,4315.279623,4431.705751,-6.960574,-0.386643,-3.387207
21 Mar 2021 02:12:00.000,-2811.341896,4281.522911,4217.745045,-6.747500,-0.738139,-3.741919
21 Mar 2021 02:13:00.000,-3208.968394,4226.774203,3983.042944,-6.501295,-1.086091,-4.078303
21 Mar 2021 02:14:00.000,-3590.858083,4151.297441,3728.749406,-6.223151,-1.428792,-4.394698
21 Mar 2021 02:15:00.000,-3955.134311,4055.458302,3456.111227,-5.914417,-1.764559,-4.689539
21 Mar 2021 02:16:00.000,-4300.006065,3939.722572,3166.466061,-5.576597,-2.091740,-4.961363
21 Mar 2021 02:17:00.000,-4623.776939,3804.654020,2861.235962,-5.211340,-2.408722,-5.208821
21 Mar 2021 02:18:00.000,-4924.853662,3650.911768,2541.920476,-4.820433,-2.713941,-5.430681
21 Mar 2021 02:19:00.000,-5201.754154,3479.247175,2210.089298,-4.405794,-3.005887,-5.625838
21 Mar 2021 02:20:00.000,-5453.115050,3290.500226,1867.374556,-3.969462,-3.283118,-5.793317
21 Mar 2021 02:21:00.000,-5677.698637,3085.595468,1515.462724,-3.513584,-3.544259,-5.932280
21 Mar 2021 02:22:00.000,-5874.399179,2865.537477,1156.086241,-3.040409,-3.788018,-6.042035
21 Mar 2021 02:23:00.000,-6042.248559,2631.405909,791.014859,-2.552274,-4.013185,-6.122032
21 Mar 2021 02:24:00.000,-6180.421228,2384.350139,422.046773,-2.051592,-4.218647,-6.171872
21 Mar 2021 02:25:00.000,-6288.238403,2125.583526,50.999590,-1.540841,-4.403387,-6.191307
21 Mar 2021 02:26:00.000,-6365.171505,1856.377339,-320.298815,-1.022547,-4.566491,-6.180243
21 Mar 2021 02:27:00.000,-6410.844806,1578.054366,-690.019504,-0.499276,-4.707156,-6.138740
21 Mar 2021 02:28:00.000,-6425.037264,1291.982265,-1056.341674,0.026383,-4.824691,-6.067008
21 Mar 2021 02:29:00.000,-6407.683544,999.566679,-1417.461820,0.551831,-4.918521,-5.965412
21 Mar 2021 02:30:00.000,-6358.874224,702.244162,-1771.602769,1.074473,-4.988191,-5.834465
21 Mar 2021 02:31:00.000,-6278.855178,401.474968,-2117.022572,1.591729,-5.033366,-5.674828
21 Mar 2021 02:32:00.000,-6168.026158,98.735730,-2452.023181,2.101052,-5.053835,-5.487304
21 Mar 2021 02:33:00.000,-6026.938579,-204.487917,-2774.958857,2.599936,-5.049509,-5.272831
21 Mar 2021 02:34:00.000,-5856.292539,-506.708719,-3084.244292,3.085933,-5.020424,-5.032484
21 Mar 2021 02:35:00.000,-5656.933091,-806.445179,-3378.362368,3.556661,-4.966735,-4.767462
21 Mar 2021 02:36:00.000,-5429.845809,-1102.228849,-3655.871542,4.009820,-4.888721,-4.479083
21 Mar 2021 02:37:00.000,-5176.151662,-1392.611528,-3915.412813,4.443199,-4.786778,-4.168779
21 Mar 2021 02:38:00.000,-4897.101262,-1676.172322,-4155.716236,4.854688,-4.661420,-3.838085
21 Mar 2021 02:39:00.000,-4594.068491,-1951.524521,-4375.606973,5.242290,-4.513272,-3.488635
21 Mar 2021 02:40:00.000,-4268.543587,-2217.322289,-4574.010836,5.604126,-4.343070,-3.122149
21 Mar 2021 02:41:00.000,-3922.125693,-2472.267106,-4749.959329,5.938445,-4.151655,-2.740428
21 Mar 2021 02:42:00.000,-3556.514939,-2715.113963,-4902.594154,6.243633,-3.939969,-2.345343
21 Mar 2021 02:43:00.000,-3173.504090,-2944.677276,-5031.171186,6.518218,-3.709050,-1.938827
21 Mar 2021 02:44:00.000,-2774.969793,-3159.836490,-5135.063885,6.760876,-3.460027,-1.522865
21 Mar 2021 02:45:00.000,-2362.863481,-3359.541375,-5213.766171,6.970439,-3.194114,-1.099486
21 Mar 2021 02:46:00.000,-1939.201966,-3542.816972,-5266.894724,7.145896,-2.912604,-0.670751
21 Mar 2021 02:47:00.000,-1506.057754,-3708.768195,-5294.190724,7.286403,-2.616867,-0.238748
21 Mar 2021 02:48:00.000,-1065.549133,-3856.584056,-5295.521033,7.391279,-2.308335,0.194423
21 Mar 2021 02:49:00.000,-619.830067,-3985.541514,-5270.878793,7.460014,-1.988505,0.626655
21 Mar 2021 02:50:00.000,-171.079927,-4095.008923,-5220.383471,7.492273,-1.658927,1.055845
21 Mar 2021 02:51:00.000,278.506889,-4184.449076,-5144.280327,7.487890,-1.321198,1.479905
21 Mar 2021 02:52:00.000,726.731421,-4253.421822,-5042.939314,7.446879,-0.976954,1.896767
21 Mar 2021 02:53:00.000,1171.400659,-4301.586257,-4916.853412,7.369425,-0.627866,2.304400
21 Mar 2021 02:54:00.000,1610.338046,-4328.702467,-4766.636396,7.255890,-0.275628,2.700812
21 Mar 2021 02:55:00.000,2041.393952,-4334.632810,-4593.020045,7.106811,0.078045,3.084061
21 Mar 2021 02:56:00.000,2462.456064,-4319.342741,-4396.850785,6.922894,0.431433,3.452269
21 Mar 2021 02:57:00.000,2871.459646,-4282.901155,-4179.085790,6.705018,0.782811,3.803624
21 Mar 2021 02:58:00.000,3266.397631,-4225.480242,-3940.788533,6.454227,1.130460,4.136397
21 Mar 2021 02:59:00.000,3645.330494,-4147.354855,-3683.123810,6.171726,1.472679,4.448941
21 Mar 2021 03:00:00.000,4006.395848,-4048.901379,-3407.352242,5.858881,1.807787,4.739709
21 Mar 2021 03:01:00.000,4347.817726,-3930.596093,-3114.824283,5.517206,2.134135,5.007256
21 Mar 2021 03:02:00.000,4667.915485,-3793.013039,-2806.973746,5.148363,2.450115,5.250250
21 Mar 2021 03:03:00.000,4965.112292,-3636.821387,-2485.310874,4.754150,2.754166,5.467476
21 Mar 2021 03:04:00.000,5237.943124,-3462.782308,-2151.414996,4.336493,3.044784,5.657847
21 Mar 2021 03:05:00.000,5485.062252,-3271.745361,-1806.926782,3.897441,3.320527,5.820407
21 Mar 2021 03:06:00.000,5705.250136,-3064.644412,-1453.540154,3.439151,3.580028,5.954337
21 Mar 2021 03:07:00.000,5897.419708,-2842.493100,-1092.993886,2.963880,3.821998,6.058961
21 Mar 2021 03:08:00.000,6060.621986,-2606.379865,-727.062929,2.473971,4.045232,6.133750
21 Mar 2021 03:09:00.000,6194.050978,-2357.462577,-357.549537,1.971844,4.248622,6.178325
21 Mar 2021 03:10:00.000,6297.047852,-2096.962778,13.725797,1.459984,4.431156,6.192456
21 Mar 2021 03:11:00.000,6369.104334,-1826.159582,384.933492,0.940922,4.591926,6.176070
21 Mar 2021 03:12:00.000,6409.865316,-1546.383264,754.244115,0.417230,4.730136,6.129246
21 Mar 2021 03:13:00.000,6419.130654,-1259.008572,1119.837594,-0.108500,4.845101,6.052216
21 Mar 2021 03:14:00.000,6396.856145,-965.447810,1479.912400,-0.633665,4.936253,5.945366
21 Mar 2021 03:15:00.000,6343.153680,-667.143727,1832.694609,-1.155667,5.003147,5.809231
21 Mar 2021 03:16:00.000,6258.290580,-365.562263,2176.446808,-1.671926,5.045456,5.644491
21 Mar 2021 03:17:00.000,6142.688111,-62.185183,2509.476783,-2.179892,5.062978,5.451972
21 Mar 2021 03:18:00.000,5996.919215,241.497341,2830.145956,-2.677061,5.055635,5.232636
21 Mar 2021 03:19:00.000,5821.705451,543.994172,3136.877502,-3.160986,5.023473,4.987577
21 Mar 2021 03:20:00.000,5617.913193,843.820619,3428.164124,-3.629288,4.966661,4.718018
21 Mar 2021 03:21:00.000,5386.549110,1139.505786,3702.575436,-4.079672,4.885489,4.425300
21 Mar 2021 03:22:00.000,5128.754952,1429.599818,3958.764923,-4.509933,4.780369,4.110875
21 Mar 2021 03:23:00.000,4845.801695,1712.681002,4195.476449,-4.917970,4.651826,3.776302
21 Mar 2021 03:24:00.000,4539.083077,1987.362698,4411.550279,-5.301792,4.500502,3.423235
21 Mar 2021 03:25:00.000,4210.108562,2252.300058,4605.928606,-5.659534,4.327149,3.053415
21 Mar 2021 03:26:00.000,3860.495787,2506.196513,4777.660547,-5.989458,4.132624,2.668664
21 Mar 2021 03:27:00.000,3491.962523,2747.809998,4925.906610,-6.289965,3.917885,2.270872
21 Mar 2021 03:28:00.000,3106.318201,2975.958886,5049.942608,-6.559599,3.683988,1.861990
21 Mar 2021 03:29:00.000,2705.455040,3189.527624,5149.163011,-6.797057,3.432078,1.444021
21 Mar 2021 03:30:00.000,2291.338830,3387.472030,5223.083742,-7.001191,3.163388,1.019009
21 Mar 2021 03:31:00.000,1865.999398,3568.824248,5271.344389,-7.171015,2.879229,0.589031
21 Mar 2021 03:32:00.000,1431.520807,3732.697344,5293.709851,-7.305708,2.580986,0.156185
21 Mar 2021 03:33:00.000,990.031321,3878.289520,5290.071405,-7.404618,2.270111,-0.277416
21 Mar 2021 03:34:00.000,543.693192,4004.887935,5260.447196,-7.467264,1.948116,-0.709657
21 Mar 2021 03:35:00.000,94.692279,4111.872123,5204.982142,-7.493340,1.616567,-1.138430
21 Mar 2021 03:36:00.000,-354.772427,4198.716992,5123.947272,-7.482716,1.277076,-1.561640
21 Mar 2021 03:37:00.000,-802.499361,4264.995389,5017.738470,-7.435436,0.931295,-1.977221
21 Mar 2021 03:38:00.000,-1246.294968,4310.380219,4886.874662,-7.351722,0.580905,-2.383140
21 Mar 2021 03:39:00.000,-1683.984276,4334.646121,4731.995416,-7.231971,0.227615,-2.777409
21 Mar 2021 03:40:00.000,-2113.421419,4337.670659,4553.857981,-7.076757,-0.126853,-3.158096
21 Mar 2021 03:41:00.000,-2532.500058,4319.435054,4353.333762,-6.886825,-0.480769,-3.523330
21 Mar 2021 03:42:00.000,-2939.163658,4280.024423,4131.404243,-6.663088,-0.832400,-3.871314
21 Mar 2021 03:43:00.000,-3331.415582,4219.627520,3889.156357,-6.406627,-1.180026,-4.200331
21 Mar 2021 03:44:00.000,-3707.328931,4138.535987,3627.777341,-6.118687,-1.521940,-4.508755
21 Mar 2021 03:45:00.000,-4065.056105,4037.143094,3348.549065,-5.800666,-1.856461,-4.795060
21 Mar 2021 03:46:00.000,-4402.838015,3915.941979,3052.841867,-5.454115,-2.181943,-5.057825
21 Mar 2021 03:47:00.000,-4719.012901,3775.523377,2742.107924,-5.080725,-2.496781,-5.295744
21 Mar 2021 03:48:00.000,-5012.024711,3616.572857,2417.874176,-4.682327,-2.799419,-5.507632
21 Mar 2021 03:49:00.000,-5280.430971,3439.867558,2081.734836,-4.260876,-3.088363,-5.692433
21 Mar 2021 03:50:00.000,-5522.910121,3246.272449,1735.343531,-3.818444,-3.362181,-5.849223
21 Mar 2021 03:51:00.000,-5738.268243,3036.736122,1380.405097,-3.357213,-3.619518,-5.977219
21 Mar 2021 03:52:00.000,-5925.445164,2812.286137,1018.667094,-2.879457,-3.859098,-6.075781
21 Mar 2021 03:53:00.000,-6083.519866,2574.023940,651.911062,-2.387538,-4.079736,-6.144418
21 Mar 2021 03:54:00.000,-6211.715184,2323.119385,281.943584,-1.883887,-4.280337,-6.182786
21 Mar 2021 03:55:00.000,-6309.401761,2060.804893,-89.412788,-1.370998,-4.459911,-6.190696
21 Mar 2021 03:56:00.000,-6376.101212,1788.369266,-460.328712,-0.851409,-4.617571,-6.168111
21 Mar 2021 03:57:00.000,-6411.488511,1507.151215,-828.977263,-0.327689,-4.752540,-6.115149
21 Mar 2021 03:58:00.000,-6415.393556,1218.532619,-1193.543122,0.197569,-4.864156,-6.032079
21 Mar 2021 03:59:00.000,-6387.801920,923.931571,-1552.231699,0.721769,-4.951875,-5.919322
21 Mar 2021 04:00:00.000,-6328.854783,624.795247,-1903.278115,1.242323,-5.015273,-5.777447
21 Mar 2021 04:01:00.000,-6238.848060,322.592642,-2244.956025,1.756665,-5.054046,-5.607169
21 Mar 2021 04:02:00.000,-6118.230711,18.807217,-2575.586191,2.262261,-5.068015,-5.409342
21 Mar 2021 04:03:00.000,-5967.602285,-285.070501,-2893.544791,2.756626,-5.057124,-5.184959
21 Mar 2021 04:04:00.000,-5787.709692,-587.550327,-3197.271409,3.237336,-5.021441,-4.935140
21 Mar 2021 04:05:00.000,-5579.443249,-887.149781,-3485.276652,3.702038,-4.961154,-4.661130
21 Mar 2021 04:06:00.000,-5343.832016,-1182.401378,-3756.149387,4.148461,-4.876574,-4.364292
21 Mar 2021 04:07:00.000,-5082.038477,-1471.859813,-4008.563536,4.574429,-4.768130,-4.046097
21 Mar 2021 04:08:00.000,-4795.352585,-1754.108981,-4241.284418,4.977872,-4.636366,-3.708119
21 Mar 2021 04:09:00.000,-4485.185220,-2027.768832,-4453.174609,5.356831,-4.481938,-3.352025
21 Mar 2021 04:10:00.000,-4153.061103,-2291.502004,-4643.199304,5.709471,-4.305612,-2.979567
21 Mar 2021 04:11:00.000,-3800.611201,-2544.020221,-4810.431149,6.034087,-4.108259,-2.592573
21 Mar 2021 04:12:00.000,-3429.564678,-2784.090430,-4954.054555,6.329112,-3.890848,-2.192939
21 Mar 2021 04:13:00.000,-3041.740415,-3010.540647,-5073.369456,6.593123,-3.654444,-1.782618
21 Mar 2021 04:14:00.000,-2639.038158,-3222.265498,-5167.794525,6.824848,-3.400201,-1.363613
21 Mar 2021 04:15:00.000,-2223.429328,-3418.231439,-5236.869825,7.023171,-3.129358,-0.937967
21 Mar 2021 04:16:00.000,-1796.947531,-3597.481622,-5280.258904,7.187136,-2.843233,-0.507752
21 Mar 2021 04:17:00.000,-1361.678813,-3759.140419,-5297.750324,7.315952,-2.543214,-0.075060
21 Mar 2021 04:18:00.000,-919.751686,-3902.417556,-5289.258617,7.408994,-2.230757,0.358004
21 Mar 2021 04:19:00.000,-473.326986,-4026.611878,-5254.824682,7.465810,-1.907375,0.789333
21 Mar 2021 04:20:00.000,-24.587569,-4131.114696,-5194.615608,7.486119,-1.574636,1.216829
21 Mar 2021 04:21:00.000,424.272084,-4215.412734,-5108.923927,7.469814,-1.234153,1.638410
21 Mar 2021 04:22:00.000,871.056343,-4279.090651,-4998.166302,7.416964,-0.887575,2.052022
