"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
23 Mar 2021 02:46:00.000,-999.803169,5734.033716,7122.235058,-6.111695,-1.225028,-0.456951
23 Mar 2021 02:47:00.000,-1365.483460,5655.261129,7088.238581,-6.075238,-1.400528,-0.676348
23 Mar 2021 02:48:00.000,-1728.625890,5565.985769,7041.050053,-6.027095,-1.575085,-0.896568
23 Mar 2021 02:49:00.000,-2088.524233,5466.272044,6980.628903,-5.967104,-1.748438,-1.117321
23 Mar 2021 02:50:00.000,-2444.462485,5356.200315,6906.952363,-5.895100,-1.920315,-1.338304
23 Mar 2021 02:51:00.000,-2795.714982,5235.867617,6820.016376,-5.810924,-2.090432,-1.559198
23 Mar 2021 02:52:00.000,-3141.546585,5105.388447,6719.836573,-5.714419,-2.258492,-1.779665
23 Mar 2021 02:53:00.000,-3481.212964,4964.895588,6606.449332,-5.605436,-2.424182,-1.999352
23 Mar 2021 02:54:00.000,-3813.960981,4814.540991,6479.912905,-5.483828,-2.587176,-2.217884
23 Mar 2021 02:55:00.000,-4139.029178,4654.496696,6340.308628,-5.349464,-2.747129,-2.434866
23 Mar 2021 02:56:00.000,-4455.648408,4484.955801,6187.742200,-5.202219,-2.903683,-2.649880
23 Mar 2021 02:57:00.000,-4763.042597,4306.133468,6022.345033,-5.041985,-3.056461,-2.862487
23 Mar 2021 02:58:00.000,-5060.429680,4118.267967,5844.275674,-4.868670,-3.205068,-3.072222
23 Mar 2021 02:59:00.000,-5347.022704,3921.621740,5653.721292,-4.682203,-3.349093,-3.278595
23 Mar 2021 03:00:00.000,-5622.031139,3716.482494,5450.899212,-4.482536,-3.488104,-3.481089
23 Mar 2021 03:01:00.000,-5884.662399,3503.164296,5236.058513,-4.269648,-3.621653,-3.679161
23 Mar 2021 03:02:00.000,-6134.123604,3282.008674,5009.481650,-4.043550,-3.749273,-3.872241
23 Mar 2021 03:03:00.000,-6369.623599,3053.385698,4771.486109,-3.804290,-3.870477,-4.059731
23 Mar 2021 03:04:00.000,-6590.375246,2817.695035,4522.426068,-3.551955,-3.984765,-4.241004
23 Mar 2021 03:05:00.000,-6795.598018,2575.366948,4262.694048,-3.286679,-4.091617,-4.415407
23 Mar 2021 03:06:00.000,-6984.520904,2326.863228,3992.722529,-3.008648,-4.190502,-4.582260
23 Mar 2021 03:07:00.000,-7156.385648,2072.678035,3712.985506,-2.718103,-4.280872,-4.740859
23 Mar 2021 03:08:00.000,-7310.450328,1813.338612,3423.999959,-2.415349,-4.362171,-4.890474
23 Mar 2021 03:09:00.000,-7445.993298,1549.405847,3126.327191,-2.100761,-4.433834,-5.030356
23 Mar 2021 03:10:00.000,-7562.317483,1281.474655,2820.574006,-1.774786,-4.495294,-5.159738
23 Mar 2021 03:11:00.000,-7658.755041,1010.174134,2507.393681,-1.437953,-4.545981,-5.277839
23 Mar 2021 03:12:00.000,-7734.672376,736.167473,2187.486677,-1.090878,-4.585329,-5.383867
23 Mar 2021 03:13:00.000,-7789.475487,460.151549,1861.601052,-0.734269,-4.612783,-5.477027
23 Mar 2021 03:14:00.000,-7822.615634,182.856200,1530.532514,-0.368929,-4.627802,-5.556529
23 Mar 2021 03:15:00.000,-7833.595276,-94.956891,1195.124055,0.004237,-4.629870,-5.621590
23 Mar 2021 03:16:00.000,-7821.974242,-372.495725,856.265117,0.384221,-4.618497,-5.671446
23 Mar 2021 03:17:00.000,-7787.376062,-648.939975,514.890238,0.769906,-4.593231,-5.705360
23 Mar 2021 03:18:00.000,-7729.494386,-923.443456,171.977105,1.160071,-4.553667,-5.722635
23 Mar 2021 03:19:00.000,-7648.099413,-1195.137124,-171.456009,1.553388,-4.499452,-5.722620
23 Mar 2021 03:20:00.000,-7543.044196,-1463.132600,-514.353487,1.948426,-4.430298,-5.704723
23 Mar 2021 03:21:00.000,-7414.270740,-1726.526243,-855.626300,2.343654,-4.345989,-5.668426
23 Mar 2021 03:22:00.000,-7261.815733,-1984.403772,-1194.156677,2.737451,-4.246390,-5.613292
23 Mar 2021 03:23:00.000,-7085.815790,-2235.845414,-1528.803481,3.128114,-4.131455,-5.538982
23 Mar 2021 03:24:00.000,-6886.512058,-2479.931544,-1858.408311,3.513868,-4.001236,-5.445261
23 Mar 2021 03:25:00.000,-6664.254028,-2715.748786,-2181.802279,3.892883,-3.855890,-5.332015
23 Mar 2021 03:26:00.000,-6419.502424,-2942.396494,-2497.813406,4.263288,-3.695685,-5.199256
23 Mar 2021 03:27:00.000,-6152.831026,-3158.993537,-2805.274575,4.623194,-3.521002,-5.047133
23 Mar 2021 03:28:00.000,-5864.927295,-3364.685291,-3103.031928,4.970707,-3.332342,-4.875936
23 Mar 2021 03:29:00.000,-5556.591722,-3558.650731,-3389.953593,5.303959,-3.130320,-4.686104
23 Mar 2021 03:30:00.000,-5228.735800,-3740.109484,-3664.938604,5.621124,-2.915672,-4.478225
23 Mar 2021 03:31:00.000,-4882.378597,-3908.328725,-3926.925863,5.920445,-2.689243,-4.253035
23 Mar 2021 03:32:00.000,-4518.641905,-4062.629780,-4174.902964,6.200257,-2.451987,-4.011417
23 Mar 2021 03:33:00.000,-4138.743995,-4202.394280,-4407.914736,6.459011,-2.204956,-3.754392
23 Mar 2021 03:34:00.000,-3743.992059,-4327.069766,-4625.071309,6.695290,-1.949290,-3.483109
23 Mar 2021 03:35:00.000,-3335.773423,-4436.174597,-4825.555551,6.907836,-1.686206,-3.198839
23 Mar 2021 03:36:00.000,-2915.545691,-4529.302076,-5008.629735,7.095563,-1.416980,-2.902956
23 Mar 2021 03:37:00.000,-2484.825969,-4606.123698,-5173.641281,7.257570,-1.142940,-2.596922
23 Mar 2021 03:38:00.000,-2045.179397,-4666.391464,-5320.027488,7.393151,-0.865439,-2.282269
23 Mar 2021 03:39:00.000,-1598.207167,-4709.939217,-5447.319158,7.501805,-0.585850,-1.960581
23 Mar 2021 03:40:00.000,-1145.534283,-4736.682995,-5555.143071,7.583235,-0.305539,-1.633474
23 Mar 2021 03:41:00.000,-688.797272,-4746.620417,-5643.223282,7.637350,-0.025859,-1.302576
23 Mar 2021 03:42:00.000,-229.632072,-4739.829125,-5711.381263,7.664257,0.251874,-0.969508
23 Mar 2021 03:43:00.000,230.337689,-4716.464370,-5759.534912,7.664257,0.526390,-0.635867
23 Mar 2021 03:44:00.000,689.511849,-4676.755798,-5787.696513,7.637830,0.796478,-0.303204
23 Mar 2021 03:45:00.000,1146.324119,-4621.003538,-5795.969721,7.585625,1.060999,0.026984
23 Mar 2021 03:46:00.000,1599.251625,-4549.573714,-5784.545691,7.508440,1.318892,0.353274
23 Mar 2021 03:47:00.000,2046.823471,-4462.893463,-5753.698457,7.407209,1.569184,0.674325
23 Mar 2021 03:48:00.000,2487.628244,-4361.445608,-5703.779703,7.282983,1.810993,0.988888
23 Mar 2021 03:49:00.000,2920.320432,-4245.763070,-5635.213046,7.136910,2.043531,1.295815
23 Mar 2021 03:50:00.000,3343.625734,-4116.423155,-5548.487972,6.970217,2.266106,1.594058
23 Mar 2021 03:51:00.000,3756.345266,-3974.041795,-5444.153537,6.784191,2.478125,1.882678
23 Mar 2021 03:52:00.000,4157.358721,-3819.267850,-5322.811968,6.580165,2.679085,2.160844
23 Mar 2021 03:53:00.000,4545.626507,-3652.777545,-5185.112255,6.359497,2.868576,2.427831
23 Mar 2021 03:54:00.000,4920.190962,-3475.269114,-5031.743838,6.123560,3.046277,2.683016
23 Mar 2021 03:55:00.000,5280.176709,-3287.457704,-4863.430475,5.873724,3.211947,2.925880
23 Mar 2021 03:56:00.000,5624.790240,-3090.070587,-4680.924346,5.611345,3.365423,3.155998
23 Mar 2021 03:57:00.000,5953.318832,-2883.842710,-4485.000460,5.337759,3.506613,3.373034
23 Mar 2021 03:58:00.000,6265.128877,-2669.512603,-4276.451402,5.054265,3.635490,3.576741
23 Mar 2021 03:59:00.000,6559.663724,-2447.818664,-4056.082453,4.762126,3.752085,3.766944
23 Mar 2021 04:00:00.000,6836.441118,-2219.495811,-3824.707090,4.462557,3.856482,3.943545
23 Mar 2021 04:01:00.000,7095.050324,-1985.272514,-3583.142896,4.156724,3.948812,4.106507
23 Mar 2021 04:02:00.000,7335.149010,-1745.868185,-3332.207862,3.845739,4.029244,4.255853
23 Mar 2021 04:03:00.000,7556.459953,-1501.990909,-3072.717078,3.530658,4.097986,4.391657
23 Mar 2021 04:04:00.000,7758.767643,-1254.335512,-2805.479818,3.212480,4.155270,4.514038
23 Mar 2021 04:05:00.000,7941.914832,-1003.581929,-2531.296973,2.892146,4.201358,4.623156
23 Mar 2021 04:06:00.000,8105.799073,-750.393860,-2250.958837,2.570539,4.236528,4.719204
23 Mar 2021 04:07:00.000,8250.369297,-495.417685,-1965.243217,2.248488,4.261076,4.802403
23 Mar 2021 04:08:00.000,8375.622454,-239.281611,-1674.913832,1.926766,4.275311,4.873000
23 Mar 2021 04:09:00.000,8481.600254,17.404960,-1380.718999,1.606090,4.279549,4.931262
23 Mar 2021 04:10:00.000,8568.386021,274.051882,-1083.390554,1.287130,4.274113,4.977469
23 Mar 2021 04:11:00.000,8636.101682,530.088547,-783.643009,0.970503,4.259329,5.011916
23 Mar 2021 04:12:00.000,8684.904900,784.964018,-482.172906,0.656784,4.235526,5.034908
23 Mar 2021 04:13:00.000,8714.986366,1038.147041,-179.658351,0.346502,4.203030,5.046752
23 Mar 2021 04:14:00.000,8726.567248,1289.125947,123.241299,0.040143,4.162165,5.047765
23 Mar 2021 04:15:00.000,8719.896803,1537.408463,425.885602,-0.261841,4.113253,5.038261
23 Mar 2021 04:16:00.000,8695.250147,1782.521449,727.653086,-0.559038,4.056610,5.018555
23 Mar 2021 04:17:00.000,8652.926197,2024.010570,1027.941201,-0.851066,3.992546,4.988964
23 Mar 2021 04:18:00.000,8593.245757,2261.439924,1326.166183,-1.137574,3.921364,4.949798
23 Mar 2021 04:19:00.000,8516.549768,2494.391627,1621.762844,-1.418242,3.843361,4.901364
23 Mar 2021 04:20:00.000,8423.197698,2722.465371,1914.184310,-1.692770,3.758826,4.843966
23 Mar 2021 04:21:00.000,8313.566077,2945.277965,2202.901705,-1.960887,3.668042,4.777900
23 Mar 2021 04:22:00.000,8188.047171,3162.462865,2487.403801,-2.222340,3.571280,4.703459
23 Mar 2021 04:23:00.000,8047.047776,3373.669690,2767.196638,-2.476895,3.468808,4.620926
23 Mar 2021 04:24:00.000,7890.988142,3578.563750,3041.803131,-2.724336,3.360883,4.530581
23 Mar 2021 04:25:00.000,7720.301004,3776.825573,3310.762655,-2.964462,3.247754,4.432694
23 Mar 2021 04:26:00.000,7535.430730,3968.150446,3573.630633,-3.197086,3.129666,4.327529
23 Mar 2021 04:27:00.000,7336.832562,4152.247968,3829.978123,-3.422032,3.006852,4.215345
23 Mar 2021 04:28:00.000,7124.971957,4328.841619,4079.391403,-3.639135,2.879541,4.096391
23 Mar 2021 04:29:00.000,6900.324011,4497.668353,4321.471576,-3.848238,2.747954,3.970912
23 Mar 2021 04:30:00.000,6663.372973,4658.478211,4555.834180,-4.049192,2.612308,3.839147
23 Mar 2021 04:31:00.000,6414.611829,4811.033957,4782.108824,-4.241856,2.472811,3.701325
23 Mar 2021 04:32:00.000,6154.541957,4955.110745,4999.938834,-4.426092,2.329669,3.557675
23 Mar 2021 04:33:00.000,5883.672855,5090.495813,5208.980930,-4.601767,2.183079,3.408417
23 Mar 2021 04:34:00.000,5602.521918,5216.988200,5408.904927,-4.768751,2.033237,3.253767
23 Mar 2021 04:35:00.000,5311.614280,5334.398502,5599.393460,-4.926916,1.880335,3.093936
23 Mar 2021 04:36:00.000,5011.482708,5442.548656,5780.141748,-5.076137,1.724559,2.929133
23 Mar 2021 04:37:00.000,4702.667531,5541.271758,5950.857374,-5.216289,1.566094,2.759562
23 Mar 2021 04:38:00.000,4385.716626,5630.411911,6111.260121,-5.347246,1.405124,2.585426
23 Mar 2021 04:39:00.000,4061.185435,5709.824110,6261.081821,-5.468881,1.241828,2.406925
23 Mar 2021 04:40:00.000,3729.637018,5779.374169,6400.066257,-5.581069,1.076387,2.224255
23 Mar 2021 04:41:00.000,3391.642133,5838.938669,6527.969099,-5.683680,0.908981,2.037617
23 Mar 2021 04:42:00.000,3047.779354,5888.404959,6644.557879,-5.776583,0.739788,1.847206
23 Mar 2021 04:43:00.000,2698.635199,5927.671185,6749.612011,-5.859646,0.568989,1.653221
23 Mar 2021 04:44:00.000,2344.804284,5956.646365,6842.922853,-5.932733,0.396767,1.455862
23 Mar 2021 04:45:00.000,1986.889494,5975.250496,6924.293819,-5.995704,0.223304,1.255331
23 Mar 2021 04:46:00.000,1625.502162,5983.414710,6993.540532,-6.048418,0.048789,1.051831
23 Mar 2021 04:47:00.000,1261.262257,5981.081468,7050.491037,-6.090730,-0.126589,0.845572
23 Mar 2021 04:48:00.000,894.798572,5968.204794,7094.986057,-6.122490,-0.302634,0.636767
23 Mar 2021 04:49:00.000,526.748914,5944.750564,7126.879303,-6.143548,-0.479147,0.425634
23 Mar 2021 04:50:00.000,157.760289,5910.696828,7146.037850,-6.153749,-0.655922,0.212400
23 Mar 2021 04:51:00.000,-211.510933,5866.034184,7152.342557,-6.152936,-0.832747,-0.002703
23 Mar 2021 04:52:00.000,-580.398862,5810.766199,7145.688562,-6.140948,-1.009401,-0.219433
23 Mar 2021 04:53:00.000,-948.227958,5744.909880,7125.985824,-6.117623,-1.185658,-0.437538
23 Mar 2021 04:54:00.000,-1314.312940,5668.496191,7093.159747,-6.082799,-1.361279,-0.656756
23 Mar 2021 04:55:00.000,-1677.958716,5581.570622,7047.151856,-6.036312,-1.536019,-0.876813
23 Mar 2021 04:56:00.000,-2038.460376,5484.193808,6987.920550,-5.977997,-1.709618,-1.097422
23 Mar 2021 04:57:00.000,-2395.103229,5376.442199,6915.441924,-5.907692,-1.881809,-1.318280
23 Mar 2021 04:58:00.000,-2747.162912,5258.408783,6829.710666,-5.825237,-2.052308,-1.539071
23 Mar 2021 04:59:00.000,-3093.905564,5130.203855,6730.741022,-5.730474,-2.220821,-1.759460
23 Mar 2021 05:00:00.000,-3434.588097,4991.955843,6618.567841,-5.623252,-2.387038,-1.979094
23 Mar 2021 05:01:00.000,-3768.458558,4843.812176,6493.247694,-5.503426,-2.550635,-2.197604
23 Mar 2021 05:02:00.000,-4094.756609,4685.940205,6354.860070,-5.370860,-2.711272,-2.414595
23 Mar 2021 05:03:00.000,-4412.714127,4518.528161,6203.508637,-5.225431,-2.868592,-2.629655
23 Mar 2021 05:04:00.000,-4721.555953,4341.786160,6039.322590,-5.067026,-3.022221,-2.842346
23 Mar 2021 05:05:00.000,-5020.500798,4155.947240,5862.458054,-4.895553,-3.171769,-3.052206
23 Mar 2021 05:06:00.000,-5308.762319,3961.268424,5673.099556,-4.710936,-3.316827,-3.258751
23 Mar 2021 05:07:00.000,-5585.550401,3758.031814,5471.461559,-4.513124,-3.456966,-3.461466
23 Mar 2021 05:08:00.000,-5850.072642,3546.545687,5257.790039,-4.302092,-3.591740,-3.659814
23 Mar 2021 05:09:00.000,-6101.536082,3327.145598,5032.364105,-4.077846,-3.720686,-3.853227
23 Mar 2021 05:10:00.000,-6339.149179,3100.195472,4795.497645,-3.840429,-3.843321,-4.041112
23 Mar 2021 05:11:00.000,-6562.124062,2866.088660,4547.540979,-3.589922,-3.959146,-4.222847
23 Mar 2021 05:12:00.000,-6769.679075,2625.248961,4288.882513,-3.326451,-4.067645,-4.397783
23 Mar 2021 05:13:00.000,-6961.041640,2378.131568,4019.950349,-3.050195,-4.168287,-4.565244
23 Mar 2021 05:14:00.000,-7135.451439,2125.223930,3741.213853,-2.761386,-4.260526,-4.724530
23 Mar 2021 05:15:00.000,-7292.163946,1867.046492,3453.185125,-2.460321,-4.343809,-4.874915
23 Mar 2021 05:16:00.000,-7430.454311,1604.153293,3156.420354,-2.147361,-4.417571,-5.015655
23 Mar 2021 05:17:00.000,-7549.621606,1337.132385,2851.521016,-1.822945,-4.481243,-5.145986
23 Mar 2021 05:18:00.000,-7648.993428,1066.606034,2539.134864,-1.487589,-4.534255,-5.265128
23 Mar 2021 05:19:00.000,-7727.930861,793.230680,2219.956679,-1.141896,-4.576040,-5.372293
23 Mar 2021 05:20:00.000,-7785.833777,517.696595,1894.728715,-0.786558,-4.606040,-5.466689
23 Mar 2021 05:21:00.000,-7822.146455,240.727216,1564.240798,-0.422366,-4.623709,-5.547524
23 Mar 2021 05:22:00.000,-7836.363484,-36.921891,1229.330017,-0.050210,-4.628526,-5.614017
23 Mar 2021 05:23:00.000,-7828.035895,-314.464485,890.879951,0.328919,-4.619994,-5.665401
23 Mar 2021 05:24:00.000,-7796.777480,-591.085547,549.819382,0.713919,-4.597653,-5.700939
23 Mar 2021 05:25:00.000,-7742.271199,-865.943669,207.120431,1.103586,-4.561088,-5.719927
23 Mar 2021 05:26:00.000,-7664.275612,-1138.173946,-136.203928,1.496606,-4.509936,-5.721711
23 Mar 2021 05:27:00.000,-7562.631212,-1406.891409,-479.103008,1.891563,-4.443895,-5.705692
23 Mar 2021 05:28:00.000,-7437.266563,-1671.195002,-820.492260,2.286942,-4.362734,-5.671343
23 Mar 2021 05:29:00.000,-7288.204091,-1930.172100,-1159.257831,2.681134,-4.266302,-5.618217
23 Mar 2021 05:30:00.000,-7115.565410,-2182.903567,-1494.261852,3.072446,-4.154536,-5.545963
23 Mar 2021 05:31:00.000,-6919.576036,-2428.469314,-1824.348438,3.459114,-4.027469,-5.454334
23 Mar 2021 05:32:00.000,-6700.569325,-2665.954318,-2148.350373,3.839316,-3.885237,-5.343200
23 Mar 2021 05:33:00.000,-6458.989510,-2894.455041,-2465.096423,4.211184,-3.728087,-5.212558
23 Mar 2021 05:34:00.000,-6195.393693,-3113.086165,-2773.419218,4.572831,-3.556379,-5.062538
23 Mar 2021 05:35:00.000,-5910.452659,-3320.987561,-3072.163585,4.922363,-3.370591,-4.893414
23 Mar 2021 05:36:00.000,-5604.950418,-3517.331361,-3360.195236,5.257905,-3.171316,-4.705606
23 Mar 2021 05:37:00.000,-5279.782395,-3701.329032,-3636.409665,5.577623,-2.959269,-4.499682
23 Mar 2021 05:38:00.000,-4935.952210,-3872.238308,-3899.741103,5.879748,-2.735273,-4.276362
23 Mar 2021 05:39:00.000,-4574.567043,-4029.369848,-4149.171375,6.162600,-2.500263,-4.036507
23 Mar 2021 05:40:00.000,-4196.831595,-4172.093485,-4383.738474,6.424610,-2.255273,-3.781123
23 Mar 2021 05:41:00.000,-3804.040723,-4299.843929,-4602.544702,6.664340,-2.001426,-3.511343
23 Mar 2021 05:42:00.000,-3397.570828,-4412.125808,-4804.764200,6.880507,-1.739925,-3.228424
23 Mar 2021 05:43:00.000,-2978.870146,-4508.517940,-4989.649712,7.071998,-1.472036,-2.933727
23 Mar 2021 05:44:00.000,-2549.448106,-4588.676740,-5156.538465,7.237882,-1.199077,-2.628704
23 Mar 2021 05:45:00.000,-2110.863939,-4652.338699,-5304.857033,7.377424,-0.922397,-2.314880
23 Mar 2021 05:46:00.000,-1664.714767,-4699.321905,-5434.125115,7.490092,-0.643363,-1.993833
23 Mar 2021 05:47:00.000,-1212.623377,-4729.526566,-5543.958158,7.575557,-0.363346,-1.667177
23 Mar 2021 05:48:00.000,-756.225925,-4742.934568,-5634.068816,7.633699,-0.083698,-1.336540
23 Mar 2021 05:49:00.000,-297.159779,-4739.608091,-5704.267235,7.664594,0.194258,-1.003546
23 Mar 2021 05:50:00.000,162.948278,-4719.687342,-5754.460214,7.668516,0.469243,-0.669795
23 Mar 2021 05:51:00.000,622.493305,-4683.387482,-5784.649293,7.645919,0.740037,-0.336847
23 Mar 2021 05:52:00.000,1079.902739,-4630.994845,-5794.927858,7.597426,1.005487,-0.006207
23 Mar 2021 05:53:00.000,1533.646077,-4562.862546,-5785.477376,7.523816,1.264519,0.320692
23 Mar 2021 05:54:00.000,1982.243595,-4479.405591,-5756.562858,7.426003,1.516145,0.642496
23 Mar 2021 05:55:00.000,2424.274027,-4381.095611,-5708.527701,7.305024,1.759465,0.957944
23 Mar 2021 05:56:00.000,2858.381146,-4268.455326,-5641.788019,7.162012,1.993677,1.265873
23 Mar 2021 05:57:00.000,3283.279246,-4142.052851,-5556.826609,6.998184,2.218070,1.565224
23 Mar 2021 05:58:00.000,3697.757519,-4002.495956,-5454.186674,6.814822,2.432034,1.855042
23 Mar 2021 05:59:00.000,4100.683367,-3850.426355,-5334.465417,6.613253,2.635050,2.134483
23 Mar 2021 06:00:00.000,4491.004693,-3686.514125,-5198.307625,6.394832,2.826692,2.402808
23 Mar 2021 06:01:00.000,4867.751255,-3511.452322,-5046.399329,6.160932,3.006622,2.659382
23 Mar 2021 06:02:00.000,5230.035141,-3325.951836,-4879.461634,5.912925,3.174584,2.903672
23 Mar 2021 06:03:00.000,5577.050465,-3130.736564,-4698.244783,5.652172,3.330401,3.135242
23 Mar 2021 06:04:00.000,5908.072377,-2926.538895,-4503.522516,5.380010,3.473968,3.353747
23 Mar 2021 06:05:00.000,6222.455472,-2714.095565,-4296.086760,5.097749,3.605245,3.558928
23 Mar 2021 06:06:00.000,6519.631702,-2494.143879,-4076.742695,4.806656,3.724254,3.750603
23 Mar 2021 06:07:00.000,6799.107868,-2267.418303,-3846.304197,4.507955,3.831067,3.928665
23 Mar 2021 06:08:00.000,7060.462778,-2034.647430,-3605.589690,4.202820,3.925806,4.093071
23 Mar 2021 06:09:00.000,7303.344166,-1796.551312,-3355.418393,3.892371,4.008634,4.243837
23 Mar 2021 06:10:00.000,7527.465415,-1553.839135,-3096.606960,3.577675,4.079748,4.381032
23 Mar 2021 06:11:00.000,7732.602169,-1307.207224,-2829.966504,3.259739,4.139378,4.504772
23 Mar 2021 06:12:00.000,7918.588885,-1057.337368,-2556.299992,2.939513,4.187777,4.615212
23 Mar 2021 06:13:00.000,8085.315369,-804.895422,-2276.399985,2.617891,4.225221,4.712543
23 Mar 2021 06:14:00.000,8232.723340,-550.530173,-1991.046698,2.295709,4.252001,4.796985
23 Mar 2021 06:15:00.000,8360.803058,-294.872456,-1701.006374,1.973747,4.268422,4.868782
23 Mar 2021 06:16:00.000,8469.590047,-38.534476,-1407.029924,1.652733,4.274799,4.928199
23 Mar 2021 06:17:00.000,8559.161923,217.890675,-1109.851830,1.333344,4.271451,4.975518
23 Mar 2021 06:18:00.000,8629.635366,473.829327,-810.189266,1.016205,4.258705,5.011033
23 Mar 2021 06:19:00.000,8681.163224,728.727396,-508.741432,0.701896,4.236885,5.035047
23 Mar 2021 06:20:00.000,8713.931782,982.050416,-206.189069,0.390954,4.206319,5.047871
23 Mar 2021 06:21:00.000,8728.158180,1233.283463,96.805870,0.083871,4.167330,5.049820
23 Mar 2021 06:22:00.000,8724.088003,1481.930985,399.600404,-0.218896,4.120239,5.041211
23 Mar 2021 06:23:00.000,8701.993025,1727.516551,701.570591,-0.516929,4.065362,5.022360
23 Mar 2021 06:24:00.000,8662.169121,1969.582537,1002.111486,-0.809841,4.003008,4.993584
23 Mar 2021 06:25:00.000,8604.934336,2207.689766,1300.637014,-1.097277,3.933483,4.955195
23 Mar 2021 06:26:00.000,8530.627101,2441.417101,1596.579769,-1.378912,3.857083,4.907503
23 Mar 2021 06:27:00.000,8439.604608,2670.361009,1889.390753,-1.654445,3.774098,4.850811
23 Mar 2021 06:28:00.000,8332.241323,2894.135110,2178.539062,-1.923599,3.684810,4.785419
23 Mar 2021 06:29:00.000,8208.927633,3112.369703,2463.511543,-2.186119,3.589493,4.711620
23 Mar 2021 06:30:00.000,8070.068625,3324.711297,2743.812411,-2.441768,3.488413,4.629700
23 Mar 2021 06:31:00.000,7916.082990,3530.822132,3018.962854,-2.690328,3.381830,4.539940
23 Mar 2021 06:32:00.000,7747.402041,3730.379711,3288.500621,-2.931596,3.269993,4.442611
23 Mar 2021 06:33:00.000,7564.468835,3923.076338,3551.979606,-3.165382,3.153146,4.337980
23 Mar 2021 06:34:00.000,7367.737409,4108.618669,3808.969432,-3.391510,3.031526,4.226306
23 Mar 2021 06:35:00.000,7157.672100,4286.727286,4059.055034,-3.609813,2.905360,4.107841
23 Mar 2021 06:36:00.000,6934.746962,4457.136280,4301.836262,-3.820133,2.774872,3.982831
23 Mar 2021 06:37:00.000,6699.445258,4619.592868,4536.927485,-4.022320,2.640277,3.851515
23 Mar 2021 06:38:00.000,6452.259044,4773.857021,4763.957222,-4.216232,2.501785,3.714127
23 Mar 2021 06:39:00.000,6193.688805,4919.701133,4982.567789,-4.401731,2.359602,3.570893
23 Mar 2021 06:40:00.000,5924.243178,5056.909702,5192.414965,-4.578682,2.213926,3.422035
23 Mar 2021 06:41:00.000,5644.438717,5185.279054,5393.167693,-4.746957,2.064953,3.267772
23 Mar 2021 06:42:00.000,5354.799733,5304.617086,5584.507797,-4.906427,1.912873,3.108315
23 Mar 2021 06:43:00.000,5055.858167,5414.743050,5766.129740,-5.056966,1.757876,2.943874
23 Mar 2021 06:44:00.000,4748.153531,5515.487363,5937.740406,-5.198449,1.600146,2.774654
23 Mar 2021 06:45:00.000,4432.232871,5606.691452,6099.058917,-5.330751,1.439865,2.600857
23 Mar 2021 06:46:00.000,4108.650788,5688.207635,6249.816491,-5.453746,1.277214,2.422685
23 Mar 2021 06:47:00.000,3777.969481,5759.899035,6389.756331,-5.567307,1.112373,2.240337
23 Mar 2021 06:48:00.000,3440.758830,5821.639532,6518.633550,-5.671307,0.945522,2.054009
23 Mar 2021 06:49:00.000,3097.596498,5873.313751,6636.215150,-5.765615,0.776838,1.863901
23 Mar 2021 06:50:00.000,2749.068067,5914.817089,6742.280029,-5.850097,0.606502,1.670211
23 Mar 2021 06:51:00.000,2395.767184,5946.055777,6836.619038,-5.924620,0.434696,1.473138
23 Mar 2021 06:52:00.000,2038.295733,5966.946990,6919.035085,-5.989045,0.261603,1.272884
23 Mar 2021 06:53:00.000,1677.264005,5977.418988,6989.343286,-6.043230,0.087408,1.069653
23 Mar 2021 06:54:00.000,1313.290894,5977.411306,7047.371163,-6.087030,-0.087698,0.863654
23 Mar 2021 06:55:00.000,947.004082,5966.874984,7092.958894,-6.120299,-0.263522,0.655100
23 Mar 2021 06:56:00.000,579.040226,5945.772842,7125.959622,-6.142884,-0.439866,0.444208
23 Mar 2021 06:57:00.000,210.045147,5914.079798,7146.239814,-6.154632,-0.616524,0.231205
23 Mar 2021 06:58:00.000,-159.326001,5871.783234,7153.679678,-6.155386,-0.793286,0.016322
23 Mar 2021 06:59:00.000,-528.408576,5818.883413,7148.173643,-6.144987,-0.969934,-0.200201
23 Mar 2021 07:00:00.000,-896.528314,5755.393933,7129.630901,-6.123273,-1.146241,-0.418112
23 Mar 2021 07:01:00.000,-1263.001228,5681.342244,7097.976010,-6.090081,-1.321973,-0.637151
23 Mar 2021 07:02:00.000,-1627.133540,5596.770205,7053.149568,-6.045248,-1.496885,-0.857045
23 Mar 2021 07:03:00.000,-1988.221661,5501.734695,6995.108953,-5.988609,-1.670720,-1.077508
23 Mar 2021 07:04:00.000,-2345.552220,5396.308279,6923.829133,-5.920003,-1.843212,-1.298241
23 Mar 2021 07:05:00.000,-2698.402163,5280.579914,6839.303551,-5.839267,-2.014081,-1.518927
23 Mar 2021 07:06:00.000,-3046.038920,5154.655722,6741.545081,-5.746245,-2.183035,-1.739236
23 Mar 2021 07:07:00.000,-3387.720656,5018.659798,6630.587059,-5.640785,-2.349766,-1.958818
23 Mar 2021 07:08:00.000,-3722.696623,4872.735078,6506.484392,-5.522741,-2.513954,-2.177303
23 Mar 2021 07:09:00.000,-4050.207616,4717.044247,6369.314736,-5.391975,-2.675261,-2.394302
23 Mar 2021 07:10:00.000,-4369.486564,4551.770699,6219.179753,-5.248362,-2.833333,-2.609404
