"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
21 Mar 2021 01:07:00.000,-6840.090427,516.273237,1444.955766,-2.075204,-0.069651,-7.870655
21 Mar 2021 01:08:00.000,-6950.341814,511.021532,969.974909,-1.598463,-0.105166,-7.954325
21 Mar 2021 01:09:00.000,-7031.936770,503.662795,490.982678,-1.120881,-0.139825,-8.004351
21 Mar 2021 01:10:00.000,-7084.913194,494.254236,9.985038,-0.645378,-0.173439,-8.021290
21 Mar 2021 01:11:00.000,-7109.480322,482.863837,-471.055072,-0.174720,-0.205840,-8.006008
21 Mar 2021 01:12:00.000,-7106.008328,469.569152,-950.235253,0.288516,-0.236878,-7.959642
21 Mar 2021 01:13:00.000,-7075.015966,454.456031,-1425.728898,0.741972,-0.266426,-7.883562
21 Mar 2021 01:14:00.000,-7017.156760,437.617312,-1895.798005,1.183525,-0.294379,-7.779330
21 Mar 2021 01:15:00.000,-6933.204233,419.151503,-2358.803470,1.611303,-0.320653,-7.648658
21 Mar 2021 01:16:00.000,-6824.036642,399.161515,-2813.212867,2.023687,-0.345184,-7.493368
21 Mar 2021 01:17:00.000,-6690.621650,377.753442,-3257.605846,2.419312,-0.367929,-7.315354
21 Mar 2021 01:18:00.000,-6534.001297,355.035428,-3690.677306,2.797056,-0.388862,-7.116547
21 Mar 2021 01:19:00.000,-6355.277575,331.116631,-4111.238557,3.156031,-0.407974,-6.898882
21 Mar 2021 01:20:00.000,-6155.598838,306.106289,-4518.216746,3.495568,-0.425269,-6.664275
21 Mar 2021 01:21:00.000,-5936.147234,280.112903,-4910.652780,3.815196,-0.440766,-6.414595
21 Mar 2021 01:22:00.000,-5698.127245,253.243526,-5287.698039,4.114627,-0.454495,-6.151652
21 Mar 2021 01:23:00.000,-5442.755422,225.603165,-5648.610102,4.393735,-0.466492,-5.877176
21 Mar 2021 01:24:00.000,-5171.251311,197.294282,-5992.747758,4.652535,-0.476805,-5.592810
21 Mar 2021 01:25:00.000,-4884.829563,168.416398,-6319.565472,4.891165,-0.485484,-5.300105
21 Mar 2021 01:26:00.000,-4584.693171,139.065776,-6628.607532,5.109869,-0.492587,-5.000509
21 Mar 2021 01:27:00.000,-4272.027779,109.335195,-6919.502012,5.308975,-0.498172,-4.695372
21 Mar 2021 01:28:00.000,-3947.996963,79.313781,-7191.954686,5.488885,-0.502301,-4.385940
21 Mar 2021 01:29:00.000,-3613.738427,49.086907,-7445.743017,5.650057,-0.505039,-4.073361
21 Mar 2021 01:30:00.000,-3270.360990,18.736145,-7680.710291,5.792994,-0.506447,-3.758688
21 Mar 2021 01:31:00.000,-2918.942294,-11.660743,-7896.759962,5.918232,-0.506591,-3.442879
21 Mar 2021 01:32:00.000,-2560.527145,-42.029773,-8093.850274,6.026331,-0.505532,-3.126806
21 Mar 2021 01:33:00.000,-2196.126383,-72.300679,-8271.989165,6.117864,-0.503332,-2.811256
21 Mar 2021 01:34:00.000,-1826.716237,-102.406830,-8431.229504,6.193413,-0.500050,-2.496943
21 Mar 2021 01:35:00.000,-1453.238055,-132.285125,-8571.664641,6.253562,-0.495746,-2.184506
21 Mar 2021 01:36:00.000,-1076.598387,-161.875877,-8693.424306,6.298889,-0.490474,-1.874519
21 Mar 2021 01:37:00.000,-697.669320,-191.122688,-8796.670819,6.329966,-0.484289,-1.567495
21 Mar 2021 01:38:00.000,-317.289051,-219.972312,-8881.595630,6.347354,-0.477242,-1.263892
21 Mar 2021 01:39:00.000,63.737367,-248.374520,-8948.416161,6.351598,-0.469382,-0.964117
21 Mar 2021 01:40:00.000,444.637143,-276.281959,-8997.372945,6.343230,-0.460757,-0.668533
21 Mar 2021 01:41:00.000,824.668749,-303.650011,-9028.727035,6.322762,-0.451410,-0.377460
21 Mar 2021 01:42:00.000,1203.120854,-330.436658,-9042.757681,6.290690,-0.441384,-0.091182
21 Mar 2021 01:43:00.000,1579.311200,-356.602347,-9039.760241,6.247487,-0.430719,0.190049
21 Mar 2021 01:44:00.000,1952.585441,-382.109855,-9020.044327,6.193610,-0.419452,0.466011
21 Mar 2021 01:45:00.000,2322.315971,-406.924166,-8983.932147,6.129494,-0.407620,0.736507
21 Mar 2021 01:46:00.000,2687.900746,-431.012345,-8931.757057,6.055556,-0.395255,1.001365
21 Mar 2021 01:47:00.000,3048.762116,-454.343430,-8863.862268,5.972191,-0.382391,1.260431
21 Mar 2021 01:48:00.000,3404.345676,-476.888311,-8780.599737,5.879778,-0.369056,1.513568
21 Mar 2021 01:49:00.000,3754.119145,-498.619633,-8682.329190,5.778675,-0.355279,1.760654
21 Mar 2021 01:50:00.000,4097.571270,-519.511695,-8569.417292,5.669223,-0.341088,2.001581
21 Mar 2021 01:51:00.000,4434.210776,-539.540355,-8442.236936,5.551745,-0.326506,2.236251
21 Mar 2021 01:52:00.000,4763.565352,-558.682947,-8301.166644,5.426549,-0.311558,2.464575
21 Mar 2021 01:53:00.000,5085.180680,-576.918197,-8146.590081,5.293925,-0.296267,2.686471
21 Mar 2021 01:54:00.000,5398.619509,-594.226150,-7978.895650,5.154150,-0.280654,2.901862
21 Mar 2021 01:55:00.000,5703.460778,-610.588098,-7798.476187,5.007486,-0.264738,3.110677
21 Mar 2021 01:56:00.000,5999.298786,-625.986517,-7605.728726,4.854181,-0.248540,3.312847
21 Mar 2021 01:57:00.000,6285.742408,-640.405011,-7401.054342,4.694470,-0.232077,3.508306
21 Mar 2021 01:58:00.000,6562.414365,-653.828251,-7184.858055,4.528579,-0.215367,3.696988
21 Mar 2021 01:59:00.000,6828.950535,-666.241935,-6957.548803,4.356720,-0.198426,3.878827
21 Mar 2021 02:00:00.000,7084.999320,-677.632738,-6719.539465,4.179097,-0.181271,4.053755
21 Mar 2021 02:01:00.000,7330.221060,-687.988278,-6471.246935,3.995902,-0.163917,4.221706
21 Mar 2021 02:02:00.000,7564.287492,-697.297078,-6213.092257,3.807321,-0.146378,4.382607
21 Mar 2021 02:03:00.000,7786.881266,-705.548539,-5945.500784,3.613533,-0.128669,4.536384
21 Mar 2021 02:04:00.000,7997.695501,-712.732914,-5668.902399,3.414707,-0.110804,4.682959
21 Mar 2021 02:05:00.000,8196.433394,-718.841289,-5383.731764,3.211008,-0.092798,4.822250
21 Mar 2021 02:06:00.000,8382.807885,-723.865565,-5090.428607,3.002597,-0.074662,4.954167
21 Mar 2021 02:07:00.000,8556.541360,-727.798450,-4789.438047,2.789628,-0.056411,5.078618
21 Mar 2021 02:08:00.000,8717.365412,-730.633448,-4481.210951,2.572254,-0.038059,5.195502
21 Mar 2021 02:09:00.000,8865.020658,-732.364859,-4166.204320,2.350623,-0.019617,5.304713
21 Mar 2021 02:10:00.000,8999.256596,-732.987780,-3844.881703,2.124884,-0.001101,5.406138
21 Mar 2021 02:11:00.000,9119.831532,-732.498113,-3517.713648,1.895183,0.017478,5.499655
21 Mar 2021 02:12:00.000,9226.512550,-730.892575,-3185.178166,1.661666,0.036104,5.585135
21 Mar 2021 02:13:00.000,9319.075548,-728.168713,-2847.761233,1.424483,0.054764,5.662440
21 Mar 2021 02:14:00.000,9397.305333,-724.324927,-2505.957305,1.183784,0.073444,5.731424
21 Mar 2021 02:15:00.000,9460.995776,-719.360494,-2160.269862,0.939721,0.092128,5.791930
21 Mar 2021 02:16:00.000,9509.950039,-713.275599,-1811.211970,0.692454,0.110801,5.843795
21 Mar 2021 02:17:00.000,9543.980870,-706.071374,-1459.306859,0.442146,0.129447,5.886843
21 Mar 2021 02:18:00.000,9562.910965,-697.749938,-1105.088524,0.188966,0.148048,5.920889
21 Mar 2021 02:19:00.000,9566.573422,-688.314443,-749.102332,-0.066906,0.166588,5.945740
21 Mar 2021 02:20:00.000,9554.812263,-677.769131,-391.905643,-0.325282,0.185048,5.961188
21 Mar 2021 02:21:00.000,9527.483057,-666.119395,-34.068444,-0.585963,0.203407,5.967020
21 Mar 2021 02:22:00.000,9484.453627,-653.371843,323.826025,-0.848738,0.221644,5.963009
21 Mar 2021 02:23:00.000,9425.604862,-639.534371,681.180631,-1.113379,0.239738,5.948919
21 Mar 2021 02:24:00.000,9350.831634,-624.616250,1037.383729,-1.379645,0.257665,5.924503
21 Mar 2021 02:25:00.000,9260.043829,-608.628210,1391.808546,-1.647276,0.275400,5.889505
21 Mar 2021 02:26:00.000,9153.167498,-591.582535,1743.812586,-1.915990,0.292916,5.843659
21 Mar 2021 02:27:00.000,9030.146137,-573.493175,2092.737071,-2.185485,0.310184,5.786690
21 Mar 2021 02:28:00.000,8890.942101,-554.375853,2437.906409,-2.455434,0.327173,5.718314
21 Mar 2021 02:29:00.000,8735.538166,-534.248187,2778.627725,-2.725480,0.343852,5.638242
21 Mar 2021 02:30:00.000,8563.939240,-513.129825,3114.190447,-2.995241,0.360185,5.546177
21 Mar 2021 02:31:00.000,8376.174236,-491.042583,3443.865978,-3.264299,0.376134,5.441817
21 Mar 2021 02:32:00.000,8172.298111,-468.010593,3766.907463,-3.532203,0.391661,5.324859
21 Mar 2021 02:33:00.000,7952.394083,-444.060461,4082.549675,-3.798462,0.406722,5.194996
21 Mar 2021 02:34:00.000,7716.576025,-419.221435,4390.009043,-4.062545,0.421272,5.051927
21 Mar 2021 02:35:00.000,7464.991043,-393.525578,4688.483848,-4.323877,0.435262,4.895352
21 Mar 2021 02:36:00.000,7197.822246,-367.007955,4977.154617,-4.581834,0.448642,4.724982
21 Mar 2021 02:37:00.000,6915.291698,-339.706817,5255.184746,-4.835743,0.461357,4.540538
21 Mar 2021 02:38:00.000,6617.663559,-311.663799,5521.721391,-5.084876,0.473349,4.341760
21 Mar 2021 02:39:00.000,6305.247398,-282.924120,5775.896669,-5.328451,0.484556,4.128409
21 Mar 2021 02:40:00.000,5978.401672,-253.536783,6016.829205,-5.565624,0.494914,3.900275
21 Mar 2021 02:41:00.000,5637.537354,-223.554775,6243.626076,-5.795490,0.504355,3.657185
21 Mar 2021 02:42:00.000,5283.121677,-193.035263,6455.385211,-6.017084,0.512808,3.399007
21 Mar 2021 02:43:00.000,4915.681965,-162.039788,6651.198283,-6.229372,0.520199,3.125665
21 Mar 2021 02:44:00.000,4535.809511,-130.634434,6830.154157,-6.431257,0.526451,2.837140
21 Mar 2021 02:45:00.000,4144.163437,-98.889995,6991.342951,-6.621580,0.531484,2.533490
21 Mar 2021 02:46:00.000,3741.474470,-66.882106,7133.860747,-6.799116,0.535216,2.214854
21 Mar 2021 02:47:00.000,3328.548562,-34.691352,7256.815028,-6.962584,0.537564,1.881469
21 Mar 2021 02:48:00.000,2906.270247,-2.403330,7359.330850,-7.110647,0.538445,1.533681
21 Mar 2021 02:49:00.000,2475.605614,29.891330,7440.557817,-7.241923,0.537774,1.171959
21 Mar 2021 02:50:00.000,2037.604791,62.097001,7499.677850,-7.354992,0.535468,0.796907
21 Mar 2021 02:51:00.000,1593.403765,94.113169,7535.913777,-7.448410,0.531448,0.409281
21 Mar 2021 02:52:00.000,1144.225402,125.834616,7548.538704,-7.520721,0.525637,0.010000
21 Mar 2021 02:53:00.000,691.379474,157.151691,7536.886139,-7.570481,0.517963,-0.399843
21 Mar 2021 02:54:00.000,236.261534,187.950683,7500.360773,-7.596270,0.508362,-0.818968
21 Mar 2021 02:55:00.000,-219.649568,218.114307,7438.449816,-7.596726,0.496778,-1.245901
21 Mar 2021 02:56:00.000,-674.795688,247.522295,7350.734714,-7.570565,0.483169,-1.678971
21 Mar 2021 02:57:00.000,-1127.545088,276.052126,7236.903060,-7.516613,0.467501,-2.116304
21 Mar 2021 02:58:00.000,-1576.199972,303.579867,7096.760429,-7.433842,0.449760,-2.555832
21 Mar 2021 02:59:00.000,-2019.005961,329.981155,6930.241856,-7.321395,0.429948,-2.995298
21 Mar 2021 03:00:00.000,-2454.163570,355.132288,6737.422605,-7.178630,0.408085,-3.432274
21 Mar 2021 03:01:00.000,-2879.841682,378.911431,6518.527872,-7.005143,0.384213,-3.864180
21 Mar 2021 03:02:00.000,-3294.192928,401.199913,6273.941010,-6.800807,0.358397,-4.288315
21 Mar 2021 03:03:00.000,-3695.370828,421.883603,6004.209883,-6.565795,0.330724,-4.701890
21 Mar 2021 03:04:00.000,-4081.548416,440.854318,5710.050963,-6.300602,0.301307,-5.102071
21 Mar 2021 03:05:00.000,-4450.938019,458.011247,5392.350819,-6.006061,0.270280,-5.486024
21 Mar 2021 03:06:00.000,-4801.811735,473.262347,5052.164702,-5.683352,0.237801,-5.850968
21 Mar 2021 03:07:00.000,-5132.522115,486.525660,4690.712023,-5.333995,0.204050,-6.194227
21 Mar 2021 03:08:00.000,-5441.522462,497.730525,4309.368637,-4.959843,0.169224,-6.513280
21 Mar 2021 03:09:00.000,-5727.386159,506.818633,3909.655949,-4.563056,0.133537,-6.805819
21 Mar 2021 03:10:00.000,-5988.824410,513.744887,3493.226997,-4.146072,0.097216,-7.069791
21 Mar 2021 03:11:00.000,-6224.701849,518.478039,3061.849833,-3.711565,0.060494,-7.303442
21 Mar 2021 03:12:00.000,-6434.049499,521.001084,2617.388581,-3.262397,0.023610,-7.505351
21 Mar 2021 03:13:00.000,-6616.074695,521.311388,2161.782734,-2.801565,-0.013197,-7.674452
21 Mar 2021 03:14:00.000,-6770.167696,519.420553,1697.025262,-2.332147,-0.049693,-7.810047
21 Mar 2021 03:15:00.000,-6895.904845,515.354032,1225.140187,-1.857242,-0.085653,-7.911811
21 Mar 2021 03:16:00.000,-6993.048303,509.150501,748.160271,-1.379915,-0.120863,-7.979785
21 Mar 2021 03:17:00.000,-7061.542489,500.861023,268.105432,-0.903148,-0.155126,-8.014356
21 Mar 2021 03:18:00.000,-7101.507512,490.548035,-213.037551,-0.429788,-0.188263,-8.016235
21 Mar 2021 03:19:00.000,-7113.229955,478.284204,-693.333582,0.037489,-0.220112,-7.986420
21 Mar 2021 03:20:00.000,-7097.151478,464.151181,-1170.915680,0.496208,-0.250536,-7.926165
21 Mar 2021 03:21:00.000,-7053.855697,448.238300,-1643.999050,0.944126,-0.279417,-7.836935
21 Mar 2021 03:22:00.000,-6984.053861,430.641265,-2110.892658,1.379242,-0.306660,-7.720368
21 Mar 2021 03:23:00.000,-6888.569807,411.460852,-2570.008285,1.799805,-0.332191,-7.578232
21 Mar 2021 03:24:00.000,-6768.324629,390.801656,-3019.867132,2.204322,-0.355956,-7.412385
21 Mar 2021 03:25:00.000,-6624.321476,368.770912,-3459.104100,2.591547,-0.377919,-7.224741
21 Mar 2021 03:26:00.000,-6457.630801,345.477410,-3886.469962,2.960471,-0.398063,-7.017232
21 Mar 2021 03:27:00.000,-6269.376338,321.030501,-4300.831653,3.310315,-0.416386,-6.791785
21 Mar 2021 03:28:00.000,-6060.722008,295.539222,-4701.170939,3.640506,-0.432899,-6.550294
21 Mar 2021 03:29:00.000,-5832.859895,269.111530,-5086.581725,3.950665,-0.447625,-6.294597
21 Mar 2021 03:30:00.000,-5586.999378,241.853642,-5456.266274,4.240582,-0.460598,-6.026464
21 Mar 2021 03:31:00.000,-5324.357461,213.869487,-5809.530570,4.510200,-0.471861,-5.747585
21 Mar 2021 03:32:00.000,-5046.150281,185.260256,-6145.779049,4.759595,-0.481460,-5.459554
21 Mar 2021 03:33:00.000,-4753.585787,156.124047,-6464.508906,4.988956,-0.489451,-5.163872
21 Mar 2021 03:34:00.000,-4447.857511,126.555588,-6765.304150,5.198566,-0.495892,-4.861937
21 Mar 2021 03:35:00.000,-4130.139362,96.646042,-7047.829540,5.388790,-0.500842,-4.555048
21 Mar 2021 03:36:00.000,-3801.581370,66.482871,-7311.824538,5.560057,-0.504365,-4.244403
21 Mar 2021 03:37:00.000,-3463.306270,36.149762,-7557.097373,5.712846,-0.506524,-3.931101
21 Mar 2021 03:38:00.000,-3116.406856,5.726594,-7783.519283,5.847674,-0.507383,-3.616149
21 Mar 2021 03:39:00.000,-2761.944001,-24.710545,-7991.019001,5.965088,-0.507004,-3.300461
21 Mar 2021 03:40:00.000,-2400.945262,-55.089317,-8179.577523,6.065653,-0.505449,-2.984869
21 Mar 2021 03:41:00.000,-2034.403995,-85.341060,-8349.223178,6.149946,-0.502780,-2.670122
21 Mar 2021 03:42:00.000,-1663.278888,-115.400695,-8500.027027,6.218547,-0.499055,-2.356898
21 Mar 2021 03:43:00.000,-1288.493871,-145.206617,-8632.098593,6.272037,-0.494332,-2.045803
21 Mar 2021 03:44:00.000,-910.938321,-174.700574,-8745.581910,6.310989,-0.488665,-1.737382
21 Mar 2021 03:45:00.000,-531.467512,-203.827536,-8840.651913,6.335969,-0.482106,-1.432121
21 Mar 2021 03:46:00.000,-150.903270,-232.535559,-8917.511118,6.347529,-0.474707,-1.130453
21 Mar 2021 03:47:00.000,229.965210,-260.775647,-8976.386626,6.346206,-0.466516,-0.832763
21 Mar 2021 03:48:00.000,610.380435,-288.501613,-9017.527389,6.332520,-0.457577,-0.539394
21 Mar 2021 03:49:00.000,989.615582,-315.669938,-9041.201761,6.306975,-0.447935,-0.250649
21 Mar 2021 03:50:00.000,1366.973401,-342.239640,-9047.695290,6.270055,-0.437630,0.033205
21 Mar 2021 03:51:00.000,1741.785085,-368.172132,-9037.308746,6.222223,-0.426702,0.311928
21 Mar 2021 03:52:00.000,2113.409100,-393.431103,-9010.356370,6.163926,-0.415187,0.585312
21 Mar 2021 03:53:00.000,2481.230014,-417.982386,-8967.164316,6.095587,-0.403120,0.853170
21 Mar 2021 03:54:00.000,2844.657329,-441.793843,-8908.069282,6.017613,-0.390534,1.115339
21 Mar 2021 03:55:00.000,3203.124324,-464.835250,-8833.417310,5.930389,-0.377459,1.371673
21 Mar 2021 03:56:00.000,3556.086922,-487.078193,-8743.562742,5.834284,-0.363926,1.622042
21 Mar 2021 03:57:00.000,3903.022585,-508.495958,-8638.867314,5.729646,-0.349961,1.866330
21 Mar 2021 03:58:00.000,4243.429241,-529.063445,-8519.699389,5.616807,-0.335590,2.104433
21 Mar 2021 03:59:00.000,4576.824258,-548.757072,-8386.433295,5.496081,-0.320839,2.336257
21 Mar 2021 04:00:00.000,4902.743448,-567.554691,-8239.448788,5.367768,-0.305729,2.561715
21 Mar 2021 04:01:00.000,5220.740123,-585.435515,-8079.130602,5.232151,-0.290284,2.780729
21 Mar 2021 04:02:00.000,5530.384194,-602.380039,-7905.868094,5.089497,-0.274524,2.993223
21 Mar 2021 04:03:00.000,5831.261322,-618.369977,-7720.054972,4.940063,-0.258469,3.199127
21 Mar 2021 04:04:00.000,6122.972105,-633.388198,-7522.089100,4.784088,-0.242137,3.398373
21 Mar 2021 04:05:00.000,6405.131328,-647.418673,-7312.372368,4.621804,-0.225547,3.590893
21 Mar 2021 04:06:00.000,6677.367250,-660.446420,-7091.310632,4.453427,-0.208715,3.776621
21 Mar 2021 04:07:00.000,6939.320948,-672.457461,-6859.313710,4.279167,-0.191657,3.955491
21 Mar 2021 04:08:00.000,7190.645703,-683.438778,-6616.795430,4.099220,-0.174390,4.127435
21 Mar 2021 04:09:00.000,7431.006440,-693.378278,-6364.173734,3.913776,-0.156929,4.292381
21 Mar 2021 04:10:00.000,7660.079211,-702.264763,-6101.870821,3.723016,-0.139287,4.450258
21 Mar 2021 04:11:00.000,7877.550738,-710.087898,-5830.313343,3.527114,-0.121480,4.600987
21 Mar 2021 04:12:00.000,8083.117988,-716.838192,-5549.932632,3.326236,-0.103522,4.744488
21 Mar 2021 04:13:00.000,8276.487815,-722.506981,-5261.164974,3.120546,-0.085425,4.880675
21 Mar 2021 04:14:00.000,8457.376639,-727.086409,-4964.451912,2.910199,-0.067204,5.009457
21 Mar 2021 04:15:00.000,8625.510182,-730.569424,-4660.240583,2.695350,-0.048871,5.130737
21 Mar 2021 04:16:00.000,8780.623250,-732.949769,-4348.984096,2.476147,-0.030441,5.244410
21 Mar 2021 04:17:00.000,8922.459576,-734.221987,-4031.141929,2.252740,-0.011926,5.350367
21 Mar 2021 04:18:00.000,9050.771707,-734.381418,-3707.180361,2.025275,0.006661,5.448490
21 Mar 2021 04:19:00.000,9165.320950,-733.424215,-3377.572931,1.793897,0.025304,5.538652
21 Mar 2021 04:20:00.000,9265.877378,-731.347352,-3042.800921,1.558755,0.043992,5.620719
21 Mar 2021 04:21:00.000,9352.219890,-728.148645,-2703.353863,1.319997,0.062708,5.694550
21 Mar 2021 04:22:00.000,9424.136338,-723.826774,-2359.730075,1.077774,0.081439,5.759992
21 Mar 2021 04:23:00.000,9481.423716,-718.381314,-2012.437210,0.832241,0.100170,5.816885
21 Mar 2021 04:24:00.000,9523.888415,-711.812766,-1661.992829,0.583559,0.118884,5.865058
21 Mar 2021 04:25:00.000,9551.346555,-704.122595,-1308.924993,0.331893,0.137565,5.904330
21 Mar 2021 04:26:00.000,9563.624392,-695.313280,-953.772866,0.077418,0.156196,5.934512
21 Mar 2021 04:27:00.000,9560.558798,-685.388360,-597.087334,-0.179683,0.174758,5.955403
