"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
21 Mar 2021 00:24:00.000,3701.108882,-1218.342346,5407.065755,-5.064410,4.083554,4.495445
21 Mar 2021 00:25:00.000,3388.548403,-970.576125,5663.481799,-5.349584,4.171603,4.048939
21 Mar 2021 00:26:00.000,3059.674256,-718.138598,5892.554939,-5.608063,4.239298,3.584462
21 Mar 2021 00:27:00.000,2716.125160,-462.257979,6093.286952,-5.838646,4.286424,3.104668
21 Mar 2021 00:28:00.000,2359.605522,-204.171004,6264.840757,-6.040339,4.312909,2.612273
21 Mar 2021 00:29:00.000,1991.873122,54.885326,6406.543135,-6.212353,4.318813,2.110023
21 Mar 2021 00:30:00.000,1614.726738,313.681741,6517.885939,-6.354108,4.304331,1.600676
21 Mar 2021 00:31:00.000,1229.993850,571.004344,6598.525840,-6.465224,4.269780,1.086972
21 Mar 2021 00:32:00.000,839.518585,825.661834,6648.282711,-6.545524,4.215595,0.571612
21 Mar 2021 00:33:00.000,445.150011,1076.492250,6667.136741,-6.595021,4.142318,0.057242
21 Mar 2021 00:34:00.000,48.730914,1322.369180,6655.224395,-6.613912,4.050593,-0.453573
21 Mar 2021 00:35:00.000,-347.912864,1562.207411,6612.833344,-6.602567,3.941150,-0.958358
21 Mar 2021 00:36:00.000,-742.982440,1794.967994,6540.396497,-6.561515,3.814802,-1.454746
21 Mar 2021 00:37:00.000,-1134.715202,2019.662707,6438.485258,-6.491438,3.672428,-1.940489
21 Mar 2021 00:38:00.000,-1521.393371,2235.357926,6307.802151,-6.393152,3.514970,-2.413466
21 Mar 2021 00:39:00.000,-1901.351785,2441.177902,6149.172919,-6.267596,3.343415,-2.871694
21 Mar 2021 00:40:00.000,-2272.984897,2636.307467,5963.538242,-6.115818,3.158794,-3.313330
21 Mar 2021 00:41:00.000,-2634.752979,2819.994185,5751.945172,-5.938963,2.962168,-3.736674
21 Mar 2021 00:42:00.000,-2985.187541,2991.549983,5515.538394,-5.738261,2.754619,-4.140176
21 Mar 2021 00:43:00.000,-3322.895990,3150.352281,5255.551418,-5.515010,2.537246,-4.522431
21 Mar 2021 00:44:00.000,-3646.565560,3295.844679,4973.297774,-5.270568,2.311154,-4.882180
21 Mar 2021 00:45:00.000,-3954.966528,3427.537208,4670.162310,-5.006342,2.077449,-5.218307
21 Mar 2021 00:46:00.000,-4246.954788,3545.006217,4347.592636,-4.723775,1.837233,-5.529838
21 Mar 2021 00:47:00.000,-4521.473796,3647.893899,4007.090788,-4.424338,1.591597,-5.815933
21 Mar 2021 00:48:00.000,-4777.555953,3735.907535,3650.205157,-4.109519,1.341616,-6.075887
21 Mar 2021 00:49:00.000,-5014.323469,3808.818457,3278.522708,-3.780818,1.088347,-6.309118
21 Mar 2021 00:50:00.000,-5230.988754,3866.460794,2893.661548,-3.439738,0.832825,-6.515167
21 Mar 2021 00:51:00.000,-5426.854390,3908.730022,2497.263827,-3.087778,0.576058,-6.693688
21 Mar 2021 00:52:00.000,-5601.312737,3935.581357,2090.989016,-2.726428,0.319029,-6.844445
21 Mar 2021 00:53:00.000,-5753.845205,3947.028020,1676.507558,-2.357163,0.062688,-6.967305
21 Mar 2021 00:54:00.000,-5884.021258,3943.139404,1255.494887,-1.981442,-0.192043,-7.062228
21 Mar 2021 00:55:00.000,-5991.497174,3924.039169,829.625825,-1.600699,-0.444275,-7.129270
21 Mar 2021 00:56:00.000,-6076.014611,3889.903282,400.569331,-1.216346,-0.693152,-7.168566
21 Mar 2021 00:57:00.000,-6137.399020,3840.958038,-30.016394,-0.829767,-0.937851,-7.180334
21 Mar 2021 00:58:00.000,-6175.557922,3777.478060,-460.488473,-0.442314,-1.177582,-7.164865
21 Mar 2021 00:59:00.000,-6190.479102,3699.784307,-889.223611,-0.055313,-1.411588,-7.122517
21 Mar 2021 01:00:00.000,-6182.228727,3608.242100,-1314.622053,0.329945,-1.639144,-7.053714
21 Mar 2021 01:01:00.000,-6150.949420,3503.259172,-1735.111282,0.712200,-1.859559,-6.958940
21 Mar 2021 01:02:00.000,-6096.858323,3385.283755,-2149.149461,1.090225,-2.072173,-6.838733
21 Mar 2021 01:03:00.000,-6020.245133,3254.802707,-2555.228671,1.462824,-2.276355,-6.693687
21 Mar 2021 01:04:00.000,-5921.470167,3112.339684,-2951.877934,1.828835,-2.471508,-6.524441
21 Mar 2021 01:05:00.000,-5800.962432,2958.453354,-3337.666086,2.187129,-2.657061,-6.331684
21 Mar 2021 01:06:00.000,-5659.217731,2793.735668,-3711.204490,2.536606,-2.832474,-6.116149
21 Mar 2021 01:07:00.000,-5496.796793,2618.810163,-4071.149637,2.876199,-2.997234,-5.878611
21 Mar 2021 01:08:00.000,-5314.323448,2434.330313,-4416.205650,3.204871,-3.150857,-5.619885
21 Mar 2021 01:09:00.000,-5112.482832,2240.977919,-4745.126706,3.521616,-3.292883,-5.340829
21 Mar 2021 01:10:00.000,-4892.019629,2039.461527,-5056.719424,3.825454,-3.422881,-5.042337
21 Mar 2021 01:11:00.000,-4653.736335,1830.514868,-5349.845204,4.115439,-3.540445,-4.725344
21 Mar 2021 01:12:00.000,-4398.491554,1614.895322,-5623.422565,4.390650,-3.645195,-4.390822
21 Mar 2021 01:13:00.000,-4127.198299,1393.382376,-5876.429492,4.650196,-3.736775,-4.039783
21 Mar 2021 01:14:00.000,-3840.822298,1166.776092,-6107.905799,4.893213,-3.814858,-3.673278
21 Mar 2021 01:15:00.000,-3540.380287,935.895547,-6316.955535,5.118867,-3.879140,-3.292398
21 Mar 2021 01:16:00.000,-3226.938278,701.577253,-6502.749441,5.326354,-3.929345,-2.898275
21 Mar 2021 01:17:00.000,-2901.609780,464.673536,-6664.527464,5.514898,-3.965225,-2.492083
21 Mar 2021 01:18:00.000,-2565.553954,226.050855,-6801.601344,5.683755,-3.986558,-2.075039
21 Mar 2021 01:19:00.000,-2219.973686,-13.411941,-6913.357273,5.832214,-3.993154,-1.648406
21 Mar 2021 01:20:00.000,-1866.113552,-252.825447,-6999.258631,5.959599,-3.984854,-1.213492
21 Mar 2021 01:21:00.000,-1505.257643,-491.291630,-7058.848795,6.065272,-3.961530,-0.771652
21 Mar 2021 01:22:00.000,-1138.727235,-727.905873,-7091.754022,6.148632,-3.923090,-0.324291
21 Mar 2021 01:23:00.000,-767.878266,-961.759156,-7097.686390,6.209124,-3.869480,0.127140
21 Mar 2021 01:24:00.000,-394.098598,-1191.940378,-7076.446788,6.246240,-3.800684,0.581134
21 Mar 2021 01:25:00.000,-18.805029,-1417.538842,-7027.927931,6.259522,-3.716730,1.036139
21 Mar 2021 01:26:00.000,356.559976,-1637.646920,-6952.117392,6.248572,-3.617692,1.490550
21 Mar 2021 01:27:00.000,730.531868,-1851.362908,-6849.100592,6.213051,-3.503692,1.942710
21 Mar 2021 01:28:00.000,1101.627924,-2057.794081,-6719.063746,6.152689,-3.374907,2.390918
21 Mar 2021 01:29:00.000,1468.351552,-2256.059960,-6562.296693,6.067292,-3.231567,2.833421
21 Mar 2021 01:30:00.000,1829.196968,-2445.295801,-6379.195584,5.956747,-3.073965,3.268427
21 Mar 2021 01:31:00.000,2182.654316,-2624.656308,-6170.265347,5.821030,-2.902457,3.694101
21 Mar 2021 01:32:00.000,2527.215217,-2793.319561,-5936.121894,5.660213,-2.717465,4.108577
21 Mar 2021 01:33:00.000,2861.378782,-2950.491171,-5677.493971,5.474473,-2.519485,4.509959
21 Mar 2021 01:34:00.000,3183.658084,-3095.408636,-5395.224592,5.264099,-2.309085,4.896330
21 Mar 2021 01:35:00.000,3492.587099,-3227.345882,-5090.271972,5.029502,-2.086912,5.265764
21 Mar 2021 01:36:00.000,3786.728098,-3345.617985,-4763.709865,4.771216,-1.853693,5.616336
21 Mar 2021 01:37:00.000,4064.679468,-3449.586007,-4416.727223,4.489914,-1.610237,5.946130
21 Mar 2021 01:38:00.000,4325.083933,-3538.661936,-4050.627080,4.186406,-1.357434,6.253257
21 Mar 2021 01:39:00.000,4566.637126,-3612.313674,-3666.824581,3.861649,-1.096259,6.535872
21 Mar 2021 01:40:00.000,4788.096440,-3670.069997,-3266.844057,3.516750,-0.827769,6.792184
21 Mar 2021 01:41:00.000,4988.290085,-3711.525458,-2852.315078,3.152967,-0.553102,7.020478
21 Mar 2021 01:42:00.000,5166.126267,-3736.345117,-2424.967410,2.771713,-0.273471,7.219136
21 Mar 2021 01:43:00.000,5320.602349,-3744.269052,-1986.624824,2.374552,0.009836,7.386650
21 Mar 2021 01:44:00.000,5450.813906,-3735.116553,-1539.197727,1.963195,0.295468,7.521647
21 Mar 2021 01:45:00.000,5555.963509,-3708.789899,-1084.674586,1.539498,0.582012,7.622908
21 Mar 2021 01:46:00.000,5635.369100,-3665.277651,-625.112178,1.105450,0.868006,7.689385
21 Mar 2021 01:47:00.000,5688.471812,-3604.657349,-162.624674,0.663164,1.151951,7.720221
21 Mar 2021 01:48:00.000,5714.843067,-3527.097547,300.628345,0.214866,1.432318,7.714768
21 Mar 2021 01:49:00.000,5714.190802,-3432.859094,762.454870,-0.237125,1.707565,7.672599
21 Mar 2021 01:50:00.000,5686.364681,-3322.295610,1220.644298,-0.690413,1.976149,7.593526
21 Mar 2021 01:51:00.000,5631.360151,-3195.853082,1672.981980,-1.142545,2.236540,7.477605
21 Mar 2021 01:52:00.000,5549.321227,-3054.068571,2117.264291,-1.591031,2.487239,7.325148
21 Mar 2021 01:53:00.000,5440.541915,-2897.567980,2551.314030,-2.033371,2.726790,7.136723
21 Mar 2021 01:54:00.000,5305.466201,-2727.062915,2972.995927,-2.467076,2.953797,6.913154
21 Mar 2021 01:55:00.000,5144.686562,-2543.346627,3380.232034,-2.889695,3.166939,6.655520
21 Mar 2021 01:56:00.000,4958.941004,-2347.289110,3771.016777,-3.298835,3.364982,6.365146
21 Mar 2021 01:57:00.000,4749.108631,-2139.831386,4143.431427,-3.692192,3.546794,6.043593
21 Mar 2021 01:58:00.000,4516.203821,-1921.979076,4495.657798,-4.067565,3.711354,5.692641
21 Mar 2021 01:59:00.000,4261.369080,-1694.795335,4825.990950,-4.422884,3.857763,5.314275
21 Mar 2021 02:00:00.000,3985.866692,-1459.393276,5132.850750,-4.756228,3.985253,4.910660
21 Mar 2021 02:01:00.000,3691.069297,-1216.927969,5414.792117,-5.065837,4.093190,4.484125
21 Mar 2021 02:02:00.000,3378.449554,-968.588169,5670.513863,-5.350134,4.181081,4.037131
21 Mar 2021 02:03:00.000,3049.569053,-715.587858,5898.866017,-5.607728,4.248574,3.572251
21 Mar 2021 02:04:00.000,2706.066646,-459.157754,6098.855610,-5.837428,4.295459,3.092144
21 Mar 2021 02:05:00.000,2349.646375,-200.536878,6269.650883,-6.038249,4.321666,2.599525
21 Mar 2021 02:06:00.000,1982.065180,59.035714,6410.583943,-6.209409,4.327261,2.097140
21 Mar 2021 02:07:00.000,1605.120531,318.328917,6521.151901,-6.350334,4.312440,1.587744
21 Mar 2021 02:08:00.000,1220.638167,576.127221,6601.016560,-6.460654,4.277525,1.074075
21 Mar 2021 02:09:00.000,830.460070,831.237927,6650.002743,-6.540196,4.222954,0.558831
21 Mar 2021 02:10:00.000,436.432795,1082.497876,6668.095355,-6.588980,4.149274,0.044653
21 Mar 2021 02:11:00.000,40.396291,1328.779648,6655.435302,-6.607208,4.057129,-0.465898
21 Mar 2021 02:12:00.000,-355.826716,1568.997199,6612.314383,-6.595254,3.947255,-0.970353
21 Mar 2021 02:13:00.000,-750.440696,1802.110905,6539.169299,-6.553651,3.820466,-1.466350
21 Mar 2021 02:14:00.000,-1141.686572,2027.132014,6436.574886,-6.483083,3.677643,-1.951648
21 Mar 2021 02:15:00.000,-1527.850241,2243.126496,6305.236723,-6.384368,3.519729,-2.424133
21 Mar 2021 02:16:00.000,-1907.270311,2449.218308,6145.983234,-6.258446,3.347716,-2.881827
21 Mar 2021 02:17:00.000,-2278.345049,2644.592080,5959.757398,-6.106367,3.162634,-3.322894
21 Mar 2021 02:18:00.000,-2639.538547,2828.495255,5747.608190,-5.929274,2.965544,-3.745641
21 Mar 2021 02:19:00.000,-2989.386102,3000.239703,5510.681858,-5.728396,2.757532,-4.148523
21 Mar 2021 02:20:00.000,-3326.498836,3159.202844,5250.213123,-5.505030,2.539696,-4.530139
21 Mar 2021 02:21:00.000,-3649.567592,3304.828319,4967.516402,-5.260534,2.313141,-4.889238
21 Mar 2021 02:22:00.000,-3957.366127,3436.626238,4663.977116,-4.996309,2.078976,-5.224708
21 Mar 2021 02:23:00.000,-4248.753655,3554.173053,4341.043170,-4.713797,1.838301,-5.535579
21 Mar 2021 02:24:00.000,-4522.676775,3657.111085,4000.216636,-4.414466,1.592209,-5.821016
21 Mar 2021 02:25:00.000,-4778.170834,3745.147759,3643.045708,-4.099800,1.341774,-6.080316
21 Mar 2021 02:26:00.000,-5014.360781,3818.054571,3271.116956,-3.771296,1.088053,-6.312902
21 Mar 2021 02:27:00.000,-5230.461547,3875.665825,2886.047913,-3.430453,0.832083,-6.518317
21 Mar 2021 02:28:00.000,-5425.778012,3917.877191,2489.480009,-3.078766,0.574872,-6.696216
21 Mar 2021 02:29:00.000,-5599.704605,3944.644094,2083.071873,-2.717722,0.317401,-6.846367
21 Mar 2021 02:30:00.000,-5751.724582,3955.979986,1668.493008,-2.348792,0.060623,-6.968636
21 Mar 2021 02:31:00.000,-5881.409027,3951.954513,1247.417838,-1.973431,-0.194540,-7.062987
21 Mar 2021 02:32:00.000,-5988.415623,3932.691615,821.520120,-1.593070,-0.447200,-7.129473
21 Mar 2021 02:33:00.000,-6072.487222,3898.367575,392.467720,-1.209117,-0.696499,-7.168232
21 Mar 2021 02:34:00.000,-6133.450267,3849.209040,-38.082267,-0.822952,-0.941614,-7.179482
21 Mar 2021 02:35:00.000,-6171.213082,3785.491028,-468.488070,-0.435927,-1.181754,-7.163513
21 Mar 2021 02:36:00.000,-6185.764076,3707.534944,-897.127480,-0.049361,-1.416161,-7.120683
21 Mar 2021 02:37:00.000,-6177.169874,3615.706612,-1322.401801,0.335455,-1.644109,-7.051415
21 Mar 2021 02:38:00.000,-6145.573411,3510.414328,-1742.739534,0.717263,-1.864906,-6.956193
21 Mar 2021 02:39:00.000,-6091.191995,3392.106957,-2156.599819,1.094840,-2.077891,-6.835554
21 Mar 2021 02:40:00.000,-6014.315376,3261.272061,-2562.475656,1.466991,-2.282432,-6.690089
21 Mar 2021 02:41:00.000,-5915.303811,3118.434080,-2958.896938,1.832556,-2.477929,-6.520440
21 Mar 2021 02:42:00.000,-5794.586155,2964.152555,-3344.433310,2.190407,-2.663811,-6.327293
21 Mar 2021 02:43:00.000,-5652.657979,2799.020390,-3717.696892,2.539445,-2.839537,-6.111380
21 Mar 2021 02:44:00.000,-5490.079719,2623.662176,-4077.344876,2.878605,-3.004592,-5.873475
21 Mar 2021 02:45:00.000,-5307.474861,2438.732536,-4422.082034,3.206850,-3.158489,-5.614393
21 Mar 2021 02:46:00.000,-5105.528157,2244.914519,-4750.663150,3.523173,-3.300768,-5.334990
21 Mar 2021 02:47:00.000,-4884.983883,2042.918022,-5061.895408,3.826599,-3.430996,-5.036161
21 Mar 2021 02:48:00.000,-4646.644115,1833.478234,-5354.640744,4.116177,-3.548764,-4.718839
21 Mar 2021 02:49:00.000,-4391.367033,1617.354094,-5627.818190,4.390989,-3.653691,-4.383997
21 Mar 2021 02:50:00.000,-4120.065234,1395.326758,-5880.406235,4.650142,-3.745420,-4.032646
21 Mar 2021 02:51:00.000,-3833.704045,1168.198060,-6111.445193,4.892773,-3.823621,-3.665838
21 Mar 2021 02:52:00.000,-3533.299827,936.788953,-6320.039631,5.118047,-3.887989,-3.284663
21 Mar 2021 02:53:00.000,-3219.918245,701.937928,-6505.360827,5.325159,-3.938247,-2.890255
21 Mar 2021 02:54:00.000,-2894.672496,464.499383,-6666.649310,5.513333,-3.974143,-2.483788
21 Mar 2021 02:55:00.000,-2558.721471,225.341946,-6803.217452,5.681825,-3.995457,-2.066480
21 Mar 2021 02:56:00.000,-2213.267825,-14.653280,-6914.452148,5.829922,-4.001996,-1.639595
21 Mar 2021 02:57:00.000,-1859.555948,-254.594556,-6999.817563,5.956949,-3.993598,-1.204443
21 Mar 2021 02:58:00.000,-1498.869785,-493.581441,-7058.857958,6.062264,-3.970136,-0.762381
21 Mar 2021 02:59:00.000,-1132.530507,-730.706853,-7091.200591,6.145268,-3.931516,-0.314814
21 Mar 2021 03:00:00.000,-761.893984,-965.059253,-7096.558665,6.205406,-3.877684,0.136801
21 Mar 2021 03:01:00.000,-388.348037,-1195.724982,-7074.734339,6.242167,-3.808623,0.590959
21 Mar 2021 03:02:00.000,-13.309449,-1421.790765,-7025.621757,6.255096,-3.724361,1.046101
21 Mar 2021 03:03:00.000,361.779319,-1642.346384,-6949.210087,6.243791,-3.624972,1.500621
21 Mar 2021 03:04:00.000,735.453718,-1856.487555,-6845.586526,6.207915,-3.510578,1.952860
21 Mar 2021 03:05:00.000,1106.231041,-2063.319000,-6714.939255,6.147200,-3.381357,2.401111
21 Mar 2021 03:06:00.000,1472.614731,-2261.957736,-6557.560275,6.061450,-3.237539,2.843620
21 Mar 2021 03:07:00.000,1833.099088,-2451.536582,-6373.848096,5.950554,-3.079420,3.278591
21 Mar 2021 03:08:00.000,2186.174398,-2631.207898,-6164.310214,5.814488,-2.907356,3.704186
21 Mar 2021 03:09:00.000,2530.332507,-2800.147534,-5929.565304,5.653327,-2.721772,4.118535
21 Mar 2021 03:10:00.000,2864.072852,-2957.559011,-5670.345072,5.467250,-2.523167,4.519738
21 Mar 2021 03:11:00.000,3185.908957,-3102.677901,-5387.495678,5.256548,-2.312111,4.905877
21 Mar 2021 03:12:00.000,3494.375394,-3234.776397,-5081.978652,5.021633,-2.089255,5.275023
21 Mar 2021 03:13:00.000,3788.035197,-3353.168054,-4754.871214,4.763044,-1.855330,5.625246
21 Mar 2021 03:14:00.000,4065.487709,-3457.212654,-4407.365909,4.481456,-1.611148,5.954631
21 Mar 2021 03:15:00.000,4325.376821,-3546.321170,-4040.769463,4.177684,-1.357605,6.261288
21 Mar 2021 03:16:00.000,4566.399559,-3619.960767,-3656.500771,3.852688,-1.095681,6.543369
21 Mar 2021 03:17:00.000,4787.314955,-3677.659797,-3256.087939,3.507580,-0.826437,6.799084
21 Mar 2021 03:18:00.000,4986.953121,-3719.012702,-2841.164285,3.143623,-0.551016,7.026720
21 Mar 2021 03:19:00.000,5164.224424,-3743.684767,-2413.463253,2.762232,-0.270639,7.224659
21 Mar 2021 03:20:00.000,5318.128666,-3751.416637,-1974.812162,2.364977,0.013403,7.391397
21 Mar 2021 03:21:00.000,5447.764124,-3742.028514,-1527.124785,1.953573,0.299751,7.525564
21 Mar 2021 03:22:00.000,5552.336332,-3715.423935,-1072.392719,1.529881,0.586987,7.625944
21 Mar 2021 03:23:00.000,5631.166441,-3671.593059,-612.675563,1.095893,0.873644,7.691497
21 Mar 2021 03:24:00.000,5683.699014,-3610.615350,-150.089963,0.653727,1.158218,7.721370
21 Mar 2021 03:25:00.000,5709.509098,-3532.661596,313.202440,0.205610,1.439174,7.714924
21 Mar 2021 03:26:00.000,5708.308412,-3437.995171,775.008036,-0.246136,1.714965,7.671740
21 Mar 2021 03:27:00.000,5679.950517,-3326.972474,1233.115127,-0.699114,1.984045,7.591638
21 Mar 2021 03:28:00.000,5624.434821,-3200.042502,1685.308509,-1.150869,2.244881,7.474684
21 Mar 2021 03:29:00.000,5541.909315,-3057.745514,2129.384573,-1.598912,2.495969,7.321198
21 Mar 2021 03:30:00.000,5432.671937,-2900.710764,2563.166722,-2.040745,2.735853,7.131759
21 Mar 2021 03:31:00.000,5297.170501,-2729.653316,2984.520884,-2.473881,2.963135,6.907201
21 Mar 2021 03:32:00.000,5136.001151,-2545.369948,3391.370904,-2.895870,3.176493,6.648613
21 Mar 2021 03:33:00.000,4949.905333,-2348.734203,3781.713573,-3.304326,3.374693,6.357329
21 Mar 2021 03:34:00.000,4739.765317,-2140.690633,4153.633081,-3.696948,3.556603,6.034919
21 Mar 2021 03:35:00.000,4506.598311,-1922.248332,4505.314668,-4.071543,3.721203,5.683170
21 Mar 2021 03:36:00.000,4251.549275,-1694.473832,4835.057292,-4.426046,3.867598,5.304076
21 Mar 2021 03:37:00.000,3975.882528,-1458.483494,5141.285123,-4.758543,3.995021,4.899808
21 Mar 2021 03:38:00.000,3680.972291,-1215.435481,5422.557737,-5.067284,4.102840,4.472700
21 Mar 2021 03:39:00.000,3368.292332,-966.521455,5677.578881,-5.350696,4.190567,4.025217
21 Mar 2021 03:40:00.000,3039.404856,-712.958110,5905.203733,-5.607400,4.257852,3.559936
21 Mar 2021 03:41:00.000,2695.948834,-455.978658,6104.444610,-5.836213,4.304489,3.079516
21 Mar 2021 03:42:00.000,2339.627934,-196.824391,6274.475110,-6.036156,4.330412,2.586673
21 Mar 2021 03:43:00.000,1972.198238,63.263588,6414.632692,-6.206457,4.335691,2.084154
21 Mar 2021 03:44:00.000,1595.455896,323.052358,6524.419754,-6.346548,4.320525,1.574711
21 Mar 2021 03:45:00.000,1211.224890,581.324812,6603.503253,-6.456067,4.285241,1.061080
21 Mar 2021 03:46:00.000,821.345038,836.886870,6651.712982,-6.534848,4.230280,0.545955
21 Mar 2021 03:47:00.000,427.660370,1088.574194,6669.038581,-6.582916,4.156191,0.031972
21 Mar 2021 03:48:00.000,32.007980,1335.258377,6655.625409,-6.600477,4.063623,-0.478311
21 Mar 2021 03:49:00.000,-363.792537,1575.852561,6611.769409,-6.587910,3.953314,-0.982432
21 Mar 2021 03:50:00.000,-757.949016,1809.316467,6537.911082,-6.545754,3.826079,-1.478035
21 Mar 2021 03:51:00.000,-1148.705932,2034.660833,6434.628703,-6.474692,3.682804,-1.962885
21 Mar 2021 03:52:00.000,-1534.352869,2250.951244,6302.630917,-6.375546,3.524432,-2.434874
21 Mar 2021 03:53:00.000,-1913.232214,2457.311380,6142.748830,-6.249256,3.351957,-2.892031
21 Mar 2021 03:54:00.000,-2283.746063,2652.925689,5955.927727,-6.096873,3.166410,-3.332525
21 Mar 2021 03:55:00.000,-2644.362338,2837.041510,5743.218510,-5.919540,2.968856,-3.754670
21 Mar 2021 03:56:00.000,-2993.620128,3008.970677,5505.768991,-5.718484,2.760378,-4.156927
21 Mar 2021 03:57:00.000,-3330.134281,3168.090624,5244.815108,-5.495003,2.542077,-4.537902
21 Mar 2021 03:58:00.000,-3652.599257,3313.845051,4961.672163,-5.250449,2.315060,-4.896347
21 Mar 2021 03:59:00.000,-3959.792301,3445.744162,4657.726157,-4.986224,2.080433,-5.231155
21 Mar 2021 04:00:00.000,-4250.575952,3563.364526,4334.425289,-4.703766,1.839298,-5.541362
21 Mar 2021 04:01:00.000,-4523.899960,3666.348609,3993.271668,-4.404539,1.592748,-5.826137
21 Mar 2021 04:02:00.000,-4778.802625,3754.403996,3635.813296,-4.090025,1.341859,-6.084780
21 Mar 2021 04:03:00.000,-5014.411642,3827.302355,3263.636350,-3.761717,1.087688,-6.316716
21 Mar 2021 04:04:00.000,-5229.944467,3884.878183,2878.357791,-3.421111,0.831269,-6.521491
21 Mar 2021 04:05:00.000,-5424.708287,3927.027353,2481.618331,-3.069696,0.573613,-6.698765
21 Mar 2021 04:06:00.000,-5598.099607,3953.705513,2075.075760,-2.708957,0.315702,-6.848305
21 Mar 2021 04:07:00.000,-5749.603535,3964.926356,1660.398645,-2.340362,0.058488,-6.969979
21 Mar 2021 04:08:00.000,-5878.792785,3960.759794,1239.260400,-1.965360,-0.197108,-7.063752
21 Mar 2021 04:09:00.000,-5985.326450,3941.330057,813.333723,-1.585381,-0.450194,-7.129679
21 Mar 2021 04:10:00.000,-6068.948586,3906.813755,384.285386,-1.201828,-0.699914,-7.167897
21 Mar 2021 04:11:00.000,-6129.486636,3857.437895,-46.228619,-0.816078,-0.945444,-7.178624
21 Mar 2021 04:12:00.000,-6166.849737,3793.477903,-476.567623,-0.429479,-1.185991,-7.162150
21 Mar 2021 04:13:00.000,-6181.026931,3715.255640,-905.110502,-0.043350,-1.420797,-7.118833
21 Mar 2021 04:14:00.000,-6172.085313,3623.137440,-1330.259617,0.341024,-1.649136,-7.049096
21 Mar 2021 04:15:00.000,-6140.168136,3517.532172,-1750.444488,0.722385,-1.870313,-6.953420
21 Mar 2021 04:16:00.000,-6085.492891,3398.889343,-2164.125228,1.099513,-2.083666,-6.832344
21 Mar 2021 04:17:00.000,-6008.349387,3267.697229,-2569.795761,1.471215,-2.288563,-6.686457
21 Mar 2021 04:18:00.000,-5909.097834,3124.481065,-2965.986847,1.836333,-2.484403,-6.516400
21 Mar 2021 04:19:00.000,-5788.166946,2969.801267,-3351.268947,2.193739,-2.670612,-6.322858
21 Mar 2021 04:20:00.000,-5646.052078,2804.251710,-3724.254935,2.542337,-2.846648,-6.106562
21 Mar 2021 04:21:00.000,-5483.313382,2628.458043,-4083.602709,2.881061,-3.011994,-5.868285
21 Mar 2021 04:22:00.000,-5300.574011,2443.076045,-4428.017694,3.208877,-3.166162,-5.608843
21 Mar 2021 04:23:00.000,-5098.518350,2248.790025,-4756.255286,3.524778,-3.308691,-5.329089
