"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
21 Mar 2021 00:21:00.000,34.281585,6392.468242,2676.864097,1.106510,2.903840,-6.920525
21 Mar 2021 00:22:00.000,100.550845,6552.794682,2256.145632,1.101663,2.438459,-7.098354
21 Mar 2021 00:23:00.000,166.386632,6684.872635,1825.674405,1.092066,1.962567,-7.245499
21 Mar 2021 00:24:00.000,231.505152,6788.133477,1387.311441,1.077763,1.478238,-7.361318
21 Mar 2021 00:25:00.000,295.625761,6862.134128,942.952039,1.058815,0.987583,-7.445309
21 Mar 2021 00:26:00.000,358.472218,6906.559047,494.517331,1.035307,0.492740,-7.497114
21 Mar 2021 00:27:00.000,419.773907,6921.221619,43.945714,1.007343,-0.004135,-7.516516
21 Mar 2021 00:28:00.000,479.267045,6906.064927,-406.815814,0.975045,-0.500875,-7.503445
21 Mar 2021 00:29:00.000,536.695843,6861.161908,-855.820331,0.938557,-0.995320,-7.457974
21 Mar 2021 00:30:00.000,591.813641,6786.714891,-1301.129674,0.898040,-1.485320,-7.380321
21 Mar 2021 00:31:00.000,644.383982,6683.054514,-1740.823037,0.853674,-1.968748,-7.270847
21 Mar 2021 00:32:00.000,694.181650,6550.638050,-2173.005471,0.805652,-2.443511,-7.130052
21 Mar 2021 00:33:00.000,740.993633,6390.047132,-2595.816222,0.754187,-2.907560,-6.958574
21 Mar 2021 00:34:00.000,784.620040,6201.984920,-3007.436861,0.699505,-3.358894,-6.757186
21 Mar 2021 00:35:00.000,824.874941,5987.272714,-3406.099175,0.641845,-3.795576,-6.526789
21 Mar 2021 00:36:00.000,861.587142,5746.846050,-3790.092778,0.581458,-4.215737,-6.268408
21 Mar 2021 00:37:00.000,894.600891,5481.750309,-4157.772400,0.518608,-4.617586,-5.983187
21 Mar 2021 00:38:00.000,923.776501,5193.135863,-4507.564834,0.453567,-4.999416,-5.672384
21 Mar 2021 00:39:00.000,948.990903,4882.252794,-4837.975508,0.386615,-5.359611,-5.337362
21 Mar 2021 00:40:00.000,970.138125,4550.445230,-5147.594654,0.318043,-5.696652,-4.979583
21 Mar 2021 00:41:00.000,987.129682,4199.145318,-5435.103075,0.248143,-6.009126,-4.600603
21 Mar 2021 00:42:00.000,999.894905,3829.866877,-5699.277463,0.177215,-6.295724,-4.202061
21 Mar 2021 00:43:00.000,1008.381180,3444.198766,-5938.995286,0.105562,-6.555254,-3.785676
21 Mar 2021 00:44:00.000,1012.554117,3043.798000,-6153.239219,0.033489,-6.786639,-3.353235
21 Mar 2021 00:45:00.000,1012.397642,2630.382643,-6341.101116,-0.038700,-6.988920,-2.906589
21 Mar 2021 00:46:00.000,1007.914022,2205.724509,-6501.785518,-0.110698,-7.161265,-2.447643
21 Mar 2021 00:47:00.000,999.123808,1771.641704,-6634.612696,-0.182202,-7.302965,-1.978347
21 Mar 2021 00:48:00.000,986.065718,1329.991040,-6739.021237,-0.252910,-7.413438,-1.500694
21 Mar 2021 00:49:00.000,968.796443,882.660328,-6814.570150,-0.322525,-7.492232,-1.016704
21 Mar 2021 00:50:00.000,947.390392,431.560599,-6860.940525,-0.390753,-7.539027,-0.528423
21 Mar 2021 00:51:00.000,921.939373,-21.381741,-6877.936715,-0.457309,-7.553631,-0.037914
21 Mar 2021 00:52:00.000,892.552199,-474.232795,-6865.487062,-0.521912,-7.535985,0.452754
21 Mar 2021 00:53:00.000,859.354248,-925.059078,-6823.644165,-0.584290,-7.486163,0.941510
21 Mar 2021 00:54:00.000,822.486949,-1371.935415,-6752.584682,-0.644180,-7.404367,1.426292
21 Mar 2021 00:55:00.000,782.107210,-1812.952816,-6652.608671,-0.701329,-7.290934,1.905050
21 Mar 2021 00:56:00.000,738.386798,-2246.226315,-6524.138476,-0.755496,-7.146329,2.375759
21 Mar 2021 00:57:00.000,691.511644,-2669.902731,-6367.717139,-0.806450,-6.971145,2.836422
21 Mar 2021 00:58:00.000,641.681105,-3082.168349,-6184.006360,-0.853974,-6.766104,3.285082
21 Mar 2021 00:59:00.000,589.107169,-3481.256491,-5973.783987,-0.897864,-6.532051,3.719826
21 Mar 2021 01:00:00.000,534.013599,-3865.454940,-5737.941038,-0.937931,-6.269957,4.138795
21 Mar 2021 01:01:00.000,476.635037,-4233.113212,-5477.478264,-0.974003,-5.980907,4.540192
21 Mar 2021 01:02:00.000,417.216047,-4582.649622,-5193.502249,-1.005921,-5.666108,4.922289
21 Mar 2021 01:03:00.000,356.010116,-4912.558136,-4887.221043,-1.033546,-5.326876,5.283432
21 Mar 2021 01:04:00.000,293.278613,-5221.414965,-4559.939355,-1.056755,-4.964634,5.622053
21 Mar 2021 01:05:00.000,229.289700,-5507.884865,-4213.053288,-1.075444,-4.580910,5.936675
21 Mar 2021 01:06:00.000,164.317208,-5770.727122,-3848.044652,-1.089528,-4.177326,6.225920
21 Mar 2021 01:07:00.000,98.639481,-6008.801174,-3466.474848,-1.098942,-3.755596,6.488513
21 Mar 2021 01:08:00.000,32.538189,-6221.071845,-3069.978363,-1.103641,-3.317519,6.723294
21 Mar 2021 01:09:00.000,-33.702886,-6406.614149,-2660.255877,-1.103599,-2.864969,6.929218
21 Mar 2021 01:10:00.000,-99.799078,-6564.617637,-2239.067031,-1.098812,-2.399887,7.105365
21 Mar 2021 01:11:00.000,-165.466079,-6694.390258,-1808.222860,-1.089297,-1.924277,7.250942
21 Mar 2021 01:12:00.000,-230.421193,-6795.361688,-1369.577952,-1.075090,-1.440192,7.365292
21 Mar 2021 01:13:00.000,-294.384580,-6867.086125,-925.022348,-1.056250,-0.949728,7.447890
21 Mar 2021 01:14:00.000,-357.080503,-6909.244514,-476.473238,-1.032856,-0.455013,7.498356
21 Mar 2021 01:15:00.000,-418.238556,-6921.646173,-25.866491,-1.005006,0.041804,7.516450
21 Mar 2021 01:16:00.000,-477.594870,-6904.229831,424.851936,-0.972819,0.538560,7.502074
21 Mar 2021 01:17:00.000,-534.893295,-6857.064043,873.734660,-0.936433,1.033092,7.455279
21 Mar 2021 01:18:00.000,-589.886549,-6780.346994,1318.841559,-0.896007,1.523244,7.376256
21 Mar 2021 01:19:00.000,-642.337316,-6674.405674,1758.248428,-0.851714,2.006879,7.265345
21 Mar 2021 01:20:00.000,-692.019309,-6539.694453,2190.055570,-0.803747,2.481891,7.123023
21 Mar 2021 01:21:00.000,-738.718273,-6376.793041,2612.396255,-0.752316,2.946210,6.949910
21 Mar 2021 01:22:00.000,-782.232930,-6186.403863,3023.445013,-0.697642,3.397816,6.746763
21 Mar 2021 01:23:00.000,-822.375863,-5969.348859,3421.425717,-0.639966,3.834747,6.514468
21 Mar 2021 01:24:00.000,-858.974330,-5726.565737,3804.619405,-0.579536,4.255108,6.254042
21 Mar 2021 01:25:00.000,-891.871006,-5459.103707,4171.371810,-0.516618,4.657078,5.966626
21 Mar 2021 01:26:00.000,-920.924660,-5168.118710,4520.100558,-0.451482,5.038923,5.653474
21 Mar 2021 01:27:00.000,-946.010740,-4854.868196,4849.302008,-0.384413,5.398995,5.315954
21 Mar 2021 01:28:00.000,-967.021894,-4520.705465,5157.557699,-0.315701,5.735746,4.955537
21 Mar 2021 01:29:00.000,-983.868405,-4167.073617,5443.540378,-0.245642,6.047733,4.573791
21 Mar 2021 01:30:00.000,-996.478547,-3795.499140,5706.019606,-0.174540,6.333620,4.172374
21 Mar 2021 01:31:00.000,-1004.798862,-3407.585175,5943.866893,-0.102700,6.592189,3.753025
21 Mar 2021 01:32:00.000,-1008.794357,-3005.004492,6156.060387,-0.030432,6.822338,3.317557
21 Mar 2021 01:33:00.000,-1008.448622,-2589.492209,6341.689067,0.041955,7.023090,2.867850
21 Mar 2021 01:34:00.000,-1003.763867,-2162.838291,6499.956466,0.114150,7.193595,2.405842
21 Mar 2021 01:35:00.000,-994.760889,-1726.879861,6630.183892,0.185844,7.333132,1.933520
21 Mar 2021 01:36:00.000,-981.478959,-1283.493349,6731.813166,0.256730,7.441111,1.452912
21 Mar 2021 01:37:00.000,-963.975632,-834.586519,6804.408847,0.326506,7.517078,0.966080
21 Mar 2021 01:38:00.000,-942.326492,-382.090386,6847.659972,0.394874,7.560713,0.475110
21 Mar 2021 01:39:00.000,-916.624820,72.048927,6861.381289,0.461541,7.571832,-0.017896
21 Mar 2021 01:40:00.000,-886.981194,525.878394,6845.513990,0.526225,7.550389,-0.510826
21 Mar 2021 01:41:00.000,-853.523025,977.446297,6800.125944,0.588647,7.496473,-1.001570
21 Mar 2021 01:42:00.000,-816.394018,1424.810440,6725.411432,0.648541,7.410312,-1.488025
21 Mar 2021 01:43:00.000,-775.753579,1866.046334,6621.690379,0.705652,7.292269,-1.968108
21 Mar 2021 01:44:00.000,-731.776152,2299.255320,6489.407083,0.759734,7.142842,-2.439759
21 Mar 2021 01:45:00.000,-684.650493,2722.572614,6329.128452,0.810554,6.962662,-2.900951
21 Mar 2021 01:46:00.000,-634.578891,3134.175243,6141.541731,0.857896,6.752491,-3.349701
21 Mar 2021 01:47:00.000,-581.776327,3532.289837,5927.451742,0.901553,6.513219,-3.784075
21 Mar 2021 01:48:00.000,-526.469573,3915.200257,5687.777620,0.941338,6.245864,-4.202197
21 Mar 2021 01:49:00.000,-468.896251,4281.255024,5423.549066,0.977077,5.951564,-4.602258
21 Mar 2021 01:50:00.000,-409.303822,4628.874519,5135.902108,1.008616,5.631575,-4.982526
21 Mar 2021 01:51:00.000,-347.948549,4956.557906,4826.074390,1.035817,5.287265,-5.341347
21 Mar 2021 01:52:00.000,-285.094398,5262.889774,4495.399995,1.058560,4.920113,-5.677161
21 Mar 2021 01:53:00.000,-221.011909,5546.546430,4145.303815,1.076746,4.531698,-5.988503
21 Mar 2021 01:54:00.000,-155.977031,5806.301828,3777.295486,1.090295,4.123693,-6.274014
21 Mar 2021 01:55:00.000,-90.269920,6041.033099,3392.962913,1.099146,3.697863,-6.532445
21 Mar 2021 01:56:00.000,-24.173722,6249.725631,2993.965400,1.103260,3.256051,-6.762666
21 Mar 2021 01:57:00.000,42.026675,6431.477689,2582.026432,1.102618,2.800174,-6.963669
21 Mar 2021 01:58:00.000,108.045893,6585.504529,2158.926112,1.097223,2.332214,-7.134576
21 Mar 2021 01:59:00.000,173.599329,6711.141979,1726.493321,1.087098,1.854207,-7.274639
21 Mar 2021 02:00:00.000,238.404414,6807.849473,1286.597618,1.072287,1.368234,-7.383250
21 Mar 2021 02:01:00.000,302.181876,6875.212495,841.140927,1.052857,0.876414,-7.459940
21 Mar 2021 02:02:00.000,364.656973,6912.944446,392.049065,1.028892,0.380891,-7.504381
21 Mar 2021 02:03:00.000,425.560722,6920.887886,-58.736855,1.000498,-0.116176,-7.516391
21 Mar 2021 02:04:00.000,484.631091,6899.015173,-509.269092,0.967802,-0.612621,-7.495932
21 Mar 2021 02:05:00.000,541.614156,6847.428476,-957.601964,0.930948,-1.106283,-7.443109
21 Mar 2021 02:06:00.000,596.265221,6766.359173,-1401.800507,0.890098,-1.595019,-7.358174
21 Mar 2021 02:07:00.000,648.349890,6656.166634,-1839.949067,0.845433,-2.076708,-7.241520
21 Mar 2021 02:08:00.000,697.645085,6517.336408,-2270.159758,0.797150,-2.549266,-7.093678
21 Mar 2021 02:09:00.000,743.940006,6350.477824,-2690.580759,0.745461,-3.010652,-6.915319
21 Mar 2021 02:10:00.000,787.037032,6156.321029,-3099.404393,0.690592,-3.458881,-6.707242
21 Mar 2021 02:11:00.000,826.752554,5935.713478,-3494.874959,0.632785,-3.892030,-6.470380
21 Mar 2021 02:12:00.000,862.917734,5689.615926,-3875.296269,0.572291,-4.308246,-6.205784
21 Mar 2021 02:13:00.000,895.379198,5419.097920,-4239.038865,0.509373,-4.705756,-5.914625
21 Mar 2021 02:14:00.000,923.999654,5125.332852,-4584.546882,0.444303,-5.082873,-5.598185
21 Mar 2021 02:15:00.000,948.658430,4809.592588,-4910.344528,0.377364,-5.438003,-5.257850
21 Mar 2021 02:16:00.000,969.251938,4473.241713,-5215.042167,0.308843,-5.769650,-4.895104
21 Mar 2021 02:17:00.000,985.694064,4117.731437,-5497.341980,0.239034,-6.076423,-4.511524
21 Mar 2021 02:18:00.000,997.916475,3744.593176,-5756.043191,0.168236,-6.357041,-4.108766
21 Mar 2021 02:19:00.000,1005.868856,3355.431858,-5990.046846,0.096751,-6.610336,-3.688567
21 Mar 2021 02:20:00.000,1009.519065,2951.918991,-6198.360144,0.024882,-6.835257,-3.252728
21 Mar 2021 02:21:00.000,1008.853223,2535.785505,-6380.100301,-0.047066,-7.030874,-2.803112
21 Mar 2021 02:22:00.000,1003.875723,2108.814418,-6534.497953,-0.118789,-7.196382,-2.341637
21 Mar 2021 02:23:00.000,994.609173,1672.833345,-6660.900098,-0.189984,-7.331101,-1.870262
21 Mar 2021 02:24:00.000,981.094263,1229.706879,-6758.772566,-0.260350,-7.434478,-1.390987
21 Mar 2021 02:25:00.000,963.389576,781.328872,-6827.702030,-0.329593,-7.506090,-0.905840
21 Mar 2021 02:26:00.000,941.571318,329.614635,-6867.397551,-0.397421,-7.545646,-0.416871
21 Mar 2021 02:27:00.000,915.732993,-123.506921,-6877.691662,-0.463548,-7.552984,0.073856
21 Mar 2021 02:28:00.000,885.985013,-576.101170,-6858.540984,-0.527696,-7.528075,0.564271
21 Mar 2021 02:29:00.000,852.454242,-1026.235679,-6810.026391,-0.589596,-7.471022,1.052304
21 Mar 2021 02:30:00.000,815.283483,-1471.988100,-6732.352706,-0.648986,-7.382058,1.535893
21 Mar 2021 02:31:00.000,774.630905,-1911.454044,-6625.847941,-0.705615,-7.261547,2.012996
21 Mar 2021 02:32:00.000,730.669406,-2342.754900,-6490.962070,-0.759244,-7.109985,2.481592
21 Mar 2021 02:33:00.000,683.585930,-2764.045584,-6328.265345,-0.809644,-6.927993,2.939693
21 Mar 2021 02:34:00.000,633.580715,-3173.522197,-6138.446145,-0.856600,-6.716322,3.385351
21 Mar 2021 02:35:00.000,580.866496,-3569.429563,-5922.308357,-0.899912,-6.475845,3.816666
21 Mar 2021 02:36:00.000,525.667648,-3950.068629,-5680.768302,-0.939391,-6.207559,4.231791
21 Mar 2021 02:37:00.000,468.219284,-4313.803685,-5414.851182,-0.974868,-5.912578,4.628943
21 Mar 2021 02:38:00.000,408.766295,-4659.069392,-5125.687081,-1.006188,-5.592132,5.006412
21 Mar 2021 02:39:00.000,347.562354,-4984.377576,-4814.506495,-1.033212,-5.247563,5.362562
21 Mar 2021 02:40:00.000,284.868863,-5288.323760,-4482.635419,-1.055821,-4.880318,5.695847
21 Mar 2021 02:41:00.000,220.953869,-5569.593395,-4131.489984,-1.073914,-4.491946,6.004809
21 Mar 2021 02:42:00.000,156.090941,-5826.967773,-3762.570674,-1.087407,-4.084092,6.288094
21 Mar 2021 02:43:00.000,90.558004,-6059.329555,-3377.456118,-1.096239,-3.658489,6.544454
21 Mar 2021 02:44:00.000,24.636159,-6265.667920,-2977.796492,-1.100365,-3.216953,6.772753
21 Mar 2021 02:45:00.000,-41.391531,-6445.083268,-2565.306554,-1.099765,-2.761375,6.971974
21 Mar 2021 02:46:00.000,-107.241269,-6596.791455,-2141.758320,-1.094435,-2.293712,7.141226
21 Mar 2021 02:47:00.000,-172.629767,-6720.127543,-1708.973446,-1.084394,-1.815978,7.279747
21 Mar 2021 02:48:00.000,-237.275488,-6814.549007,-1268.815315,-1.069683,-1.330237,7.386909
21 Mar 2021 02:49:00.000,-300.899895,-6879.638409,-823.180888,-1.050362,-0.838595,7.462220
21 Mar 2021 02:50:00.000,-363.228690,-6915.105480,-373.992364,-1.026511,-0.343183,7.505332
21 Mar 2021 02:51:00.000,-423.993034,-6920.788627,76.811331,-0.998231,0.153843,7.516036
21 Mar 2021 02:52:00.000,-482.930748,-6896.655821,527.283147,-0.965644,0.650321,7.494270
21 Mar 2021 02:53:00.000,-539.787489,-6842.804880,975.476586,-0.928890,1.144088,7.440115
21 Mar 2021 02:54:00.000,-594.317888,-6759.463126,1419.454387,-0.888127,1.632991,7.353797
21 Mar 2021 02:55:00.000,-646.286641,-6646.986433,1857.297169,-0.843532,2.114899,7.235687
21 Mar 2021 02:56:00.000,-695.469560,-6505.857654,2287.111999,-0.795299,2.587712,7.086295
21 Mar 2021 02:57:00.000,-741.654567,-6336.684447,2707.040816,-0.743638,3.049372,6.906272
21 Mar 2021 02:58:00.000,-784.642628,-6140.196527,3115.268678,-0.688773,3.497871,6.696405
21 Mar 2021 02:59:00.000,-824.248626,-5917.242330,3510.031792,-0.630944,3.931260,6.457611
21 Mar 2021 03:00:00.000,-860.302163,-5668.785155,3889.625274,-0.570401,4.347661,6.190936
21 Mar 2021 03:01:00.000,-892.648293,-5395.898774,4252.410601,-0.507408,4.745271,5.897545
21 Mar 2021 03:02:00.000,-921.148180,-5099.762560,4596.822738,-0.442239,5.122375,5.578721
21 Mar 2021 03:03:00.000,-945.679680,-4781.656163,4921.376882,-0.375177,5.477347,5.235854
21 Mar 2021 03:04:00.000,-966.137849,-4442.953759,5224.674823,-0.306511,5.808662,4.870439
21 Mar 2021 03:05:00.000,-982.435360,-4085.117915,5505.410876,-0.236539,6.114900,4.484065
21 Mar 2021 03:06:00.000,-994.502858,-3709.693100,5762.377377,-0.165562,6.394752,4.078409
21 Mar 2021 03:07:00.000,-1002.289219,-3318.298881,5994.469723,-0.093886,6.647024,3.655228
21 Mar 2021 03:08:00.000,-1005.761740,-2912.622839,6200.690943,-0.021820,6.870644,3.216350
21 Mar 2021 03:09:00.000,-1004.906247,-2494.413235,6380.155792,0.050329,7.064662,2.763670
21 Mar 2021 03:10:00.000,-999.727128,-2065.471462,6532.094355,0.122249,7.228258,2.299137
21 Mar 2021 03:11:00.000,-990.247282,-1627.644319,6655.855158,0.193634,7.360738,1.824749
21 Mar 2021 03:12:00.000,-976.508004,-1182.816125,6750.907790,0.264179,7.461544,1.342541
21 Mar 2021 03:13:00.000,-958.568789,-732.900722,6816.845023,0.333581,7.530252,0.854582
21 Mar 2021 03:14:00.000,-936.507064,-279.833375,6853.384427,0.401546,7.566573,0.362963
21 Mar 2021 03:15:00.000,-910.417855,174.437388,6860.369496,0.467782,7.570353,-0.130211
21 Mar 2021 03:16:00.000,-880.413379,627.957987,6837.770265,0.532008,7.541576,-0.622828
21 Mar 2021 03:17:00.000,-846.622571,1078.778000,6785.683430,0.593948,7.480364,-1.112780
21 Mar 2021 03:18:00.000,-809.190549,1524.958380,6704.331969,0.653337,7.386976,-1.597967
21 Mar 2021 03:19:00.000,-768.278002,1964.579623,6594.064255,0.709923,7.261803,-2.076310
21 Mar 2021 03:20:00.000,-724.060532,2395.749877,6455.352680,0.763461,7.105375,-2.545756
21 Mar 2021 03:21:00.000,-676.727922,2816.612969,6288.791770,0.813723,6.918351,-3.004288
21 Mar 2021 03:22:00.000,-626.483352,3225.356309,6095.095805,0.860491,6.701525,-3.449932
21 Mar 2021 03:23:00.000,-573.542549,3620.218647,5875.095938,0.903564,6.455815,-3.880768
21 Mar 2021 03:24:00.000,-518.132892,3999.497663,5629.736830,0.942756,6.182265,-4.294934
21 Mar 2021 03:25:00.000,-460.492459,4361.557346,5360.072779,0.977896,5.882041,-4.690638
21 Mar 2021 03:26:00.000,-400.869020,4704.835132,5067.263383,1.008831,5.556426,-5.066165
21 Mar 2021 03:27:00.000,-339.518990,5027.848774,4752.568715,1.035427,5.206812,-5.419881
21 Mar 2021 03:28:00.000,-276.706334,5329.202902,4417.344044,1.057567,4.834702,-5.750248
21 Mar 2021 03:29:00.000,-212.701437,5607.595241,4063.034104,1.075154,4.441696,-6.055824
21 Mar 2021 03:30:00.000,-147.779933,5861.822456,3691.166934,1.088109,4.029490,-6.335274
21 Mar 2021 03:31:00.000,-82.221508,6090.785574,3303.347311,1.096377,3.599865,-6.587377
21 Mar 2021 03:32:00.000,-16.308679,6293.494977,2901.249797,1.099919,3.154684,-6.811030
21 Mar 2021 03:33:00.000,49.674445,6469.074898,2486.611440,1.098719,2.695879,-7.005253
21 Mar 2021 03:34:00.000,115.443420,6616.767428,2061.224146,1.092783,2.225443,-7.169197
21 Mar 2021 03:35:00.000,180.714726,6735.935968,1626.926774,1.082137,1.745426,-7.302148
21 Mar 2021 03:36:00.000,245.207022,6826.068135,1185.596985,1.066826,1.257917,-7.403527
21 Mar 2021 03:37:00.000,308.642399,6886.778081,739.142890,1.046920,0.765042,-7.472898
21 Mar 2021 03:38:00.000,370.747618,6917.808211,289.494543,1.022505,0.268950,-7.509966
21 Mar 2021 03:39:00.000,431.255322,6919.030299,-161.404676,0.993689,-0.228198,-7.514582
21 Mar 2021 03:40:00.000,489.905221,6890.445982,-611.606734,0.960601,-0.724237,-7.486740
21 Mar 2021 03:41:00.000,546.445246,6832.186632,-1059.167634,0.923386,-1.217008,-7.426579
21 Mar 2021 03:42:00.000,600.632656,6744.512616,-1502.156063,0.882210,-1.704372,-7.334383
21 Mar 2021 03:43:00.000,652.235099,6627.811948,-1938.661954,0.837253,-2.184215,-7.210577
21 Mar 2021 03:44:00.000,701.031624,6482.598334,-2366.804913,0.788714,-2.654463,-7.055723
21 Mar 2021 03:45:00.000,746.813625,6309.508651,-2784.742472,0.736806,-3.113085,-6.870523
21 Mar 2021 03:46:00.000,789.385733,6109.299852,-3190.678113,0.681757,-3.558110,-6.655807
21 Mar 2021 03:47:00.000,828.566637,5882.845352,-3582.869034,0.623807,-3.987630,-6.412534
21 Mar 2021 03:48:00.000,864.189833,5631.130891,-3959.633622,0.563209,-4.399809,-6.141784
21 Mar 2021 03:49:00.000,896.104304,5355.249936,-4319.358587,0.500227,-4.792894,-5.844753
21 Mar 2021 03:50:00.000,924.175127,5056.398625,-4660.505738,0.435134,-5.165216,-5.522747
21 Mar 2021 03:51:00.000,948.284001,4735.870315,-4981.618382,0.368210,-5.515204,-5.177177
21 Mar 2021 03:52:00.000,968.329698,4395.049742,-5281.327303,0.299743,-5.841386,-4.809547
21 Mar 2021 03:53:00.000,984.228443,4035.406852,-5558.356335,0.230028,-6.142393,-4.421452
21 Mar 2021 03:54:00.000,995.914213,3658.490316,-5811.527477,0.159361,-6.416970,-4.014569
21 Mar 2021 03:55:00.000,1003.338964,3265.920782,-6039.765581,0.088045,-6.663975,-3.590648
21 Mar 2021 03:56:00.000,1006.472774,2859.383885,-6242.102568,0.016381,-6.882384,-3.151507
21 Mar 2021 03:57:00.000,1005.303930,2440.623048,-6417.681191,-0.055326,-7.071295,-2.699022
21 Mar 2021 03:58:00.000,999.838924,2011.432113,-6565.758335,-0.126773,-7.229931,-2.235119
21 Mar 2021 03:59:00.000,990.102389,1573.647813,-6685.707849,-0.197660,-7.357639,-1.761769
21 Mar 2021 04:00:00.000,976.136965,1129.142134,-6777.022912,-0.267686,-7.453897,-1.280978
21 Mar 2021 04:01:00.000,958.003095,679.814568,-6839.317941,-0.336558,-7.518311,-0.794780
21 Mar 2021 04:02:00.000,935.778756,227.584304,-6872.330024,-0.403987,-7.550619,-0.305229
21 Mar 2021 04:03:00.000,909.559128,-225.617641,-6875.919903,-0.469687,-7.550689,0.185609
21 Mar 2021 04:04:00.000,879.456190,-677.856317,-6850.072488,-0.533384,-7.518522,0.675663
21 Mar 2021 04:05:00.000,845.598273,-1127.200744,-6794.896911,-0.594809,-7.454249,1.162865
21 Mar 2021 04:06:00.000,808.129532,-1571.731808,-6710.626122,-0.653702,-7.358133,1.645157
21 Mar 2021 04:07:00.000,767.209369,-2009.550116,-6597.616020,-0.709815,-7.230570,2.120500
21 Mar 2021 04:08:00.000,723.011801,-2438.783811,-6456.344125,-0.762910,-7.072081,2.586880
21 Mar 2021 04:09:00.000,675.724761,-2857.596297,-6287.407785,-0.812761,-6.883319,3.042318
21 Mar 2021 04:10:00.000,625.549350,-3264.193876,-6091.521921,-0.859154,-6.665062,3.484876
21 Mar 2021 04:11:00.000,572.699033,-3656.833257,-5869.516303,-0.901892,-6.418211,3.912665
21 Mar 2021 04:12:00.000,517.398781,-4033.828917,-5622.332366,-0.940790,-6.143789,4.323853
21 Mar 2021 04:13:00.000,459.884162,-4393.560284,-5351.019560,-0.975678,-5.842938,4.716673
21 Mar 2021 04:14:00.000,400.400383,-4734.478714,-5056.731235,-1.006404,-5.516913,5.089429
21 Mar 2021 04:15:00.000,339.201287,-5055.114227,-4740.720079,-1.032834,-5.167081,5.440507
21 Mar 2021 04:16:00.000,276.548300,-5354.081979,-4404.333094,-1.054850,-4.794911,5.768378
21 Mar 2021 04:17:00.000,212.709345,-5630.088425,-4049.006140,-1.072352,-4.401975,6.071611
21 Mar 2021 04:18:00.000,147.957715,-5881.937142,-3676.258052,-1.085261,-3.989939,6.348872
21 Mar 2021 04:19:00.000,82.570912,-6108.534285,-3287.684346,-1.093516,-3.560555,6.598939
21 Mar 2021 04:20:00.000,16.829462,-6308.893632,-2884.950527,-1.097077,-3.115657,6.820703
21 Mar 2021 04:21:00.000,-48.984298,-6482.141185,-2469.785046,-1.095924,-2.657152,7.013175
21 Mar 2021 04:22:00.000,-114.587443,-6627.519304,-2043.971907,-1.090058,-2.187009,7.175493
21 Mar 2021 04:23:00.000,-179.697704,-6744.390328,-1609.342971,-1.079500,-1.707256,7.306925
21 Mar 2021 04:24:00.000,-244.034707,-6832.239677,-1167.769994,-1.064291,-1.219967,7.406874
21 Mar 2021 04:25:00.000,-307.321216,-6890.678380,-721.156428,-1.044495,-0.727255,7.474880
21 Mar 2021 04:26:00.000,-369.284368,-6919.445042,-271.429035,-1.020194,-0.231257,7.510627
