"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
21 Mar 2021 00:18:00.000,-1020.392096,3061.523937,-6607.999786,0.633586,6.684304,3.000683
21 Mar 2021 00:19:00.000,-980.565927,3456.840831,-6416.162373,0.693555,6.488947,3.391977
21 Mar 2021 00:20:00.000,-937.214754,3839.730728,-6201.203143,0.751051,6.270194,3.771178
21 Mar 2021 00:21:00.000,-890.493238,4208.812345,-5963.888935,0.805866,6.028809,4.136919
21 Mar 2021 00:22:00.000,-840.568196,4562.752731,-5705.067200,0.857802,5.765637,4.487880
21 Mar 2021 00:23:00.000,-787.618033,4900.272077,-5425.663186,0.906673,5.481604,4.822788
21 Mar 2021 00:24:00.000,-731.832141,5220.148393,-5126.676834,0.952298,5.177711,5.140427
21 Mar 2021 00:25:00.000,-673.410250,5521.222001,-4809.179394,0.994512,4.855033,5.439638
21 Mar 2021 00:26:00.000,-612.561742,5802.399844,-4474.309765,1.033161,4.514716,5.719325
21 Mar 2021 00:27:00.000,-549.504921,6062.659586,-4123.270565,1.068100,4.157971,5.978460
21 Mar 2021 00:28:00.000,-484.466249,6301.053484,-3757.323947,1.099202,3.786073,6.216087
21 Mar 2021 00:29:00.000,-417.679547,6516.712015,-3377.787164,1.126350,3.400352,6.431327
21 Mar 2021 00:30:00.000,-349.385163,6708.847226,-2986.027902,1.149442,3.002197,6.623378
21 Mar 2021 00:31:00.000,-279.829108,6876.755816,-2583.459392,1.168392,2.593041,6.791524
21 Mar 2021 00:32:00.000,-209.262168,7019.821901,-2171.535325,1.183127,2.174362,6.935133
21 Mar 2021 00:33:00.000,-137.938993,7137.519464,-1751.744571,1.193591,1.747678,7.053664
21 Mar 2021 00:34:00.000,-66.117162,7229.414477,-1325.605752,1.199743,1.314537,7.146668
21 Mar 2021 00:35:00.000,5.943760,7295.166665,-894.661657,1.201558,0.876515,7.213789
21 Mar 2021 00:36:00.000,77.983184,7334.530918,-460.473556,1.199026,0.435206,7.254766
21 Mar 2021 00:37:00.000,149.740463,7347.358331,-24.615403,1.192155,-0.007778,7.269438
21 Mar 2021 00:38:00.000,220.955861,7333.596866,411.332007,1.180968,-0.450820,7.257738
21 Mar 2021 00:39:00.000,291.371521,7293.291634,845.786942,1.165505,-0.892300,7.219702
21 Mar 2021 00:40:00.000,360.732427,7226.584791,1277.172631,1.145820,-1.330605,7.155460
21 Mar 2021 00:41:00.000,428.787355,7133.715048,1703.923162,1.121985,-1.764130,7.065242
21 Mar 2021 00:42:00.000,495.289813,7015.016801,2124.489329,1.094086,-2.191292,6.949376
21 Mar 2021 00:43:00.000,559.998954,6870.918882,2537.344414,1.062225,-2.610527,6.808284
21 Mar 2021 00:44:00.000,622.680472,6701.942933,2940.989875,1.026519,-3.020306,6.642483
21 Mar 2021 00:45:00.000,683.107472,6508.701428,3333.960913,0.987098,-3.419132,6.452579
21 Mar 2021 00:46:00.000,741.061301,6291.895336,3714.831888,0.944105,-3.805552,6.239271
21 Mar 2021 00:47:00.000,796.332357,6052.311450,4082.221582,0.897699,-4.178160,6.003341
21 Mar 2021 00:48:00.000,848.720846,5790.819392,4434.798258,0.848049,-4.535602,5.745656
21 Mar 2021 00:49:00.000,898.037511,5508.368316,4771.284518,0.795336,-4.876582,5.467159
21 Mar 2021 00:50:00.000,944.104313,5205.983317,5090.461940,0.739754,-5.199865,5.168872
21 Mar 2021 00:51:00.000,986.755064,4884.761573,5391.175461,0.681503,-5.504284,4.851884
21 Mar 2021 00:52:00.000,1025.836020,4545.868233,5672.337513,0.620797,-5.788741,4.517355
21 Mar 2021 00:53:00.000,1061.206419,4190.532081,5932.931889,0.557856,-6.052214,4.166505
21 Mar 2021 00:54:00.000,1092.738974,3820.040978,6172.017326,0.492908,-6.293755,3.800609
21 Mar 2021 00:55:00.000,1120.320308,3435.737122,6388.730807,0.426189,-6.512502,3.421000
21 Mar 2021 00:56:00.000,1143.851351,3039.012129,6582.290558,0.357940,-6.707670,3.029053
21 Mar 2021 00:57:00.000,1163.247665,2631.301964,6751.998759,0.288407,-6.878566,2.626188
21 Mar 2021 00:58:00.000,1178.439735,2214.081743,6897.243930,0.217841,-7.024579,2.213864
21 Mar 2021 00:59:00.000,1189.373199,1788.860410,7017.503026,0.146496,-7.145191,1.793570
21 Mar 2021 01:00:00.000,1196.009021,1357.175320,7112.343212,0.074630,-7.239974,1.366822
21 Mar 2021 01:01:00.000,1198.323620,920.586751,7181.423320,0.002499,-7.308593,0.935159
21 Mar 2021 01:02:00.000,1196.308942,480.672336,7224.495001,-0.069636,-7.350803,0.500135
21 Mar 2021 01:03:00.000,1189.972479,39.021458,7241.403554,-0.141516,-7.366458,0.063316
21 Mar 2021 01:04:00.000,1179.337234,-402.770384,7232.088441,-0.212885,-7.355501,-0.373726
21 Mar 2021 01:05:00.000,1164.441643,-843.107236,7196.583489,-0.283485,-7.317972,-0.809417
21 Mar 2021 01:06:00.000,1145.339435,-1280.398340,7135.016767,-0.353063,-7.254006,-1.242191
21 Mar 2021 01:07:00.000,1122.099443,-1713.063775,7047.610153,-0.421369,-7.163829,-1.670488
21 Mar 2021 01:08:00.000,1094.805371,-2139.540066,6934.678589,-0.488157,-7.047762,-2.092767
21 Mar 2021 01:09:00.000,1063.555504,-2558.285750,6796.629007,-0.553188,-6.906218,-2.507504
21 Mar 2021 01:10:00.000,1028.462366,-2967.786872,6633.958954,-0.616227,-6.739701,-2.913202
21 Mar 2021 01:11:00.000,989.652338,-3366.562416,6447.254898,-0.677047,-6.548805,-3.308395
21 Mar 2021 01:12:00.000,947.265216,-3753.169622,6237.190221,-0.735427,-6.334210,-3.691653
21 Mar 2021 01:13:00.000,901.453730,-4126.209207,6004.522905,-0.791157,-6.096685,-4.061587
21 Mar 2021 01:14:00.000,852.383011,-4484.330445,5750.092914,-0.844035,-5.837081,-4.416855
21 Mar 2021 01:15:00.000,800.230014,-4826.236096,5474.819270,-0.893868,-5.556328,-4.756164
21 Mar 2021 01:16:00.000,745.182892,-5150.687177,5179.696840,-0.940476,-5.255437,-5.078279
21 Mar 2021 01:17:00.000,687.440336,-5456.507530,4865.792828,-0.983688,-4.935491,-5.382025
21 Mar 2021 01:18:00.000,627.210861,-5742.588191,4534.242989,-1.023348,-4.597646,-5.666293
21 Mar 2021 01:19:00.000,564.712065,-6007.891534,4186.247576,-1.059309,-4.243124,-5.930043
21 Mar 2021 01:20:00.000,500.169845,-6251.455159,3823.067022,-1.091441,-3.873209,-6.172309
21 Mar 2021 01:21:00.000,433.817572,-6472.395521,3446.017384,-1.119626,-3.489245,-6.392204
21 Mar 2021 01:22:00.000,365.895251,-6669.911273,3056.465550,-1.143760,-3.092627,-6.588921
21 Mar 2021 01:23:00.000,296.648634,-6843.286307,2655.824242,-1.163756,-2.684800,-6.761740
21 Mar 2021 01:24:00.000,226.328323,-6991.892475,2245.546822,-1.179539,-2.267250,-6.910027
21 Mar 2021 01:25:00.000,155.188840,-7115.191978,1827.121919,-1.191054,-1.841502,-7.033241
21 Mar 2021 01:26:00.000,83.487689,-7212.739408,1402.067919,-1.198257,-1.409110,-7.130931
21 Mar 2021 01:27:00.000,11.484398,-7284.183433,971.927318,-1.201122,-0.971654,-7.202744
21 Mar 2021 01:28:00.000,-60.560444,-7329.268110,538.260974,-1.199642,-0.530733,-7.248421
21 Mar 2021 01:29:00.000,-132.386157,-7347.833826,102.642291,-1.193821,-0.087958,-7.267804
21 Mar 2021 01:30:00.000,-203.732942,-7339.817855,-333.348657,-1.183683,0.355054,-7.260829
21 Mar 2021 01:31:00.000,-274.342843,-7305.254535,-768.131016,-1.169266,0.796685,-7.227532
21 Mar 2021 01:32:00.000,-343.960705,-7244.275061,-1200.129040,-1.150626,1.235326,-7.168048
21 Mar 2021 01:33:00.000,-412.335119,-7157.106893,-1627.777951,-1.127832,1.669378,-7.082608
21 Mar 2021 01:34:00.000,-479.219348,-7044.072789,-2049.529731,-1.100969,2.097263,-6.971539
21 Mar 2021 01:35:00.000,-544.372232,-6905.589474,-2463.858839,-1.070138,2.517429,-6.835263
21 Mar 2021 01:36:00.000,-607.559070,-6742.165938,-2869.267814,-1.035454,2.928354,-6.674294
21 Mar 2021 01:37:00.000,-668.552468,-6554.401390,-3264.292742,-0.997046,3.328553,-6.489235
21 Mar 2021 01:38:00.000,-727.133162,-6342.982882,-3647.508575,-0.955056,3.716583,-6.280778
21 Mar 2021 01:39:00.000,-783.090801,-6108.682596,-4017.534264,-0.909638,4.091051,-6.049698
21 Mar 2021 01:40:00.000,-836.224688,-5852.354842,-4373.037702,-0.860960,4.450613,-5.796850
21 Mar 2021 01:41:00.000,-886.344494,-5574.932757,-4712.740454,-0.809199,4.793985,-5.523168
21 Mar 2021 01:42:00.000,-933.270910,-5277.424737,-5035.422254,-0.754546,5.119944,-5.229657
21 Mar 2021 01:43:00.000,-976.836274,-4960.910624,-5339.925265,-0.697198,5.427333,-4.917391
21 Mar 2021 01:44:00.000,-1016.885136,-4626.537646,-5625.158081,-0.637364,5.715062,-4.587511
21 Mar 2021 01:45:00.000,-1053.274786,-4275.516166,-5890.099467,-0.575261,5.982117,-4.241214
21 Mar 2021 01:46:00.000,-1085.875730,-3909.115216,-6133.801828,-0.511112,6.227558,-3.879756
21 Mar 2021 01:47:00.000,-1114.572113,-3528.657869,-6355.394399,-0.445148,6.450524,-3.504443
21 Mar 2021 01:48:00.000,-1139.262104,-3135.516457,-6554.086146,-0.377606,6.650234,-3.116625
21 Mar 2021 01:49:00.000,-1159.858216,-2731.107639,-6729.168390,-0.308726,6.825992,-2.717696
21 Mar 2021 01:50:00.000,-1176.287593,-2316.887364,-6880.017130,-0.238756,6.977185,-2.309084
21 Mar 2021 01:51:00.000,-1188.492231,-1894.345716,-7006.095079,-0.167944,7.103288,-1.892251
21 Mar 2021 01:52:00.000,-1196.429160,-1465.001683,-7106.953407,-0.096542,7.203864,-1.468683
21 Mar 2021 01:53:00.000,-1200.070575,-1030.397841,-7182.233187,-0.024803,7.278563,-1.039889
21 Mar 2021 01:54:00.000,-1199.403915,-592.094994,-7231.666547,0.047018,7.327127,-0.607394
21 Mar 2021 01:55:00.000,-1194.431894,-151.666755,-7255.077532,0.118666,7.349388,-0.172737
21 Mar 2021 01:56:00.000,-1185.172486,289.305893,-7252.382663,0.189888,7.345268,0.262540
21 Mar 2021 01:57:00.000,-1171.658857,729.240056,-7223.591209,0.260431,7.314782,0.696888
21 Mar 2021 01:58:00.000,-1153.939255,1166.556399,-7168.805163,0.330045,7.258034,1.128766
21 Mar 2021 01:59:00.000,-1132.076846,1599.684599,-7088.218919,0.398483,7.175219,1.556636
21 Mar 2021 02:00:00.000,-1106.149506,2027.068786,-6982.118662,0.465502,7.066624,1.978977
21 Mar 2021 02:01:00.000,-1076.249565,2447.172938,-6850.881455,0.530863,6.932623,2.394283
21 Mar 2021 02:02:00.000,-1042.483505,2858.486241,-6694.974039,0.594334,6.773683,2.801070
21 Mar 2021 02:03:00.000,-1004.971608,3259.528380,-6514.951330,0.655687,6.590353,3.197884
21 Mar 2021 02:04:00.000,-963.847561,3648.854752,-6311.454627,0.714703,6.383274,3.583302
21 Mar 2021 02:05:00.000,-919.258012,4025.061593,-6085.209524,0.771169,6.153166,3.955936
21 Mar 2021 02:06:00.000,-871.362081,4386.790989,-5837.023526,0.824882,5.900836,4.314445
21 Mar 2021 02:07:00.000,-820.330831,4732.735768,-5567.783381,0.875648,5.627169,4.657530
21 Mar 2021 02:08:00.000,-766.346685,5061.644248,-5278.452113,0.923282,5.333128,4.983947
21 Mar 2021 02:09:00.000,-709.602809,5372.324820,-4970.065784,0.967611,5.019753,5.292507
21 Mar 2021 02:10:00.000,-650.302448,5663.650360,-4643.729965,1.008473,4.688153,5.582082
21 Mar 2021 02:11:00.000,-588.658225,5934.562427,-4300.615946,1.045716,4.339507,5.851610
21 Mar 2021 02:12:00.000,-524.891399,6184.075263,-3941.956672,1.079204,3.975058,6.100099
21 Mar 2021 02:13:00.000,-459.231083,6411.279536,-3569.042435,1.108813,3.596110,6.326631
21 Mar 2021 02:14:00.000,-391.913440,6615.345838,-3183.216322,1.134431,3.204023,6.530363
21 Mar 2021 02:15:00.000,-323.180831,6795.527902,-2785.869431,1.155963,2.800208,6.710538
21 Mar 2021 02:16:00.000,-253.280950,6951.165529,-2378.435886,1.173328,2.386121,6.866481
21 Mar 2021 02:17:00.000,-182.465920,7081.687197,-1962.387652,1.186458,1.963261,6.997605
21 Mar 2021 02:18:00.000,-110.991376,7186.612355,-1539.229175,1.195304,1.533161,7.103414
21 Mar 2021 02:19:00.000,-39.115529,7265.553361,-1110.491875,1.199830,1.097385,7.183507
21 Mar 2021 02:20:00.000,32.901787,7318.217079,-677.728507,1.200017,0.657517,7.237573
21 Mar 2021 02:21:00.000,104.800080,7344.406103,-242.507419,1.195863,0.215163,7.265403
21 Mar 2021 02:22:00.000,176.319160,7344.019611,193.593278,1.187380,-0.228064,7.266882
21 Mar 2021 02:23:00.000,247.200116,7317.053841,628.991580,1.174598,-0.670543,7.241995
21 Mar 2021 02:24:00.000,317.186277,7263.602177,1062.107498,1.157562,-1.110658,7.190824
21 Mar 2021 02:25:00.000,386.024169,7183.854857,1491.368958,1.136333,-1.546797,7.113551
21 Mar 2021 02:26:00.000,453.464461,7078.098290,1915.217678,1.110989,-1.977367,7.010453
21 Mar 2021 02:27:00.000,519.262899,6946.714000,2332.114987,1.081621,-2.400794,6.881907
21 Mar 2021 02:28:00.000,583.181206,6790.177184,2740.547560,1.048337,-2.815528,6.728382
21 Mar 2021 02:29:00.000,644.987973,6609.054916,3139.033049,1.011258,-3.220058,6.550439
21 Mar 2021 02:30:00.000,704.459508,6404.003984,3526.125581,0.970520,-3.612907,6.348733
21 Mar 2021 02:31:00.000,761.380663,6175.768386,3900.421096,0.926271,-3.992644,6.124003
21 Mar 2021 02:32:00.000,815.545619,5925.176498,4260.562512,0.878674,-4.357890,5.877075
21 Mar 2021 02:33:00.000,866.758636,5653.137923,4605.244689,0.827903,-4.707317,5.608853
21 Mar 2021 02:34:00.000,914.834757,5360.640050,4933.219171,0.774143,-5.039660,5.320323
21 Mar 2021 02:35:00.000,959.600476,5048.744323,5243.298706,0.717591,-5.353716,5.012538
21 Mar 2021 02:36:00.000,1000.894354,4718.582259,5534.361502,0.658451,-5.648354,4.686626
21 Mar 2021 02:37:00.000,1038.567586,4371.351218,5805.355230,0.596939,-5.922511,4.343774
21 Mar 2021 02:38:00.000,1072.484530,4008.309957,6055.300751,0.533280,-6.175204,3.985233
21 Mar 2021 02:39:00.000,1102.523169,3630.773977,6283.295559,0.467702,-6.405525,3.612306
21 Mar 2021 02:40:00.000,1128.575539,3240.110694,6488.516931,0.400445,-6.612650,3.226349
21 Mar 2021 02:41:00.000,1150.548091,2837.734440,6670.224780,0.331750,-6.795841,2.828760
21 Mar 2021 02:42:00.000,1168.362011,2425.101330,6827.764206,0.261866,-6.954445,2.420978
21 Mar 2021 02:43:00.000,1181.953484,2003.703998,6960.567737,0.191045,-7.087896,2.004478
21 Mar 2021 02:44:00.000,1191.273901,1575.066225,7068.157261,0.119541,-7.195722,1.580764
21 Mar 2021 02:45:00.000,1196.290018,1140.737486,7150.145647,0.047612,-7.277539,1.151363
21 Mar 2021 02:46:00.000,1196.984065,702.287419,7206.238044,-0.024484,-7.333059,0.717824
21 Mar 2021 02:47:00.000,1193.353796,261.300236,7236.232875,-0.096488,-7.362085,0.281705
21 Mar 2021 02:48:00.000,1185.412488,-180.630896,7240.022510,-0.168142,-7.364515,-0.155421
21 Mar 2021 02:49:00.000,1173.188896,-621.909509,7217.593621,-0.239188,-7.340341,-0.591984
21 Mar 2021 02:50:00.000,1156.727142,-1060.941487,7169.027220,-0.309371,-7.289649,-1.026410
21 Mar 2021 02:51:00.000,1136.086566,-1496.140717,7094.498389,-0.378440,-7.212620,-1.457138
21 Mar 2021 02:52:00.000,1111.341519,-1925.934717,6994.275683,-0.446145,-7.109528,-1.882616
21 Mar 2021 02:53:00.000,1082.581106,-2348.770221,6868.720222,-0.512244,-6.980739,-2.301309
21 Mar 2021 02:54:00.000,1049.908881,-2763.118719,6718.284468,-0.576499,-6.826711,-2.711709
21 Mar 2021 02:55:00.000,1013.442487,-3167.481920,6543.510690,-0.638678,-6.647994,-3.112332
21 Mar 2021 02:56:00.000,973.313256,-3560.397124,6345.029110,-0.698556,-6.445225,-3.501730
21 Mar 2021 02:57:00.000,929.665751,-3940.442502,6123.555748,-0.755918,-6.219128,-3.878492
21 Mar 2021 02:58:00.000,882.657262,-4306.242245,5879.889948,-0.810555,-5.970512,-4.241253
21 Mar 2021 02:59:00.000,832.457264,-4656.471570,5614.911614,-0.862269,-5.700269,-4.588694
21 Mar 2021 03:00:00.000,779.246816,-4989.861577,5329.578134,-0.910872,-5.409370,-4.919551
21 Mar 2021 03:01:00.000,723.217926,-5305.203917,5024.921022,-0.956188,-5.098862,-5.232618
21 Mar 2021 03:02:00.000,664.572868,-5601.355270,4702.042269,-0.998051,-4.769864,-5.526753
21 Mar 2021 03:03:00.000,603.523463,-5877.241597,4362.110423,-1.036308,-4.423566,-5.800880
21 Mar 2021 03:04:00.000,540.290313,-6131.862166,4006.356400,-1.070820,-4.061221,-6.053997
21 Mar 2021 03:05:00.000,475.102012,-6364.293310,3636.069046,-1.101460,-3.684143,-6.285176
21 Mar 2021 03:06:00.000,408.194309,-6573.691917,3252.590460,-1.128116,-3.293703,-6.493570
21 Mar 2021 03:07:00.000,339.809250,-6759.298627,2857.311100,-1.150690,-2.891322,-6.678415
21 Mar 2021 03:08:00.000,270.194291,-6920.440712,2451.664679,-1.169100,-2.478465,-6.839033
21 Mar 2021 03:09:00.000,199.601386,-7056.534636,2037.122883,-1.183279,-2.056638,-6.974837
21 Mar 2021 03:10:00.000,128.286057,-7167.088276,1615.189925,-1.193174,-1.627382,-7.085331
21 Mar 2021 03:11:00.000,56.506442,-7251.702783,1187.396966,-1.198751,-1.192264,-7.170112
21 Mar 2021 03:12:00.000,-15.477656,-7310.074086,755.296410,-1.199989,-0.752875,-7.228875
21 Mar 2021 03:13:00.000,-87.405742,-7341.994019,320.456123,-1.196885,-0.310821,-7.261410
21 Mar 2021 03:14:00.000,-159.017592,-7347.351074,-115.546421,-1.189452,0.132284,-7.267607
21 Mar 2021 03:15:00.000,-230.054229,-7326.130767,-551.130021,-1.177718,0.574822,-7.247452
21 Mar 2021 03:16:00.000,-300.258875,-7278.415627,-984.715645,-1.161728,1.015178,-7.201031
21 Mar 2021 03:17:00.000,-369.377910,-7204.384792,-1414.732308,-1.141542,1.451747,-7.128525
21 Mar 2021 03:18:00.000,-437.161807,-7104.313235,-1839.622896,-1.117237,1.882940,-7.030216
21 Mar 2021 03:19:00.000,-503.366045,-6978.570614,-2257.849932,-1.088904,2.307191,-6.906477
21 Mar 2021 03:20:00.000,-567.752014,-6827.619750,-2667.901230,-1.056647,2.722962,-6.757776
21 Mar 2021 03:21:00.000,-630.087873,-6652.014762,-3068.295441,-1.020588,3.128748,-6.584673
21 Mar 2021 03:22:00.000,-690.149396,-6452.398848,-3457.587442,-0.980860,3.523086,-6.387816
21 Mar 2021 03:23:00.000,-747.720774,-6229.501738,-3834.373568,-0.937609,3.904556,-6.167939
21 Mar 2021 03:24:00.000,-802.595383,-5984.136843,-4197.296652,-0.890995,4.271788,-5.925856
21 Mar 2021 03:25:00.000,-854.576516,-5717.198096,-4545.050863,-0.841189,4.623469,-5.662463
21 Mar 2021 03:26:00.000,-903.478069,-5429.656519,-4876.386322,-0.788373,4.958344,-5.378730
21 Mar 2021 03:27:00.000,-949.125187,-5122.556527,-5190.113478,-0.732741,5.275222,-5.075697
21 Mar 2021 03:28:00.000,-991.354862,-4797.011995,-5485.107249,-0.674493,5.572979,-4.754472
21 Mar 2021 03:29:00.000,-1030.016488,-4454.202098,-5760.310883,-0.613842,5.850563,-4.416225
21 Mar 2021 03:30:00.000,-1064.972369,-4095.366948,-6014.739574,-0.551005,6.106995,-4.062183
21 Mar 2021 03:31:00.000,-1096.098170,-3721.803051,-6247.483782,-0.486211,6.341375,-3.693626
21 Mar 2021 03:32:00.000,-1123.283332,-3334.858596,-6457.712288,-0.419690,6.552881,-3.311885
21 Mar 2021 03:33:00.000,-1146.431426,-2935.928598,-6644.674953,-0.351682,6.740773,-2.918331
21 Mar 2021 03:34:00.000,-1165.460467,-2526.449910,-6807.705188,-0.282430,6.904398,-2.514377
21 Mar 2021 03:35:00.000,-1180.303168,-2107.896126,-6946.222141,-0.212179,7.043186,-2.101467
21 Mar 2021 03:36:00.000,-1190.907156,-1681.772388,-7059.732583,-0.141181,7.156655,-1.681077
21 Mar 2021 03:37:00.000,-1197.235131,-1249.610109,-7147.832498,-0.069688,7.244411,-1.254704
21 Mar 2021 03:38:00.000,-1199.264975,-812.961634,-7210.208391,0.002047,7.306150,-0.823867
21 Mar 2021 03:39:00.000,-1196.989818,-373.394846,-7246.638289,0.073769,7.341659,-0.390097
21 Mar 2021 03:40:00.000,-1190.418051,67.512257,-7256.992451,0.145224,7.350814,0.045063
21 Mar 2021 03:41:00.000,-1179.573291,508.177023,-7241.233786,0.216159,7.333583,0.480069
21 Mar 2021 03:42:00.000,-1164.494298,947.017604,-7199.417976,0.286323,7.290026,0.913374
21 Mar 2021 03:43:00.000,-1145.234848,1382.458423,-7131.693302,0.355466,7.220291,1.343438
21 Mar 2021 03:44:00.000,-1121.863550,1812.935623,-7038.300180,0.423343,7.124621,1.768732
21 Mar 2021 03:45:00.000,-1094.463622,2236.902484,-6919.570394,0.489713,7.003345,2.187740
21 Mar 2021 03:46:00.000,-1063.132619,2652.834808,-6775.926045,0.554340,6.856883,2.598968
21 Mar 2021 03:47:00.000,-1027.982114,3059.236241,-6607.878195,0.616992,6.685743,3.000945
21 Mar 2021 03:48:00.000,-989.137326,3454.643530,-6416.025225,0.677446,6.490521,3.392233
21 Mar 2021 03:49:00.000,-946.736714,3837.631696,-6201.050887,0.735484,6.271896,3.771426
21 Mar 2021 03:50:00.000,-900.931510,4206.819104,-5963.722076,0.790898,6.030632,4.137158
21 Mar 2021 03:51:00.000,-851.885221,4560.872420,-5704.886295,0.843487,5.767576,4.488109
21 Mar 2021 03:52:00.000,-799.773076,4898.511430,-5425.468846,0.893062,5.483652,4.823007
21 Mar 2021 03:53:00.000,-744.781433,5218.513713,-5126.469721,0.939442,5.179860,5.140634
21 Mar 2021 03:54:00.000,-687.107143,5519.719136,-4808.960216,0.982456,4.857276,5.439833
21 Mar 2021 03:55:00.000,-626.956873,5801.034168,-4474.079278,1.021949,4.517045,5.719507
21 Mar 2021 03:56:00.000,-564.546390,6061.435980,-4123.029569,1.057774,4.160377,5.978628
21 Mar 2021 03:57:00.000,-500.099803,6299.976317,-3757.073282,1.089798,3.788547,6.216241
21 Mar 2021 03:58:00.000,-433.848774,6515.785127,-3377.527710,1.117903,3.402886,6.431466
21 Mar 2021 03:59:00.000,-366.031693,6708.073917,-2985.760573,1.141983,3.004781,6.623501
21 Mar 2021 04:00:00.000,-296.892826,6876.138833,-2583.185137,1.161949,2.595666,6.791631
21 Mar 2021 04:01:00.000,-226.681429,7019.363425,-2171.255118,1.177723,2.177019,6.935224
21 Mar 2021 04:02:00.000,-155.650844,7137.221107,-1751.459413,1.189246,1.750357,7.053738
21 Mar 2021 04:03:00.000,-84.057574,7229.277272,-1325.316666,1.196472,1.317228,7.146725
21 Mar 2021 04:04:00.000,-12.160336,7295.191067,-894.369683,1.199374,0.879209,7.213828
21 Mar 2021 04:05:00.000,59.780890,7334.716797,-460.179747,1.197938,0.437893,7.254788
21 Mar 2021 04:06:00.000,131.505827,7347.704976,-24.320823,1.192166,-0.005108,7.269442
21 Mar 2021 04:07:00.000,202.754871,7334.102987,411.626290,1.182078,-0.448176,7.257725
21 Mar 2021 04:08:00.000,273.270054,7293.955365,846.079858,1.167711,-0.889692,7.219670
21 Mar 2021 04:09:00.000,342.796008,7227.403698,1277.463114,1.149114,-1.328042,7.155410
21 Mar 2021 04:10:00.000,411.080921,7134.686140,1704.210153,1.126355,-1.761622,7.065175
21 Mar 2021 04:11:00.000,477.877470,7016.136540,2124.771780,1.099516,-2.188847,6.949292
21 Mar 2021 04:12:00.000,542.943746,6872.183191,2537.621294,1.068696,-2.608155,6.808183
21 Mar 2021 04:13:00.000,606.044152,6703.347219,2941.260173,1.034007,-3.018014,6.642365
21 Mar 2021 04:14:00.000,666.950272,6510.240593,3334.223642,0.995576,-3.416929,6.452445
21 Mar 2021 04:15:00.000,725.441718,6293.563796,3715.086089,0.953542,-3.803446,6.239121
21 Mar 2021 04:16:00.000,781.306935,6054.103157,4082.466329,0.908061,-4.176159,6.003176
21 Mar 2021 04:17:00.000,834.343973,5792.727858,4435.032658,0.859299,-4.533713,5.745476
21 Mar 2021 04:18:00.000,884.361223,5510.386631,4771.507721,0.807433,-4.874811,5.466966
21 Mar 2021 04:19:00.000,931.178102,5208.104178,5090.673137,0.752652,-5.198219,5.168665
21 Mar 2021 04:20:00.000,974.625701,4886.977309,5391.373888,0.695158,-5.502769,4.851666
21 Mar 2021 04:21:00.000,1014.547387,4548.170833,5672.522456,0.635158,-5.787362,4.517125
21 Mar 2021 04:22:00.000,1050.799349,4192.913222,5933.102684,0.572871,-6.050976,4.166264
21 Mar 2021 04:23:00.000,1083.251105,3822.492057,6172.173366,0.508523,-6.292663,3.800359
21 Mar 2021 04:24:00.000,1111.785951,3438.249283,6388.871538,0.442348,-6.511559,3.420740
21 Mar 2021 04:25:00.000,1136.301360,3041.576298,6582.415487,0.374583,-6.706880,3.028785
21 Mar 2021 04:26:00.000,1156.709336,2633.908881,6752.107450,0.305475,-6.877931,2.625914
