# ATLAS 5 CENTAUR DEB (44008), e: 0.40, p: 10702.85, a: 33229.35
0	0.23876	0.31814	0.75048
1	0.24041	0.31986	0.75159
2	0.24207	0.32161	0.75269
3	0.24375	0.32337	0.75378
4	0.24541	0.32514	0.75476
5	0.24714	0.32694	0.75593
6	0.24886	0.32874	0.75699
7	0.25058	0.33056	0.75804
8	0.25232	0.33240	0.75909
9	0.25407	0.33425	0.76012
10	0.25583	0.33612	0.76114
11	0.25761	0.33800	0.76215
12	0.25939	0.33990	0.76315
13	0.26119	0.34181	0.76413
14	0.26299	0.34373	0.76511
15	0.26481	0.34567	0.76607
16	0.26663	0.34762	0.76702
17	0.26847	0.34959	0.76796
18	0.27032	0.35157	0.76888
19	0.27217	0.35357	0.76979
20	0.27404	0.35557	0.77069
21	0.27591	0.35760	0.77157
22	0.27779	0.35963	0.77244
23	0.27968	0.36168	0.77329
24	0.28158	0.36374	0.77413
25	0.28348	0.36581	0.77494
26	0.28539	0.36789	0.77575
27	0.28731	0.36999	0.77653
28	0.28920	0.37209	0.77722
29	0.29115	0.37421	0.77804
30	0.29308	0.37634	0.77877
31	0.29502	0.37848	0.77948
32	0.29696	0.38063	0.78016
33	0.29890	0.38279	0.78083
34	0.30084	0.38496	0.78147
35	0.30278	0.38714	0.78209
36	0.30472	0.38933	0.78269
37	0.30667	0.39153	0.78326
38	0.30861	0.39373	0.78381
39	0.31055	0.39594	0.78433
40	0.31249	0.39816	0.78483
41	0.31443	0.40039	0.78529
42	0.31636	0.40263	0.78573
43	0.31828	0.40487	0.78614
44	0.32020	0.40711	0.78652
45	0.32212	0.40937	0.78687
46	0.32402	0.41163	0.78718
47	0.32592	0.41389	0.78746
48	0.32781	0.41616	0.78771
49	0.32969	0.41843	0.78792
50	0.33155	0.42070	0.78809
51	0.33341	0.42298	0.78823
52	0.33527	0.42526	0.78838
53	0.33707	0.42755	0.78838
54	0.33888	0.42983	0.78840
55	0.34067	0.43212	0.78837
56	0.34245	0.43441	0.78830
57	0.34672	0.43663	0.79409
58	0.34594	0.43901	0.78799
59	0.34765	0.44130	0.78778
60	0.34934	0.44360	0.78752
61	0.35101	0.44589	0.78720
62	0.35265	0.44819	0.78683
63	0.35426	0.45048	0.78641
64	0.35585	0.45278	0.78592
65	0.35741	0.45508	0.78538
66	0.35894	0.45738	0.78478
67	0.36044	0.45968	0.78412
68	0.36191	0.46198	0.78339
69	0.36334	0.46428	0.78259
70	0.36474	0.46658	0.78173
71	0.36610	0.46889	0.78079
72	0.36743	0.47119	0.77978
73	0.36872	0.47351	0.77869
74	0.36997	0.47582	0.77753
75	0.37117	0.47814	0.77629
76	0.37235	0.48047	0.77498
77	0.37347	0.48280	0.77354
78	0.37455	0.48514	0.77204
79	0.37559	0.48749	0.77045
80	0.37658	0.48986	0.76876
81	0.37753	0.49223	0.76697
82	0.37842	0.49462	0.76508
83	0.37927	0.49703	0.76308
84	0.38008	0.49946	0.76098
85	0.38083	0.50191	0.75877
86	0.38153	0.50438	0.75643
87	0.38218	0.50688	0.75398
88	0.38278	0.50942	0.75140
89	0.38333	0.51199	0.74869
90	0.38382	0.51461	0.74585
91	0.38426	0.51726	0.74287
92	0.38465	0.51997	0.73974
93	0.38498	0.52274	0.73646
94	0.38526	0.52557	0.73303
95	0.38548	0.52847	0.72943
96	0.38600	0.53141	0.72637
