25874	0.0397651	0.0397683	0.0397703	0.0397729	0.0397763	0.0397781	0.0397814	0.0397833	0.0397863	0.0397883	0.0397907	0.039794	0.0397956	0.0397987	0.0398005	0.0398036	0.0398058	0.0398085	0.0398123	0.0398146	0.0398186	0.0398215	0.0398257	0.0398294	0.0398338	0.0398394	0.0398434	0.0398495	0.0398544	0.0398606	0.0398665	0.039873	0.0398806	0.0398866	0.0398944	0.0399008	0.0399084	0.0399153	0.0399225	0.0399305	0.0399365	0.0399438	0.0399495	0.0399559	0.039961	0.0399661	0.0399714	0.0399744	0.0399782	0.0399801	0.0399825	0.0399828	0.0399829	0.0399828	0.0399807	0.039979	0.0399752	0.0399721	0.0399664	0.0399609	0.0399551	0.0399478	0.039941	0.0399322	0.0399247	0.0399148	0.0399055	0.0398962	0.0398862	0.0398771	0.0398665	0.0398577	0.039847	0.0398375	0.0398286	0.0398194	0.0398117	0.0398029	0.0397963	0.0397883	0.0397819	0.0397764	0.0397708	0.0397669	0.0397622	0.0397596	0.039756	0.0397539	0.0397528	0.0397513	0.0397514	0.0397507	0.0397518	0.0397519	0.0397531	0.0397553	0.0397564	0.039759	0.0397606	0.0397629	
37781	0.0346155	0.0346136	0.0346107	0.0346104	0.03461	0.0346122	0.0346134	0.0346177	0.0346217	0.034626	0.0346327	0.0346387	0.0346469	0.0346543	0.0346642	0.034672	0.0346826	0.0346915	0.0347006	0.0347108	0.0347198	0.0347298	0.0347381	0.034748	0.0347549	0.0347637	0.0347694	0.0347769	0.034782	0.034786	0.0347908	0.0347932	0.0347963	0.0347972	0.0347992	0.0347983	0.0347988	0.0347976	0.034795	0.0347939	0.0347904	0.0347881	0.0347844	0.0347821	0.0347779	0.0347755	0.0347724	0.0347683	0.0347666	0.034763	0.0347615	0.0347592	0.0347588	0.034757	0.0347576	0.0347577	0.0347573	0.0347593	0.0347597	0.0347622	0.0347637	0.0347671	0.0347688	0.0347725	0.0347744	0.0347782	0.0347808	0.0347824	0.0347857	0.0347866	0.0347887	0.0347891	0.0347905	0.0347894	0.0347894	0.0347882	0.0347848	0.0347829	0.034778	0.0347742	0.0347683	0.034763	0.0347557	0.0347492	0.034742	0.0347325	0.0347251	0.0347149	0.0347064	0.0346964	0.0346878	0.0346779	0.0346695	0.0346614	0.0346519	0.0346453	0.0346369	0.0346311	0.0346247	0.0346207	
45839	0.0315303	0.0315409	0.0315731	0.0316269	0.0317058	0.0318039	0.031924	0.0320662	0.032229	0.0324157	0.0326104	0.0328412	0.0330952	0.0333725	0.0336846	0.0340099	0.0343593	0.0347327	0.0351304	0.0355523	0.0359984	0.0364836	0.036978	0.0374959	0.0380366	0.0385967	0.0391809	0.0397538	0.0403764	0.0410158	0.04167	0.0423547	0.0430305	0.0437122	0.0443962	0.0450782	0.0457537	0.0464176	0.0470765	0.0477001	0.0482951	0.0488555	0.0493747	0.0498482	0.0502547	0.0506212	0.050926	0.051165	0.0513385	0.0514359	0.0514611	0.0514142	0.0512954	0.0511068	0.0508509	0.0505232	0.0501428	0.0497079	0.0492238	0.0487177	0.0481539	0.0475592	0.0469371	0.0462942	0.0456359	0.0449532	0.0442784	0.0436023	0.0429289	0.0422617	0.0416038	0.0409579	0.0403086	0.0396938	0.0390973	0.0385205	0.037994	0.0374591	0.0369494	0.0364597	0.0359933	0.0355504	0.0351178	0.034723	0.034352	0.0340047	0.033681	0.0333808	0.0331039	0.0328412	0.032611	0.0324035	0.0322185	0.0320661	0.0319242	0.0318052	0.0317069	0.0316303	0.0315753	0.0315411	
39227	0.0326268	0.0326276	0.0326295	0.0326324	0.0326365	0.0326415	0.0326474	0.0326543	0.0326618	0.0326701	0.032679	0.0326888	0.0326986	0.0327085	0.0327186	0.0327288	0.0327389	0.0327491	0.0327587	0.0327679	0.0327766	0.0327847	0.0327922	0.032799	0.032805	0.0328103	0.0328147	0.0328183	0.0328213	0.0328233	0.0328245	0.0328249	0.0328246	0.0328237	0.0328213	0.0328193	0.0328169	0.0328142	0.0328111	0.0328079	0.0328047	0.0328014	0.0327983	0.0327953	0.0327926	0.0327901	0.0327881	0.0327865	0.0327853	0.0327847	0.0327845	0.0327857	0.0327865	0.0327879	0.0327896	0.0327918	0.0327943	0.0327971	0.0328001	0.0328034	0.0328066	0.0328099	0.0328131	0.032816	0.0328187	0.032821	0.0328228	0.0328242	0.0328249	0.032825	0.0328243	0.0328228	0.0328206	0.0328175	0.0328136	0.0328083	0.0328028	0.0327965	0.0327894	0.0327817	0.0327734	0.0327645	0.0327552	0.0327455	0.0327355	0.0327254	0.0327152	0.0327051	0.0326952	0.0326856	0.0326764	0.0326687	0.0326606	0.0326532	0.0326466	0.0326409	0.0326361	0.0326322	0.0326295	0.0326279	
1778	0.0306412	0.0306472	0.0306687	0.0307092	0.0307611	0.0308228	0.0309032	0.0309981	0.0311077	0.0312318	0.0313703	0.0315232	0.0316861	0.0318671	0.0320785	0.0322883	0.0324989	0.0327349	0.0329839	0.0332456	0.0335194	0.0338049	0.0341014	0.0344018	0.0347183	0.0350664	0.0353996	0.0357229	0.0360681	0.0364175	0.0367696	0.0371228	0.0374755	0.0378259	0.0381661	0.0385061	0.0388574	0.0391776	0.0394721	0.0397653	0.0400413	0.0402981	0.0405334	0.0407454	0.0409322	0.0410901	0.0412223	0.0413306	0.0414014	0.0414394	0.0414491	0.0414278	0.0413754	0.0412925	0.0411798	0.0410385	0.0408777	0.0406843	0.0404536	0.0402126	0.0399515	0.0396767	0.0393819	0.0390731	0.0387526	0.0384226	0.0380849	0.0377573	0.0374106	0.0370532	0.0366904	0.0363427	0.0360045	0.035664	0.0353289	0.0350005	0.0346798	0.0343676	0.0340802	0.0337873	0.0335051	0.0332142	0.0329559	0.0327155	0.0324821	0.0322618	0.0320548	0.0318613	0.0316817	0.0315159	0.0313729	0.0312347	0.0311007	0.0309923	0.0309005	0.0308207	0.0307554	0.0307046	0.0306684	0.0306469	
3669	0.0289065	0.0289232	0.0289642	0.0290332	0.0291153	0.0292346	0.0293745	0.0295399	0.0297311	0.0299589	0.0301826	0.0304649	0.0307648	0.0310935	0.0314516	0.031856	0.0322431	0.0327107	0.0331947	0.0337123	0.0342644	0.0348678	0.0354534	0.0361344	0.0368312	0.0375654	0.0383595	0.0391648	0.039967	0.0408738	0.0417902	0.0427391	0.0437397	0.0447416	0.0457242	0.046794	0.0478483	0.0489054	0.0499743	0.051008	0.0519803	0.0529728	0.0538925	0.0547478	0.0555347	0.0562193	0.0567833	0.0572611	0.0576036	0.0578139	0.0578865	0.0578231	0.0576183	0.0572806	0.0568154	0.0562318	0.0555258	0.054767	0.0538895	0.0529564	0.0519701	0.0509443	0.0498672	0.0488418	0.0477496	0.0466801	0.0456225	0.0445833	0.0435417	0.0426035	0.0416257	0.0407048	0.03982	0.0389728	0.0381398	0.0374159	0.0366619	0.0359687	0.0353133	0.0346952	0.034094	0.0335869	0.0330568	0.0325796	0.0321355	0.0317234	0.0313284	0.0310061	0.0306712	0.030379	0.030115	0.0298784	0.0296604	0.029493	0.0293276	0.0291954	0.0290883	0.029006	0.0289498	0.028916	
44750	0.0314625	0.0314587	0.0314545	0.0314502	0.0314455	0.0314406	0.0314356	0.0314308	0.031426	0.0314214	0.0314172	0.031413	0.0314092	0.0314057	0.0314028	0.0314003	0.0313985	0.0313974	0.0313967	0.0313966	0.0313972	0.0313983	0.0313999	0.0314023	0.0314052	0.0314086	0.0314127	0.031417	0.0314217	0.0314265	0.0314317	0.0314369	0.0314423	0.0314481	0.0314535	0.0314587	0.0314636	0.0314683	0.0314727	0.0314768	0.0314806	0.0314838	0.0314864	0.0314882	0.0314898	0.0314907	0.0314911	0.0314909	0.0314901	0.0314887	0.0314867	0.0314846	0.0314819	0.0314788	0.0314753	0.0314716	0.0314678	0.0314638	0.0314599	0.0314559	0.031452	0.0314481	0.0314445	0.0314412	0.0314382	0.0314358	0.0314336	0.0314318	0.0314305	0.0314297	0.0314294	0.0314294	0.0314302	0.0314313	0.0314329	0.0314349	0.0314372	0.0314399	0.0314426	0.0314458	0.0314491	0.0314525	0.031456	0.0314593	0.0314625	0.0314654	0.0314683	0.0314708	0.031473	0.0314748	0.0314762	0.031477	0.0314773	0.0314773	0.0314767	0.0314755	0.0314737	0.0314715	0.0314688	0.0314657	
39069	0.0300962	0.0300953	0.0301041	0.0301228	0.0301513	0.0301896	0.0302378	0.0302957	0.0303634	0.0304436	0.0305278	0.0306242	0.03073	0.030845	0.0309689	0.0311017	0.031243	0.0313925	0.0315499	0.0317149	0.031887	0.0320658	0.0322507	0.0324412	0.0326367	0.0328365	0.0330398	0.033246	0.033454	0.0336631	0.0338722	0.0340804	0.0342866	0.0344898	0.0346889	0.0348826	0.0350699	0.0352497	0.0354207	0.035582	0.0357325	0.0358743	0.0359969	0.0361092	0.0362071	0.03629	0.0363574	0.0364088	0.036444	0.0364628	0.0364652	0.0364514	0.0364216	0.036376	0.0363151	0.0362395	0.0361498	0.0360468	0.0359312	0.0358038	0.0356656	0.0355175	0.0353604	0.0351953	0.035023	0.0348447	0.0346611	0.0344733	0.034282	0.0340883	0.0338928	0.0336966	0.0335002	0.0332994	0.0331102	0.0329179	0.0327284	0.0325421	0.0323597	0.0321816	0.0320085	0.0318407	0.0316787	0.0315229	0.0313737	0.0312315	0.0310964	0.030969	0.0308493	0.0307378	0.0306346	0.0305398	0.0304538	0.0303767	0.0303087	0.0302498	0.0302003	0.0301601	0.0301295	0.0301085	
43379	0.0301453	0.0301535	0.0301764	0.0302204	0.030278	0.0303525	0.0304554	0.0305576	0.0306983	0.0308375	0.031007	0.0311841	0.0313778	0.0316128	0.0318289	0.0321012	0.0323579	0.0326521	0.0329484	0.0332598	0.0336212	0.0339485	0.0343424	0.0347083	0.0351132	0.0355137	0.0359241	0.0363833	0.0367957	0.0372711	0.0377066	0.0381711	0.0386199	0.0390658	0.0395424	0.0399612	0.0404179	0.0408222	0.0412301	0.0416047	0.0419548	0.0423	0.0425819	0.0428579	0.0430752	0.0432638	0.0434049	0.0435045	0.043563	0.0435729	0.0435366	0.0434577	0.0433373	0.0431698	0.0429725	0.0427179	0.0424548	0.04213	0.0417982	0.0414414	0.0410508	0.0406621	0.0402212	0.0398153	0.0393519	0.0389168	0.0384774	0.0380213	0.0375923	0.0371226	0.0367137	0.0362573	0.0358478	0.0354472	0.0350409	0.0346724	0.0342749	0.0339431	0.0335761	0.0332584	0.0329551	0.0326531	0.0323883	0.0321067	0.0318816	0.0316363	0.0314328	0.0312454	0.0310649	0.0309151	0.0307626	0.0306496	0.0305346	0.0304487	0.0303797	0.0303236	0.0302893	0.0302682	0.0302664	0.0302836	
43209	0.0268884	0.0269004	0.0269387	0.0270028	0.027093	0.0272178	0.0273527	0.0275296	0.0277217	0.0279399	0.0282049	0.0284914	0.0288092	0.0291593	0.0295646	0.0299616	0.0304011	0.030909	0.0314411	0.0320143	0.0326305	0.0332914	0.033999	0.0347878	0.0355619	0.0363991	0.037334	0.0383025	0.0393277	0.0404103	0.0415504	0.0427475	0.0440375	0.0453054	0.046636	0.0480561	0.049488	0.0509448	0.0524142	0.0538809	0.0553273	0.0567609	0.0580754	0.0593164	0.0604728	0.0614777	0.0623213	0.0629826	0.0634443	0.0636942	0.0637262	0.0635404	0.0631511	0.0625413	0.0617558	0.0608053	0.0597126	0.0585021	0.0571983	0.055835	0.0544043	0.0529896	0.0515008	0.0500513	0.0486216	0.0472221	0.0458379	0.0445457	0.0432966	0.0420675	0.0409471	0.039809	0.0387643	0.0377757	0.0368422	0.0359411	0.0351355	0.0343753	0.0336315	0.0329809	0.032316	0.0317243	0.0311743	0.0306642	0.0301778	0.0297577	0.0293694	0.0289927	0.0286601	0.0283591	0.0280888	0.0278481	0.0276364	0.0274467	0.0272968	0.0271751	0.0270651	0.0269888	0.0269383	0.0269136	
