25874	0.248534	0.248551	0.248566	0.248584	0.248599	0.248615	0.248631	0.248647	0.248664	0.248678	0.248695	0.248709	0.248724	0.248739	0.248755	0.248772	0.248788	0.248807	0.248824	0.248844	0.248865	0.248887	0.248912	0.248937	0.248966	0.248994	0.249026	0.24906	0.249095	0.249133	0.249171	0.249214	0.249254	0.249298	0.249342	0.249387	0.249433	0.249477	0.249524	0.249566	0.249609	0.249651	0.24969	0.249728	0.249761	0.249793	0.249819	0.249843	0.249862	0.249877	0.249888	0.249892	0.249893	0.249886	0.249876	0.24986	0.24984	0.249815	0.249783	0.249749	0.249708	0.249665	0.249617	0.249566	0.249514	0.249456	0.249399	0.249338	0.249277	0.249215	0.249154	0.249094	0.249032	0.248974	0.248916	0.248861	0.248808	0.248759	0.248713	0.248669	0.24863	0.248593	0.248561	0.248533	0.248508	0.248489	0.248471	0.24846	0.248449	0.248443	0.248441	0.248441	0.248445	0.24845	0.248459	0.248467	0.248478	0.248491	0.248505	0.248521	
37781	0.216346	0.216329	0.216317	0.216311	0.216314	0.21632	0.216336	0.216355	0.216383	0.216414	0.216451	0.216494	0.21654	0.216592	0.216645	0.216703	0.21676	0.216821	0.216881	0.216941	0.217001	0.217059	0.217116	0.217169	0.217221	0.217267	0.217312	0.217349	0.217384	0.217414	0.217438	0.217459	0.217473	0.217484	0.217488	0.217491	0.217486	0.217481	0.217469	0.217456	0.21744	0.217422	0.217404	0.217382	0.217363	0.217341	0.217322	0.217302	0.217285	0.217269	0.217256	0.217246	0.217236	0.217232	0.217229	0.217231	0.217234	0.21724	0.217249	0.21726	0.217275	0.217289	0.217307	0.217323	0.217342	0.217358	0.217375	0.217391	0.217405	0.217418	0.217426	0.217433	0.217435	0.217435	0.217428	0.21742	0.217405	0.217386	0.217362	0.217334	0.217302	0.217264	0.217224	0.217177	0.21713	0.217077	0.217024	0.216967	0.21691	0.216853	0.216793	0.216737	0.216679	0.216627	0.216573	0.216525	0.21648	0.21644	0.216405	0.216373	
45839	0.197062	0.197132	0.197337	0.197677	0.198153	0.198764	0.199513	0.200401	0.201436	0.202604	0.203913	0.205365	0.206962	0.208705	0.210572	0.21261	0.214806	0.217144	0.219634	0.222275	0.225068	0.228011	0.231103	0.234342	0.237724	0.241267	0.244921	0.2487	0.252596	0.256596	0.260687	0.26482	0.269045	0.273319	0.277594	0.281856	0.286076	0.290223	0.294263	0.29816	0.301879	0.305395	0.308641	0.311596	0.314225	0.316495	0.318378	0.319849	0.320883	0.32148	0.321625	0.321322	0.32057	0.319382	0.317774	0.315768	0.313392	0.310675	0.307644	0.304346	0.300837	0.297106	0.29321	0.289186	0.285066	0.280883	0.276666	0.272419	0.268211	0.264042	0.259932	0.255897	0.251953	0.248112	0.244385	0.240768	0.237293	0.233987	0.230787	0.227731	0.224821	0.222059	0.219445	0.21698	0.214648	0.21248	0.210461	0.208588	0.20686	0.205277	0.203837	0.202538	0.201376	0.200358	0.199489	0.198745	0.198138	0.197666	0.19733	0.197129	
39227	0.203918	0.203924	0.203936	0.203955	0.203981	0.204013	0.204051	0.204094	0.204141	0.204193	0.204247	0.204307	0.204368	0.20443	0.204493	0.204557	0.20462	0.204681	0.204741	0.204798	0.204852	0.204903	0.20495	0.204992	0.205029	0.205062	0.20509	0.205112	0.205129	0.205141	0.205148	0.205151	0.205149	0.205143	0.205133	0.20512	0.205105	0.205088	0.205069	0.205049	0.205028	0.205008	0.204988	0.20497	0.204953	0.204938	0.204925	0.204916	0.204909	0.204905	0.204903	0.204906	0.204912	0.20492	0.204931	0.204945	0.204961	0.204979	0.204998	0.205019	0.205039	0.205059	0.205079	0.205098	0.205114	0.205128	0.20514	0.205148	0.205152	0.205152	0.205147	0.205138	0.205124	0.205104	0.20508	0.205049	0.205015	0.204975	0.204931	0.204882	0.20483	0.204774	0.204716	0.204655	0.204593	0.204529	0.204466	0.204403	0.204341	0.204281	0.204222	0.20417	0.20412	0.204074	0.204033	0.203998	0.203969	0.203946	0.20393	0.20392	
1778	0.191502	0.19154	0.191669	0.19189	0.192202	0.192606	0.193101	0.193687	0.194365	0.195133	0.195992	0.19694	0.197978	0.199105	0.200319	0.201619	0.203005	0.204474	0.206024	0.207654	0.20936	0.211139	0.212987	0.214901	0.216875	0.218904	0.220983	0.223104	0.225259	0.227442	0.229642	0.23185	0.234055	0.236246	0.238412	0.240539	0.242615	0.244626	0.246559	0.248399	0.250132	0.251747	0.253228	0.254564	0.255744	0.256757	0.257594	0.258247	0.258711	0.258982	0.259057	0.258939	0.258626	0.258122	0.257432	0.256562	0.255521	0.254318	0.252972	0.251469	0.249849	0.248113	0.246277	0.244353	0.242355	0.240296	0.238188	0.236045	0.233878	0.23169	0.229516	0.227342	0.225185	0.223054	0.220957	0.218901	0.216892	0.214937	0.21304	0.211206	0.20944	0.207744	0.206123	0.204579	0.203114	0.201731	0.200431	0.199216	0.198087	0.197044	0.19609	0.195225	0.194449	0.193762	0.193166	0.192661	0.192246	0.191922	0.19169	0.191549	
3669	0.180664	0.180758	0.181005	0.181398	0.181949	0.182662	0.183526	0.184549	0.18574	0.18707	0.188584	0.190285	0.192148	0.194189	0.196426	0.198809	0.201416	0.204244	0.207255	0.210475	0.213926	0.21754	0.221418	0.225552	0.229891	0.234463	0.239241	0.24428	0.249551	0.255077	0.260789	0.266706	0.27278	0.279051	0.285463	0.29201	0.298596	0.305203	0.311752	0.318235	0.324558	0.330668	0.336441	0.341816	0.346694	0.351027	0.354716	0.3577	0.359896	0.361268	0.361783	0.361442	0.360244	0.3582	0.355356	0.351766	0.347484	0.342619	0.337262	0.331461	0.325321	0.318927	0.312331	0.305659	0.298978	0.29229	0.285673	0.279168	0.272779	0.266595	0.260639	0.254865	0.249317	0.243974	0.238899	0.234066	0.229502	0.22515	0.221035	0.217127	0.213475	0.210047	0.206859	0.20386	0.201067	0.198456	0.196061	0.193856	0.191853	0.190013	0.188348	0.186843	0.185519	0.184376	0.183372	0.182533	0.181851	0.181319	0.180947	0.18073	
44750	0.196637	0.196613	0.196587	0.196559	0.196529	0.1965	0.196469	0.196439	0.196409	0.19638	0.196352	0.196327	0.196305	0.196282	0.196264	0.196249	0.196237	0.196229	0.196225	0.196226	0.196228	0.196236	0.196247	0.196262	0.19628	0.196301	0.196326	0.196353	0.196382	0.196413	0.196445	0.196479	0.196513	0.196547	0.196581	0.196613	0.196645	0.196675	0.196702	0.196728	0.19675	0.19677	0.196786	0.196799	0.196808	0.196814	0.196816	0.196814	0.196809	0.196801	0.196789	0.196775	0.196757	0.196738	0.196717	0.196694	0.19667	0.196645	0.19662	0.196595	0.19657	0.196547	0.196525	0.196504	0.196485	0.196469	0.196456	0.196445	0.196437	0.196432	0.19643	0.196431	0.196435	0.196442	0.196452	0.196465	0.196479	0.196496	0.196514	0.196534	0.196554	0.196575	0.196596	0.196617	0.196637	0.196656	0.196674	0.196689	0.196703	0.196714	0.196722	0.196728	0.19673	0.196729	0.196725	0.196718	0.196707	0.196693	0.196677	0.196657	
39069	0.188097	0.188098	0.188162	0.188286	0.188473	0.18872	0.189029	0.189399	0.18983	0.190322	0.190873	0.191483	0.192152	0.192878	0.19366	0.194497	0.195383	0.196328	0.197318	0.198355	0.199436	0.200559	0.201719	0.202924	0.20414	0.205391	0.206665	0.207955	0.209256	0.210563	0.21187	0.21317	0.214457	0.215724	0.216964	0.21817	0.219335	0.220451	0.221513	0.222513	0.223444	0.224298	0.225076	0.225766	0.226366	0.226871	0.22728	0.227588	0.227795	0.227899	0.227901	0.227803	0.227604	0.227308	0.226916	0.226432	0.225862	0.225208	0.224477	0.223672	0.222801	0.221868	0.22088	0.219842	0.218761	0.217642	0.216491	0.215314	0.214117	0.212905	0.211682	0.210455	0.209228	0.208016	0.206793	0.205593	0.204411	0.203249	0.202112	0.201003	0.19992	0.19888	0.197872	0.196903	0.195976	0.195092	0.194254	0.19346	0.192721	0.19203	0.191391	0.190806	0.190275	0.1898	0.189381	0.18902	0.188718	0.188474	0.18829	0.188166	
43379	0.188403	0.188451	0.188611	0.188873	0.189254	0.189736	0.190323	0.191035	0.191836	0.19277	0.193787	0.194944	0.19619	0.19754	0.199029	0.200589	0.202298	0.204072	0.205996	0.207994	0.210085	0.212316	0.214592	0.217012	0.219464	0.22205	0.224673	0.227352	0.230133	0.232904	0.235763	0.238587	0.241471	0.244308	0.24711	0.249906	0.252586	0.255225	0.257711	0.260107	0.262323	0.264359	0.266226	0.267849	0.269263	0.270407	0.271306	0.271924	0.272261	0.27232	0.2721	0.271595	0.270827	0.269792	0.268504	0.266987	0.265236	0.263316	0.261184	0.258933	0.256527	0.253984	0.251393	0.248681	0.245963	0.243159	0.240379	0.237589	0.234773	0.232037	0.229283	0.226631	0.223982	0.221442	0.218968	0.216537	0.214244	0.211988	0.209876	0.207812	0.205887	0.204056	0.202299	0.200689	0.199146	0.197747	0.196421	0.19523	0.194141	0.193143	0.192278	0.1915	0.19085	0.190291	0.189853	0.189519	0.18929	0.189174	0.189165	0.189263	
43209	0.168049	0.168124	0.168359	0.168763	0.169315	0.170051	0.170935	0.171991	0.173234	0.17464	0.176247	0.178023	0.180035	0.182188	0.184615	0.187205	0.190028	0.193117	0.196421	0.200015	0.203842	0.208016	0.212382	0.217155	0.222158	0.227498	0.233219	0.239243	0.245666	0.252401	0.259581	0.266994	0.274877	0.282991	0.291425	0.300172	0.309095	0.31822	0.327382	0.336603	0.345614	0.354434	0.362804	0.370647	0.377816	0.384105	0.389408	0.39356	0.396484	0.398065	0.398298	0.397176	0.394719	0.391008	0.386148	0.380209	0.373439	0.365856	0.357737	0.349147	0.340294	0.331232	0.322151	0.313125	0.304126	0.295433	0.28686	0.278652	0.270709	0.263143	0.255877	0.249007	0.242504	0.236256	0.230469	0.224905	0.219747	0.214865	0.210329	0.206049	0.20209	0.198411	0.194922	0.191769	0.188774	0.186064	0.183548	0.18127	0.179203	0.177298	0.175618	0.174085	0.172777	0.171606	0.170631	0.169816	0.169174	0.168696	0.168371	0.168214	
