ID	Name	Eccentricity	Perigee	MaxError	Pre_0	Pre_1	Pre_2	Pre_3
232	THOR ABLESTAR DEB	0.0055882	853.864	0.226971	0.22168	0.227051	0.227051	0.227051
233	THOR ABLESTAR DEB	0.0029528	663.955	0.219067	0.21582	0.21875	0.21875	0.21875
234	THOR ABLESTAR DEB	0.0065394	836.759	0.226885	0.220703	0.227051	0.227051	0.227051
235	THOR ABLESTAR DEB	0.0169728	739.231	0.230842	0.21582	0.230469	0.230957	0.230957
243	THOR ABLESTAR DEB	0.0036062	875.026	0.225568	0.222656	0.226074	0.226074	0.226074
244	THOR ABLESTAR DEB	0.0070646	859.146	0.228082	0.221191	0.227539	0.227539	0.227539
245	THOR ABLESTAR DEB	0.0063669	798.741	0.224988	0.219727	0.225586	0.225586	0.225586
246	THOR ABLESTAR DEB	0.0061545	896.761	0.228684	0.222656	0.228516	0.228516	0.228516
252	THOR ABLESTAR DEB	0.0051867	937.382	0.229285	0.224121	0.229004	0.229004	0.229004
253	THOR ABLESTAR DEB	0.0030559	668.373	0.219004	0.216797	0.219727	0.219727	0.219727
254	THOR ABLESTAR DEB	0.0063919	703.255	0.222561	0.216309	0.222168	0.222168	0.222168
260	THOR ABLESTAR DEB	0.0043381	743.299	0.222509	0.21875	0.222168	0.222656	0.222656
261	THOR ABLESTAR DEB	0.0092329	825.201	0.228216	0.220215	0.228516	0.228516	0.228516
262	THOR ABLESTAR DEB	0.0085259	688.166	0.223423	0.21582	0.223145	0.223145	0.223145
263	THOR ABLESTAR DEB	0.0107071	679.492	0.224897	0.214844	0.224609	0.224609	0.224609
264	THOR ABLESTAR DEB	0.0033466	774.219	0.221915	0.21875	0.22168	0.22168	0.22168
268	THOR ABLESTAR DEB	0.0646565	954.057	0.276296	0.211914	0.270996	0.275391	0.275879
299	THOR ABLESTAR DEB	0.0200117	857.686	0.236157	0.21875	0.237305	0.237793	0.237793
309	TIROS 5	0.0196046	563.899	0.227483	0.209473	0.227051	0.227539	0.227539
312	DELTA 1 DEB (YO)	0.0204216	565.5	0.227118	0.209961	0.227539	0.227539	0.227539
318	THOR ABLESTAR DEB	0.0066867	561.635	0.218531	0.212402	0.218262	0.218262	0.218262
320	THOR ABLESTAR DEB	0.0133096	703.796	0.227465	0.21582	0.226563	0.227051	0.227051
323	THOR ABLESTAR DEB	0.0073257	793.545	0.226214	0.220215	0.226074	0.226074	0.226074
324	THOR ABLESTAR DEB	0.0071082	805.132	0.226356	0.219238	0.225586	0.225586	0.225586
325	THOR ABLESTAR DEB	0.005762	787.762	0.225005	0.220215	0.225586	0.226074	0.226074
327	THOR ABLESTAR DEB	0.0121351	839.338	0.23008	0.219238	0.230469	0.230469	0.230469
329	THOR ABLESTAR DEB	0.0115903	929.196	0.233384	0.222168	0.23291	0.23291	0.23291
330	THOR ABLESTAR DEB	0.0045042	850.901	0.22599	0.22168	0.226074	0.226074	0.226074
333	THOR ABLESTAR DEB	0.0061862	654.798	0.220568	0.215332	0.220703	0.220703	0.220703
334	THOR ABLESTAR DEB	0.0075249	867.578	0.228698	0.221191	0.228027	0.228027	0.228027
335	THOR ABLESTAR DEB	0.0035689	806.647	0.22412	0.220703	0.224121	0.224121	0.224121
336	THOR ABLESTAR DEB	0.0073567	949.157	0.231062	0.224121	0.231445	0.231445	0.231445
337	THOR ABLESTAR DEB	0.0104459	904.855	0.23171	0.222168	0.231445	0.231934	0.231934
350	THOR ABLESTAR DEB	0.0125338	730.858	0.227856	0.216797	0.228027	0.228027	0.228027
351	THOR ABLESTAR DEB	0.0039762	683.482	0.220386	0.217285	0.220703	0.220703	0.220703
353	THOR ABLESTAR DEB	0.0010914	578.182	0.215328	0.213867	0.215332	0.215332	0.215332
354	THOR ABLESTAR DEB	0.0169125	950.914	0.237689	0.222168	0.237793	0.238281	0.238281
355	THOR ABLESTAR DEB	0.0242843	954.616	0.243488	0.220215	0.242676	0.243652	0.243652
357	THOR ABLESTAR DEB	0.0005701	873.864	0.224184	0.223145	0.223633	0.223633	0.223633
369	FTV 3502	0.0092014	549.998	0.219607	0.211426	0.219238	0.219238	0.219238
397	TIROS 6	0.0013864	592.275	0.216057	0.214844	0.21582	0.21582	0.21582
402	THOR ABLESTAR DEB	0.0048629	718.675	0.221378	0.217773	0.222168	0.222168	0.222168
403	THOR ABLESTAR DEB	0.001566	948.04	0.227095	0.225098	0.227051	0.227051	0.227051
404	THOR ABLESTAR DEB	0.0552899	873.762	0.265307	0.211426	0.26123	0.264648	0.265137
405	THOR ABLESTAR DEB	0.0081652	952.58	0.231794	0.224609	0.230957	0.231445	0.231445
406	THOR ABLESTAR DEB	0.0125553	916.095	0.233015	0.22168	0.233398	0.233398	0.233398
407	THOR ABLESTAR DEB	0.0069613	681.665	0.222407	0.216797	0.222656	0.222656	0.222656
408	THOR ABLESTAR DEB	0.0073279	926.064	0.230153	0.223145	0.22998	0.22998	0.22998
409	THOR ABLESTAR DEB	0.0061757	768.706	0.224564	0.21875	0.224121	0.224121	0.224121
410	THOR ABLESTAR DEB	0.0017089	963.488	0.227512	0.225586	0.227539	0.227539	0.227539
414	THOR ABLESTAR DEB	0.0051682	934.685	0.228846	0.224609	0.229004	0.229004	0.229004
416	THOR ABLESTAR DEB	0.007548	794.94	0.226428	0.219238	0.226074	0.226074	0.226074
417	THOR ABLESTAR DEB	0.006823	783.658	0.225596	0.219727	0.226074	0.226074	0.226074
420	THOR ABLESTAR DEB	0.0091591	728.118	0.225146	0.216797	0.225586	0.225586	0.225586
424	ALOUETTE 1 (S-27)	0.0023393	982.572	0.228576	0.226563	0.228516	0.228516	0.228516
426	THOR AGENA B R/B	0.0018416	988.679	0.228369	0.227051	0.229004	0.229004	0.229004
446	ANNA 1B	0.0070224	1074.9	0.235048	0.227539	0.234375	0.234375	0.234375
447	THOR ABLESTAR R/B	0.0065674	1064.3	0.23412	0.228027	0.233887	0.233887	0.233887
461	THOR ABLESTAR DEB	0.0047874	658.302	0.220281	0.21582	0.220215	0.220215	0.220215
463	THOR ABLESTAR DEB	0.0063913	700.002	0.221601	0.216797	0.222656	0.222656	0.222656
465	THOR ABLESTAR DEB	0.002812	762.79	0.222114	0.219727	0.222168	0.222168	0.222168
467	THOR ABLESTAR DEB	0.0253844	882.866	0.242007	0.217285	0.240723	0.241699	0.241699
469	THOR ABLESTAR DEB	0.0065656	746.807	0.224033	0.21875	0.224609	0.224609	0.224609
470	THOR ABLESTAR DEB	0.0064992	826.129	0.226726	0.220703	0.226563	0.226563	0.226563
474	THOR ABLESTAR DEB	0.0022873	612.648	0.217206	0.214844	0.216797	0.216797	0.216797
475	THOR ABLESTAR DEB	0.0153414	743.663	0.230049	0.21582	0.22998	0.22998	0.22998
478	THOR ABLESTAR DEB	0.0044647	666.59	0.220199	0.21582	0.219727	0.219727	0.219727
479	THOR ABLESTAR DEB	0.0015185	565.495	0.214618	0.214355	0.216309	0.216309	0.216309
480	THOR ABLESTAR DEB	0.0097035	709.405	0.224146	0.21582	0.224609	0.224609	0.224609
506	EXPLORER 16	0.027834	742.13	0.239256	0.213379	0.238281	0.23877	0.23877
510	THOR AGENA B DEB	0.0015859	986.055	0.228207	0.226563	0.228027	0.228027	0.228027
511	THOR AGENA B DEB	0.0031155	980.161	0.228766	0.226074	0.229492	0.229492	0.229492
516	THOR ABLESTAR DEB	0.0073624	868.601	0.228454	0.221191	0.228027	0.228027	0.228027
530	THOR ABLESTAR DEB	0.0073888	844.197	0.227752	0.221191	0.228027	0.228027	0.228027
537	THOR ABLESTAR DEB	0.0180997	889.533	0.235831	0.220703	0.236328	0.236328	0.236328
538	THOR ABLESTAR DEB	0.0012238	729.016	0.220018	0.219238	0.220215	0.220215	0.220215
541	THOR ABLESTAR DEB	0.0082059	884.898	0.229112	0.22168	0.229492	0.229492	0.229492
543	THOR ABLESTAR DEB	0.0063609	957.273	0.230699	0.224121	0.22998	0.22998	0.22998
544	THOR ABLESTAR DEB	0.018139	918.219	0.237706	0.220703	0.237793	0.238281	0.238281
545	THOR ABLESTAR DEB	0.0157792	884.863	0.235018	0.220215	0.235352	0.235352	0.235352
548	THOR ABLESTAR DEB	0.0111654	597.698	0.222636	0.211914	0.222168	0.222168	0.222168
549	THOR ABLESTAR DEB	0.0208923	966.719	0.241336	0.222168	0.240723	0.241211	0.241211
552	THOR ABLESTAR DEB	0.0105916	842.023	0.228978	0.220215	0.22998	0.22998	0.22998
558	THOR ABLESTAR DEB	0.0469027	956.032	0.261443	0.21582	0.258301	0.26123	0.26123
559	THOR ABLESTAR DEB	0.0060747	697.377	0.222272	0.217285	0.222656	0.222656	0.222656
560	THOR ABLESTAR DEB	0.0321163	829.069	0.244237	0.21582	0.244629	0.245605	0.245605
561	THOR ABLESTAR DEB	0.0630611	1007.11	0.277123	0.214844	0.271484	0.276855	0.277344
614	HITCH HIKER 1	0.0535759	297.618	0.242576	0.194824	0.239258	0.242676	0.242676
643	THOR ABLESTAR DEB	0.0342227	885.625	0.248873	0.21582	0.247559	0.249023	0.249023
644	THOR ABLESTAR DEB	0.0148104	931.186	0.235864	0.222168	0.236328	0.236328	0.236328
645	THOR ABLESTAR DEB	0.0406906	936.265	0.255649	0.216797	0.253418	0.255859	0.255859
648	THOR ABLESTAR DEB	0.0194314	900.492	0.238078	0.219238	0.237305	0.237793	0.237793
649	THOR ABLESTAR DEB	0.0566201	962.178	0.268887	0.213379	0.265137	0.268555	0.268555
652	THOR ABLESTAR DEB	0.0089403	794.895	0.226336	0.21875	0.226563	0.226563	0.226563
653	THOR ABLESTAR DEB	0.0158396	894.509	0.235338	0.220703	0.235352	0.235352	0.235352
655	THOR ABLESTAR DEB	0.0364962	952.485	0.252757	0.218262	0.250488	0.251953	0.252441
656	THOR ABLESTAR DEB	0.0684282	856.219	0.275742	0.209473	0.27002	0.275879	0.276367
657	THOR ABLESTAR DEB	0.0339139	959.872	0.250042	0.21875	0.249023	0.250488	0.250488
658	THOR ABLESTAR DEB	0.0359447	846.945	0.248875	0.214844	0.24707	0.248047	0.248047
659	THOR ABLESTAR DEB	0.0587349	941.617	0.270879	0.213379	0.266113	0.270508	0.270996
660	THOR ABLESTAR DEB	0.0038503	661.855	0.219796	0.216797	0.220215	0.220215	0.220215
669	THOR ABLESTAR R/B	0.002533	1065.22	0.231138	0.229004	0.231445	0.231445	0.231445
670	TRANSIT 5B-1	0.0043021	1058.06	0.232131	0.228516	0.231445	0.231445	0.231445
671	RADIATION SAT (5E 1)	0.0042155	1056.79	0.23203	0.228027	0.231934	0.231934	0.231934
672	THOR ABLESTAR DEB	0.0034602	986.068	0.229484	0.225586	0.229004	0.229004	0.229004
694	ATLAS CENTAUR 2 R/B	0.0585188	462.782	0.253575	0.199219	0.248535	0.25293	0.25293
698	ATLAS CENTAUR 2 DEB	0.054807	601.039	0.255668	0.203613	0.251465	0.254883	0.254883
700	ATLAS CENTAUR 2 DEB	0.0724064	575.346	0.268909	0.199219	0.26123	0.268066	0.268555
701	ATLAS CENTAUR 2 DEB	0.0528937	588.89	0.253615	0.204102	0.249512	0.25293	0.25293
703	THOR ABLESTAR R/B	0.0017415	1056.94	0.230483	0.228516	0.230469	0.230469	0.230469
704	TRANSIT 5B-2	0.0036226	1053.86	0.23169	0.228516	0.231934	0.231934	0.231934
705	TRANSIT 5E 3	0.0034115	1053.61	0.231533	0.228516	0.231934	0.231934	0.231934
706	THOR ABLESTAR DEB	0.0025457	1030.55	0.229555	0.228027	0.230469	0.230469	0.230469
715	THOR ABLESTAR DEB	0.0032545	966.053	0.22868	0.225586	0.229004	0.229004	0.229004
716	TIROS 8	0.0018951	648.491	0.218007	0.216309	0.218262	0.218262	0.218262
720	DELTA 1 DEB	0.0112656	654.445	0.224577	0.214355	0.224121	0.224121	0.224121
721	SCOUT X-4 R/B	0.10866	596.14	0.302375	0.194336	0.287598	0.30127	0.303711
724	SCOUT X-4 DEB	0.0381941	553.723	0.23967	0.205566	0.239258	0.240723	0.240723
727	THOR AGENA D R/B	0.0014484	897.273	0.225317	0.223633	0.225098	0.225098	0.225098
728	GGSE 1 (GGRS)	0.0016143	889.86	0.224771	0.223145	0.224609	0.224609	0.224609
729	SECOR 1B	0.0013676	899.541	0.225448	0.224121	0.225586	0.225586	0.225586
730	SOLRAD 7A	0.0015296	895.831	0.225234	0.223633	0.225586	0.225586	0.225586
731	GREB	0.0015524	894.887	0.225192	0.223633	0.225586	0.225586	0.225586
732	SCOUT X-4 DEB	0.053197	596.905	0.253399	0.204102	0.25	0.253906	0.253906
733	THOR AGENA D R/B	0.0034294	756.222	0.222301	0.21875	0.222168	0.222168	0.222168
734	OPS 3367 A	0.0014157	782.442	0.221652	0.220215	0.22168	0.22168	0.22168
735	OPS 3367 B	0.0017668	783.43	0.221876	0.220703	0.222168	0.222168	0.222168
739	ATLAS CENTAUR 2 DEB	0.0646756	484.402	0.259423	0.19873	0.253418	0.257813	0.258301
741	THOR AGENA B R/B	0.0171292	1038.76	0.239755	0.225098	0.240723	0.240723	0.240723
742	THOR AGENA B DEB	0.0172763	1029.04	0.240737	0.224609	0.240234	0.240723	0.240723
743	THOR AGENA B DEB	0.0174659	1025.68	0.240665	0.224121	0.240723	0.241211	0.241211
745	THOR ABLESTAR DEB	0.0019157	1038.52	0.229867	0.228516	0.230469	0.230469	0.230469
750	ELEKTRON 1 DEB	0.169153	391.42	0.362772	0.178223	0.319824	0.355469	0.361816
753	THOR ABLESTAR DEB	0.0029672	1033.21	0.230617	0.227539	0.230469	0.230469	0.230469
801	OPS 4412 (TRANSIT 9)	0.0051221	803.31	0.224671	0.219727	0.224609	0.224609	0.224609
805	SCOUT X-4 DEB	0.0035161	771.82	0.222816	0.219238	0.222656	0.222656	0.222656
809	SCOUT X-4 R/B	0.0042723	828.084	0.224981	0.22168	0.225586	0.225586	0.225586
812	OPS 4467 A	0.0006309	804.933	0.221944	0.220703	0.22168	0.22168	0.22168
813	OPS 4467 B	0.0005948	807.914	0.222002	0.221191	0.22168	0.22168	0.22168
815	THOR AGENA D R/B	0.0011057	789.846	0.221403	0.220215	0.22168	0.22168	0.22168
831	ELEKTRON 3 DEB	0.158945	383.852	0.350864	0.180176	0.3125	0.343262	0.348633
870	EXPLORER 20	0.0096984	850.992	0.228405	0.221191	0.229492	0.229492	0.229492
871	SCOUT X-4 R/B	0.0086459	830.348	0.227954	0.220215	0.228027	0.228516	0.228516
876	COSMOS 44	0.0154915	570.185	0.223764	0.210938	0.224609	0.224609	0.224609
877	SL-3 R/B	0.008241	635.314	0.220939	0.213867	0.221191	0.221191	0.221191
893	THOR ABLESTAR R/B	0.0027136	1026.66	0.230163	0.227539	0.230469	0.230469	0.230469
897	OPS 5798 (TRANSIT 5B-4)	0.0019131	1042.38	0.230075	0.228027	0.22998	0.22998	0.22998
899	EXPLORER 22	0.0121851	864.171	0.23151	0.220215	0.231445	0.231445	0.231445
900	CALSPHERE 1	0.0026119	964.817	0.227748	0.226074	0.229004	0.229004	0.229004
901	OPS 5798 DEB	0.0017931	1038.81	0.229486	0.228027	0.22998	0.22998	0.22998
902	CALSPHERE 2	0.0019353	1045.02	0.230274	0.228516	0.230469	0.230469	0.230469
903	OPS 5798 DEB	0.002284	955.209	0.22771	0.225098	0.227051	0.227051	0.227051
907	SCOUT X-4 R/B	0.0121921	870.549	0.231977	0.220703	0.230957	0.230957	0.230957
932	EXPLORER 25 (INJUN-4)	0.113085	523.543	0.303553	0.190918	0.287109	0.302246	0.304199
933	SCOUT X-4 R/B	0.107199	520.603	0.29876	0.191406	0.283203	0.296875	0.29834
953	THOR ABLESTAR R/B	0.0030375	1015.13	0.229267	0.227051	0.22998	0.22998	0.22998
956	THOR ABLESTAR DEB	0.0024085	992.444	0.228495	0.226074	0.228516	0.228516	0.228516
959	OPS 6582 (TRANSIT 5E-5)	0.0042258	995.398	0.230237	0.225586	0.229492	0.229492	0.229492
963	EXPLORER 26 (EPE-D)	0.041817	239.224	0.232928	0.196289	0.230469	0.232422	0.232422
965	OPS 6582 (TRANSIT 5B-5)	0.0042728	1012.84	0.230705	0.226563	0.230957	0.230957	0.230957
967	THOR ABLESTAR DEB	0.0023323	993.405	0.228604	0.226563	0.229004	0.229004	0.229004
976	SCOUT X-4 DEB	0.0120291	786.134	0.229111	0.217773	0.229004	0.229004	0.229004
977	SCOUT X-4 DEB	0.012988	874.275	0.232506	0.220703	0.232422	0.232422	0.232422
978	TIROS 9	0.115831	702.185	0.315385	0.195313	0.296875	0.312988	0.31543
979	DELTA 1 R/B	0.114351	699.227	0.31402	0.196289	0.295898	0.311523	0.313965
1099	THOR ABLESTAR DEB	0.0042519	994.043	0.230286	0.226074	0.22998	0.22998	0.22998
1208	SECOR 3	0.0017552	894.278	0.225393	0.223633	0.225586	0.225586	0.225586
1244	GGSE 2	0.0018313	893.529	0.225401	0.224121	0.225586	0.225586	0.225586
1245	THOR AGENA D R/B	0.0019221	888.065	0.225466	0.223633	0.225098	0.225098	0.225098
1271	OPS 4988 (GREB 6)	0.0018294	891.862	0.225446	0.224121	0.225586	0.225586	0.225586
1272	PORCUPINE 1	0.0019855	897.407	0.225719	0.223633	0.226074	0.226074	0.226074
1291	SOLRAD 7B	0.0018741	896.907	0.225633	0.224121	0.226074	0.226074	0.226074
1292	GGSE 3	0.0021366	874.091	0.224899	0.223633	0.225586	0.225586	0.225586
1293	OSCAR 3	0.0018909	855.816	0.224366	0.223145	0.224609	0.224609	0.224609
1312	DELTA 1 DEB	0.112051	668.396	0.310306	0.195313	0.292969	0.308105	0.310059
1313	DELTA 1 DEB	0.117752	727.972	0.319062	0.195801	0.299316	0.315918	0.318848
1314	OPS 4682 (SNAPSHOT)	0.0028853	1269.55	0.237331	0.235352	0.237793	0.237793	0.237793
1315	SECOR 4 (EGRS 4)	0.0031717	1263.99	0.237956	0.234375	0.237793	0.237793	0.237793
1316	OPS 4682 DEB	0.0036249	1158.27	0.234982	0.231934	0.235352	0.235352	0.235352
1328	EXPLORER 27	0.0258795	922.441	0.244075	0.21875	0.242676	0.243652	0.243652
1335	SL-8 DEB	0.0548618	561.308	0.253687	0.202148	0.25	0.252441	0.252441
1358	SCOUT X-4 R/B	0.0257264	925.691	0.244079	0.219238	0.242676	0.243652	0.243652
1389	OPS 4682 DEB	0.0024227	1195.1	0.234497	0.232422	0.234863	0.234863	0.234863
1392	SL-8 DEB	0.0343098	487.665	0.235446	0.205078	0.233887	0.235352	0.235352
1399	OPS 4682 DEB	0.0011094	1256	0.235948	0.234863	0.236328	0.236328	0.236328
1420	OPS 8480 (TRANSIT 5B-6)	0.0072768	1010.02	0.232498	0.226074	0.233398	0.233398	0.233398
1425	THOR ABLESTAR DEB	0.0073212	1019.23	0.233045	0.227051	0.233887	0.233887	0.233887
1428	THOR ABLESTAR R/B	0.0056036	1018.36	0.231724	0.226563	0.231934	0.231934	0.231934
1430	TIROS 10	0.0057611	713.516	0.222344	0.217773	0.222656	0.223145	0.223145
1433	DELTA 1 R/B	0.0044032	669.351	0.220069	0.216309	0.220215	0.220215	0.220215
1435	THOR ABLESTAR DEB	0.0064576	948.519	0.229415	0.224609	0.230957	0.230957	0.230957
1477	SL-8 DEB	0.0599914	815.771	0.267424	0.209473	0.262695	0.267578	0.267578
1478	SL-8 DEB	0.0640094	612.266	0.263266	0.202637	0.257813	0.262695	0.263184
1479	SL-8 DEB	0.0752653	839.947	0.280786	0.207031	0.273926	0.28125	0.28125
1480	SL-8 DEB	0.0846399	752.564	0.285984	0.202148	0.276855	0.285645	0.286133
1502	SCOUT B R/B	0.0785328	1136.25	0.295163	0.214844	0.288086	0.29541	0.296387
1504	THOR ABLESTAR DEB	0.006468	1059.69	0.232896	0.228027	0.234375	0.234375	0.234375
1506	SECOR 5 (EGRS 5)	0.0787027	1134.48	0.295359	0.214355	0.287598	0.29541	0.295898
1508	THOR ABLESTAR R/B	0.0040959	1090.69	0.232911	0.229492	0.233887	0.233887	0.233887
1510	DODECAPOLE 2	0.0041829	876.863	0.22631	0.222656	0.226563	0.226563	0.226563
1511	THOR ABLESTAR DEB	0.0068847	1077.12	0.234671	0.228027	0.234375	0.234375	0.234375
1512	TEMPSAT 1	0.0068725	1079.3	0.234311	0.228516	0.234863	0.234863	0.234863
1514	OPS 8464 (TRANSIT 5B-7)	0.0071164	1071.72	0.234731	0.228027	0.234863	0.234863	0.234863
1515	NAVSPASUR ROD 1	0.0057876	1030.42	0.232269	0.226563	0.231445	0.231934	0.231934
1520	CALSPHERE 4(A)	0.0072137	1067.79	0.234439	0.227539	0.234375	0.234375	0.234375
1521	THOR ABLESTAR DEB	0.0068164	1080.74	0.23412	0.228027	0.234375	0.234375	0.234375
1522	THOR ABLESTAR DEB	0.0069628	1077.82	0.234304	0.228027	0.234375	0.234375	0.234375
1529	DELTA 1 DEB	0.0035891	786.689	0.222856	0.220215	0.223633	0.223633	0.223633
1549	SL-8 DEB	0.085007	749.306	0.287013	0.202148	0.277344	0.285645	0.286621
1570	COSMOS 80	0.0100117	1374.37	0.245915	0.236816	0.246582	0.24707	0.24707
1571	COSMOS 81	0.00897	1398.8	0.246702	0.237793	0.246582	0.246582	0.246582
1572	COSMOS 82	0.0074279	1426.51	0.245952	0.23877	0.246094	0.246094	0.246094
1573	COSMOS 83	0.0069859	1447.07	0.246694	0.239746	0.246582	0.246582	0.246582
