# BREEZE-M DEB (TANK) (40260), e: 0.70, p: 955.30, a: 35177.29
0	0.04276	0.01680	2.54615
1	0.04280	0.01687	2.53694
2	0.04283	0.01694	2.52779
3	0.04286	0.01702	2.51869
4	0.04289	0.01709	2.50964
5	0.04293	0.01717	2.50065
6	0.04296	0.01724	2.49172
7	0.04300	0.01732	2.48284
8	0.04303	0.01739	2.47401
9	0.04307	0.01747	2.46523
10	0.04311	0.01755	2.45650
11	0.04314	0.01763	2.44783
12	0.04318	0.01770	2.43920
13	0.04322	0.01778	2.43062
14	0.04326	0.01786	2.42209
15	0.04330	0.01794	2.41361
16	0.04679	0.01803	2.59520
17	0.04338	0.01810	2.39702
18	0.04342	0.01818	2.38870
19	0.04347	0.01826	2.38042
20	0.04351	0.01834	2.37219
21	0.04355	0.01842	2.36400
22	0.04360	0.01851	2.35586
23	0.04364	0.01859	2.34776
24	0.04368	0.01867	2.33971
25	0.04373	0.01875	2.33170
26	0.04378	0.01884	2.32374
27	0.04382	0.01892	2.31581
28	0.04387	0.01901	2.30793
29	0.04392	0.01909	2.30010
30	0.04397	0.01918	2.29230
31	0.04402	0.01927	2.28455
32	0.04407	0.01935	2.27683
33	0.04412	0.01944	2.26916
34	0.04417	0.01953	2.26153
35	0.04422	0.01962	2.25394
36	0.04427	0.01971	2.24638
37	0.04432	0.01980	2.23887
38	0.04438	0.01989	2.23139
39	0.04443	0.01998	2.22396
40	0.04448	0.02007	2.21656
41	0.04454	0.02016	2.20920
42	0.04460	0.02025	2.20188
43	0.04465	0.02035	2.19459
44	0.04471	0.02044	2.18735
45	0.04477	0.02053	2.18014
46	0.04483	0.02063	2.17296
47	0.04489	0.02072	2.16583
48	0.04495	0.02082	2.15873
49	0.04501	0.02092	2.15166
50	0.04507	0.02101	2.14463
51	0.04513	0.02111	2.13764
52	0.04519	0.02121	2.13068
53	0.04526	0.02131	2.12375
54	0.04532	0.02141	2.11686
55	0.04538	0.02151	2.11001
56	0.04545	0.02161	2.10319
57	0.04552	0.02171	2.09640
58	0.04558	0.02181	2.08965
59	0.04565	0.02192	2.08293
60	0.04572	0.02202	2.07624
61	0.04579	0.02212	2.06959
62	0.04586	0.02223	2.06297
63	0.04593	0.02233	2.05639
64	0.04600	0.02244	2.04983
65	0.04609	0.02255	2.04404
66	0.04618	0.02266	2.03829
67	0.04625	0.02276	2.03184
68	0.04633	0.02287	2.02542
69	0.04640	0.02298	2.01903
70	0.04648	0.02309	2.01267
71	0.04656	0.02320	2.00635
72	0.04663	0.02332	2.00005
73	0.04671	0.02343	1.99379
74	0.04679	0.02354	1.98756
75	0.04687	0.02366	1.98136
76	0.04695	0.02377	1.97519
77	0.04703	0.02389	1.96905
78	0.04712	0.02400	1.96294
79	0.04720	0.02412	1.95686
80	0.04729	0.02424	1.95081
81	0.04737	0.02436	1.94479
82	0.04746	0.02448	1.93880
83	0.04754	0.02460	1.93285
84	0.04763	0.02472	1.92692
85	0.04772	0.02484	1.92102
86	0.04781	0.02496	1.91514
87	0.04790	0.02509	1.90930
88	0.04799	0.02521	1.90349
89	0.04808	0.02534	1.89771
90	0.04818	0.02546	1.89195
91	0.04827	0.02559	1.88623
92	0.04837	0.02572	1.88053
