ID	Name	Eccentricity	Perigee	MaxError	Pre_0	Pre_1	Pre_2	Pre_3
145	THOR ABLESTAR DEB	0.0070816	835.871	0.0362172	0.0351563	0.0361328	0.0361328	0.0361328
147	THOR ABLESTAR DEB	0.0060477	782.838	0.0359477	0.0361328	0.0366211	0.0366211	0.0366211
148	THOR ABLESTAR DEB	0.0157722	757.888	0.0368765	0.0341797	0.0366211	0.0366211	0.0366211
150	THOR ABLESTAR DEB	0.007047	906.012	0.0365846	0.0356445	0.0366211	0.0366211	0.0366211
152	THOR ABLESTAR DEB	0.0147325	753.553	0.0368033	0.0351563	0.0375977	0.0375977	0.0375977
154	THOR ABLESTAR DEB	0.0090759	810.707	0.0363314	0.0356445	0.0366211	0.0366211	0.0366211
155	THOR ABLESTAR DEB	0.0053518	720.362	0.0355061	0.034668	0.0356445	0.0356445	0.0356445
158	THOR ABLESTAR DEB	0.0614844	921.355	0.0435103	0.0341797	0.0424805	0.0429688	0.0429688
159	THOR ABLESTAR DEB	0.0367957	971.716	0.0406132	0.034668	0.0400391	0.0405273	0.0405273
162	TIROS 3	0.0044707	714.282	0.0355309	0.0351563	0.0356445	0.0356445	0.0356445
167	DELTA 1 DEB (YO)	0.0092336	750.577	0.036203	0.0351563	0.0366211	0.0366211	0.0366211
172	THOR ABLESTAR DEB	0.013882	939.928	0.0376429	0.0356445	0.0375977	0.0380859	0.0380859
177	THOR ABLESTAR DEB	0.01208	758.38	0.036516	0.034668	0.0366211	0.0366211	0.0366211
178	THOR ABLESTAR DEB	0.0086624	855.454	0.0364948	0.0351563	0.0366211	0.0366211	0.0366211
202	TRANSIT 4B	0.0100856	951.543	0.0373896	0.0361328	0.0375977	0.0375977	0.0375977
204	THOR ABLESTAR R/B	0.0098549	948.47	0.0373503	0.0351563	0.0366211	0.0366211	0.0366211
205	TRAAC	0.0102466	954.393	0.0373608	0.0351563	0.0366211	0.0366211	0.0366211
210	THOR ABLESTAR DEB	0.003974	911.584	0.0364048	0.0356445	0.0361328	0.0361328	0.0361328
223	THOR ABLESTAR DEB	0.0074379	877.366	0.0364869	0.0356445	0.0361328	0.0361328	0.0361328
224	THOR ABLESTAR DEB	0.0073263	811.097	0.0361692	0.034668	0.0356445	0.0356445	0.0356445
225	THOR ABLESTAR DEB	0.0113145	703.711	0.0361139	0.034668	0.0361328	0.0361328	0.0361328
226	TIROS 4	0.0078633	684.762	0.0356526	0.034668	0.0351563	0.0351563	0.0351563
227	DELTA 1 DEB (YO)	0.0131695	671.079	0.0362516	0.0336914	0.0356445	0.0356445	0.0356445
228	DELTA 1 DEB (YO)	0.0014519	552.866	0.0344007	0.0341797	0.0341797	0.0341797	0.0341797
230	THOR ABLESTAR DEB	0.0087526	841.851	0.0365793	0.0356445	0.0371094	0.0371094	0.0371094
232	THOR ABLESTAR DEB	0.0055882	853.864	0.0363159	0.0351563	0.0361328	0.0361328	0.0361328
233	THOR ABLESTAR DEB	0.0029528	663.955	0.0350511	0.034668	0.0351563	0.0351563	0.0351563
234	THOR ABLESTAR DEB	0.0065394	836.759	0.0363018	0.0351563	0.0361328	0.0361328	0.0361328
235	THOR ABLESTAR DEB	0.0169728	739.231	0.0369355	0.0341797	0.0366211	0.0366211	0.0366211
243	THOR ABLESTAR DEB	0.0036062	875.026	0.0360915	0.0356445	0.0361328	0.0361328	0.0361328
244	THOR ABLESTAR DEB	0.0070646	859.146	0.0364938	0.0356445	0.0366211	0.0366211	0.0366211
245	THOR ABLESTAR DEB	0.0063669	798.741	0.0359982	0.0351563	0.0356445	0.0356445	0.0356445
246	THOR ABLESTAR DEB	0.0061545	896.761	0.0365898	0.0351563	0.0356445	0.0356445	0.0356445
252	THOR ABLESTAR DEB	0.0051867	937.382	0.0366862	0.0356445	0.0366211	0.0366211	0.0366211
253	THOR ABLESTAR DEB	0.0030559	668.373	0.0350408	0.0351563	0.0356445	0.0356445	0.0356445
254	THOR ABLESTAR DEB	0.0063919	703.255	0.0356102	0.0351563	0.0356445	0.0356445	0.0356445
260	THOR ABLESTAR DEB	0.0043381	743.299	0.035602	0.034668	0.0351563	0.0351563	0.0351563
261	THOR ABLESTAR DEB	0.0092329	825.201	0.0365149	0.0356445	0.0371094	0.0371094	0.0371094
262	THOR ABLESTAR DEB	0.0085259	688.166	0.0357481	0.034668	0.0356445	0.0356445	0.0356445
263	THOR ABLESTAR DEB	0.0107071	679.492	0.0359843	0.0341797	0.0351563	0.0351563	0.0351563
264	THOR ABLESTAR DEB	0.0033466	774.219	0.0355065	0.034668	0.0351563	0.0351563	0.0351563
268	THOR ABLESTAR DEB	0.0646565	954.057	0.0442082	0.0336914	0.0439453	0.0449219	0.0449219
299	THOR ABLESTAR DEB	0.0200117	857.686	0.0377855	0.034668	0.0375977	0.0375977	0.0375977
309	TIROS 5	0.0196046	563.899	0.0363976	0.0332031	0.0356445	0.0361328	0.0361328
312	DELTA 1 DEB (YO)	0.0204216	565.5	0.0363394	0.0336914	0.0366211	0.0366211	0.0366211
318	THOR ABLESTAR DEB	0.0066867	561.635	0.0349655	0.0341797	0.0351563	0.0351563	0.0351563
320	THOR ABLESTAR DEB	0.0133096	703.796	0.036395	0.0341797	0.0356445	0.0356445	0.0356445
323	THOR ABLESTAR DEB	0.0073257	793.545	0.036195	0.0351563	0.0356445	0.0356445	0.0356445
324	THOR ABLESTAR DEB	0.0071082	805.132	0.0362175	0.0356445	0.0366211	0.0366211	0.0366211
325	THOR ABLESTAR DEB	0.005762	787.762	0.0360014	0.0361328	0.0366211	0.0366211	0.0366211
327	THOR ABLESTAR DEB	0.0121351	839.338	0.0368132	0.0351563	0.0371094	0.0371094	0.0371094
329	THOR ABLESTAR DEB	0.0115903	929.196	0.0373421	0.0361328	0.0380859	0.0380859	0.0380859
330	THOR ABLESTAR DEB	0.0045042	850.901	0.0361587	0.0356445	0.0361328	0.0361328	0.0361328
333	THOR ABLESTAR DEB	0.0061862	654.798	0.0352915	0.0341797	0.0351563	0.0351563	0.0351563
334	THOR ABLESTAR DEB	0.0075249	867.578	0.0365922	0.0356445	0.0366211	0.0366211	0.0366211
335	THOR ABLESTAR DEB	0.0035689	806.647	0.0358599	0.0356445	0.0361328	0.0361328	0.0361328
336	THOR ABLESTAR DEB	0.0073567	949.157	0.0369707	0.0356445	0.0366211	0.0366211	0.0366211
337	THOR ABLESTAR DEB	0.0104459	904.855	0.0370743	0.0351563	0.0361328	0.0361328	0.0361328
350	THOR ABLESTAR DEB	0.0125338	730.858	0.0364573	0.0351563	0.0366211	0.0366211	0.0366211
351	THOR ABLESTAR DEB	0.0039762	683.482	0.0352621	0.0351563	0.0351563	0.0351563	0.0351563
353	THOR ABLESTAR DEB	0.0010914	578.182	0.0344526	0.0336914	0.0336914	0.0336914	0.0336914
354	THOR ABLESTAR DEB	0.0169125	950.914	0.038031	0.0356445	0.0380859	0.0385742	0.0385742
355	THOR ABLESTAR DEB	0.0242843	954.616	0.038959	0.034668	0.0380859	0.0380859	0.0380859
357	THOR ABLESTAR DEB	0.0005701	873.864	0.0358702	0.0351563	0.0351563	0.0351563	0.0351563
369	FTV 3502	0.0092014	549.998	0.0351378	0.0341797	0.0356445	0.0356445	0.0356445
397	TIROS 6	0.0013864	592.275	0.0345698	0.034668	0.034668	0.034668	0.034668
402	THOR ABLESTAR DEB	0.0048629	718.675	0.0354208	0.0351563	0.0356445	0.0356445	0.0356445
403	THOR ABLESTAR DEB	0.001566	948.04	0.0363361	0.0356445	0.0356445	0.0356445	0.0356445
404	THOR ABLESTAR DEB	0.0552899	873.762	0.0424494	0.0332031	0.0410156	0.0419922	0.0419922
405	THOR ABLESTAR DEB	0.0081652	952.58	0.0370878	0.0356445	0.0371094	0.0371094	0.0371094
406	THOR ABLESTAR DEB	0.0125553	916.095	0.0372826	0.0356445	0.0371094	0.0371094	0.0371094
407	THOR ABLESTAR DEB	0.0069613	681.665	0.035586	0.034668	0.0351563	0.0351563	0.0351563
408	THOR ABLESTAR DEB	0.0073279	926.064	0.036825	0.0356445	0.0366211	0.0366211	0.0366211
409	THOR ABLESTAR DEB	0.0061757	768.706	0.0359304	0.034668	0.0356445	0.0356445	0.0356445
410	THOR ABLESTAR DEB	0.0017089	963.488	0.0364022	0.0356445	0.0356445	0.0356445	0.0356445
414	THOR ABLESTAR DEB	0.0051682	934.685	0.0366161	0.0356445	0.0366211	0.0366211	0.0366211
416	THOR ABLESTAR DEB	0.007548	794.94	0.0362286	0.0356445	0.0361328	0.0361328	0.0361328
417	THOR ABLESTAR DEB	0.006823	783.658	0.0360958	0.0356445	0.0361328	0.0361328	0.0361328
420	THOR ABLESTAR DEB	0.0091591	728.118	0.036024	0.0351563	0.0366211	0.0366211	0.0366211
424	ALOUETTE 1 (S-27)	0.0023393	982.572	0.0365729	0.0361328	0.0361328	0.0361328	0.0361328
426	THOR AGENA B R/B	0.0018416	988.679	0.0365397	0.0366211	0.0366211	0.0366211	0.0366211
446	ANNA 1B	0.0070224	1074.9	0.0376083	0.0366211	0.0371094	0.0371094	0.0371094
447	THOR ABLESTAR R/B	0.0065674	1064.3	0.0374596	0.0361328	0.0371094	0.0371094	0.0371094
461	THOR ABLESTAR DEB	0.0047874	658.302	0.0352452	0.0341797	0.034668	0.034668	0.034668
463	THOR ABLESTAR DEB	0.0063913	700.002	0.035457	0.0351563	0.0356445	0.0356445	0.0356445
465	THOR ABLESTAR DEB	0.002812	762.79	0.0355388	0.0356445	0.0361328	0.0361328	0.0361328
467	THOR ABLESTAR DEB	0.0253844	882.866	0.0387213	0.0351563	0.0385742	0.0390625	0.0390625
469	THOR ABLESTAR DEB	0.0065656	746.807	0.0358457	0.0351563	0.0361328	0.0361328	0.0361328
470	THOR ABLESTAR DEB	0.0064992	826.129	0.036277	0.0351563	0.0361328	0.0361328	0.0361328
474	THOR ABLESTAR DEB	0.0022873	612.648	0.0347531	0.0341797	0.034668	0.034668	0.034668
475	THOR ABLESTAR DEB	0.0153414	743.663	0.036808	0.0341797	0.0366211	0.0366211	0.0366211
478	THOR ABLESTAR DEB	0.0044647	666.59	0.0352326	0.0341797	0.034668	0.034668	0.034668
479	THOR ABLESTAR DEB	0.0015185	565.495	0.0343395	0.034668	0.034668	0.034668	0.034668
480	THOR ABLESTAR DEB	0.0097035	709.405	0.0358639	0.034668	0.0356445	0.0356445	0.0356445
506	EXPLORER 16	0.027834	742.13	0.0382811	0.0341797	0.0380859	0.0385742	0.0385742
510	THOR AGENA B DEB	0.0015859	986.055	0.0365137	0.0361328	0.0361328	0.0361328	0.0361328
511	THOR AGENA B DEB	0.0031155	980.161	0.0366031	0.0371094	0.0371094	0.0371094	0.0371094
516	THOR ABLESTAR DEB	0.0073624	868.601	0.0365528	0.0356445	0.0366211	0.0366211	0.0366211
530	THOR ABLESTAR DEB	0.0073888	844.197	0.0364406	0.034668	0.0356445	0.0356445	0.0356445
537	THOR ABLESTAR DEB	0.0180997	889.533	0.0377333	0.0361328	0.0375977	0.0375977	0.0375977
538	THOR ABLESTAR DEB	0.0012238	729.016	0.0352031	0.0351563	0.0351563	0.0351563	0.0351563
541	THOR ABLESTAR DEB	0.0082059	884.898	0.0366586	0.0361328	0.0371094	0.0371094	0.0371094
543	THOR ABLESTAR DEB	0.0063609	957.273	0.0369124	0.0361328	0.0371094	0.0371094	0.0371094
544	THOR ABLESTAR DEB	0.018139	918.219	0.0380337	0.0356445	0.0380859	0.0380859	0.0380859
545	THOR ABLESTAR DEB	0.0157792	884.863	0.037603	0.0361328	0.0380859	0.0380859	0.0380859
548	THOR ABLESTAR DEB	0.0111654	597.698	0.0356224	0.0341797	0.0356445	0.0356445	0.0356445
549	THOR ABLESTAR DEB	0.0208923	966.719	0.0386143	0.0351563	0.0385742	0.0385742	0.0385742
552	THOR ABLESTAR DEB	0.0105916	842.023	0.0366368	0.0351563	0.0366211	0.0366211	0.0366211
558	THOR ABLESTAR DEB	0.0469027	956.032	0.0418314	0.0341797	0.0415039	0.0419922	0.0419922
559	THOR ABLESTAR DEB	0.0060747	697.377	0.0355641	0.0351563	0.0356445	0.0356445	0.0356445
560	THOR ABLESTAR DEB	0.0321163	829.069	0.0390784	0.0351563	0.0400391	0.0400391	0.0400391
561	THOR ABLESTAR DEB	0.0630611	1007.11	0.0443399	0.034668	0.0444336	0.0449219	0.0449219
614	HITCH HIKER 1	0.0535759	297.618	0.0388128	0.03125	0.0375977	0.0385742	0.0385742
643	THOR ABLESTAR DEB	0.0342227	885.625	0.0398205	0.0341797	0.0390625	0.0390625	0.0390625
644	THOR ABLESTAR DEB	0.0148104	931.186	0.0377389	0.0356445	0.0380859	0.0380859	0.0380859
645	THOR ABLESTAR DEB	0.0406906	936.265	0.0409044	0.0351563	0.0415039	0.0419922	0.0419922
648	THOR ABLESTAR DEB	0.0194314	900.492	0.0380927	0.0356445	0.0380859	0.0385742	0.0385742
649	THOR ABLESTAR DEB	0.0566201	962.178	0.0430226	0.0336914	0.0424805	0.0429688	0.0429688
652	THOR ABLESTAR DEB	0.0089403	794.895	0.0362141	0.0351563	0.0361328	0.0361328	0.0361328
653	THOR ABLESTAR DEB	0.0158396	894.509	0.0376548	0.0361328	0.0371094	0.0371094	0.0371094
655	THOR ABLESTAR DEB	0.0364962	952.485	0.040442	0.0351563	0.0405273	0.0410156	0.0410156
656	THOR ABLESTAR DEB	0.0684282	856.219	0.0441196	0.0341797	0.043457	0.0444336	0.0444336
657	THOR ABLESTAR DEB	0.0339139	959.872	0.040007	0.034668	0.0395508	0.0400391	0.0400391
658	THOR ABLESTAR DEB	0.0359447	846.945	0.0398209	0.0336914	0.0390625	0.0395508	0.0395508
659	THOR ABLESTAR DEB	0.0587349	941.617	0.0433414	0.034668	0.0424805	0.043457	0.043457
660	THOR ABLESTAR DEB	0.0038503	661.855	0.0351677	0.034668	0.0351563	0.0351563	0.0351563
669	THOR ABLESTAR R/B	0.002533	1065.22	0.0369824	0.0361328	0.0366211	0.0366211	0.0366211
670	TRANSIT 5B-1	0.0043021	1058.06	0.0371413	0.0361328	0.0366211	0.0366211	0.0366211
671	RADIATION SAT (5E 1)	0.0042155	1056.79	0.037125	0.0366211	0.0371094	0.0371094	0.0371094
672	THOR ABLESTAR DEB	0.0034602	986.068	0.036718	0.0361328	0.0366211	0.0366211	0.0366211
694	ATLAS CENTAUR 2 R/B	0.0585188	462.782	0.0405722	0.0322266	0.0395508	0.0405273	0.0405273
698	ATLAS CENTAUR 2 DEB	0.054807	601.039	0.0409076	0.0332031	0.0410156	0.0415039	0.0415039
700	ATLAS CENTAUR 2 DEB	0.0724064	575.346	0.0430258	0.0317383	0.0419922	0.0424805	0.0424805
701	ATLAS CENTAUR 2 DEB	0.0528937	588.89	0.040579	0.0327148	0.0400391	0.0410156	0.0410156
703	THOR ABLESTAR R/B	0.0017415	1056.94	0.0368777	0.0371094	0.0371094	0.0371094	0.0371094
704	TRANSIT 5B-2	0.0036226	1053.86	0.037071	0.0361328	0.0366211	0.0366211	0.0366211
705	TRANSIT 5E 3	0.0034115	1053.61	0.037046	0.0371094	0.0375977	0.0375977	0.0375977
706	THOR ABLESTAR DEB	0.0025457	1030.55	0.0367294	0.0371094	0.0375977	0.0375977	0.0375977
715	THOR ABLESTAR DEB	0.0032545	966.053	0.0365895	0.0366211	0.0371094	0.0371094	0.0371094
716	TIROS 8	0.0018951	648.491	0.0348815	0.034668	0.034668	0.034668	0.034668
720	DELTA 1 DEB	0.0112656	654.445	0.0359327	0.0341797	0.0361328	0.0361328	0.0361328
721	SCOUT X-4 R/B	0.10866	596.14	0.0483809	0.03125	0.0463867	0.0488281	0.0488281
724	SCOUT X-4 DEB	0.0381941	553.723	0.0383473	0.0332031	0.0385742	0.0390625	0.0390625
727	THOR AGENA D R/B	0.0014484	897.273	0.036051	0.0356445	0.0356445	0.0356445	0.0356445
728	GGSE 1 (GGRS)	0.0016143	889.86	0.0359639	0.0361328	0.0361328	0.0361328	0.0361328
729	SECOR 1B	0.0013676	899.541	0.0360721	0.0361328	0.0361328	0.0361328	0.0361328
730	SOLRAD 7A	0.0015296	895.831	0.036038	0.0356445	0.0356445	0.0356445	0.0356445
731	GREB	0.0015524	894.887	0.0360315	0.0356445	0.0356445	0.0356445	0.0356445
732	SCOUT X-4 DEB	0.053197	596.905	0.0405446	0.0332031	0.0400391	0.0410156	0.0410156
733	THOR AGENA D R/B	0.0034294	756.222	0.0355685	0.0351563	0.0356445	0.0356445	0.0356445
734	OPS 3367 A	0.0014157	782.442	0.0354649	0.0361328	0.0361328	0.0361328	0.0361328
735	OPS 3367 B	0.0017668	783.43	0.0355007	0.0356445	0.0356445	0.0356445	0.0356445
739	ATLAS CENTAUR 2 DEB	0.0646756	484.402	0.0415082	0.0322266	0.0410156	0.0415039	0.0415039
741	THOR AGENA B R/B	0.0171292	1038.76	0.0383612	0.0361328	0.0390625	0.0390625	0.0390625
742	THOR AGENA B DEB	0.0172763	1029.04	0.0385184	0.0356445	0.0380859	0.0380859	0.0380859
743	THOR AGENA B DEB	0.0174659	1025.68	0.0385066	0.0361328	0.0385742	0.0385742	0.0385742
745	THOR ABLESTAR DEB	0.0019157	1038.52	0.0367794	0.0366211	0.0366211	0.0366211	0.0366211
750	ELEKTRON 1 DEB	0.169153	391.42	0.0580441	0.0292969	0.0507813	0.0571289	0.0585938
753	THOR ABLESTAR DEB	0.0029672	1033.21	0.036899	0.0366211	0.0371094	0.0371094	0.0371094
801	OPS 4412 (TRANSIT 9)	0.0051221	803.31	0.0359476	0.0351563	0.0356445	0.0361328	0.0361328
805	SCOUT X-4 DEB	0.0035161	771.82	0.0356512	0.0351563	0.0356445	0.0356445	0.0356445
809	SCOUT X-4 R/B	0.0042723	828.084	0.0359974	0.0351563	0.0356445	0.0356445	0.0356445
812	OPS 4467 A	0.0006309	804.933	0.0355116	0.0351563	0.0351563	0.0351563	0.0351563
813	OPS 4467 B	0.0005948	807.914	0.035521	0.0361328	0.0361328	0.0361328	0.0361328
815	THOR AGENA D R/B	0.0011057	789.846	0.0354249	0.0351563	0.0351563	0.0351563	0.0351563
831	ELEKTRON 3 DEB	0.158945	383.852	0.0561395	0.0288086	0.0498047	0.0546875	0.0556641
870	EXPLORER 20	0.0096984	850.992	0.0365456	0.0356445	0.0371094	0.0371094	0.0371094
871	SCOUT X-4 R/B	0.0086459	830.348	0.0364733	0.0351563	0.0366211	0.0366211	0.0366211
876	COSMOS 44	0.0154915	570.185	0.0358023	0.0332031	0.0356445	0.0356445	0.0356445
877	SL-3 R/B	0.008241	635.314	0.0353509	0.0341797	0.0356445	0.0356445	0.0356445
893	THOR ABLESTAR R/B	0.0027136	1026.66	0.036827	0.0361328	0.0366211	0.0366211	0.0366211
897	OPS 5798 (TRANSIT 5B-4)	0.0019131	1042.38	0.0368123	0.0361328	0.0361328	0.0361328	0.0361328
899	EXPLORER 22	0.0121851	864.171	0.0370422	0.0356445	0.0366211	0.0366211	0.0366211
900	CALSPHERE 1	0.0026119	964.817	0.0364398	0.0361328	0.0366211	0.0366211	0.0366211
901	OPS 5798 DEB	0.0017931	1038.81	0.0367183	0.0371094	0.0371094	0.0371094	0.0371094
902	CALSPHERE 2	0.0019353	1045.02	0.0368442	0.0366211	0.0366211	0.0366211	0.0366211
903	OPS 5798 DEB	0.002284	955.209	0.0364342	0.0351563	0.0356445	0.0356445	0.0356445
907	SCOUT X-4 R/B	0.0121921	870.549	0.0371168	0.034668	0.0366211	0.0366211	0.0366211
932	EXPLORER 25 (INJUN-4)	0.113085	523.543	0.0485691	0.0307617	0.0454102	0.0478516	0.0483398
933	SCOUT X-4 R/B	0.107199	520.603	0.0478025	0.0307617	0.0454102	0.0473633	0.0478516
953	THOR ABLESTAR R/B	0.0030375	1015.13	0.0366829	0.0356445	0.0361328	0.0361328	0.0361328
956	THOR ABLESTAR DEB	0.0024085	992.444	0.0365598	0.0366211	0.0371094	0.0371094	0.0371094
959	OPS 6582 (TRANSIT 5E-5)	0.0042258	995.398	0.0368382	0.0361328	0.0366211	0.0366211	0.0366211
963	EXPLORER 26 (EPE-D)	0.041817	239.224	0.0372691	0.0317383	0.0366211	0.0371094	0.0371094
965	OPS 6582 (TRANSIT 5B-5)	0.0042728	1012.84	0.0369135	0.0366211	0.0371094	0.0371094	0.0371094
967	THOR ABLESTAR DEB	0.0023323	993.405	0.0365769	0.0366211	0.0371094	0.0371094	0.0371094
976	SCOUT X-4 DEB	0.0120291	786.134	0.0366582	0.0351563	0.0366211	0.0366211	0.0366211
977	SCOUT X-4 DEB	0.012988	874.275	0.0372012	0.0351563	0.0371094	0.0371094	0.0371094
978	TIROS 9	0.115831	702.185	0.0504625	0.0317383	0.0478516	0.0507813	0.0507813
979	DELTA 1 R/B	0.114351	699.227	0.0502444	0.0317383	0.0473633	0.050293	0.0507813
1099	THOR ABLESTAR DEB	0.0042519	994.043	0.0368464	0.0361328	0.0366211	0.0366211	0.0366211
1208	SECOR 3	0.0017552	894.278	0.0360632	0.0361328	0.0361328	0.0361328	0.0361328
1244	GGSE 2	0.0018313	893.529	0.0360645	0.0361328	0.0361328	0.0361328	0.0361328
1245	THOR AGENA D R/B	0.0019221	888.065	0.036075	0.0366211	0.0366211	0.0366211	0.0366211
1271	OPS 4988 (GREB 6)	0.0018294	891.862	0.0360723	0.0361328	0.0361328	0.0361328	0.0361328
1272	PORCUPINE 1	0.0019855	897.407	0.0361159	0.0366211	0.0366211	0.0366211	0.0366211
1291	SOLRAD 7B	0.0018741	896.907	0.036102	0.0361328	0.0361328	0.0361328	0.0361328
1292	GGSE 3	0.0021366	874.091	0.0359841	0.0356445	0.0361328	0.0361328	0.0361328
1293	OSCAR 3	0.0018909	855.816	0.0358993	0.0356445	0.0356445	0.0356445	0.0356445
1312	DELTA 1 DEB	0.112051	668.396	0.0496497	0.0307617	0.046875	0.0498047	0.0498047
1313	DELTA 1 DEB	0.117752	727.972	0.0510511	0.0317383	0.0473633	0.0507813	0.0512695
1314	OPS 4682 (SNAPSHOT)	0.0028853	1269.55	0.0379733	0.0380859	0.0385742	0.0385742	0.0385742
1315	SECOR 4 (EGRS 4)	0.0031717	1263.99	0.0380731	0.0375977	0.0380859	0.0380859	0.0380859
1316	OPS 4682 DEB	0.0036249	1158.27	0.0375977	0.0375977	0.0380859	0.0380859	0.0380859
1328	EXPLORER 27	0.0258795	922.441	0.0390529	0.0351563	0.0390625	0.0390625	0.0390625
1335	SL-8 DEB	0.0548618	561.308	0.0405902	0.0322266	0.0390625	0.0395508	0.0395508
1358	SCOUT X-4 R/B	0.0257264	925.691	0.0390529	0.0356445	0.0395508	0.0395508	0.0395508
1389	OPS 4682 DEB	0.0024227	1195.1	0.0375201	0.0375977	0.0380859	0.0380859	0.0380859
1392	SL-8 DEB	0.0343098	487.665	0.0376723	0.0332031	0.0380859	0.0380859	0.0380859
1399	OPS 4682 DEB	0.0011094	1256	0.0377525	0.0371094	0.0371094	0.0371094	0.0371094
1420	OPS 8480 (TRANSIT 5B-6)	0.0072768	1010.02	0.0372002	0.0371094	0.0380859	0.0380859	0.0380859
1425	THOR ABLESTAR DEB	0.0073212	1019.23	0.0372876	0.0366211	0.0375977	0.0375977	0.0375977
1428	THOR ABLESTAR R/B	0.0056036	1018.36	0.0370762	0.0361328	0.0371094	0.0371094	0.0371094
1430	TIROS 10	0.0057611	713.516	0.0355757	0.034668	0.0356445	0.0356445	0.0356445
