1	25874	11521	0.38739	0.705028	0.548519	0.0763013
2	37781	11521	0.0892752	0.681865	0.415133	0.148682
3	45839	11521	0.350638	0.739819	0.558087	0.0892972
4	39227	11521	0.0674789	0.683476	0.408538	0.142548
5	1778	11521	0.441479	0.704665	0.567309	0.056194
6	3669	11521	0.0185596	0.706547	0.408532	0.191397
7	44750	11521	0.288413	0.711055	0.510859	0.0884613
8	39069	11521	0.0178615	0.524011	0.301834	0.137589
9	43379	10961	0.23233	6480.02	16.486	63.2354
10	43209	11521	0.296787	22.5424	6.66053	5.57826
