ID	Name	Eccentricity	Perigee	MaxError	Pre_0	Pre_1	Pre_2	Pre_3
123	THOR ABLESTAR DEB	0.0121416	679.561	0.900927	0.860352	0.901855	0.902832	0.902832
124	THOR ABLESTAR DEB	0.0074931	734.386	0.898009	0.871094	0.897461	0.897949	0.897949
125	THOR ABLESTAR DEB	0.0073225	819.835	0.908338	0.881348	0.907227	0.907227	0.907227
126	THOR ABLESTAR DEB	0.0073301	716.428	0.892748	0.869629	0.895508	0.895508	0.895508
127	THOR ABLESTAR DEB	0.007079	709.844	0.893803	0.868652	0.892578	0.892578	0.892578
128	THOR ABLESTAR DEB	0.0095771	818.405	0.913664	0.879883	0.913574	0.914063	0.914063
130	THOR ABLESTAR DEB	0.0087561	832.885	0.913142	0.881348	0.912598	0.913086	0.913086
131	THOR ABLESTAR DEB	0.0086072	827.137	0.910783	0.881836	0.912109	0.912109	0.912109
132	THOR ABLESTAR DEB	0.0070551	860.451	0.912669	0.886719	0.912109	0.912109	0.912109
133	THOR ABLESTAR DEB	0.0058545	787.172	0.897846	0.878906	0.899414	0.899414	0.899414
134	THOR ABLESTAR DEB	0.0076894	847.087	0.912586	0.884277	0.911621	0.912109	0.912109
136	THOR ABLESTAR DEB	0.0060193	734.425	0.892701	0.87207	0.893555	0.893555	0.893555
138	THOR ABLESTAR DEB	0.0030928	863.433	0.901847	0.890625	0.901367	0.901855	0.901855
141	THOR ABLESTAR DEB	0.0059731	894.08	0.911972	0.89209	0.913574	0.913574	0.913574
144	THOR ABLESTAR DEB	0.0037321	899.309	0.90847	0.894043	0.907227	0.907227	0.907227
145	THOR ABLESTAR DEB	0.0070816	835.871	0.905401	0.883789	0.90918	0.90918	0.90918
147	THOR ABLESTAR DEB	0.0060477	782.838	0.898657	0.878418	0.898926	0.899414	0.899414
148	THOR ABLESTAR DEB	0.0157722	757.888	0.921878	0.866211	0.921387	0.922852	0.922852
150	THOR ABLESTAR DEB	0.007047	906.012	0.914579	0.89209	0.91748	0.91748	0.91748
152	THOR ABLESTAR DEB	0.0147325	753.553	0.920055	0.867188	0.918945	0.919922	0.919922
154	THOR ABLESTAR DEB	0.0090759	810.707	0.908248	0.879395	0.910645	0.910645	0.910645
155	THOR ABLESTAR DEB	0.0053518	720.362	0.887617	0.871582	0.88916	0.889648	0.889648
158	THOR ABLESTAR DEB	0.0614844	921.355	1.08772	0.848145	1.06982	1.08789	1.08936
159	THOR ABLESTAR DEB	0.0367957	971.716	1.01529	0.874512	1.0083	1.01465	1.01465
162	TIROS 3	0.0044707	714.282	0.888245	0.870605	0.88623	0.88623	0.88623
167	DELTA 1 DEB (YO)	0.0092336	750.577	0.905043	0.87207	0.903809	0.904297	0.904297
172	THOR ABLESTAR DEB	0.013882	939.928	0.94104	0.890137	0.939941	0.940918	0.940918
177	THOR ABLESTAR DEB	0.01208	758.38	0.912866	0.870117	0.912109	0.913086	0.913086
178	THOR ABLESTAR DEB	0.0086624	855.454	0.912343	0.885254	0.915039	0.915527	0.915527
202	TRANSIT 4B	0.0100856	951.543	0.934708	0.895508	0.931152	0.931641	0.931641
204	THOR ABLESTAR R/B	0.0098549	948.47	0.933724	0.89502	0.930176	0.930664	0.930664
205	TRAAC	0.0102466	954.393	0.933989	0.89502	0.932129	0.933105	0.933105
210	THOR ABLESTAR DEB	0.003974	911.584	0.910092	0.895508	0.909668	0.909668	0.909668
223	THOR ABLESTAR DEB	0.0074379	877.366	0.912149	0.888672	0.915527	0.915527	0.915527
224	THOR ABLESTAR DEB	0.0073263	811.097	0.904198	0.880371	0.90625	0.90625	0.90625
225	THOR ABLESTAR DEB	0.0113145	703.711	0.902813	0.86377	0.903809	0.904297	0.904297
226	TIROS 4	0.0078633	684.762	0.89128	0.864746	0.89209	0.892578	0.892578
227	DELTA 1 DEB (YO)	0.0131695	671.079	0.906261	0.85791	0.90332	0.904297	0.904297
228	DELTA 1 DEB (YO)	0.0014519	552.866	0.859994	0.854004	0.859375	0.859375	0.859375
230	THOR ABLESTAR DEB	0.0087526	841.851	0.914456	0.882813	0.914551	0.915039	0.915039
232	THOR ABLESTAR DEB	0.0055882	853.864	0.90787	0.886719	0.906738	0.907227	0.907227
233	THOR ABLESTAR DEB	0.0029528	663.955	0.876253	0.866211	0.876465	0.876465	0.876465
234	THOR ABLESTAR DEB	0.0065394	836.759	0.907522	0.884766	0.908203	0.908691	0.908691
235	THOR ABLESTAR DEB	0.0169728	739.231	0.92335	0.86377	0.92334	0.924316	0.924316
243	THOR ABLESTAR DEB	0.0036062	875.026	0.902256	0.891602	0.904297	0.904297	0.904297
244	THOR ABLESTAR DEB	0.0070646	859.146	0.912314	0.887207	0.912598	0.912598	0.912598
245	THOR ABLESTAR DEB	0.0063669	798.741	0.899934	0.879883	0.902832	0.902832	0.902832
246	THOR ABLESTAR DEB	0.0061545	896.761	0.91472	0.891602	0.914063	0.914063	0.914063
252	THOR ABLESTAR DEB	0.0051867	937.382	0.917124	0.897949	0.916504	0.916504	0.916504
253	THOR ABLESTAR DEB	0.0030559	668.373	0.876002	0.867676	0.87793	0.87793	0.87793
254	THOR ABLESTAR DEB	0.0063919	703.255	0.890228	0.868652	0.890137	0.890137	0.890137
260	THOR ABLESTAR DEB	0.0043381	743.299	0.890022	0.875	0.890625	0.890625	0.890625
261	THOR ABLESTAR DEB	0.0092329	825.201	0.912847	0.880859	0.913086	0.913574	0.913574
262	THOR ABLESTAR DEB	0.0085259	688.166	0.893676	0.865234	0.894043	0.894531	0.894531
263	THOR ABLESTAR DEB	0.0107071	679.492	0.899573	0.861328	0.898438	0.899414	0.899414
264	THOR ABLESTAR DEB	0.0033466	774.219	0.887645	0.879395	0.891602	0.891602	0.891602
268	THOR ABLESTAR DEB	0.0646565	954.057	1.10516	0.849609	1.08398	1.10352	1.10449
299	THOR ABLESTAR DEB	0.0200117	857.686	0.94461	0.875488	0.947266	0.94873	0.94873
309	TIROS 5	0.0196046	563.899	0.909915	0.839844	0.906738	0.908203	0.908203
312	DELTA 1 DEB (YO)	0.0204216	565.5	0.908456	0.839844	0.90918	0.911621	0.911621
318	THOR ABLESTAR DEB	0.0066867	561.635	0.874109	0.851074	0.873535	0.874023	0.874023
320	THOR ABLESTAR DEB	0.0133096	703.796	0.90984	0.862305	0.907715	0.908691	0.908691
323	THOR ABLESTAR DEB	0.0073257	793.545	0.90484	0.878418	0.904785	0.904785	0.904785
324	THOR ABLESTAR DEB	0.0071082	805.132	0.905409	0.880371	0.904785	0.905273	0.905273
325	THOR ABLESTAR DEB	0.005762	787.762	0.900006	0.879395	0.899902	0.899902	0.899902
327	THOR ABLESTAR DEB	0.0121351	839.338	0.920304	0.879883	0.922363	0.92334	0.92334
329	THOR ABLESTAR DEB	0.0115903	929.196	0.933518	0.891113	0.933594	0.934082	0.934082
330	THOR ABLESTAR DEB	0.0045042	850.901	0.903943	0.887695	0.90332	0.90332	0.90332
333	THOR ABLESTAR DEB	0.0061862	654.798	0.882257	0.862305	0.883789	0.884277	0.884277
334	THOR ABLESTAR DEB	0.0075249	867.578	0.914777	0.887695	0.914063	0.914063	0.914063
335	THOR ABLESTAR DEB	0.0035689	806.647	0.896463	0.882813	0.895508	0.895996	0.895996
336	THOR ABLESTAR DEB	0.0073567	949.157	0.924231	0.897949	0.924316	0.924805	0.924805
337	THOR ABLESTAR DEB	0.0104459	904.855	0.926824	0.88916	0.92627	0.926758	0.926758
350	THOR ABLESTAR DEB	0.0125338	730.858	0.911403	0.866211	0.910645	0.910156	0.910645
351	THOR ABLESTAR DEB	0.0039762	683.482	0.881528	0.868164	0.882324	0.882324	0.882324
353	THOR ABLESTAR DEB	0.0010914	578.182	0.861294	0.856934	0.860352	0.860352	0.860352
354	THOR ABLESTAR DEB	0.0169125	950.914	0.95074	0.88916	0.950684	0.952148	0.952148
355	THOR ABLESTAR DEB	0.0242843	954.616	0.973936	0.882813	0.970703	0.973633	0.973633
357	THOR ABLESTAR DEB	0.0005701	873.864	0.89672	0.894043	0.895996	0.895996	0.895996
369	FTV 3502	0.0092014	549.998	0.878415	0.84668	0.878418	0.878906	0.878906
397	TIROS 6	0.0013864	592.275	0.864216	0.858887	0.86377	0.86377	0.86377
402	THOR ABLESTAR DEB	0.0048629	718.675	0.885494	0.871582	0.888672	0.888672	0.888672
403	THOR ABLESTAR DEB	0.001566	948.04	0.908365	0.902344	0.908203	0.908203	0.908203
404	THOR ABLESTAR DEB	0.0552899	873.762	1.0612	0.847168	1.04541	1.06006	1.06104
405	THOR ABLESTAR DEB	0.0081652	952.58	0.927158	0.896484	0.92627	0.926758	0.926758
406	THOR ABLESTAR DEB	0.0125553	916.095	0.932046	0.888184	0.934082	0.93457	0.93457
407	THOR ABLESTAR DEB	0.0069613	681.665	0.889613	0.864746	0.88916	0.88916	0.88916
408	THOR ABLESTAR DEB	0.0073279	926.064	0.920592	0.894043	0.92041	0.92041	0.92041
409	THOR ABLESTAR DEB	0.0061757	768.706	0.898241	0.875977	0.897461	0.897949	0.897949
410	THOR ABLESTAR DEB	0.0017089	963.488	0.910032	0.904297	0.910645	0.910645	0.910645
414	THOR ABLESTAR DEB	0.0051682	934.685	0.915367	0.897949	0.916504	0.916504	0.916504
416	THOR ABLESTAR DEB	0.007548	794.94	0.905694	0.878418	0.905273	0.905273	0.905273
417	THOR ABLESTAR DEB	0.006823	783.658	0.90237	0.87793	0.902344	0.902344	0.902344
420	THOR ABLESTAR DEB	0.0091591	728.118	0.900569	0.869141	0.900879	0.900879	0.900879
424	ALOUETTE 1 (S-27)	0.0023393	982.572	0.914291	0.90625	0.914551	0.914551	0.914551
426	THOR AGENA B R/B	0.0018416	988.679	0.913461	0.907715	0.914551	0.914551	0.914551
446	ANNA 1B	0.0070224	1074.9	0.940179	0.913086	0.938965	0.939453	0.939453
447	THOR ABLESTAR R/B	0.0065674	1064.3	0.936466	0.912598	0.936035	0.936523	0.936523
461	THOR ABLESTAR DEB	0.0047874	658.302	0.881109	0.864258	0.880859	0.880859	0.880859
463	THOR ABLESTAR DEB	0.0063913	700.002	0.886391	0.867676	0.889648	0.889648	0.889648
465	THOR ABLESTAR DEB	0.002812	762.79	0.888443	0.878906	0.888672	0.888672	0.888672
467	THOR ABLESTAR DEB	0.0253844	882.866	0.968009	0.874023	0.963867	0.967285	0.967285
469	THOR ABLESTAR DEB	0.0065656	746.807	0.896119	0.873047	0.895996	0.896484	0.896484
470	THOR ABLESTAR DEB	0.0064992	826.129	0.906886	0.883301	0.905762	0.905762	0.905762
474	THOR ABLESTAR DEB	0.0022873	612.648	0.86881	0.860352	0.868652	0.868652	0.868652
475	THOR ABLESTAR DEB	0.0153414	743.663	0.920177	0.865234	0.918945	0.919434	0.919434
478	THOR ABLESTAR DEB	0.0044647	666.59	0.880781	0.865234	0.880859	0.880859	0.880859
479	THOR ABLESTAR DEB	0.0015185	565.495	0.858458	0.856445	0.861328	0.861328	0.861328
480	THOR ABLESTAR DEB	0.0097035	709.405	0.896569	0.866211	0.899902	0.900391	0.900391
506	EXPLORER 16	0.027834	742.13	0.957003	0.85498	0.952637	0.956055	0.956055
510	THOR AGENA B DEB	0.0015859	986.055	0.912811	0.907715	0.913574	0.913574	0.913574
511	THOR AGENA B DEB	0.0031155	980.161	0.91505	0.904785	0.916504	0.916504	0.916504
516	THOR ABLESTAR DEB	0.0073624	868.601	0.913801	0.887695	0.913574	0.914063	0.914063
530	THOR ABLESTAR DEB	0.0073888	844.197	0.910988	0.884277	0.910645	0.911133	0.911133
537	THOR ABLESTAR DEB	0.0180997	889.533	0.943307	0.880859	0.945313	0.947266	0.947266
538	THOR ABLESTAR DEB	0.0012238	729.016	0.880059	0.875977	0.880371	0.880371	0.880371
541	THOR ABLESTAR DEB	0.0082059	884.898	0.91643	0.88916	0.917969	0.917969	0.917969
543	THOR ABLESTAR DEB	0.0063609	957.273	0.922781	0.899902	0.921875	0.921875	0.921875
544	THOR ABLESTAR DEB	0.018139	918.219	0.95081	0.884277	0.949707	0.951172	0.951172
545	THOR ABLESTAR DEB	0.0157792	884.863	0.940051	0.882324	0.938477	0.939941	0.939941
548	THOR ABLESTAR DEB	0.0111654	597.698	0.890527	0.851563	0.88916	0.890137	0.890137
549	THOR ABLESTAR DEB	0.0208923	966.719	0.965325	0.888184	0.963379	0.965332	0.965332
552	THOR ABLESTAR DEB	0.0105916	842.023	0.915897	0.881836	0.918945	0.919922	0.919922
558	THOR ABLESTAR DEB	0.0469027	956.032	1.04574	0.864258	1.03369	1.04443	1.04541
559	THOR ABLESTAR DEB	0.0060747	697.377	0.889069	0.868164	0.88916	0.889648	0.889648
560	THOR ABLESTAR DEB	0.0321163	829.069	0.976924	0.861816	0.975586	0.980957	0.980957
561	THOR ABLESTAR DEB	0.0630611	1007.11	1.10846	0.85791	1.0874	1.10645	1.10791
614	HITCH HIKER 1	0.0535759	297.618	0.970286	0.781738	0.95752	0.970215	0.971191
643	THOR ABLESTAR DEB	0.0342227	885.625	0.995471	0.865723	0.988281	0.994141	0.994141
644	THOR ABLESTAR DEB	0.0148104	931.186	0.943442	0.888672	0.941895	0.942871	0.942871
645	THOR ABLESTAR DEB	0.0406906	936.265	1.02257	0.866699	1.01367	1.02197	1.02246
648	THOR ABLESTAR DEB	0.0194314	900.492	0.952292	0.880371	0.950684	0.952148	0.952148
649	THOR ABLESTAR DEB	0.0566201	962.178	1.07551	0.856934	1.06152	1.07715	1.07764
652	THOR ABLESTAR DEB	0.0089403	794.895	0.905327	0.876953	0.908203	0.908691	0.908691
653	THOR ABLESTAR DEB	0.0158396	894.509	0.941336	0.883789	0.94043	0.941406	0.941406
655	THOR ABLESTAR DEB	0.0364962	952.485	1.011	0.873047	1.00439	1.01123	1.01123
656	THOR ABLESTAR DEB	0.0684282	856.219	1.10293	0.835938	1.08008	1.10205	1.104
657	THOR ABLESTAR DEB	0.0339139	959.872	1.00015	0.875	0.998047	1.00391	1.00391
658	THOR ABLESTAR DEB	0.0359447	846.945	0.995475	0.860352	0.987793	0.994141	0.994629
659	THOR ABLESTAR DEB	0.0587349	941.617	1.08349	0.853027	1.06543	1.08203	1.08252
660	THOR ABLESTAR DEB	0.0038503	661.855	0.879169	0.866211	0.879395	0.879395	0.879395
669	THOR ABLESTAR R/B	0.002533	1065.22	0.924534	0.916504	0.925781	0.925781	0.925781
670	TRANSIT 5B-1	0.0043021	1058.06	0.928508	0.913574	0.929688	0.929688	0.929688
671	RADIATION SAT (5E 1)	0.0042155	1056.79	0.928101	0.913574	0.928711	0.928711	0.928711
672	THOR ABLESTAR DEB	0.0034602	986.068	0.917922	0.905762	0.918457	0.918457	0.918457
694	ATLAS CENTAUR 2 R/B	0.0585188	462.782	1.01427	0.797852	0.995117	1.01074	1.01074
698	ATLAS CENTAUR 2 DEB	0.054807	601.039	1.02265	0.816895	1.00537	1.01953	1.02002
700	ATLAS CENTAUR 2 DEB	0.0724064	575.346	1.07561	0.799805	1.04834	1.07178	1.07422
701	ATLAS CENTAUR 2 DEB	0.0528937	588.89	1.01443	0.816406	0.998535	1.01123	1.01172
703	THOR ABLESTAR R/B	0.0017415	1056.94	0.921916	0.916016	0.921875	0.921875	0.921875
704	TRANSIT 5B-2	0.0036226	1053.86	0.926745	0.914063	0.927246	0.927246	0.927246
705	TRANSIT 5E 3	0.0034115	1053.61	0.926117	0.914063	0.92627	0.92627	0.92627
706	THOR ABLESTAR DEB	0.0025457	1030.55	0.918207	0.911621	0.920898	0.920898	0.920898
715	THOR ABLESTAR DEB	0.0032545	966.053	0.914705	0.90332	0.915039	0.915039	0.915039
716	TIROS 8	0.0018951	648.491	0.872011	0.865234	0.871094	0.871582	0.871582
720	DELTA 1 DEB	0.0112656	654.445	0.89829	0.85791	0.897461	0.897949	0.897949
721	SCOUT X-4 R/B	0.10866	596.14	1.20947	0.775879	1.1499	1.20703	1.21338
724	SCOUT X-4 DEB	0.0381941	553.723	0.958656	0.824219	0.955078	0.960938	0.961426
727	THOR AGENA D R/B	0.0014484	897.273	0.901253	0.896484	0.901855	0.901855	0.901855
728	GGSE 1 (GGRS)	0.0016143	889.86	0.899069	0.89502	0.900391	0.900391	0.900391
729	SECOR 1B	0.0013676	899.541	0.901775	0.896973	0.901855	0.901855	0.901855
730	SOLRAD 7A	0.0015296	895.831	0.90092	0.895996	0.901367	0.901367	0.901367
731	GREB	0.0015524	894.887	0.900754	0.896484	0.901855	0.901855	0.901855
732	SCOUT X-4 DEB	0.053197	596.905	1.01358	0.817871	1.00049	1.01367	1.01367
733	THOR AGENA D R/B	0.0034294	756.222	0.889186	0.876953	0.888672	0.888672	0.888672
734	OPS 3367 A	0.0014157	782.442	0.886592	0.881836	0.887207	0.887207	0.887207
735	OPS 3367 B	0.0017668	783.43	0.887491	0.882324	0.888184	0.888184	0.888184
739	ATLAS CENTAUR 2 DEB	0.0646756	484.402	1.03766	0.794922	1.01465	1.03271	1.03369
741	THOR AGENA B R/B	0.0171292	1038.76	0.958998	0.899414	0.962891	0.963867	0.963867
742	THOR AGENA B DEB	0.0172763	1029.04	0.962932	0.898438	0.961426	0.962891	0.962891
743	THOR AGENA B DEB	0.0174659	1025.68	0.962641	0.898438	0.961914	0.962891	0.962891
745	THOR ABLESTAR DEB	0.0019157	1038.52	0.919455	0.913086	0.92041	0.92041	0.92041
750	ELEKTRON 1 DEB	0.169153	391.42	1.451	0.714844	1.2793	1.42041	1.44678
753	THOR ABLESTAR DEB	0.0029672	1033.21	0.922449	0.912109	0.922363	0.922363	0.922363
801	OPS 4412 (TRANSIT 9)	0.0051221	803.31	0.898667	0.881348	0.898926	0.899414	0.899414
805	SCOUT X-4 DEB	0.0035161	771.82	0.891246	0.879883	0.891113	0.891113	0.891113
809	SCOUT X-4 R/B	0.0042723	828.084	0.899909	0.885254	0.900391	0.900391	0.900391
812	OPS 4467 A	0.0006309	804.933	0.887763	0.885742	0.887695	0.887695	0.887695
813	OPS 4467 B	0.0005948	807.914	0.887996	0.88623	0.888184	0.888184	0.888184
815	THOR AGENA D R/B	0.0011057	789.846	0.885599	0.882813	0.886719	0.886719	0.886719
831	ELEKTRON 3 DEB	0.158945	383.852	1.4034	0.719727	1.25049	1.37256	1.39502
870	EXPLORER 20	0.0096984	850.992	0.913603	0.883789	0.918457	0.918945	0.918945
871	SCOUT X-4 R/B	0.0086459	830.348	0.911801	0.881348	0.912598	0.913086	0.913086
876	COSMOS 44	0.0154915	570.185	0.895038	0.844238	0.897461	0.898926	0.898926
877	SL-3 R/B	0.008241	635.314	0.883742	0.85791	0.886719	0.886719	0.886719
893	THOR ABLESTAR R/B	0.0027136	1026.66	0.920638	0.911621	0.92041	0.92041	0.92041
897	OPS 5798 (TRANSIT 5B-4)	0.0019131	1042.38	0.920284	0.913086	0.92041	0.92041	0.92041
899	EXPLORER 22	0.0121851	864.171	0.926024	0.882324	0.92627	0.926758	0.926758
900	CALSPHERE 1	0.0026119	964.817	0.910975	0.904297	0.912598	0.913086	0.913086
901	OPS 5798 DEB	0.0017931	1038.81	0.917925	0.913574	0.92041	0.92041	0.92041
902	CALSPHERE 2	0.0019353	1045.02	0.921082	0.914063	0.920898	0.920898	0.920898
903	OPS 5798 DEB	0.002284	955.209	0.910823	0.902344	0.910645	0.910645	0.910645
907	SCOUT X-4 R/B	0.0121921	870.549	0.927893	0.883301	0.927246	0.928223	0.928223
932	EXPLORER 25 (INJUN-4)	0.113085	523.543	1.21415	0.76416	1.15039	1.21045	1.21826
933	SCOUT X-4 R/B	0.107199	520.603	1.19498	0.768555	1.13281	1.1875	1.19434
953	THOR ABLESTAR R/B	0.0030375	1015.13	0.917051	0.908691	0.919922	0.919922	0.919922
956	THOR ABLESTAR DEB	0.0024085	992.444	0.913963	0.906738	0.915527	0.915527	0.915527
959	OPS 6582 (TRANSIT 5E-5)	0.0042258	995.398	0.920931	0.905273	0.920898	0.920898	0.920898
963	EXPLORER 26 (EPE-D)	0.041817	239.224	0.931694	0.783691	0.92041	0.927734	0.928223
965	OPS 6582 (TRANSIT 5B-5)	0.0042728	1012.84	0.922802	0.907715	0.922852	0.922852	0.922852
967	THOR ABLESTAR DEB	0.0023323	993.405	0.914397	0.907227	0.915527	0.915527	0.915527
976	SCOUT X-4 DEB	0.0120291	786.134	0.91643	0.873535	0.916016	0.916504	0.916504
977	SCOUT X-4 DEB	0.012988	874.275	0.930007	0.883301	0.929688	0.930176	0.930176
978	TIROS 9	0.115831	702.185	1.26151	0.783203	1.18799	1.25342	1.26123
979	DELTA 1 R/B	0.114351	699.227	1.25602	0.783691	1.18311	1.24658	1.25488
1099	THOR ABLESTAR DEB	0.0042519	994.043	0.921126	0.905762	0.920898	0.920898	0.920898
1208	SECOR 3	0.0017552	894.278	0.901556	0.895996	0.901855	0.901855	0.901855
1244	GGSE 2	0.0018313	893.529	0.90159	0.895508	0.902344	0.902344	0.902344
1245	THOR AGENA D R/B	0.0019221	888.065	0.901848	0.89502	0.901855	0.901855	0.901855
1271	OPS 4988 (GREB 6)	0.0018294	891.862	0.901768	0.89502	0.901367	0.901367	0.901367
1272	PORCUPINE 1	0.0019855	897.407	0.90286	0.896484	0.903809	0.903809	0.903809
1291	SOLRAD 7B	0.0018741	896.907	0.902517	0.895508	0.902344	0.902344	0.902344
1292	GGSE 3	0.0021366	874.091	0.899577	0.893066	0.900391	0.900391	0.900391
1293	OSCAR 3	0.0018909	855.816	0.897447	0.890625	0.896973	0.896973	0.896973
1312	DELTA 1 DEB	0.112051	668.396	1.24118	0.781738	1.1709	1.23193	1.23926
1313	DELTA 1 DEB	0.117752	727.972	1.27621	0.784668	1.19727	1.26514	1.27441
1314	OPS 4682 (SNAPSHOT)	0.0028853	1269.55	0.949305	0.941406	0.952637	0.952637	0.952637
1315	SECOR 4 (EGRS 4)	0.0031717	1263.99	0.951807	0.94043	0.952148	0.952148	0.952148
1316	OPS 4682 DEB	0.0036249	1158.27	0.939913	0.92627	0.939941	0.939941	0.939941
1328	EXPLORER 27	0.0258795	922.441	0.976284	0.877441	0.970703	0.973633	0.973633
1335	SL-8 DEB	0.0548618	561.308	1.01472	0.811035	0.999023	1.0127	1.01367
1358	SCOUT X-4 R/B	0.0257264	925.691	0.976299	0.878906	0.970703	0.973633	0.974121
1389	OPS 4682 DEB	0.0024227	1195.1	0.937974	0.932617	0.941406	0.941406	0.941406
1392	SL-8 DEB	0.0343098	487.665	0.941766	0.819336	0.935547	0.940918	0.940918
1399	OPS 4682 DEB	0.0011094	1256	0.943778	0.94043	0.944336	0.944336	0.944336
1420	OPS 8480 (TRANSIT 5B-6)	0.0072768	1010.02	0.929977	0.905762	0.931152	0.931641	0.931641
1425	THOR ABLESTAR DEB	0.0073212	1019.23	0.932165	0.90625	0.933105	0.933105	0.933105
1428	THOR ABLESTAR R/B	0.0056036	1018.36	0.92688	0.907715	0.927246	0.927246	0.927246
1430	TIROS 10	0.0057611	713.516	0.889361	0.870605	0.891113	0.891113	0.891113
1433	DELTA 1 R/B	0.0044032	669.351	0.880261	0.865234	0.880371	0.880859	0.880859
1435	THOR ABLESTAR DEB	0.0064576	948.519	0.917643	0.898438	0.921387	0.921387	0.921387
1477	SL-8 DEB	0.0599914	815.771	1.06966	0.837402	1.05029	1.06738	1.06836
1478	SL-8 DEB	0.0640094	612.266	1.05304	0.811035	1.03174	1.05078	1.05176
1479	SL-8 DEB	0.0752653	839.947	1.12311	0.828125	1.09619	1.12305	1.12549
1480	SL-8 DEB	0.0846399	752.564	1.14389	0.810547	1.1084	1.14307	1.146
1502	SCOUT B R/B	0.0785328	1136.25	1.18061	0.859863	1.15088	1.18164	1.18457
1504	THOR ABLESTAR DEB	0.006468	1059.69	0.931567	0.912109	0.936035	0.936035	0.936035
1506	SECOR 5 (EGRS 5)	0.0787027	1134.48	1.1814	0.858887	1.15088	1.18164	1.18457
1508	THOR ABLESTAR R/B	0.0040959	1090.69	0.931626	0.917969	0.933105	0.933105	0.933105
1510	DODECAPOLE 2	0.0041829	876.863	0.905222	0.890625	0.905762	0.905762	0.905762
1511	THOR ABLESTAR DEB	0.0068847	1077.12	0.938667	0.913574	0.938965	0.939453	0.939453
1512	TEMPSAT 1	0.0068725	1079.3	0.937227	0.914063	0.938477	0.938965	0.938965
1514	OPS 8464 (TRANSIT 5B-7)	0.0071164	1071.72	0.938909	0.912109	0.938477	0.938965	0.938965
1515	NAVSPASUR ROD 1	0.0057876	1030.42	0.929058	0.908691	0.929688	0.929688	0.929688
1520	CALSPHERE 4(A)	0.0072137	1067.79	0.93774	0.911621	0.938477	0.938477	0.938477
1521	THOR ABLESTAR DEB	0.0068164	1080.74	0.936466	0.914063	0.939453	0.939453	0.939453
1522	THOR ABLESTAR DEB	0.0069628	1077.82	0.937201	0.913574	0.939453	0.939453	0.939453
1529	DELTA 1 DEB	0.0035891	786.689	0.891407	0.880371	0.893555	0.893555	0.893555
1549	SL-8 DEB	0.085007	749.306	1.148	0.810547	1.10938	1.14355	1.14746
1570	COSMOS 80	0.0100117	1374.37	0.983642	0.947266	0.984863	0.98584	0.98584
1571	COSMOS 81	0.00897	1398.8	0.986794	0.95166	0.985352	0.98584	0.98584
1572	COSMOS 82	0.0074279	1426.51	0.983789	0.955566	0.984375	0.984375	0.984375
1573	COSMOS 83	0.0069859	1447.07	0.986758	0.959473	0.986816	0.987305	0.987305
