ID	Name	Eccentricity	Perigee	MaxError	Pre_0	Pre_1	Pre_2	Pre_3
167	DELTA 1 DEB (YO)	0.0092336	750.577	0.0446948	0.043457	0.0449219	0.0449219	0.0449219
172	THOR ABLESTAR DEB	0.013882	939.928	0.0464725	0.0439453	0.0463867	0.0463867	0.0463867
177	THOR ABLESTAR DEB	0.01208	758.38	0.0450811	0.0429688	0.0449219	0.0449219	0.0449219
178	THOR ABLESTAR DEB	0.0086624	855.454	0.0450549	0.043457	0.0454102	0.0454102	0.0454102
202	TRANSIT 4B	0.0100856	951.543	0.0461596	0.0444336	0.0463867	0.0463867	0.0463867
204	THOR ABLESTAR R/B	0.0098549	948.47	0.0461113	0.043457	0.0454102	0.0454102	0.0454102
205	TRAAC	0.0102466	954.393	0.0461245	0.043457	0.0454102	0.0454102	0.0458984
210	THOR ABLESTAR DEB	0.003974	911.584	0.0449439	0.0439453	0.0449219	0.0449219	0.0449219
223	THOR ABLESTAR DEB	0.0074379	877.366	0.0450458	0.043457	0.0449219	0.0449219	0.0449219
224	THOR ABLESTAR DEB	0.0073263	811.097	0.0446533	0.0429688	0.0439453	0.0439453	0.0439453
225	THOR ABLESTAR DEB	0.0113145	703.711	0.0445847	0.0424805	0.0444336	0.0444336	0.0444336
226	TIROS 4	0.0078633	684.762	0.0440153	0.0424805	0.0439453	0.0439453	0.0439453
227	DELTA 1 DEB (YO)	0.0131695	671.079	0.0447551	0.0419922	0.0444336	0.0444336	0.0444336
228	DELTA 1 DEB (YO)	0.0014519	552.866	0.0424699	0.0419922	0.0424805	0.0424805	0.0424805
230	THOR ABLESTAR DEB	0.0087526	841.851	0.0451597	0.0439453	0.0454102	0.0454102	0.0454102
232	THOR ABLESTAR DEB	0.0055882	853.864	0.0448344	0.043457	0.0449219	0.0449219	0.0449219
233	THOR ABLESTAR DEB	0.0029528	663.955	0.0432728	0.0429688	0.043457	0.043457	0.043457
234	THOR ABLESTAR DEB	0.0065394	836.759	0.0448171	0.043457	0.0444336	0.0444336	0.0444336
235	THOR ABLESTAR DEB	0.0169728	739.231	0.045599	0.0424805	0.0454102	0.0454102	0.0454102
243	THOR ABLESTAR DEB	0.0036062	875.026	0.0445573	0.0439453	0.0449219	0.0449219	0.0449219
244	THOR ABLESTAR DEB	0.0070646	859.146	0.0450537	0.0439453	0.0454102	0.0454102	0.0454102
245	THOR ABLESTAR DEB	0.0063669	798.741	0.0444424	0.0429688	0.0444336	0.0444336	0.0444336
246	THOR ABLESTAR DEB	0.0061545	896.761	0.0451723	0.043457	0.0444336	0.0444336	0.0444336
252	THOR ABLESTAR DEB	0.0051867	937.382	0.0452915	0.0439453	0.0449219	0.0449219	0.0449219
253	THOR ABLESTAR DEB	0.0030559	668.373	0.0432603	0.043457	0.0439453	0.0439453	0.0439453
254	THOR ABLESTAR DEB	0.0063919	703.255	0.043963	0.0429688	0.0444336	0.0444336	0.0444336
260	THOR ABLESTAR DEB	0.0043381	743.299	0.0439532	0.0429688	0.043457	0.043457	0.043457
261	THOR ABLESTAR DEB	0.0092329	825.201	0.0450801	0.0439453	0.0454102	0.0454102	0.0454102
262	THOR ABLESTAR DEB	0.0085259	688.166	0.0441332	0.0424805	0.0439453	0.0439453	0.0439453
263	THOR ABLESTAR DEB	0.0107071	679.492	0.0444247	0.0419922	0.0439453	0.0439453	0.0439453
264	THOR ABLESTAR DEB	0.0033466	774.219	0.0438357	0.0429688	0.0439453	0.0439453	0.0439453
268	THOR ABLESTAR DEB	0.0646565	954.057	0.0545773	0.0419922	0.0532227	0.0546875	0.0546875
299	THOR ABLESTAR DEB	0.0200117	857.686	0.0466488	0.0429688	0.046875	0.046875	0.046875
309	TIROS 5	0.0196046	563.899	0.0449352	0.0410156	0.0444336	0.0449219	0.0449219
312	DELTA 1 DEB (YO)	0.0204216	565.5	0.0448634	0.0415039	0.0454102	0.0454102	0.0454102
318	THOR ABLESTAR DEB	0.0066867	561.635	0.0431672	0.0419922	0.043457	0.043457	0.043457
320	THOR ABLESTAR DEB	0.0133096	703.796	0.0449319	0.0419922	0.0444336	0.0444336	0.0444336
323	THOR ABLESTAR DEB	0.0073257	793.545	0.0446844	0.0429688	0.0444336	0.0444336	0.0444336
324	THOR ABLESTAR DEB	0.0071082	805.132	0.0447127	0.043457	0.0449219	0.0449219	0.0449219
325	THOR ABLESTAR DEB	0.005762	787.762	0.0444462	0.0439453	0.0454102	0.0454102	0.0454102
327	THOR ABLESTAR DEB	0.0121351	839.338	0.0454484	0.043457	0.0454102	0.0454102	0.0454102
329	THOR ABLESTAR DEB	0.0115903	929.196	0.046101	0.0444336	0.0463867	0.0463867	0.0463867
330	THOR ABLESTAR DEB	0.0045042	850.901	0.0446403	0.0439453	0.0449219	0.0449219	0.0449219
333	THOR ABLESTAR DEB	0.0061862	654.798	0.0435697	0.0424805	0.043457	0.043457	0.043457
334	THOR ABLESTAR DEB	0.0075249	867.578	0.0451753	0.0439453	0.0454102	0.0454102	0.0454102
335	THOR ABLESTAR DEB	0.0035689	806.647	0.0442713	0.043457	0.0444336	0.0444336	0.0444336
336	THOR ABLESTAR DEB	0.0073567	949.157	0.0456422	0.0439453	0.0454102	0.0454102	0.0454102
337	THOR ABLESTAR DEB	0.0104459	904.855	0.0457707	0.043457	0.0454102	0.0454102	0.0454102
350	THOR ABLESTAR DEB	0.0125338	730.858	0.0450089	0.0429688	0.0449219	0.0449219	0.0449219
351	THOR ABLESTAR DEB	0.0039762	683.482	0.0435336	0.0429688	0.0439453	0.0439453	0.0439453
353	THOR ABLESTAR DEB	0.0010914	578.182	0.0425344	0.0419922	0.0419922	0.0419922	0.0419922
354	THOR ABLESTAR DEB	0.0169125	950.914	0.0469518	0.043457	0.046875	0.046875	0.046875
355	THOR ABLESTAR DEB	0.0242843	954.616	0.0480973	0.0429688	0.0473633	0.0478516	0.0478516
357	THOR ABLESTAR DEB	0.0005701	873.864	0.044284	0.043457	0.043457	0.043457	0.043457
369	FTV 3502	0.0092014	549.998	0.0433798	0.0410156	0.0429688	0.0429688	0.0429688
397	TIROS 6	0.0013864	592.275	0.0426787	0.0424805	0.0429688	0.0429688	0.0429688
402	THOR ABLESTAR DEB	0.0048629	718.675	0.0437292	0.0429688	0.0439453	0.0439453	0.0439453
403	THOR ABLESTAR DEB	0.001566	948.04	0.0448588	0.0439453	0.0444336	0.0444336	0.0444336
404	THOR ABLESTAR DEB	0.0552899	873.762	0.0524065	0.0410156	0.0517578	0.0522461	0.0522461
405	THOR ABLESTAR DEB	0.0081652	952.58	0.0457871	0.0439453	0.0458984	0.0458984	0.0458984
406	THOR ABLESTAR DEB	0.0125553	916.095	0.0460282	0.0439453	0.0458984	0.0458984	0.0458984
407	THOR ABLESTAR DEB	0.0069613	681.665	0.0439328	0.0424805	0.043457	0.043457	0.043457
408	THOR ABLESTAR DEB	0.0073279	926.064	0.0454627	0.0439453	0.0449219	0.0449219	0.0449219
409	THOR ABLESTAR DEB	0.0061757	768.706	0.044359	0.0429688	0.0444336	0.0444336	0.0444336
410	THOR ABLESTAR DEB	0.0017089	963.488	0.0449412	0.0439453	0.0444336	0.0444336	0.0444336
414	THOR ABLESTAR DEB	0.0051682	934.685	0.0452043	0.0439453	0.0449219	0.0449219	0.0449219
416	THOR ABLESTAR DEB	0.007548	794.94	0.0447266	0.043457	0.0449219	0.0449219	0.0449219
417	THOR ABLESTAR DEB	0.006823	783.658	0.0445627	0.043457	0.0449219	0.0449219	0.0449219
420	THOR ABLESTAR DEB	0.0091591	728.118	0.0444735	0.0429688	0.0449219	0.0449219	0.0449219
424	ALOUETTE 1 (S-27)	0.0023393	982.572	0.0451517	0.0444336	0.0449219	0.0449219	0.0449219
426	THOR AGENA B R/B	0.0018416	988.679	0.0451104	0.0449219	0.0454102	0.0454102	0.0454102
446	ANNA 1B	0.0070224	1074.9	0.0464299	0.0449219	0.0463867	0.0463867	0.0463867
447	THOR ABLESTAR R/B	0.0065674	1064.3	0.0462465	0.0449219	0.0458984	0.0458984	0.0458984
461	THOR ABLESTAR DEB	0.0047874	658.302	0.0435128	0.0424805	0.0429688	0.0429688	0.0429688
463	THOR ABLESTAR DEB	0.0063913	700.002	0.0437736	0.0429688	0.0444336	0.0444336	0.0444336
465	THOR ABLESTAR DEB	0.002812	762.79	0.0438751	0.0439453	0.0444336	0.0444336	0.0444336
467	THOR ABLESTAR DEB	0.0253844	882.866	0.0478042	0.0419922	0.046875	0.046875	0.046875
469	THOR ABLESTAR DEB	0.0065656	746.807	0.0442542	0.043457	0.0444336	0.0444336	0.0444336
470	THOR ABLESTAR DEB	0.0064992	826.129	0.0447857	0.043457	0.0444336	0.0444336	0.0444336
474	THOR ABLESTAR DEB	0.0022873	612.648	0.0429051	0.0419922	0.0424805	0.0424805	0.0424805
475	THOR ABLESTAR DEB	0.0153414	743.663	0.045442	0.0424805	0.0454102	0.0454102	0.0454102
478	THOR ABLESTAR DEB	0.0044647	666.59	0.0434968	0.0424805	0.0429688	0.0429688	0.0429688
479	THOR ABLESTAR DEB	0.0015185	565.495	0.0423941	0.0424805	0.0429688	0.0429688	0.0429688
480	THOR ABLESTAR DEB	0.0097035	709.405	0.0442766	0.0424805	0.0444336	0.0444336	0.0444336
506	EXPLORER 16	0.027834	742.13	0.0472609	0.0424805	0.0473633	0.0473633	0.0473633
510	THOR AGENA B DEB	0.0015859	986.055	0.0450783	0.0444336	0.0449219	0.0449219	0.0449219
511	THOR AGENA B DEB	0.0031155	980.161	0.0451892	0.0454102	0.0458984	0.0458984	0.0458984
516	THOR ABLESTAR DEB	0.0073624	868.601	0.0451269	0.0439453	0.0454102	0.0454102	0.0454102
530	THOR ABLESTAR DEB	0.0073888	844.197	0.0449883	0.0429688	0.0444336	0.0444336	0.0444336
537	THOR ABLESTAR DEB	0.0180997	889.533	0.0465845	0.0429688	0.046875	0.046875	0.046875
538	THOR ABLESTAR DEB	0.0012238	729.016	0.0434607	0.0429688	0.043457	0.043457	0.043457
541	THOR ABLESTAR DEB	0.0082059	884.898	0.0452574	0.0439453	0.0458984	0.0458984	0.0458984
543	THOR ABLESTAR DEB	0.0063609	957.273	0.0455709	0.0444336	0.0458984	0.0458984	0.0458984
544	THOR ABLESTAR DEB	0.018139	918.219	0.0469551	0.0439453	0.0473633	0.0473633	0.0473633
545	THOR ABLESTAR DEB	0.0157792	884.863	0.0464238	0.0439453	0.0473633	0.0473633	0.0473633
548	THOR ABLESTAR DEB	0.0111654	597.698	0.0439776	0.0419922	0.0439453	0.0439453	0.0439453
549	THOR ABLESTAR DEB	0.0208923	966.719	0.0476715	0.043457	0.0478516	0.0478516	0.0478516
552	THOR ABLESTAR DEB	0.0105916	842.023	0.0452307	0.043457	0.0454102	0.0454102	0.0454102
558	THOR ABLESTAR DEB	0.0469027	956.032	0.0516433	0.0424805	0.0512695	0.0512695	0.0512695
559	THOR ABLESTAR DEB	0.0060747	697.377	0.043906	0.0429688	0.0444336	0.0444336	0.0444336
560	THOR ABLESTAR DEB	0.0321163	829.069	0.0482448	0.0424805	0.0483398	0.0483398	0.0483398
561	THOR ABLESTAR DEB	0.0630611	1007.11	0.0547407	0.0429688	0.0541992	0.0551758	0.0551758
614	HITCH HIKER 1	0.0535759	297.618	0.047917	0.0380859	0.0473633	0.0478516	0.0478516
643	THOR ABLESTAR DEB	0.0342227	885.625	0.0491607	0.0419922	0.0488281	0.0488281	0.0488281
644	THOR ABLESTAR DEB	0.0148104	931.186	0.0465912	0.0439453	0.0463867	0.0463867	0.0463867
645	THOR ABLESTAR DEB	0.0406906	936.265	0.0504994	0.0424805	0.050293	0.050293	0.050293
648	THOR ABLESTAR DEB	0.0194314	900.492	0.0470283	0.0429688	0.0463867	0.046875	0.046875
649	THOR ABLESTAR DEB	0.0566201	962.178	0.0531142	0.0419922	0.0522461	0.0532227	0.0532227
652	THOR ABLESTAR DEB	0.0089403	794.895	0.044709	0.0429688	0.0449219	0.0449219	0.0449219
653	THOR ABLESTAR DEB	0.0158396	894.509	0.0464868	0.043457	0.0463867	0.0463867	0.0463867
655	THOR ABLESTAR DEB	0.0364962	952.485	0.0499277	0.0424805	0.0498047	0.0498047	0.0498047
656	THOR ABLESTAR DEB	0.0684282	856.219	0.0544684	0.0415039	0.0537109	0.0546875	0.0546875
657	THOR ABLESTAR DEB	0.0339139	959.872	0.0493913	0.0429688	0.0493164	0.0493164	0.0493164
658	THOR ABLESTAR DEB	0.0359447	846.945	0.0491614	0.0419922	0.0483398	0.0488281	0.0488281
659	THOR ABLESTAR DEB	0.0587349	941.617	0.053508	0.0419922	0.0527344	0.0537109	0.0537109
660	THOR ABLESTAR DEB	0.0038503	661.855	0.0434172	0.0429688	0.043457	0.043457	0.043457
669	THOR ABLESTAR R/B	0.002533	1065.22	0.0456569	0.0449219	0.0454102	0.0454102	0.0454102
670	TRANSIT 5B-1	0.0043021	1058.06	0.0458531	0.0449219	0.0454102	0.0454102	0.0454102
671	RADIATION SAT (5E 1)	0.0042155	1056.79	0.0458334	0.0454102	0.0458984	0.0458984	0.0458984
672	THOR ABLESTAR DEB	0.0034602	986.068	0.0453309	0.0444336	0.0449219	0.0449219	0.0449219
694	ATLAS CENTAUR 2 R/B	0.0585188	462.782	0.0500894	0.0390625	0.0498047	0.050293	0.050293
698	ATLAS CENTAUR 2 DEB	0.054807	601.039	0.050503	0.0410156	0.0498047	0.0507813	0.0507813
700	ATLAS CENTAUR 2 DEB	0.0724064	575.346	0.0531183	0.0390625	0.0517578	0.0527344	0.0527344
701	ATLAS CENTAUR 2 DEB	0.0528937	588.89	0.0500974	0.0405273	0.0488281	0.0498047	0.0498047
703	THOR ABLESTAR R/B	0.0017415	1056.94	0.0455278	0.0458984	0.0458984	0.0458984	0.0458984
704	TRANSIT 5B-2	0.0036226	1053.86	0.0457665	0.0449219	0.0454102	0.0454102	0.0454102
705	TRANSIT 5E 3	0.0034115	1053.61	0.0457354	0.0458984	0.0463867	0.0463867	0.0463867
706	THOR ABLESTAR DEB	0.0025457	1030.55	0.0453448	0.0454102	0.0458984	0.0458984	0.0458984
715	THOR ABLESTAR DEB	0.0032545	966.053	0.0451718	0.0449219	0.0458984	0.0458984	0.0458984
716	TIROS 8	0.0018951	648.491	0.0430634	0.0424805	0.0429688	0.0429688	0.0429688
720	DELTA 1 DEB	0.0112656	654.445	0.0443616	0.0424805	0.0444336	0.0444336	0.0444336
721	SCOUT X-4 R/B	0.10866	596.14	0.0597293	0.0385742	0.0566406	0.0595703	0.0600586
724	SCOUT X-4 DEB	0.0381941	553.723	0.0473423	0.0405273	0.0473633	0.0478516	0.0478516
727	THOR AGENA D R/B	0.0014484	897.273	0.0445077	0.0439453	0.0439453	0.0439453	0.0439453
728	GGSE 1 (GGRS)	0.0016143	889.86	0.0443994	0.0439453	0.0444336	0.0444336	0.0444336
729	SECOR 1B	0.0013676	899.541	0.0445332	0.0444336	0.0449219	0.0449219	0.0449219
730	SOLRAD 7A	0.0015296	895.831	0.0444913	0.0439453	0.0439453	0.0439453	0.0439453
731	GREB	0.0015524	894.887	0.044483	0.0439453	0.0439453	0.0439453	0.0439453
732	SCOUT X-4 DEB	0.053197	596.905	0.0500547	0.0405273	0.0488281	0.0498047	0.0498047
733	THOR AGENA D R/B	0.0034294	756.222	0.0439116	0.043457	0.0444336	0.0444336	0.0444336
734	OPS 3367 A	0.0014157	782.442	0.0437835	0.0439453	0.0444336	0.0444336	0.0444336
735	OPS 3367 B	0.0017668	783.43	0.0438283	0.043457	0.0439453	0.0439453	0.0439453
739	ATLAS CENTAUR 2 DEB	0.0646756	484.402	0.0512442	0.0390625	0.0498047	0.0507813	0.0507813
741	THOR AGENA B R/B	0.0171292	1038.76	0.0473591	0.0444336	0.0478516	0.0478516	0.0478516
742	THOR AGENA B DEB	0.0172763	1029.04	0.0475538	0.0439453	0.0473633	0.0473633	0.0473633
743	THOR AGENA B DEB	0.0174659	1025.68	0.0475389	0.0444336	0.0478516	0.0478516	0.0478516
745	THOR ABLESTAR DEB	0.0019157	1038.52	0.0454068	0.0449219	0.0454102	0.0454102	0.0454102
750	ELEKTRON 1 DEB	0.169153	391.42	0.0716592	0.0351563	0.0629883	0.0703125	0.0712891
753	THOR ABLESTAR DEB	0.0029672	1033.21	0.0455543	0.0449219	0.0454102	0.0454102	0.0454102
801	OPS 4412 (TRANSIT 9)	0.0051221	803.31	0.0443799	0.0429688	0.0439453	0.0439453	0.0439453
805	SCOUT X-4 DEB	0.0035161	771.82	0.0440135	0.043457	0.0444336	0.0444336	0.0444336
809	SCOUT X-4 R/B	0.0042723	828.084	0.0444412	0.043457	0.0439453	0.0439453	0.0439453
812	OPS 4467 A	0.0006309	804.933	0.0438415	0.0429688	0.0429688	0.0429688	0.0429688
813	OPS 4467 B	0.0005948	807.914	0.0438531	0.0439453	0.0439453	0.0439453	0.0439453
815	THOR AGENA D R/B	0.0011057	789.846	0.0437346	0.0429688	0.043457	0.043457	0.043457
831	ELEKTRON 3 DEB	0.158945	383.852	0.0693074	0.0356445	0.0620117	0.0673828	0.0683594
870	EXPLORER 20	0.0096984	850.992	0.0451177	0.0439453	0.0458984	0.0458984	0.0458984
871	SCOUT X-4 R/B	0.0086459	830.348	0.0450287	0.043457	0.0449219	0.0449219	0.0449219
876	COSMOS 44	0.0154915	570.185	0.0442005	0.0415039	0.0439453	0.0439453	0.0439453
877	SL-3 R/B	0.008241	635.314	0.0436428	0.0419922	0.0439453	0.0439453	0.0439453
893	THOR ABLESTAR R/B	0.0027136	1026.66	0.045465	0.0444336	0.0449219	0.0449219	0.0449219
897	OPS 5798 (TRANSIT 5B-4)	0.0019131	1042.38	0.0454475	0.0444336	0.0449219	0.0449219	0.0449219
899	EXPLORER 22	0.0121851	864.171	0.045731	0.0429688	0.0454102	0.0454102	0.0454102
900	CALSPHERE 1	0.0026119	964.817	0.0449875	0.0444336	0.0449219	0.0449219	0.0449219
901	OPS 5798 DEB	0.0017931	1038.81	0.0453307	0.0454102	0.0458984	0.0458984	0.0458984
902	CALSPHERE 2	0.0019353	1045.02	0.0454869	0.0449219	0.0454102	0.0454102	0.0454102
903	OPS 5798 DEB	0.002284	955.209	0.0449799	0.043457	0.0439453	0.0439453	0.0439453
907	SCOUT X-4 R/B	0.0121921	870.549	0.0458235	0.0429688	0.0454102	0.0454102	0.0454102
932	EXPLORER 25 (INJUN-4)	0.113085	523.543	0.0599617	0.0375977	0.0566406	0.059082	0.0595703
933	SCOUT X-4 R/B	0.107199	520.603	0.0590153	0.0380859	0.0556641	0.0585938	0.059082
953	THOR ABLESTAR R/B	0.0030375	1015.13	0.0452876	0.0439453	0.0444336	0.0444336	0.0444336
956	THOR ABLESTAR DEB	0.0024085	992.444	0.0451353	0.0449219	0.0454102	0.0454102	0.0454102
959	OPS 6582 (TRANSIT 5E-5)	0.0042258	995.398	0.0454796	0.0444336	0.0454102	0.0454102	0.0454102
963	EXPLORER 26 (EPE-D)	0.041817	239.224	0.0460111	0.0385742	0.0458984	0.0463867	0.0463867
965	OPS 6582 (TRANSIT 5B-5)	0.0042728	1012.84	0.045572	0.0449219	0.0458984	0.0458984	0.0458984
967	THOR ABLESTAR DEB	0.0023323	993.405	0.0451567	0.0449219	0.0454102	0.0454102	0.0454102
976	SCOUT X-4 DEB	0.0120291	786.134	0.0452571	0.0429688	0.0454102	0.0454102	0.0454102
977	SCOUT X-4 DEB	0.012988	874.275	0.0459276	0.043457	0.0463867	0.0463867	0.0463867
978	TIROS 9	0.115831	702.185	0.0622994	0.0380859	0.0585938	0.0625	0.0629883
979	DELTA 1 R/B	0.114351	699.227	0.0620292	0.0380859	0.0581055	0.0620117	0.0625
1099	THOR ABLESTAR DEB	0.0042519	994.043	0.0454889	0.0444336	0.0454102	0.0454102	0.0454102
1208	SECOR 3	0.0017552	894.278	0.0445223	0.0444336	0.0444336	0.0444336	0.0444336
1244	GGSE 2	0.0018313	893.529	0.0445241	0.0444336	0.0444336	0.0444336	0.0444336
1245	THOR AGENA D R/B	0.0019221	888.065	0.0445367	0.0444336	0.0449219	0.0449219	0.0449219
1271	OPS 4988 (GREB 6)	0.0018294	891.862	0.0445329	0.0444336	0.0444336	0.0444336	0.0444336
1272	PORCUPINE 1	0.0019855	897.407	0.0445869	0.0439453	0.0439453	0.0439453	0.0439453
1291	SOLRAD 7B	0.0018741	896.907	0.0445698	0.0444336	0.0444336	0.0444336	0.0444336
1292	GGSE 3	0.0021366	874.091	0.0444251	0.0439453	0.0444336	0.0444336	0.0444336
1293	OSCAR 3	0.0018909	855.816	0.0443198	0.0439453	0.0444336	0.0444336	0.0444336
1312	DELTA 1 DEB	0.112051	668.396	0.0612961	0.0385742	0.0576172	0.0605469	0.0610352
1313	DELTA 1 DEB	0.117752	727.972	0.063026	0.0385742	0.0585938	0.0625	0.0629883
1314	OPS 4682 (SNAPSHOT)	0.0028853	1269.55	0.0468807	0.046875	0.0473633	0.0473633	0.0473633
1315	SECOR 4 (EGRS 4)	0.0031717	1263.99	0.047004	0.0463867	0.0473633	0.0473633	0.0473633
1316	OPS 4682 DEB	0.0036249	1158.27	0.0464169	0.0463867	0.0473633	0.0473633	0.0473633
1328	EXPLORER 27	0.0258795	922.441	0.0482132	0.043457	0.0483398	0.0483398	0.0483398
1335	SL-8 DEB	0.0548618	561.308	0.0501117	0.0390625	0.0493164	0.0498047	0.0498047
1358	SCOUT X-4 R/B	0.0257264	925.691	0.0482136	0.0429688	0.0478516	0.0478516	0.0478516
1389	OPS 4682 DEB	0.0024227	1195.1	0.046321	0.0458984	0.0463867	0.0463867	0.0463867
1392	SL-8 DEB	0.0343098	487.665	0.0465084	0.0405273	0.0463867	0.0463867	0.0463867
1399	OPS 4682 DEB	0.0011094	1256	0.0466075	0.0458984	0.0463867	0.0463867	0.0463867
1420	OPS 8480 (TRANSIT 5B-6)	0.0072768	1010.02	0.045926	0.0454102	0.046875	0.046875	0.046875
1425	THOR ABLESTAR DEB	0.0073212	1019.23	0.046034	0.0449219	0.0463867	0.0463867	0.0463867
1428	THOR ABLESTAR R/B	0.0056036	1018.36	0.0457731	0.0444336	0.0458984	0.0458984	0.0458984
1430	TIROS 10	0.0057611	713.516	0.0439203	0.0424805	0.0439453	0.0439453	0.0439453
1433	DELTA 1 R/B	0.0044032	669.351	0.0434708	0.0419922	0.0424805	0.0424805	0.0424805
