ID	Name	Eccentricity	Perigee	MaxError	Pre_0	Pre_1	Pre_2	Pre_3
230	THOR ABLESTAR DEB	0.0087526	841.851	0.406429	0.392578	0.40625	0.406738	0.406738
232	THOR ABLESTAR DEB	0.0055882	853.864	0.403503	0.394531	0.403809	0.403809	0.403809
233	THOR ABLESTAR DEB	0.0029528	663.955	0.38945	0.385254	0.389648	0.389648	0.389648
234	THOR ABLESTAR DEB	0.0065394	836.759	0.403348	0.392578	0.402832	0.402832	0.402832
235	THOR ABLESTAR DEB	0.0169728	739.231	0.410382	0.383301	0.410156	0.411133	0.411133
243	THOR ABLESTAR DEB	0.0036062	875.026	0.401008	0.396484	0.401855	0.401855	0.401855
244	THOR ABLESTAR DEB	0.0070646	859.146	0.405479	0.394531	0.405762	0.405762	0.405762
245	THOR ABLESTAR DEB	0.0063669	798.741	0.399975	0.390625	0.400391	0.400879	0.400879
246	THOR ABLESTAR DEB	0.0061545	896.761	0.406547	0.396484	0.40625	0.40625	0.40625
252	THOR ABLESTAR DEB	0.0051867	937.382	0.407615	0.398926	0.407227	0.407227	0.407227
253	THOR ABLESTAR DEB	0.0030559	668.373	0.389339	0.385254	0.390137	0.390137	0.390137
254	THOR ABLESTAR DEB	0.0063919	703.255	0.395662	0.385742	0.395996	0.395996	0.395996
260	THOR ABLESTAR DEB	0.0043381	743.299	0.395569	0.389648	0.396484	0.396484	0.396484
261	THOR ABLESTAR DEB	0.0092329	825.201	0.405715	0.391602	0.40625	0.406738	0.406738
262	THOR ABLESTAR DEB	0.0085259	688.166	0.397194	0.384766	0.396973	0.396973	0.396973
263	THOR ABLESTAR DEB	0.0107071	679.492	0.399815	0.383301	0.399902	0.399902	0.399902
264	THOR ABLESTAR DEB	0.0033466	774.219	0.394513	0.390625	0.395996	0.395996	0.395996
268	THOR ABLESTAR DEB	0.0646565	954.057	0.49119	0.376953	0.481445	0.490234	0.490723
299	THOR ABLESTAR DEB	0.0200117	857.686	0.419832	0.38916	0.42041	0.421387	0.421387
309	TIROS 5	0.0196046	563.899	0.404412	0.373047	0.402832	0.403809	0.403809
312	DELTA 1 DEB (YO)	0.0204216	565.5	0.403763	0.373047	0.404785	0.405762	0.405762
318	THOR ABLESTAR DEB	0.0066867	561.635	0.388499	0.37793	0.388672	0.388672	0.388672
320	THOR ABLESTAR DEB	0.0133096	703.796	0.404379	0.382813	0.404297	0.404297	0.404297
323	THOR ABLESTAR DEB	0.0073257	793.545	0.402156	0.390137	0.401855	0.401855	0.401855
324	THOR ABLESTAR DEB	0.0071082	805.132	0.402409	0.391602	0.402832	0.402832	0.402832
325	THOR ABLESTAR DEB	0.005762	787.762	0.400009	0.391602	0.399414	0.399414	0.399414
327	THOR ABLESTAR DEB	0.0121351	839.338	0.409029	0.391113	0.410156	0.410645	0.410645
329	THOR ABLESTAR DEB	0.0115903	929.196	0.414903	0.396484	0.415039	0.415527	0.415527
330	THOR ABLESTAR DEB	0.0045042	850.901	0.401757	0.394531	0.401855	0.401855	0.401855
333	THOR ABLESTAR DEB	0.0061862	654.798	0.392119	0.383789	0.393555	0.393555	0.393555
334	THOR ABLESTAR DEB	0.0075249	867.578	0.406573	0.394531	0.40625	0.40625	0.40625
335	THOR ABLESTAR DEB	0.0035689	806.647	0.398434	0.392578	0.397949	0.397949	0.397949
336	THOR ABLESTAR DEB	0.0073567	949.157	0.410775	0.398926	0.410645	0.410645	0.410645
337	THOR ABLESTAR DEB	0.0104459	904.855	0.411927	0.39502	0.412109	0.412109	0.412109
350	THOR ABLESTAR DEB	0.0125338	730.858	0.405075	0.384766	0.404785	0.404785	0.404785
351	THOR ABLESTAR DEB	0.0039762	683.482	0.391795	0.385742	0.39209	0.39209	0.39209
353	THOR ABLESTAR DEB	0.0010914	578.182	0.382802	0.380859	0.382813	0.382813	0.382813
354	THOR ABLESTAR DEB	0.0169125	950.914	0.422557	0.395508	0.421875	0.422852	0.422852
355	THOR ABLESTAR DEB	0.0242843	954.616	0.432865	0.39209	0.431152	0.432617	0.432617
357	THOR ABLESTAR DEB	0.0005701	873.864	0.398547	0.396973	0.397949	0.397949	0.397949
369	FTV 3502	0.0092014	549.998	0.390412	0.376465	0.390625	0.390625	0.390625
397	TIROS 6	0.0013864	592.275	0.3841	0.381348	0.383301	0.383301	0.383301
402	THOR ABLESTAR DEB	0.0048629	718.675	0.393558	0.387695	0.395508	0.395508	0.395508
403	THOR ABLESTAR DEB	0.001566	948.04	0.403723	0.401367	0.403809	0.403809	0.403809
404	THOR ABLESTAR DEB	0.0552899	873.762	0.471651	0.376465	0.464844	0.471191	0.47168
405	THOR ABLESTAR DEB	0.0081652	952.58	0.412075	0.398438	0.411621	0.412109	0.412109
406	THOR ABLESTAR DEB	0.0125553	916.095	0.414248	0.395508	0.415039	0.415039	0.415039
407	THOR ABLESTAR DEB	0.0069613	681.665	0.395389	0.384277	0.39502	0.39502	0.39502
408	THOR ABLESTAR DEB	0.0073279	926.064	0.409157	0.397461	0.408203	0.408203	0.408203
409	THOR ABLESTAR DEB	0.0061757	768.706	0.399223	0.389648	0.399414	0.399414	0.399414
410	THOR ABLESTAR DEB	0.0017089	963.488	0.404465	0.401855	0.404785	0.404785	0.404785
414	THOR ABLESTAR DEB	0.0051682	934.685	0.406834	0.398926	0.407227	0.407227	0.407227
416	THOR ABLESTAR DEB	0.007548	794.94	0.402536	0.390625	0.402344	0.402344	0.402344
417	THOR ABLESTAR DEB	0.006823	783.658	0.401058	0.390137	0.400879	0.400879	0.400879
420	THOR ABLESTAR DEB	0.0091591	728.118	0.400257	0.38623	0.400879	0.400879	0.400879
424	ALOUETTE 1 (S-27)	0.0023393	982.572	0.406357	0.402344	0.40625	0.40625	0.40625
426	THOR AGENA B R/B	0.0018416	988.679	0.405988	0.403809	0.407227	0.407227	0.407227
446	ANNA 1B	0.0070224	1074.9	0.417863	0.405762	0.41748	0.41748	0.41748
447	THOR ABLESTAR R/B	0.0065674	1064.3	0.416212	0.405273	0.416016	0.416016	0.416016
461	THOR ABLESTAR DEB	0.0047874	658.302	0.391608	0.383789	0.391602	0.391602	0.391602
463	THOR ABLESTAR DEB	0.0063913	700.002	0.393956	0.385742	0.395996	0.395996	0.395996
465	THOR ABLESTAR DEB	0.002812	762.79	0.394868	0.390137	0.394531	0.394531	0.394531
467	THOR ABLESTAR DEB	0.0253844	882.866	0.430232	0.387695	0.428711	0.429688	0.429688
469	THOR ABLESTAR DEB	0.0065656	746.807	0.398281	0.388184	0.398438	0.398438	0.398438
470	THOR ABLESTAR DEB	0.0064992	826.129	0.403066	0.39209	0.402344	0.402344	0.402344
474	THOR ABLESTAR DEB	0.0022873	612.648	0.386142	0.381836	0.385254	0.385254	0.385254
475	THOR ABLESTAR DEB	0.0153414	743.663	0.408973	0.384277	0.408203	0.408203	0.408203
478	THOR ABLESTAR DEB	0.0044647	666.59	0.391463	0.384766	0.391602	0.391602	0.391602
479	THOR ABLESTAR DEB	0.0015185	565.495	0.381542	0.380371	0.382813	0.382813	0.382813
480	THOR ABLESTAR DEB	0.0097035	709.405	0.39848	0.384766	0.399902	0.399902	0.399902
506	EXPLORER 16	0.027834	742.13	0.425341	0.380371	0.42334	0.424805	0.424805
510	THOR AGENA B DEB	0.0015859	986.055	0.405699	0.40332	0.405762	0.405762	0.405762
511	THOR AGENA B DEB	0.0031155	980.161	0.406694	0.402344	0.407227	0.407227	0.407227
516	THOR ABLESTAR DEB	0.0073624	868.601	0.406138	0.394531	0.40625	0.40625	0.40625
530	THOR ABLESTAR DEB	0.0073888	844.197	0.404889	0.392578	0.404297	0.404785	0.404785
537	THOR ABLESTAR DEB	0.0180997	889.533	0.419254	0.391602	0.42041	0.42041	0.42041
538	THOR ABLESTAR DEB	0.0012238	729.016	0.391143	0.388672	0.390625	0.390625	0.390625
541	THOR ABLESTAR DEB	0.0082059	884.898	0.407308	0.39502	0.407715	0.408203	0.408203
543	THOR ABLESTAR DEB	0.0063609	957.273	0.41013	0.399414	0.40918	0.409668	0.409668
544	THOR ABLESTAR DEB	0.018139	918.219	0.422589	0.393066	0.422363	0.422852	0.422852
545	THOR ABLESTAR DEB	0.0157792	884.863	0.417807	0.39209	0.41748	0.417969	0.417969
548	THOR ABLESTAR DEB	0.0111654	597.698	0.395795	0.37793	0.39502	0.395508	0.395508
549	THOR ABLESTAR DEB	0.0208923	966.719	0.429039	0.39502	0.428223	0.429199	0.429199
552	THOR ABLESTAR DEB	0.0105916	842.023	0.407071	0.39209	0.408691	0.40918	0.40918
558	THOR ABLESTAR DEB	0.0469027	956.032	0.464785	0.384277	0.460449	0.464355	0.464355
559	THOR ABLESTAR DEB	0.0060747	697.377	0.395147	0.385742	0.39502	0.39502	0.39502
560	THOR ABLESTAR DEB	0.0321163	829.069	0.434197	0.382813	0.434082	0.436035	0.436035
561	THOR ABLESTAR DEB	0.0630611	1007.11	0.492657	0.381348	0.483398	0.491211	0.492188
614	HITCH HIKER 1	0.0535759	297.618	0.431245	0.347656	0.425781	0.431641	0.431641
643	THOR ABLESTAR DEB	0.0342227	885.625	0.442438	0.384766	0.439453	0.441895	0.441895
644	THOR ABLESTAR DEB	0.0148104	931.186	0.419312	0.39502	0.418457	0.418945	0.418945
645	THOR ABLESTAR DEB	0.0406906	936.265	0.454483	0.385742	0.451172	0.454102	0.454102
648	THOR ABLESTAR DEB	0.0194314	900.492	0.423247	0.390625	0.422363	0.42334	0.42334
649	THOR ABLESTAR DEB	0.0566201	962.178	0.47802	0.380859	0.47168	0.479004	0.479492
652	THOR ABLESTAR DEB	0.0089403	794.895	0.402372	0.390625	0.40332	0.40332	0.40332
653	THOR ABLESTAR DEB	0.0158396	894.509	0.418376	0.392578	0.41748	0.417969	0.417969
655	THOR ABLESTAR DEB	0.0364962	952.485	0.449344	0.388184	0.446777	0.449707	0.449707
656	THOR ABLESTAR DEB	0.0684282	856.219	0.490203	0.371582	0.480469	0.490234	0.490723
657	THOR ABLESTAR DEB	0.0339139	959.872	0.444517	0.38916	0.444336	0.446777	0.446777
658	THOR ABLESTAR DEB	0.0359447	846.945	0.442443	0.381348	0.438965	0.441895	0.441895
659	THOR ABLESTAR DEB	0.0587349	941.617	0.481561	0.379395	0.473633	0.481445	0.481934
660	THOR ABLESTAR DEB	0.0038503	661.855	0.390747	0.385254	0.391113	0.391113	0.391113
669	THOR ABLESTAR R/B	0.002533	1065.22	0.410909	0.407227	0.411133	0.411133	0.411133
670	TRANSIT 5B-1	0.0043021	1058.06	0.412675	0.40625	0.413574	0.413574	0.413574
671	RADIATION SAT (5E 1)	0.0042155	1056.79	0.412494	0.405762	0.412598	0.412598	0.412598
672	THOR ABLESTAR DEB	0.0034602	986.068	0.40797	0.402344	0.408203	0.408203	0.408203
694	ATLAS CENTAUR 2 R/B	0.0585188	462.782	0.450797	0.354004	0.442871	0.44873	0.449707
698	ATLAS CENTAUR 2 DEB	0.054807	601.039	0.454515	0.362793	0.446777	0.453125	0.453613
700	ATLAS CENTAUR 2 DEB	0.0724064	575.346	0.478056	0.355469	0.46582	0.476074	0.477051
701	ATLAS CENTAUR 2 DEB	0.0528937	588.89	0.450869	0.362305	0.443848	0.449219	0.449707
703	THOR ABLESTAR R/B	0.0017415	1056.94	0.409747	0.407227	0.409668	0.409668	0.409668
704	TRANSIT 5B-2	0.0036226	1053.86	0.411892	0.40625	0.411621	0.411621	0.411621
705	TRANSIT 5E 3	0.0034115	1053.61	0.411612	0.40625	0.411621	0.411621	0.411621
706	THOR ABLESTAR DEB	0.0025457	1030.55	0.408097	0.405762	0.409668	0.409668	0.409668
715	THOR ABLESTAR DEB	0.0032545	966.053	0.406541	0.401367	0.406738	0.406738	0.406738
716	TIROS 8	0.0018951	648.491	0.387566	0.384277	0.387207	0.387207	0.387207
720	DELTA 1 DEB	0.0112656	654.445	0.399245	0.381836	0.398438	0.398438	0.398438
721	SCOUT X-4 R/B	0.10866	596.14	0.537553	0.345215	0.51123	0.536133	0.539551
724	SCOUT X-4 DEB	0.0381941	553.723	0.426074	0.366211	0.424316	0.427246	0.427246
727	THOR AGENA D R/B	0.0014484	897.273	0.400562	0.397949	0.400391	0.400391	0.400391
728	GGSE 1 (GGRS)	0.0016143	889.86	0.399591	0.397461	0.400391	0.400391	0.400391
729	SECOR 1B	0.0013676	899.541	0.400794	0.398926	0.401367	0.401367	0.401367
730	SOLRAD 7A	0.0015296	895.831	0.400414	0.398438	0.400879	0.400879	0.400879
731	GREB	0.0015524	894.887	0.40034	0.398438	0.400879	0.400879	0.400879
732	SCOUT X-4 DEB	0.053197	596.905	0.450487	0.362793	0.444824	0.450684	0.450684
733	THOR AGENA D R/B	0.0034294	756.222	0.395198	0.389648	0.395508	0.395508	0.395508
734	OPS 3367 A	0.0014157	782.442	0.394046	0.39209	0.394531	0.394531	0.394531
735	OPS 3367 B	0.0017668	783.43	0.394445	0.39209	0.39502	0.39502	0.39502
739	ATLAS CENTAUR 2 DEB	0.0646756	484.402	0.461191	0.353027	0.450684	0.459473	0.460449
741	THOR AGENA B R/B	0.0171292	1038.76	0.426228	0.399902	0.428223	0.428711	0.428711
742	THOR AGENA B DEB	0.0172763	1029.04	0.427976	0.399414	0.428223	0.428711	0.428711
743	THOR AGENA B DEB	0.0174659	1025.68	0.427846	0.399414	0.427246	0.428223	0.428223
745	THOR ABLESTAR DEB	0.0019157	1038.52	0.408652	0.405762	0.408691	0.408691	0.408691
750	ELEKTRON 1 DEB	0.169153	391.42	0.644908	0.317383	0.568848	0.630859	0.643066
753	THOR ABLESTAR DEB	0.0029672	1033.21	0.409983	0.404297	0.40918	0.40918	0.40918
801	OPS 4412 (TRANSIT 9)	0.0051221	803.31	0.399413	0.39209	0.399902	0.399902	0.399902
805	SCOUT X-4 DEB	0.0035161	771.82	0.396115	0.391113	0.396484	0.396484	0.396484
809	SCOUT X-4 R/B	0.0042723	828.084	0.399964	0.394043	0.400879	0.400879	0.400879
812	OPS 4467 A	0.0006309	804.933	0.394567	0.393555	0.394043	0.394043	0.394043
813	OPS 4467 B	0.0005948	807.914	0.39467	0.393555	0.394531	0.394531	0.394531
815	THOR AGENA D R/B	0.0011057	789.846	0.393604	0.392578	0.394043	0.394043	0.394043
831	ELEKTRON 3 DEB	0.158945	383.852	0.623742	0.319824	0.555664	0.609863	0.620117
870	EXPLORER 20	0.0096984	850.992	0.406051	0.393066	0.408203	0.408203	0.408203
871	SCOUT X-4 R/B	0.0086459	830.348	0.40525	0.391602	0.405273	0.405273	0.405273
876	COSMOS 44	0.0154915	570.185	0.397801	0.375	0.399414	0.399414	0.399414
877	SL-3 R/B	0.008241	635.314	0.392779	0.381836	0.394043	0.394531	0.394531
893	THOR ABLESTAR R/B	0.0027136	1026.66	0.409178	0.404785	0.40918	0.40918	0.40918
897	OPS 5798 (TRANSIT 5B-4)	0.0019131	1042.38	0.40902	0.405273	0.408691	0.408691	0.408691
899	EXPLORER 22	0.0121851	864.171	0.411572	0.391602	0.411133	0.411621	0.411621
900	CALSPHERE 1	0.0026119	964.817	0.404883	0.401855	0.40625	0.40625	0.40625
901	OPS 5798 DEB	0.0017931	1038.81	0.407973	0.40625	0.40918	0.40918	0.40918
902	CALSPHERE 2	0.0019353	1045.02	0.409375	0.407227	0.410156	0.410156	0.410156
903	OPS 5798 DEB	0.002284	955.209	0.404816	0.401367	0.404785	0.404785	0.404785
907	SCOUT X-4 R/B	0.0121921	870.549	0.412403	0.39209	0.411621	0.412109	0.412109
932	EXPLORER 25 (INJUN-4)	0.113085	523.543	0.539647	0.339844	0.510254	0.537598	0.541016
933	SCOUT X-4 R/B	0.107199	520.603	0.53113	0.341797	0.503418	0.52832	0.529785
953	THOR ABLESTAR R/B	0.0030375	1015.13	0.407584	0.403809	0.408691	0.408691	0.408691
956	THOR ABLESTAR DEB	0.0024085	992.444	0.406212	0.40332	0.407227	0.407227	0.407227
959	OPS 6582 (TRANSIT 5E-5)	0.0042258	995.398	0.409309	0.402832	0.409668	0.409668	0.409668
963	EXPLORER 26 (EPE-D)	0.041817	239.224	0.414091	0.348145	0.40918	0.413086	0.413086
965	OPS 6582 (TRANSIT 5B-5)	0.0042728	1012.84	0.41014	0.40332	0.410156	0.410156	0.410156
967	THOR ABLESTAR DEB	0.0023323	993.405	0.406404	0.403809	0.407715	0.407715	0.407715
976	SCOUT X-4 DEB	0.0120291	786.134	0.407307	0.388672	0.407715	0.407715	0.407715
977	SCOUT X-4 DEB	0.012988	874.275	0.413342	0.39209	0.413086	0.413574	0.413574
978	TIROS 9	0.115831	702.185	0.560678	0.347656	0.52832	0.557129	0.561035
979	DELTA 1 R/B	0.114351	699.227	0.55825	0.348633	0.525879	0.554688	0.557617
1099	THOR ABLESTAR DEB	0.0042519	994.043	0.409395	0.40332	0.410156	0.410156	0.410156
1208	SECOR 3	0.0017552	894.278	0.400697	0.398438	0.400879	0.400879	0.400879
1244	GGSE 2	0.0018313	893.529	0.400711	0.398438	0.401367	0.401367	0.401367
1245	THOR AGENA D R/B	0.0019221	888.065	0.400825	0.397949	0.400879	0.400879	0.400879
1271	OPS 4988 (GREB 6)	0.0018294	891.862	0.400791	0.397461	0.400879	0.400879	0.400879
1272	PORCUPINE 1	0.0019855	897.407	0.401276	0.398438	0.401367	0.401367	0.401367
1291	SOLRAD 7B	0.0018741	896.907	0.401123	0.397949	0.400879	0.400879	0.400879
1292	GGSE 3	0.0021366	874.091	0.399817	0.396484	0.400391	0.400391	0.400391
1293	OSCAR 3	0.0018909	855.816	0.39887	0.395508	0.398926	0.398926	0.398926
1312	DELTA 1 DEB	0.112051	668.396	0.551652	0.347656	0.520508	0.547363	0.550781
1313	DELTA 1 DEB	0.117752	727.972	0.567218	0.349121	0.532227	0.562012	0.566895
1314	OPS 4682 (SNAPSHOT)	0.0028853	1269.55	0.421918	0.418457	0.42334	0.42334	0.42334
1315	SECOR 4 (EGRS 4)	0.0031717	1263.99	0.423031	0.417969	0.42334	0.42334	0.42334
1316	OPS 4682 DEB	0.0036249	1158.27	0.417745	0.411621	0.41748	0.41748	0.41748
1328	EXPLORER 27	0.0258795	922.441	0.43391	0.389648	0.431641	0.433105	0.433105
1335	SL-8 DEB	0.0548618	561.308	0.450996	0.360352	0.443848	0.449707	0.450195
1358	SCOUT X-4 R/B	0.0257264	925.691	0.433916	0.390625	0.432129	0.433105	0.433105
1389	OPS 4682 DEB	0.0024227	1195.1	0.416883	0.414551	0.418457	0.418457	0.418457
1392	SL-8 DEB	0.0343098	487.665	0.418568	0.364746	0.415527	0.417969	0.417969
1399	OPS 4682 DEB	0.0011094	1256	0.419461	0.417969	0.419922	0.419922	0.419922
1420	OPS 8480 (TRANSIT 5B-6)	0.0072768	1010.02	0.413328	0.402832	0.414551	0.414551	0.414551
1425	THOR ABLESTAR DEB	0.0073212	1019.23	0.414301	0.402832	0.414551	0.414551	0.414551
1428	THOR ABLESTAR R/B	0.0056036	1018.36	0.411952	0.403809	0.413086	0.413086	0.413086
1430	TIROS 10	0.0057611	713.516	0.395276	0.386719	0.395996	0.395996	0.395996
1433	DELTA 1 R/B	0.0044032	669.351	0.391232	0.384766	0.391602	0.391602	0.391602
1435	THOR ABLESTAR DEB	0.0064576	948.519	0.407846	0.398926	0.40918	0.40918	0.40918
1477	SL-8 DEB	0.0599914	815.771	0.475416	0.372559	0.467285	0.474121	0.475098
1478	SL-8 DEB	0.0640094	612.266	0.468023	0.360352	0.458496	0.467285	0.467773
1479	SL-8 DEB	0.0752653	839.947	0.499172	0.367676	0.486816	0.499023	0.499512
1480	SL-8 DEB	0.0846399	752.564	0.50841	0.360352	0.493164	0.507813	0.509277
1502	SCOUT B R/B	0.0785328	1136.25	0.52473	0.382324	0.51123	0.524902	0.525879
1504	THOR ABLESTAR DEB	0.006468	1059.69	0.414035	0.405762	0.415527	0.415527	0.415527
1506	SECOR 5 (EGRS 5)	0.0787027	1134.48	0.52508	0.381836	0.511719	0.524414	0.525879
1508	THOR ABLESTAR R/B	0.0040959	1090.69	0.414061	0.408203	0.414551	0.414551	0.414551
1510	DODECAPOLE 2	0.0041829	876.863	0.402327	0.396484	0.402832	0.402832	0.402832
1511	THOR ABLESTAR DEB	0.0068847	1077.12	0.417191	0.405762	0.416992	0.41748	0.41748
1512	TEMPSAT 1	0.0068725	1079.3	0.41655	0.406738	0.416504	0.416992	0.416992
1514	OPS 8464 (TRANSIT 5B-7)	0.0071164	1071.72	0.417299	0.405762	0.416992	0.41748	0.41748
1515	NAVSPASUR ROD 1	0.0057876	1030.42	0.41292	0.403809	0.413086	0.413086	0.413086
1520	CALSPHERE 4(A)	0.0072137	1067.79	0.416778	0.405762	0.416992	0.416992	0.416992
1521	THOR ABLESTAR DEB	0.0068164	1080.74	0.416213	0.40625	0.416992	0.416992	0.416992
1522	THOR ABLESTAR DEB	0.0069628	1077.82	0.416539	0.405762	0.41748	0.41748	0.41748
1529	DELTA 1 DEB	0.0035891	786.689	0.396185	0.391602	0.396973	0.396973	0.396973
1549	SL-8 DEB	0.085007	749.306	0.510244	0.359863	0.493164	0.508301	0.510254
1570	COSMOS 80	0.0100117	1374.37	0.43718	0.421875	0.437988	0.438477	0.438477
1571	COSMOS 81	0.00897	1398.8	0.438579	0.42334	0.438965	0.439453	0.439453
1572	COSMOS 82	0.0074279	1426.51	0.437246	0.423828	0.436523	0.437012	0.437012
1573	COSMOS 83	0.0069859	1447.07	0.438565	0.426758	0.438965	0.438965	0.438965
