ID	Name	Eccentricity	Perigee	MaxError	Pre_0	Pre_1	Pre_2	Pre_3
147	THOR ABLESTAR DEB	0.0060477	782.838	3.59438	3.5127	3.59766	3.59814	3.59814
148	THOR ABLESTAR DEB	0.0157722	757.888	3.68724	3.46729	3.68848	3.69287	3.69287
150	THOR ABLESTAR DEB	0.007047	906.012	3.65808	3.56934	3.6709	3.67188	3.67188
152	THOR ABLESTAR DEB	0.0147325	753.553	3.67996	3.46777	3.67578	3.67871	3.67871
154	THOR ABLESTAR DEB	0.0090759	810.707	3.63275	3.51563	3.64404	3.64551	3.64551
155	THOR ABLESTAR DEB	0.0053518	720.362	3.55025	3.48389	3.55908	3.55957	3.55957
158	THOR ABLESTAR DEB	0.0614844	921.355	4.35033	3.39355	4.2793	4.35107	4.35645
159	THOR ABLESTAR DEB	0.0367957	971.716	4.06073	3.49756	4.03125	4.05713	4.05811
162	TIROS 3	0.0044707	714.282	3.55274	3.48389	3.54639	3.54688	3.54688
167	DELTA 1 DEB (YO)	0.0092336	750.577	3.61993	3.48584	3.61475	3.6167	3.6167
172	THOR ABLESTAR DEB	0.013882	939.928	3.76386	3.56152	3.76172	3.76563	3.76563
177	THOR ABLESTAR DEB	0.01208	758.38	3.65122	3.479	3.64941	3.65234	3.65234
178	THOR ABLESTAR DEB	0.0086624	855.454	3.64912	3.53857	3.66211	3.66309	3.66309
202	TRANSIT 4B	0.0100856	951.543	3.73859	3.58105	3.72705	3.729	3.729
204	THOR ABLESTAR R/B	0.0098549	948.47	3.73464	3.57959	3.72168	3.72314	3.72314
205	TRAAC	0.0102466	954.393	3.73572	3.58105	3.72998	3.73193	3.73193
210	THOR ABLESTAR DEB	0.003974	911.584	3.64014	3.58301	3.64063	3.64063	3.64063
223	THOR ABLESTAR DEB	0.0074379	877.366	3.64835	3.5542	3.66016	3.66113	3.66113
224	THOR ABLESTAR DEB	0.0073263	811.097	3.61656	3.52148	3.625	3.62549	3.62549
225	THOR ABLESTAR DEB	0.0113145	703.711	3.61102	3.45557	3.61377	3.61621	3.61621
226	TIROS 4	0.0078633	684.762	3.56488	3.4585	3.56787	3.56885	3.56885
227	DELTA 1 DEB (YO)	0.0131695	671.079	3.6248	3.43311	3.61572	3.61865	3.61865
228	DELTA 1 DEB (YO)	0.0014519	552.866	3.43976	3.41504	3.43457	3.43457	3.43457
230	THOR ABLESTAR DEB	0.0087526	841.851	3.65757	3.53223	3.65674	3.6582	3.6582
232	THOR ABLESTAR DEB	0.0055882	853.864	3.63124	3.54883	3.62891	3.62939	3.62939
233	THOR ABLESTAR DEB	0.0029528	663.955	3.50478	3.46533	3.50635	3.50635	3.50635
234	THOR ABLESTAR DEB	0.0065394	836.759	3.62985	3.53711	3.63037	3.63086	3.63086
235	THOR ABLESTAR DEB	0.0169728	739.231	3.69314	3.45361	3.69189	3.69727	3.69727
243	THOR ABLESTAR DEB	0.0036062	875.026	3.60879	3.56641	3.61816	3.61816	3.61816
244	THOR ABLESTAR DEB	0.0070646	859.146	3.64902	3.54639	3.64697	3.64795	3.64795
245	THOR ABLESTAR DEB	0.0063669	798.741	3.59949	3.51904	3.60889	3.60938	3.60938
246	THOR ABLESTAR DEB	0.0061545	896.761	3.65863	3.56738	3.65625	3.65674	3.65674
252	THOR ABLESTAR DEB	0.0051867	937.382	3.66825	3.59131	3.66553	3.66602	3.66602
253	THOR ABLESTAR DEB	0.0030559	668.373	3.50379	3.4668	3.50928	3.50928	3.50928
254	THOR ABLESTAR DEB	0.0063919	703.255	3.56068	3.47266	3.56152	3.56201	3.56201
260	THOR ABLESTAR DEB	0.0043381	743.299	3.55985	3.49951	3.55957	3.56006	3.56006
261	THOR ABLESTAR DEB	0.0092329	825.201	3.65112	3.52246	3.65381	3.65527	3.65527
262	THOR ABLESTAR DEB	0.0085259	688.166	3.57447	3.45703	3.57617	3.57764	3.57764
263	THOR ABLESTAR DEB	0.0107071	679.492	3.59803	3.44531	3.59424	3.59619	3.59619
264	THOR ABLESTAR DEB	0.0033466	774.219	3.55036	3.51709	3.56445	3.56445	3.56445
268	THOR ABLESTAR DEB	0.0646565	954.057	4.42008	3.39795	4.3335	4.41455	4.42041
299	THOR ABLESTAR DEB	0.0200117	857.686	3.77815	3.50049	3.78662	3.79443	3.79443
309	TIROS 5	0.0196046	563.899	3.6394	3.35986	3.62842	3.63525	3.63525
312	DELTA 1 DEB (YO)	0.0204216	565.5	3.63358	3.35742	3.63672	3.64453	3.64502
318	THOR ABLESTAR DEB	0.0066867	561.635	3.49621	3.40137	3.49365	3.49414	3.49414
320	THOR ABLESTAR DEB	0.0133096	703.796	3.63909	3.44873	3.63477	3.63818	3.63818
323	THOR ABLESTAR DEB	0.0073257	793.545	3.61913	3.51318	3.61621	3.61719	3.61719
324	THOR ABLESTAR DEB	0.0071082	805.132	3.6214	3.51953	3.62061	3.62158	3.62158
325	THOR ABLESTAR DEB	0.005762	787.762	3.59978	3.51611	3.59766	3.59863	3.59863
327	THOR ABLESTAR DEB	0.0121351	839.338	3.68095	3.51855	3.69141	3.69385	3.69385
329	THOR ABLESTAR DEB	0.0115903	929.196	3.73383	3.56543	3.73193	3.73438	3.73438
330	THOR ABLESTAR DEB	0.0045042	850.901	3.61554	3.55078	3.61475	3.61523	3.61523
333	THOR ABLESTAR DEB	0.0061862	654.798	3.5288	3.44971	3.53467	3.53516	3.53516
334	THOR ABLESTAR DEB	0.0075249	867.578	3.65888	3.54883	3.65625	3.65674	3.65674
335	THOR ABLESTAR DEB	0.0035689	806.647	3.58563	3.53271	3.5835	3.5835	3.5835
336	THOR ABLESTAR DEB	0.0073567	949.157	3.69669	3.58936	3.69531	3.69629	3.69629
337	THOR ABLESTAR DEB	0.0104459	904.855	3.70704	3.55615	3.70703	3.70801	3.70801
350	THOR ABLESTAR DEB	0.0125338	730.858	3.64537	3.46484	3.64111	3.64355	3.64355
351	THOR ABLESTAR DEB	0.0039762	683.482	3.52587	3.4707	3.52588	3.52588	3.52588
353	THOR ABLESTAR DEB	0.0010914	578.182	3.44496	3.42871	3.44385	3.44385	3.44385
354	THOR ABLESTAR DEB	0.0169125	950.914	3.80268	3.55615	3.80127	3.80566	3.80566
355	THOR ABLESTAR DEB	0.0242843	954.616	3.89545	3.53271	3.8833	3.89502	3.89502
357	THOR ABLESTAR DEB	0.0005701	873.864	3.58665	3.57666	3.58447	3.58447	3.58447
369	FTV 3502	0.0092014	549.998	3.51344	3.3877	3.5127	3.51465	3.51465
397	TIROS 6	0.0013864	592.275	3.45664	3.43457	3.4541	3.4541	3.4541
402	THOR ABLESTAR DEB	0.0048629	718.675	3.54175	3.48535	3.55273	3.55322	3.55322
403	THOR ABLESTAR DEB	0.001566	948.04	3.63323	3.60938	3.63184	3.63184	3.63184
404	THOR ABLESTAR DEB	0.0552899	873.762	4.24443	3.39063	4.18213	4.23926	4.24316
405	THOR ABLESTAR DEB	0.0081652	952.58	3.70838	3.58838	3.70605	3.70752	3.70752
406	THOR ABLESTAR DEB	0.0125553	916.095	3.72794	3.55566	3.73535	3.73828	3.73828
407	THOR ABLESTAR DEB	0.0069613	681.665	3.5582	3.45996	3.55713	3.55762	3.55762
408	THOR ABLESTAR DEB	0.0073279	926.064	3.68214	3.57813	3.68359	3.68457	3.68457
409	THOR ABLESTAR DEB	0.0061757	768.706	3.59272	3.50488	3.5918	3.59229	3.59229
410	THOR ABLESTAR DEB	0.0017089	963.488	3.6399	3.61621	3.64063	3.64063	3.64063
414	THOR ABLESTAR DEB	0.0051682	934.685	3.66122	3.59033	3.66406	3.66455	3.66455
416	THOR ABLESTAR DEB	0.007548	794.94	3.62254	3.51318	3.61963	3.62109	3.62109
417	THOR ABLESTAR DEB	0.006823	783.658	3.60923	3.51025	3.60645	3.60742	3.60742
420	THOR ABLESTAR DEB	0.0091591	728.118	3.60204	3.4751	3.60352	3.60498	3.60498
424	ALOUETTE 1 (S-27)	0.0023393	982.572	3.65693	3.62402	3.65771	3.65771	3.65771
426	THOR AGENA B R/B	0.0018416	988.679	3.65361	3.62939	3.65625	3.65625	3.65625
446	ANNA 1B	0.0070224	1074.9	3.76047	3.65186	3.75488	3.75586	3.75586
447	THOR ABLESTAR R/B	0.0065674	1064.3	3.74562	3.64844	3.74463	3.74512	3.74512
461	THOR ABLESTAR DEB	0.0047874	658.302	3.52419	3.45605	3.52197	3.52246	3.52246
463	THOR ABLESTAR DEB	0.0063913	700.002	3.54534	3.47119	3.56006	3.56055	3.56055
465	THOR ABLESTAR DEB	0.002812	762.79	3.55354	3.51416	3.55371	3.55371	3.55371
467	THOR ABLESTAR DEB	0.0253844	882.866	3.87173	3.49414	3.85742	3.86865	3.86914
469	THOR ABLESTAR DEB	0.0065656	746.807	3.58423	3.49365	3.58496	3.58594	3.58594
470	THOR ABLESTAR DEB	0.0064992	826.129	3.62729	3.53174	3.62451	3.62549	3.62549
474	THOR ABLESTAR DEB	0.0022873	612.648	3.47502	3.44189	3.47314	3.47363	3.47363
475	THOR ABLESTAR DEB	0.0153414	743.663	3.68042	3.46045	3.67676	3.68018	3.68018
478	THOR ABLESTAR DEB	0.0044647	666.59	3.5229	3.46094	3.52295	3.52344	3.52344
479	THOR ABLESTAR DEB	0.0015185	565.495	3.43361	3.42139	3.44238	3.44238	3.44238
480	THOR ABLESTAR DEB	0.0097035	709.405	3.58603	3.46436	3.59912	3.60107	3.60107
506	EXPLORER 16	0.027834	742.13	3.82774	3.41846	3.80957	3.82422	3.82471
510	THOR AGENA B DEB	0.0015859	986.055	3.65101	3.62842	3.65137	3.65137	3.65137
511	THOR AGENA B DEB	0.0031155	980.161	3.65996	3.62012	3.66553	3.66553	3.66553
516	THOR ABLESTAR DEB	0.0073624	868.601	3.65496	3.55029	3.65479	3.65576	3.65576
530	THOR ABLESTAR DEB	0.0073888	844.197	3.64369	3.5376	3.64258	3.64355	3.64355
537	THOR ABLESTAR DEB	0.0180997	889.533	3.77298	3.52246	3.78223	3.78857	3.78857
538	THOR ABLESTAR DEB	0.0012238	729.016	3.52001	3.50293	3.51953	3.51953	3.51953
541	THOR ABLESTAR DEB	0.0082059	884.898	3.66546	3.55469	3.67188	3.67334	3.67334
543	THOR ABLESTAR DEB	0.0063609	957.273	3.69088	3.59717	3.68848	3.68945	3.68945
544	THOR ABLESTAR DEB	0.018139	918.219	3.80295	3.53662	3.79736	3.80371	3.80371
545	THOR ABLESTAR DEB	0.0157792	884.863	3.75995	3.52832	3.75439	3.75928	3.75928
548	THOR ABLESTAR DEB	0.0111654	597.698	3.56187	3.4043	3.55811	3.56055	3.56055
549	THOR ABLESTAR DEB	0.0208923	966.719	3.86099	3.55078	3.85303	3.86084	3.86133
552	THOR ABLESTAR DEB	0.0105916	842.023	3.66334	3.52588	3.67627	3.67822	3.67822
558	THOR ABLESTAR DEB	0.0469027	956.032	4.18266	3.45654	4.13525	4.17773	4.17969
559	THOR ABLESTAR DEB	0.0060747	697.377	3.55605	3.4707	3.55566	3.55615	3.55615
560	THOR ABLESTAR DEB	0.0321163	829.069	3.90743	3.44629	3.90234	3.92188	3.92236
561	THOR ABLESTAR DEB	0.0630611	1007.11	4.43343	3.42871	4.34717	4.42432	4.43018
614	HITCH HIKER 1	0.0535759	297.618	3.88074	3.12646	3.83203	3.88232	3.88525
643	THOR ABLESTAR DEB	0.0342227	885.625	3.98153	3.46533	3.95557	3.97705	3.97803
644	THOR ABLESTAR DEB	0.0148104	931.186	3.77351	3.5542	3.76758	3.77148	3.77197
645	THOR ABLESTAR DEB	0.0406906	936.265	4.08983	3.46826	4.05566	4.08691	4.08838
648	THOR ABLESTAR DEB	0.0194314	900.492	3.80887	3.52295	3.80225	3.80859	3.80859
649	THOR ABLESTAR DEB	0.0566201	962.178	4.30175	3.42725	4.24756	4.30859	4.3125
652	THOR ABLESTAR DEB	0.0089403	794.895	3.62108	3.5083	3.63428	3.63623	3.63623
653	THOR ABLESTAR DEB	0.0158396	894.509	3.76508	3.5332	3.75928	3.76416	3.76416
655	THOR ABLESTAR DEB	0.0364962	952.485	4.04373	3.49023	4.01758	4.04248	4.04346
656	THOR ABLESTAR DEB	0.0684282	856.219	4.41102	3.34131	4.31836	4.40771	4.41455
657	THOR ABLESTAR DEB	0.0339139	959.872	4.0003	3.50195	3.99268	4.01514	4.01514
658	THOR ABLESTAR DEB	0.0359447	846.945	3.98162	3.44141	3.95361	3.97754	3.97803
659	THOR ABLESTAR DEB	0.0587349	941.617	4.33348	3.41211	4.25977	4.32617	4.33008
660	THOR ABLESTAR DEB	0.0038503	661.855	3.51645	3.46143	3.51416	3.51416	3.51416
669	THOR ABLESTAR R/B	0.002533	1065.22	3.6979	3.66357	3.70117	3.70117	3.70117
670	TRANSIT 5B-1	0.0043021	1058.06	3.71379	3.65381	3.71729	3.71729	3.71729
671	RADIATION SAT (5E 1)	0.0042155	1056.79	3.71217	3.65381	3.71484	3.71484	3.71484
672	THOR ABLESTAR DEB	0.0034602	986.068	3.67146	3.62109	3.67139	3.67188	3.67188
694	ATLAS CENTAUR 2 R/B	0.0585188	462.782	4.05663	3.18945	3.979	4.04004	4.04395
698	ATLAS CENTAUR 2 DEB	0.054807	601.039	4.09021	3.26563	4.01953	4.07471	4.07813
700	ATLAS CENTAUR 2 DEB	0.0724064	575.346	4.30203	3.19971	4.19238	4.28906	4.29688
701	ATLAS CENTAUR 2 DEB	0.0528937	588.89	4.05741	3.26563	3.99268	4.04248	4.04541
703	THOR ABLESTAR R/B	0.0017415	1056.94	3.68744	3.66309	3.68848	3.68848	3.68848
704	TRANSIT 5B-2	0.0036226	1053.86	3.70675	3.65479	3.70703	3.70703	3.70703
705	TRANSIT 5E 3	0.0034115	1053.61	3.70422	3.65576	3.70459	3.70459	3.70459
706	THOR ABLESTAR DEB	0.0025457	1030.55	3.67259	3.64648	3.68359	3.68359	3.68359
715	THOR ABLESTAR DEB	0.0032545	966.053	3.65859	3.6123	3.65967	3.65967	3.65967
716	TIROS 8	0.0018951	648.491	3.48783	3.46045	3.48633	3.48682	3.48682
720	DELTA 1 DEB	0.0112656	654.445	3.59292	3.43164	3.58789	3.58984	3.58984
721	SCOUT X-4 R/B	0.10866	596.14	4.83709	3.10498	4.59961	4.82568	4.85303
724	SCOUT X-4 DEB	0.0381941	553.723	3.83432	3.29492	3.81738	3.84326	3.84424
727	THOR AGENA D R/B	0.0014484	897.273	3.60479	3.58496	3.60547	3.60547	3.60547
728	GGSE 1 (GGRS)	0.0016143	889.86	3.59604	3.58057	3.60352	3.60352	3.60352
729	SECOR 1B	0.0013676	899.541	3.60688	3.58691	3.60645	3.60645	3.60645
730	SOLRAD 7A	0.0015296	895.831	3.60346	3.5835	3.60547	3.60547	3.60547
731	GREB	0.0015524	894.887	3.60278	3.5835	3.60596	3.60596	3.60596
732	SCOUT X-4 DEB	0.053197	596.905	4.05389	3.26855	4	4.05176	4.05469
733	THOR AGENA D R/B	0.0034294	756.222	3.55652	3.50879	3.55713	3.55713	3.55713
734	OPS 3367 A	0.0014157	782.442	3.54614	3.52881	3.54834	3.54883	3.54883
735	OPS 3367 B	0.0017668	783.43	3.54973	3.52832	3.55273	3.55273	3.55273
739	ATLAS CENTAUR 2 DEB	0.0646756	484.402	4.15004	3.18066	4.05664	4.13135	4.13721
741	THOR AGENA B R/B	0.0171292	1038.76	3.83575	3.59863	3.84863	3.85449	3.85449
742	THOR AGENA B DEB	0.0172763	1029.04	3.85145	3.59375	3.8457	3.85059	3.85059
743	THOR AGENA B DEB	0.0174659	1025.68	3.85028	3.59131	3.84619	3.85205	3.85205
745	THOR ABLESTAR DEB	0.0019157	1038.52	3.67759	3.65234	3.68018	3.68018	3.68018
750	ELEKTRON 1 DEB	0.169153	391.42	5.80307	2.85791	5.11719	5.67773	5.78613
753	THOR ABLESTAR DEB	0.0029672	1033.21	3.68957	3.646	3.68945	3.68945	3.68945
801	OPS 4412 (TRANSIT 9)	0.0051221	803.31	3.59444	3.52588	3.59863	3.59912	3.59912
805	SCOUT X-4 DEB	0.0035161	771.82	3.56475	3.5166	3.56494	3.56543	3.56543
809	SCOUT X-4 R/B	0.0042723	828.084	3.5994	3.5415	3.60254	3.60254	3.60254
812	OPS 4467 A	0.0006309	804.933	3.55083	3.54248	3.55127	3.55127	3.55127
813	OPS 4467 B	0.0005948	807.914	3.55176	3.54346	3.55176	3.55176	3.55176
815	THOR AGENA D R/B	0.0011057	789.846	3.54217	3.5332	3.54883	3.54883	3.54883
831	ELEKTRON 3 DEB	0.158945	383.852	5.61253	2.87939	5	5.49023	5.57861
870	EXPLORER 20	0.0096984	850.992	3.65417	3.5332	3.67139	3.67285	3.67285
871	SCOUT X-4 R/B	0.0086459	830.348	3.64694	3.52588	3.64893	3.65039	3.65039
876	COSMOS 44	0.0154915	570.185	3.57988	3.37646	3.58887	3.59375	3.59375
877	SL-3 R/B	0.008241	635.314	3.53474	3.43213	3.5459	3.54688	3.54688
893	THOR ABLESTAR R/B	0.0027136	1026.66	3.68232	3.64355	3.68359	3.68359	3.68359
897	OPS 5798 (TRANSIT 5B-4)	0.0019131	1042.38	3.68091	3.6543	3.68213	3.68213	3.68213
899	EXPLORER 22	0.0121851	864.171	3.70385	3.53076	3.70459	3.70703	3.70703
900	CALSPHERE 1	0.0026119	964.817	3.64367	3.61426	3.65186	3.65234	3.65234
901	OPS 5798 DEB	0.0017931	1038.81	3.67147	3.65332	3.6792	3.6792	3.6792
902	CALSPHERE 2	0.0019353	1045.02	3.68409	3.65576	3.68408	3.68408	3.68408
903	OPS 5798 DEB	0.002284	955.209	3.64306	3.60986	3.64258	3.64307	3.64307
907	SCOUT X-4 R/B	0.0121921	870.549	3.71129	3.53369	3.70801	3.71045	3.71045
932	EXPLORER 25 (INJUN-4)	0.113085	523.543	4.85614	3.05908	4.59961	4.84229	4.87305
933	SCOUT X-4 R/B	0.107199	520.603	4.77952	3.07422	4.53369	4.75049	4.77637
953	THOR ABLESTAR R/B	0.0030375	1015.13	3.66797	3.63721	3.68115	3.68164	3.68164
956	THOR ABLESTAR DEB	0.0024085	992.444	3.65562	3.62842	3.66309	3.66357	3.66357
959	OPS 6582 (TRANSIT 5E-5)	0.0042258	995.398	3.68349	3.62305	3.68457	3.68506	3.68506
963	EXPLORER 26 (EPE-D)	0.041817	239.224	3.72647	3.13428	3.68066	3.71045	3.71143
965	OPS 6582 (TRANSIT 5B-5)	0.0042728	1012.84	3.69097	3.63135	3.69434	3.69434	3.69434
967	THOR ABLESTAR DEB	0.0023323	993.405	3.65734	3.62891	3.6626	3.6626	3.6626
976	SCOUT X-4 DEB	0.0120291	786.134	3.66547	3.49365	3.66309	3.66553	3.66553
977	SCOUT X-4 DEB	0.012988	874.275	3.71976	3.53223	3.71875	3.72168	3.72168
978	TIROS 9	0.115831	702.185	5.04531	3.13135	4.74951	5.01172	5.04541
979	DELTA 1 R/B	0.114351	699.227	5.02354	3.13428	4.73096	4.98584	5.01807
1099	THOR ABLESTAR DEB	0.0042519	994.043	3.68427	3.62256	3.68457	3.68506	3.68506
1208	SECOR 3	0.0017552	894.278	3.606	3.58203	3.60693	3.60693	3.60693
1244	GGSE 2	0.0018313	893.529	3.60613	3.58154	3.60742	3.60742	3.60742
1245	THOR AGENA D R/B	0.0019221	888.065	3.60716	3.57861	3.60596	3.60596	3.60596
1271	OPS 4988 (GREB 6)	0.0018294	891.862	3.60685	3.58105	3.60596	3.60596	3.60596
1272	PORCUPINE 1	0.0019855	897.407	3.61121	3.58301	3.61133	3.61133	3.61133
1291	SOLRAD 7B	0.0018741	896.907	3.60983	3.58301	3.60986	3.60986	3.60986
1292	GGSE 3	0.0021366	874.091	3.59808	3.5708	3.60107	3.60156	3.60156
1293	OSCAR 3	0.0018909	855.816	3.58955	3.56299	3.58984	3.58984	3.58984
1312	DELTA 1 DEB	0.112051	668.396	4.96383	3.12695	4.68506	4.92822	4.95898
1313	DELTA 1 DEB	0.117752	727.972	5.10395	3.13721	4.78906	5.06055	5.09619
1314	OPS 4682 (SNAPSHOT)	0.0028853	1269.55	3.79698	3.76367	3.80713	3.80762	3.80762
1315	SECOR 4 (EGRS 4)	0.0031717	1263.99	3.80699	3.75928	3.80713	3.80713	3.80713
1316	OPS 4682 DEB	0.0036249	1158.27	3.7594	3.70557	3.75977	3.76025	3.76025
1328	EXPLORER 27	0.0258795	922.441	3.90482	3.51123	3.88379	3.89648	3.89648
1335	SL-8 DEB	0.0548618	561.308	4.05839	3.24561	3.99658	4.05127	4.0542
1358	SCOUT X-4 R/B	0.0257264	925.691	3.90489	3.51367	3.88428	3.89697	3.89746
1389	OPS 4682 DEB	0.0024227	1195.1	3.75166	3.72852	3.76465	3.76465	3.76465
1392	SL-8 DEB	0.0343098	487.665	3.76672	3.27588	3.74072	3.76074	3.76172
1399	OPS 4682 DEB	0.0011094	1256	3.77486	3.7627	3.7793	3.7793	3.7793
1420	OPS 8480 (TRANSIT 5B-6)	0.0072768	1010.02	3.71966	3.62012	3.72559	3.72656	3.72656
1425	THOR ABLESTAR DEB	0.0073212	1019.23	3.7284	3.62402	3.73047	3.73145	3.73145
1428	THOR ABLESTAR R/B	0.0056036	1018.36	3.70728	3.62939	3.71143	3.71191	3.71191
1430	TIROS 10	0.0057611	713.516	3.55721	3.47998	3.55957	3.56055	3.56055
1433	DELTA 1 R/B	0.0044032	669.351	3.52082	3.46191	3.52344	3.52393	3.52393
1435	THOR ABLESTAR DEB	0.0064576	948.519	3.67033	3.59229	3.68604	3.68652	3.68652
1477	SL-8 DEB	0.0599914	815.771	4.27804	3.34961	4.20117	4.26855	4.27295
1478	SL-8 DEB	0.0640094	612.266	4.21176	3.24268	4.12549	4.19971	4.20557
1479	SL-8 DEB	0.0752653	839.947	4.49183	3.31299	4.38477	4.49316	4.50244
1480	SL-8 DEB	0.0846399	752.564	4.57476	3.24463	4.43506	4.57178	4.58496
1502	SCOUT B R/B	0.0785328	1136.25	4.72167	3.43799	4.60303	4.72607	4.73633
1504	THOR ABLESTAR DEB	0.006468	1059.69	3.72602	3.64697	3.7417	3.74268	3.74268
1506	SECOR 5 (EGRS 5)	0.0787027	1134.48	4.72484	3.43652	4.60352	4.72705	4.73828
1508	THOR ABLESTAR R/B	0.0040959	1090.69	3.72626	3.6709	3.73145	3.73145	3.73145
1510	DODECAPOLE 2	0.0041829	876.863	3.62066	3.56445	3.62451	3.62451	3.62451
1511	THOR ABLESTAR DEB	0.0068847	1077.12	3.75441	3.65381	3.75488	3.75586	3.75586
1512	TEMPSAT 1	0.0068725	1079.3	3.74866	3.65479	3.75537	3.75635	3.75635
1514	OPS 8464 (TRANSIT 5B-7)	0.0071164	1071.72	3.75538	3.65039	3.75488	3.75537	3.75537
1515	NAVSPASUR ROD 1	0.0057876	1030.42	3.71599	3.63477	3.71875	3.71973	3.71973
1520	CALSPHERE 4(A)	0.0072137	1067.79	3.75072	3.64795	3.75342	3.75439	3.75439
1521	THOR ABLESTAR DEB	0.0068164	1080.74	3.74561	3.65576	3.75586	3.75684	3.75684
1522	THOR ABLESTAR DEB	0.0069628	1077.82	3.74855	3.65332	3.75635	3.75732	3.75732
1529	DELTA 1 DEB	0.0035891	786.689	3.5654	3.52295	3.57275	3.57275	3.57275
1549	SL-8 DEB	0.085007	749.306	4.59164	3.24121	4.4375	4.5752	4.58789
1570	COSMOS 80	0.0100117	1374.37	3.93429	3.78809	3.94092	3.94336	3.94336
1571	COSMOS 81	0.00897	1398.8	3.94689	3.80469	3.94092	3.94287	3.94287
1572	COSMOS 82	0.0074279	1426.51	3.93491	3.82275	3.93652	3.93799	3.93799
1573	COSMOS 83	0.0069859	1447.07	3.94678	3.83496	3.94238	3.94336	3.94336
