# TITAN 3C TRANSTAGE DEB (43453), e: 0.0991889, p: 29907.5, a: 37898.4
# FREGAT DEB (45635), e: 0.199661, p: 474.246, a: 3893.18
# DELTA 2 R/B (40060), e: 0.306813, p: 2379.3, a: 10131.6
# ATLAS 5 CENTAUR DEB (44008), e: 0.397373, p: 10702.9, a: 33229.3
# ATLAS 5 CENTAUR DEB (43955), e: 0.499773, p: 7237.65, a: 34444.5
# FALCON 9 R/B (44869), e: 0.60021, p: 280.274, a: 20273
# BREEZE-M DEB (TANK) (40260), e: 0.699996, p: 955.296, a: 35177.3
# BREEZE-M R/B (41582), e: 0.801434, p: 1368.97, a: 63905.1
# MMS 1 (40482), e: 0.862811, p: 6958.97, a: 174719
50	0.964081	1.35223	3.19503	0.788094	0.810159	9.88326	2.14463	3.02841	1.42129	
51	0.964237	1.35531	3.00327	0.78823	0.809642	109.942	2.13764	3.03787	1.41531	
52	0.964299	1.35742	2.84289	0.788377	0.809133	53.568	2.13068	3.0466	1.40936	
53	0.964361	1.35958	2.70677	0.788384	0.808633	35.0732	2.12375	3.05538	1.40347	
54	0.964513	1.36124	2.5898	0.788398	0.808142	25.868	2.11686	3.06498	1.39762	
55	0.964602	1.36296	2.4882	0.78837	0.807454	20.3917	2.11001	3.07462	1.39157	
56	0.96466	1.36522	2.39913	0.788297	0.806773	16.7375	2.10319	3.08584	1.38581	
57	0.964716	1.36753	2.32041	0.794088	0.806304	14.1407	2.0964	3.09557	1.38009	
58	0.964863	1.37097	2.25035	0.787991	0.805843	12.179	2.08965	3.10458	1.37442	
59	0.964917	1.37338	2.18758	0.787779	0.805389	10.662	2.08293	3.11364	1.36879	
60	0.96497	1.37584	2.13103	0.787515	0.804944	9.45549	2.07624	3.12351	1.36321	
61	0.965053	1.37834	2.07906	0.7872	0.804506	8.45783	2.06959	3.13494	1.35767	
62	0.965195	1.38032	2.03322	0.786831	0.804076	7.63205	2.06297	3.14489	1.35217	
63	0.965245	1.38236	1.99065	0.786406	0.803654	6.93813	2.05639	3.15489	1.34671	
64	0.965293	1.385	1.9516	0.785924	0.803239	6.33539	2.04983	3.16419	1.34129	
65	0.965432	1.3877	1.91566	0.785383	0.802831	5.8171	2.04404	3.17353	1.33592	
66	0.965509	1.39163	1.88247	0.784781	0.802858	5.36716	2.03829	3.18366	1.33071	
67	0.965554	1.39445	1.85173	0.784117	0.802467	4.96397	2.03184	3.19534	1.32554	
68	0.965599	1.39733	1.82318	0.783387	0.802082	4.60585	2.02542	3.20556	1.32029	
69	0.965734	1.39965	1.79659	0.782591	0.801705	4.29097	2.01903	3.21508	1.31507	
70	0.965776	1.40204	1.77177	0.781726	0.801335	4.00511	2.01267	3.22465	1.3099	
71	0.965817	1.40509	1.74855	0.780789	0.800971	3.74427	2.00635	3.23501	1.30477	
72	0.965888	1.40821	1.72679	0.77978	0.800614	3.51159	2.00005	3.24541	1.29968	
73	0.966019	1.41265	1.70634	0.778694	0.800264	3.29713	1.99379	3.25733	1.29463	
74	0.966057	1.41591	1.6871	0.77753	0.79992	3.09874	1.98756	3.26782	1.28961	
75	0.966095	1.41924	1.66896	0.776286	0.799583	2.91984	1.98136	3.27761	1.28464	
76	0.966222	1.422	1.65183	0.774982	0.799031	2.75304	1.97519	3.28745	1.2797	
77	0.966258	1.42483	1.63563	0.773544	0.798484	2.60016	1.96905	3.29807	1.27457	
78	0.966293	1.42838	1.62029	0.772041	0.798164	2.4553	1.96294	3.31019	1.26971	
79	0.966357	1.43201	1.60575	0.770446	0.797851	2.32189	1.95686	3.32088	1.26488	
80	0.966481	1.43572	1.59193	0.768757	0.797543	2.19866	1.95081	3.33162	1.2601	
81	0.966513	1.44087	1.5788	0.766969	0.797242	2.08096	1.94479	3.34168	1.25535	
82	0.966544	1.44477	1.5663	0.765079	0.796946	1.97183	1.9388	3.35179	1.25063	
83	0.966665	1.44876	1.55439	0.763085	0.796656	1.87038	1.93285	3.36266	1.24596	
84	0.966725	1.45215	1.54237	0.760982	0.796372	1.77288	1.92692	3.37501	1.24131	
85	0.966754	1.45564	1.53218	0.758766	0.796094	1.68195	1.92102	3.38596	1.23671	
86	0.966782	1.45991	1.52181	0.756434	0.795821	1.59696	1.91514	3.39623	1.23214	
87	0.966899	1.46429	1.51189	0.753981	0.796011	1.51488	1.9093	3.40655	1.22761	
88	0.966925	1.47021	1.5024	0.751403	0.79575	1.43718	1.90349	3.41763	1.22322	
89	0.966951	1.47482	1.4933	0.748695	0.795495	1.36497	1.89771	3.42874	1.21886	
90	0.967005	1.47955	1.48457	0.745852	0.795244	1.29564	1.89195	3.44131	1.21443	
91	0.967119	1.48365	1.4762	0.74287	0.794999	1.22905	1.88623	3.4525	1.21004	
92	0.967142	1.48789	1.46815	0.739742	0.794758	1.16689	1.88053	3.46303	1.20567	
93	0.967164	1.49298	1.46043	0.736463	0.794523	1.10701	1.87486	3.4736	1.20134	
94	0.967275	1.49821	1.45299	0.733027	0.794292	1.0493	1.86922	3.48492	1.19705	
95	0.967325	1.50357	1.44584	0.729428	0.794066	0.995207	1.86361	3.49765	1.19279	
96	0.967345	1.51063	1.43895	0.726373	0.793844	0.942943	1.85802	3.50903	1.18856	
97	0.967364	1.51631	1.43231	0.721699	0.793393	0.892454	1.85247	3.51977	1.18436	
98	0.967472	1.52214	1.42592	0.717577	0.792945	0.844924	1.84694	3.53055	1.1802	
99	0.967489	1.52734	1.41975	0.713251	0.792735	0.798899	1.84144	3.54205	1.17607	
100	0.967506	1.53271	1.4138	0.708712	0.792531	0.755066	1.83597	3.55359	1.17176	
101	0.967552	1.53904	1.40805	0.704659	0.79233	0.712227	1.83052	3.56652	1.16769	
102	0.967656	1.54556	1.4025	0.699024	0.792134	0.67137	1.8251	3.57812	1.16366	
103	0.96767	1.55391	1.39713	0.693831	0.791941	0.632334	1.81971	3.5891	1.15966	
104	0.967684	1.56084	1.39195	0.688395	0.791752	0.594149	1.81435	3.60011	1.15569	
105	0.967785	1.56797	1.38693	0.682703	0.791568	0.557618	1.80902	3.61183	1.15175	
106	0.967827	1.57448	1.38208	0.676742	0.791387	0.522609	1.80371	3.6249	1.14784	
107	0.967838	1.58121	1.37805	0.670498	0.79121	0.488346	1.79843	3.63668	1.14397	
108	0.967849	1.58902	1.37284	0.663955	0.791515	0.45527	1.79317	3.6485	1.14012	
109	0.967946	1.59708	1.36843	0.657098	0.791346	0.423689	1.78795	3.6597	1.13631	
110	0.967956	1.60716	1.36416	0.649907	0.79118	0.392944	1.78275	3.67094	1.13262	
111	0.967964	1.61578	1.36003	0.642364	0.791017	0.36303	1.77757	3.68286	1.12897	
112	0.968001	1.62468	1.35602	0.634448	0.790857	0.334361	1.77242	3.69609	1.12525	
113	0.968095	1.63389	1.35213	0.626136	0.790701	0.306428	1.7673	3.70807	1.12155	
114	0.968101	1.6425	1.34836	0.617402	0.790548	0.279229	1.76221	3.71945	1.11789	
115	0.968107	1.65145	1.3447	0.60822	0.790397	0.253067	1.75714	3.73086	1.11425	
116	0.968198	1.66165	1.34115	0.598559	0.79025	0.227561	1.7521	3.74294	1.11064	
117	0.96823	1.67222	1.3377	0.588386	0.790105	0.202711	1.74709	3.75505	1.10707	
118	0.968234	1.68508	1.33435	0.577666	0.789719	0.178723	1.7421	3.76843	1.10352	
119	0.968237	1.69648	1.3311	0.566358	0.789336	0.155328	1.73713	3.78059	1.1	
120	0.968323	1.70831	1.32794	0.55442	0.789199	0.132627	1.73219	3.79217	1.09651	
121	0.968325	1.71962	1.32487	0.541801	0.789063	0.110445	1.72728	3.80378	1.09305	
122	0.968325	1.73141	1.32189	0.528448	0.78893	0.0889097	1.7224	3.81603	1.08942	
123	0.968353	1.74469	1.31899	0.514301	0.7888	0.0679814	1.71754	3.82952	1.08602	
124	0.968436	1.75852	1.31617	0.499276	0.788671	0.0475894	1.7127	3.84182	1.08264	
125	0.968434	1.77499	1.31343	0.483349	0.788545	0.0278845	1.70789	3.85414	1.07929	
126	0.968431	1.79005	1.31077	0.466382	0.78842	0.00969932	1.70311	3.8659	1.07597	
127	0.968511	1.80578	1.30818	0.4483	0.788298	0.0125738	1.69835	3.8777	1.07268	
128	0.968507	1.82113	1.30566	0.428992	0.788177	0.0302577	1.69362	3.89011	1.06942	
129	0.968502	1.83723	1.3032	0.408338	0.788549	0.0481536	1.68891	3.9037	1.06618	
130	0.968524	1.85519	1.30151	0.386195	0.788432	0.0657329	1.68423	3.91615	1.06297	
131	0.968599	1.87401	1.2985	0.362405	0.788316	0.0816375	1.67957	3.92805	1.05979	
132	0.968592	1.89376	1.29624	0.336781	0.788202	0.0997828	1.67494	3.93998	1.05663	
133	0.968584	1.91677	1.29404	0.30911	0.788089	0.116258	1.67033	3.95251	1.0536	
134	0.968656	1.93861	1.2919	0.279142	0.787977	0.132336	1.66574	3.96505	1.05059	
135	0.968673	1.96161	1.28982	0.246586	0.787866	0.148147	1.66119	3.97873	1.04752	
136	0.968662	1.98465	1.28779	0.211098	0.787757	0.163582	1.65665	3.9913	1.04447	
137	0.968651	2.00902	1.28582	0.17227	0.787648	0.178641	1.65214	4.00336	1.04145	
138	0.968718	2.03604	1.2839	0.129616	0.78754	0.193485	1.64766	4.01544	1.03845	
139	0.968705	2.06465	1.28203	0.0825595	0.787185	0.207972	1.6432	4.02808	1.03548	
140	0.968691	2.09753	1.28021	0.030723	0.786831	0.222222	1.63876	4.04181	1.03254	
141	0.968702	2.12982	1.27843	0.028301	0.786725	0.236065	1.63435	4.05448	1.02963	
142	0.968765	2.16418	1.27671	0.0934883	0.786619	0.249687	1.62996	4.06665	1.02674	
143	0.968748	2.19947	1.27503	0.167345	0.786514	0.263101	1.6256	4.07884	1.02387	
144	0.96873	2.23725	1.27339	0.251505	0.786409	0.276119	1.62126	4.20936	1.02086	
145	0.96879	2.27915	1.2718	0.348255	0.786303	0.288943	1.61694	4.10385	1.01805	
146	0.968796	2.32414	1.27025	0.460631	0.786198	0.301584	1.61265	4.11764	1.01526	
147	0.968775	2.37257	1.26874	0.592784	0.786093	0.313838	1.60839	4.13044	1.14347	
148	0.968754	2.42785	1.26727	0.750285	0.785988	0.325847	1.60414	4.14275	1.01	
149	0.968808	2.48453	1.26584	0.941369	0.785882	0.337763	1.59992	4.15509	1.00731	
150	0.968784	2.5461	1.26445	1.17798	0.786271	0.349374	1.59573	4.16792	1.00464	
151	0.968759	2.61157	1.26309	1.47858	0.786165	0.360681	1.59155	4.18172	1.002	
152	0.968759	2.6833	1.26108	1.87317	0.786058	0.37191	1.58741	4.19457	0.999387	
153	0.968808	2.7639	1.26049	2.41403	0.78595	0.382842	1.58328	4.20742	0.996801	
154	0.96878	2.85289	1.25925	3.20098	0.785842	0.393478	1.57918	4.21982	0.994241	
155	0.968751	2.95534	1.25803	4.45142	0.785732	0.404046	1.5751	4.23224	0.99179	
156	0.968796	3.06568	1.25685	6.7458	0.785622	0.414321	1.57105	4.24513	0.989364	
157	0.968789	3.18959	1.2557	12.3284	0.78551	0.424306	1.56701	4.25891	0.986882	
