# TITAN 3C TRANSTAGE DEB (43453), e: 0.10, p: 29907.53, a: 37898.40
0	0.18325	0.19146	0.95712
1	0.18344	0.19162	0.95729
2	0.18362	0.19178	0.95746
3	0.18383	0.19195	0.95771
4	0.18402	0.19211	0.95790
5	0.18421	0.19228	0.95806
6	0.18440	0.19245	0.95822
7	0.18461	0.19262	0.95846
8	0.18481	0.19279	0.95861
9	0.18500	0.19296	0.95875
10	0.18520	0.19313	0.95893
11	0.18541	0.19331	0.95916
12	0.18561	0.19349	0.95930
13	0.18581	0.19367	0.95943
14	0.18602	0.19385	0.95965
15	0.18623	0.19403	0.95981
16	0.18643	0.19421	0.95994
17	0.18663	0.19439	0.96007
18	0.18685	0.19458	0.96028
19	0.18705	0.19477	0.96040
20	0.18726	0.19495	0.96052
21	0.18747	0.19514	0.96066
22	0.18769	0.19533	0.96087
23	0.18790	0.19553	0.96098
24	0.18810	0.19572	0.96109
25	0.18833	0.19591	0.96129
26	0.18854	0.19611	0.96142
27	0.18875	0.19631	0.96152
28	0.18896	0.19651	0.96162
29	0.18919	0.19671	0.96181
30	0.18941	0.19691	0.96191
31	0.18962	0.19711	0.96201
32	0.18985	0.19731	0.96219
33	0.19007	0.19752	0.96231
34	0.19029	0.19772	0.96240
35	0.19050	0.19793	0.96249
36	0.19074	0.19814	0.96267
37	0.19096	0.19834	0.96275
38	0.19118	0.19855	0.96284
39	0.19140	0.19877	0.96295
40	0.19164	0.19898	0.96312
41	0.19186	0.19919	0.96320
42	0.19208	0.19941	0.96328
43	0.19232	0.19962	0.96344
44	0.19255	0.19984	0.96355
45	0.19278	0.20006	0.96362
46	0.19300	0.20028	0.96369
47	0.19325	0.20050	0.96385
48	0.19347	0.20072	0.96392
49	0.19370	0.20094	0.96399
50	0.19394	0.20116	0.96408
51	0.19418	0.20139	0.96424
52	0.19441	0.20161	0.96430
53	0.19464	0.20184	0.96436
54	0.19489	0.20206	0.96451
55	0.19513	0.20229	0.96460
56	0.19536	0.20252	0.96466
57	0.19560	0.20275	0.96472
58	0.19585	0.20298	0.96486
59	0.19608	0.20321	0.96492
60	0.19632	0.20345	0.96497
61	0.19656	0.20368	0.96505
62	0.19682	0.20391	0.96520
63	0.19705	0.20415	0.96524
64	0.19729	0.20439	0.96529
65	0.19755	0.20462	0.96543
66	0.19780	0.20486	0.96551
67	0.19804	0.20510	0.96555
68	0.19828	0.20534	0.96560
69	0.19854	0.20558	0.96573
70	0.19878	0.20582	0.96578
71	0.19902	0.20606	0.96582
72	0.19927	0.20631	0.96589
73	0.19953	0.20655	0.96602
74	0.19978	0.20680	0.96606
75	0.20002	0.20704	0.96609
76	0.20029	0.20729	0.96622
77	0.20053	0.20753	0.96626
78	0.20078	0.20778	0.96629
79	0.20103	0.20803	0.96636
80	0.20130	0.20828	0.96648
81	0.20155	0.20853	0.96651
82	0.20180	0.20878	0.96654
83	0.20206	0.20903	0.96667
84	0.20232	0.20928	0.96673
85	0.20257	0.20954	0.96675
86	0.20282	0.20979	0.96678
87	0.20309	0.21004	0.96690
88	0.20334	0.21030	0.96693
89	0.20360	0.21055	0.96695
90	0.20385	0.21081	0.96701
91	0.20413	0.21107	0.96712
92	0.20438	0.21132	0.96714
93	0.20463	0.21158	0.96716
94	0.20491	0.21184	0.96728
95	0.20517	0.21210	0.96733
