100	3.26246	3.2626	3.26284	3.26319	3.26364	3.26418	3.26482	3.26554	3.26633	3.26719	3.26809	3.26905	3.27003	3.27104	3.27205	3.27306	3.27406	3.27504	3.27598	3.27687	3.27772	3.2785	3.27922	3.27986	3.28043	3.28092	3.28132	3.28165	3.28189	3.28205	3.28213	3.28214	3.28209	3.28198	3.28181	3.28159	3.28133	3.28104	3.28073	3.28041	3.28009	3.27976	3.27945	3.27917	3.27891	3.27868	3.27849	3.27835	3.27825	3.27821	3.27821	3.27827	3.27838	3.27854	3.27873	3.27897	3.27924	3.27953	3.27985	3.28017	3.2805	3.28082	3.28113	3.28141	3.28166	3.28187	3.28203	3.28214	3.28218	3.28215	3.28205	3.28188	3.28162	3.28128	3.28086	3.28035	3.27977	3.27911	3.27837	3.27758	3.27672	3.27581	3.27486	3.27388	3.27288	3.27186	3.27085	3.26985	3.26887	3.26792	3.26701	3.26617	3.26539	3.26469	3.26407	3.26354	3.26311	3.26278	3.26256	3.26245	
200	0.815661	0.815687	0.815741	0.815821	0.815927	0.816057	0.816211	0.816385	0.816579	0.816789	0.81701	0.817248	0.817493	0.817743	0.817996	0.81825	0.818501	0.818746	0.818984	0.819211	0.819426	0.819626	0.81981	0.819976	0.820123	0.820251	0.820358	0.820444	0.820509	0.820555	0.820581	0.820588	0.820579	0.820553	0.820514	0.820462	0.8204	0.82033	0.820253	0.820173	0.820092	0.820011	0.819932	0.819859	0.819792	0.819733	0.819684	0.819645	0.819619	0.819605	0.819601	0.819614	0.819638	0.819673	0.81972	0.819777	0.819842	0.819914	0.819992	0.820073	0.820155	0.820236	0.820314	0.820387	0.820452	0.820507	0.820551	0.820581	0.820595	0.820593	0.820572	0.820533	0.820473	0.820393	0.820292	0.820171	0.820029	0.819868	0.819689	0.819494	0.819283	0.819059	0.818824	0.81858	0.81833	0.818076	0.817822	0.81757	0.817323	0.817085	0.816854	0.816642	0.816443	0.816263	0.816102	0.815965	0.815851	0.815763	0.8157	0.815666	
300	0.362519	0.362529	0.362552	0.362586	0.362632	0.362689	0.362757	0.362833	0.362919	0.363011	0.363111	0.363216	0.363325	0.363436	0.363548	0.363661	0.363773	0.363882	0.363989	0.36409	0.364186	0.364276	0.364358	0.364433	0.364499	0.364556	0.364605	0.364644	0.364674	0.364695	0.364707	0.364711	0.364707	0.364696	0.364679	0.364656	0.364629	0.364597	0.364563	0.364527	0.364491	0.364455	0.36442	0.364387	0.364357	0.364331	0.364309	0.364291	0.364279	0.364272	0.364271	0.364277	0.364287	0.364302	0.364323	0.364347	0.364376	0.364408	0.364443	0.364479	0.364515	0.364551	0.364586	0.364619	0.364648	0.364673	0.364693	0.364707	0.364714	0.364713	0.364705	0.364687	0.364662	0.364627	0.364583	0.364529	0.364467	0.364395	0.364316	0.36423	0.364136	0.364037	0.363933	0.363825	0.363714	0.363601	0.363488	0.363376	0.363266	0.36316	0.363058	0.362964	0.362875	0.362794	0.362722	0.36266	0.362608	0.362568	0.36254	0.362524	
400	0.203918	0.203924	0.203936	0.203955	0.203981	0.204013	0.204051	0.204094	0.204141	0.204193	0.204247	0.204307	0.204368	0.20443	0.204493	0.204557	0.20462	0.204681	0.204741	0.204798	0.204852	0.204903	0.20495	0.204992	0.205029	0.205062	0.20509	0.205112	0.205129	0.205141	0.205148	0.205151	0.205149	0.205143	0.205133	0.20512	0.205105	0.205088	0.205069	0.205049	0.205028	0.205008	0.204988	0.20497	0.204953	0.204938	0.204925	0.204916	0.204909	0.204905	0.204903	0.204906	0.204912	0.20492	0.204931	0.204945	0.204961	0.204979	0.204998	0.205019	0.205039	0.205059	0.205079	0.205098	0.205114	0.205128	0.20514	0.205148	0.205152	0.205152	0.205147	0.205138	0.205124	0.205104	0.20508	0.205049	0.205015	0.204975	0.204931	0.204882	0.20483	0.204774	0.204716	0.204655	0.204593	0.204529	0.204466	0.204403	0.204341	0.204281	0.204222	0.20417	0.20412	0.204074	0.204033	0.203998	0.203969	0.203946	0.20393	0.20392	
500	0.130508	0.130511	0.130519	0.130531	0.130547	0.130568	0.130592	0.130619	0.13065	0.130683	0.130718	0.130756	0.130795	0.130835	0.130876	0.130916	0.130957	0.130996	0.131033	0.13107	0.131105	0.131137	0.131167	0.131194	0.131219	0.131239	0.131257	0.131271	0.131282	0.13129	0.131295	0.131296	0.131295	0.131291	0.131285	0.131277	0.131268	0.131257	0.131245	0.131232	0.131219	0.131206	0.131193	0.131181	0.13117	0.131161	0.131153	0.131146	0.131142	0.131139	0.131139	0.131141	0.131144	0.13115	0.131157	0.131166	0.131176	0.131187	0.131199	0.131212	0.131225	0.131238	0.13125	0.131262	0.131273	0.131282	0.131289	0.131294	0.131297	0.131297	0.131294	0.131289	0.13128	0.131267	0.131252	0.131233	0.13121	0.131185	0.131157	0.131126	0.131092	0.131057	0.131019	0.130981	0.130941	0.1309	0.130859	0.130819	0.130779	0.130741	0.130704	0.13067	0.130638	0.130609	0.130583	0.13056	0.130541	0.130527	0.130515	0.130509	
600	0.0906304	0.0906327	0.0906381	0.0906465	0.0906578	0.0906719	0.0906885	0.0907075	0.0907287	0.0907517	0.0907764	0.0908028	0.0908298	0.0908576	0.0908857	0.0909139	0.0909418	0.0909693	0.0909958	0.0910213	0.0910455	0.091068	0.0910888	0.0911076	0.0911234	0.091138	0.0911503	0.0911603	0.091168	0.0911735	0.0911768	0.091178	0.0911773	0.0911747	0.0911706	0.0911651	0.0911583	0.0911506	0.0911422	0.0911334	0.0911242	0.0911152	0.0911064	0.0910982	0.0910906	0.0910839	0.0910783	0.0910738	0.0910707	0.0910689	0.0910685	0.0910701	0.0910725	0.0910762	0.0910812	0.0910873	0.0910944	0.0911023	0.0911109	0.0911198	0.0911289	0.091138	0.0911467	0.0911549	0.0911617	0.091168	0.0911732	0.0911768	0.0911787	0.0911788	0.0911769	0.0911729	0.0911666	0.0911581	0.0911472	0.0911341	0.0911188	0.0911012	0.0910817	0.0910602	0.0910364	0.0910117	0.0909857	0.0909587	0.0909311	0.0909029	0.0908747	0.0908466	0.0908191	0.0907924	0.0907669	0.0907437	0.0907213	0.0907009	0.0906827	0.090667	0.090654	0.0906437	0.0906364	0.0906321	
700	0.0665854	0.066587	0.066591	0.0665971	0.0666053	0.0666156	0.0666278	0.0666417	0.0666578	0.0666747	0.0666929	0.0667121	0.066732	0.0667523	0.066773	0.0667937	0.0668143	0.0668344	0.066854	0.0668727	0.0668904	0.066907	0.0669223	0.0669361	0.0669484	0.0669591	0.0669682	0.0669755	0.0669812	0.0669852	0.0669876	0.0669885	0.0669879	0.0669856	0.0669826	0.0669785	0.0669733	0.0669676	0.0669615	0.066955	0.0669483	0.0669417	0.0669352	0.0669292	0.0669236	0.0669187	0.0669145	0.0669112	0.0669092	0.0669079	0.0669075	0.0669086	0.0669104	0.0669131	0.0669168	0.0669213	0.0669265	0.0669323	0.0669385	0.0669451	0.0669518	0.0669585	0.0669649	0.0669709	0.0669764	0.066981	0.0669848	0.0669874	0.0669889	0.066989	0.0669876	0.0669846	0.06698	0.0669735	0.0669656	0.066956	0.0669442	0.0669313	0.066917	0.0669012	0.0668842	0.0668661	0.066847	0.0668272	0.0668068	0.0667862	0.0667654	0.0667448	0.0667244	0.0667048	0.066686	0.0666691	0.0666527	0.0666376	0.0666243	0.0666127	0.0666031	0.0665955	0.0665901	0.0665869	
800	0.0509796	0.0509809	0.0509839	0.0509886	0.0509949	0.0510028	0.0510121	0.0510228	0.0510347	0.0510477	0.0510615	0.0510763	0.0510915	0.0511071	0.0511229	0.0511388	0.0511545	0.0511699	0.0511849	0.0511992	0.0512128	0.0512255	0.0512372	0.0512478	0.0512573	0.0512655	0.0512724	0.0512781	0.0512824	0.0512855	0.0512869	0.0512876	0.0512872	0.0512858	0.0512835	0.0512804	0.0512767	0.0512723	0.0512676	0.0512627	0.0512576	0.0512525	0.0512476	0.0512429	0.0512386	0.0512348	0.0512317	0.0512291	0.0512273	0.0512263	0.0512261	0.051227	0.0512283	0.0512304	0.0512332	0.0512366	0.0512406	0.051245	0.0512498	0.0512548	0.05126	0.0512651	0.05127	0.0512746	0.0512788	0.0512824	0.0512852	0.0512873	0.0512884	0.0512885	0.0512872	0.0512849	0.0512814	0.0512766	0.0512706	0.0512632	0.0512546	0.0512448	0.0512338	0.0512217	0.0512087	0.0511948	0.0511802	0.0511646	0.051149	0.0511332	0.0511173	0.0511015	0.051086	0.051071	0.0510566	0.0510436	0.051031	0.0510195	0.0510093	0.0510004	0.050993	0.0509872	0.0509831	0.0509806	
900	0.0402812	0.0402822	0.0402846	0.0402883	0.0402933	0.0402996	0.0403055	0.0403139	0.0403233	0.0403335	0.0403445	0.0403567	0.0403687	0.040381	0.0403935	0.040406	0.0404184	0.0404303	0.0404422	0.0404535	0.0404643	0.0404743	0.0404836	0.040492	0.0404994	0.0405059	0.0405114	0.0405159	0.0405193	0.0405218	0.0405232	0.0405238	0.0405235	0.0405223	0.0405205	0.0405181	0.0405151	0.0405116	0.0405079	0.040504	0.0405007	0.0404967	0.0404928	0.0404891	0.0404858	0.0404828	0.0404791	0.0404771	0.0404756	0.0404748	0.0404746	0.0404763	0.0404773	0.040479	0.0404811	0.0404838	0.040487	0.0404897	0.0404935	0.0404975	0.0405015	0.0405055	0.0405094	0.0405131	0.0405164	0.0405193	0.0405215	0.0405232	0.040524	0.0405241	0.0405233	0.0405215	0.0405187	0.040515	0.0405102	0.0405043	0.0404975	0.0404898	0.0404811	0.0404716	0.0404616	0.0404506	0.0404391	0.0404271	0.0404148	0.0404023	0.0403891	0.0403766	0.0403644	0.0403525	0.0403411	0.0403319	0.0403219	0.0403128	0.0403046	0.0402976	0.0402917	0.0402861	0.0402828	0.0402809	
1000	0.0326268	0.0326276	0.0326295	0.0326324	0.0326365	0.0326415	0.0326474	0.0326543	0.0326618	0.0326701	0.032679	0.0326888	0.0326986	0.0327085	0.0327186	0.0327288	0.0327389	0.0327491	0.0327587	0.0327679	0.0327766	0.0327847	0.0327922	0.032799	0.032805	0.0328103	0.0328147	0.0328183	0.0328213	0.0328233	0.0328245	0.0328249	0.0328246	0.0328237	0.0328213	0.0328193	0.0328169	0.0328142	0.0328111	0.0328079	0.0328047	0.0328014	0.0327983	0.0327953	0.0327926	0.0327901	0.0327881	0.0327865	0.0327853	0.0327847	0.0327845	0.0327857	0.0327865	0.0327879	0.0327896	0.0327918	0.0327943	0.0327971	0.0328001	0.0328034	0.0328066	0.0328099	0.0328131	0.032816	0.0328187	0.032821	0.0328228	0.0328242	0.0328249	0.032825	0.0328243	0.0328228	0.0328206	0.0328175	0.0328136	0.0328083	0.0328028	0.0327965	0.0327894	0.0327817	0.0327734	0.0327645	0.0327552	0.0327455	0.0327355	0.0327254	0.0327152	0.0327051	0.0326952	0.0326856	0.0326764	0.0326687	0.0326606	0.0326532	0.0326466	0.0326409	0.0326361	0.0326322	0.0326295	0.0326279	
