# RSO 7: 40260, BREEZE-M DEB (TANK), 0.699996, 38034.8
0	3.5843	2.22849	1.421
1	4.10607	2.55336	1.62744
2	4.28528	2.6653	1.69804
3	4.12168	2.56402	1.63279
4	3.61499	2.24924	1.4317
5	2.76495	1.72067	1.09476
6	1.57129	0.978014	0.621974
7	0.0337201	0.0209872	0.0133463
8	1.52706	0.937737	0.627561
9	2.74371	1.68535	1.12718
10	3.61559	2.22161	1.48484
11	4.1424	2.5462	1.70056
12	4.32386	2.65878	1.77433
13	4.15964	2.55905	1.70615
14	3.64945	2.24666	1.49602
15	2.79298	1.72128	1.14394
16	1.58459	0.974146	0.649918
17	0.0340066	0.0209053	0.0139459
18	1.54103	0.935585	0.655987
19	2.7688	1.68143	1.17823
20	3.64859	2.2163	1.5521
21	4.18006	2.53981	1.77759
22	4.36286	2.65158	1.8547
23	4.19664	2.55124	1.78343
24	3.68105	2.23839	1.56379
25	2.81571	1.71265	1.19576
26	1.60026	0.973619	0.679358
27	0.0343433	0.0208936	0.0145776
28	1.5575	0.936832	0.686085
29	2.7985	1.68382	1.23229
30	3.68789	2.21963	1.62331
31	4.22526	2.54384	1.85915
32	4.41023	2.65601	1.9398
33	4.24238	2.55572	1.86526
34	3.72132	2.24251	1.63553
35	2.84663	1.71595	1.25062
36	1.61791	0.975573	0.710527
37	0.0347227	0.0209359	0.0152465
38	1.57614	0.940891	0.718016
39	2.83212	1.69126	1.28964
40	3.73235	2.22963	1.69886
41	4.27639	2.55551	1.94568
42	4.46378	2.66843	2.03008
43	4.29408	2.56789	1.95207
44	3.76683	2.25338	1.71165
45	2.88157	1.72441	1.30883
46	1.63784	0.98047	0.743596
47	0.0351513	0.0210415	0.015956
48	1.59708	0.947879	0.751964
49	2.86988	1.70396	1.35062
50	3.78228	2.24657	1.77919
51	4.33378	2.57516	2.03767
52	4.52389	2.68918	2.12606
53	4.3521	2.58808	2.04436
54	3.8179	2.2713	1.79258
55	2.92076	1.73827	1.37071
56	1.66019	0.988435	0.778753
57	0.0356319	0.0212129	0.0167104
58	1.62048	0.957934	0.788122
59	2.91205	1.72219	1.41556
60	3.83804	2.2708	1.86474
61	4.39787	2.60317	2.13565
62	4.591	2.71867	2.22829
63	4.41687	2.61669	2.14267
64	3.8749	2.29661	1.87878
65	2.96452	1.75781	1.43662
66	1.68515	0.999656	0.816199
67	0.0362019	0.0215094	0.017514
68	1.64652	0.971244	0.826695
69	2.95896	1.74623	1.48484
70	3.90003	2.30267	1.956
71	4.46911	2.63991	2.24017
72	4.66558	2.75727	2.33735
73	4.48883	2.65407	2.24754
74	3.93821	2.32962	1.97073
75	3.0131	1.78323	1.50693
76	1.71284	1.0142	0.856147
77	0.0368002	0.0218267	0.0183711
78	1.67535	0.987878	0.867906
79	3.01091	1.77628	1.55887
80	3.96869	2.3425	2.05351
81	4.54801	2.6858	2.35185
82	4.74819	2.80544	2.45387
83	4.56853	2.70066	2.35958
84	4.00833	2.37071	2.06897
85	3.0669	1.81484	1.58206
86	1.74351	1.03226	0.898826
87	0.0374623	0.0222198	0.019287
88	1.70721	1.00806	0.911999
89	3.06833	1.81272	1.63806
90	4.04458	2.39075	2.15784
91	4.63521	2.74135	2.47133
92	4.83947	2.8637	2.57854
93	4.65659	2.75697	2.47945
94	4.08581	2.42035	2.17408
95	3.12634	1.85299	1.66243
96	1.7774	1.05405	0.94449
97	0.0381937	0.0226927	0.0202668
98	1.74237	1.032	0.959242
99	3.13169	1.85591	1.72292
100	4.12832	2.44791	2.26962
101	4.73143	2.80711	2.59935
102	4.94019	2.93263	2.71211
103	4.75375	2.82356	2.60789
104	4.17128	2.479	2.28671
105	3.19191	1.89804	1.74855
106	1.81477	1.07977	0.993416
107	0.0390002	0.0232501	0.0213167
108	1.78113	1.0599	1.00993
109	3.20153	1.90624	1.81396
110	4.22061	2.51448	2.38956
111	4.83747	2.88368	2.73671
112	5.05118	3.01285	2.85543
113	4.86083	2.90103	2.74571
114	4.26547	2.54721	2.40755
115	3.26417	1.95042	1.84095
116	1.85596	1.10965	1.04591
117	0.0398889	0.023897	0.0224431
118	1.82383	1.09203	1.06441
119	3.27846	1.96416	1.91181
120	4.32227	2.59108	2.51845
121	4.95428	2.97174	2.88433
122	5.17345	3.10509	3.00945
123	4.97878	2.99006	2.89381
124	4.36923	2.62558	2.53741
125	3.34377	2.01058	1.94025
126	1.90133	1.14396	1.10233
127	0.0408676	0.024639	0.0236537
128	1.87085	1.12865	1.12305
129	3.36319	2.03018	2.01713
130	4.43426	2.67836	2.65719
131	5.08295	3.07206	3.04323
132	5.30814	3.21014	3.17525
133	5.10871	3.09143	3.05323
134	4.48353	2.71479	2.6772
135	3.43145	2.07904	2.04714
136	1.95131	1.18299	1.16306
137	0.0419455	0.0254825	0.0249568
138	1.92268	1.1701	1.18628
139	3.45657	2.10487	2.1307
140	4.55767	2.77708	2.8068
141	5.22474	3.18551	3.21458
142	5.45656	3.32891	3.35402
143	5.2519	3.20603	3.22514
144	4.60949	2.81561	2.82793
145	3.52808	2.15639	2.1624
146	2.00639	1.22709	1.22854
147	0.0431334	0.0264348	0.026362
148	1.97982	1.21672	1.25459
149	3.55955	2.18888	2.2534
150	4.69376	2.88812	2.96844
151	5.38112	3.31308	3.3997
152	5.62026	3.46245	3.54717
153	5.40982	3.33485	3.41087
154	4.74842	2.92893	2.99079
