# RSO 9: 40482, MMS 1, 0.862811, 301665
0	16.9654	12.7647	9.45338
1	15.1746	11.423	8.44829
2	11.9858	9.02707	6.66729
3	7.39564	5.57276	4.1104
4	1.40033	1.0557	0.777607
5	5.20974	3.95608	3.06308
6	10.4916	7.97096	6.16306
7	14.3571	10.9134	8.42625
8	16.8026	12.7788	9.85266
9	17.8243	13.5626	10.4423
10	17.4182	13.2603	10.1951
11	15.5805	11.8673	9.11117
12	12.3071	9.37877	7.19043
13	7.59435	5.79024	4.43291
14	1.43801	1.09694	0.838621
15	5.3659	4.13443	3.30487
16	10.7483	8.25447	6.64953
17	14.7307	11.3302	9.09138
18	17.2527	13.2832	10.6304
19	18.3103	14.1086	11.2665
20	17.899	13.8012	10.9999
21	16.0146	12.3561	9.83036
22	12.6527	9.76806	7.75801
23	7.80894	6.03211	4.78282
24	1.4789	1.14304	0.904816
25	5.52143	4.31504	3.56704
26	11.1208	8.69534	7.17705
27	15.2202	11.9067	9.8126
28	17.8152	13.9437	11.4737
29	18.901	14.801	12.1603
30	18.4729	14.473	11.8725
31	16.5262	12.9542	10.6102
32	13.056	10.2392	8.37345
33	8.0576	6.32228	5.16225
34	1.52594	1.19789	0.976596
35	5.70155	4.5302	3.85264
36	11.4844	9.12948	7.75167
37	15.7191	12.5019	10.5982
38	18.4004	14.6416	12.3923
39	19.5233	15.5427	13.134
40	19.0826	15.1991	12.8231
41	17.0729	13.6049	11.4597
42	13.4889	10.7541	9.04387
43	8.32539	6.64064	5.57556
44	1.57681	1.25832	1.05479
45	5.90098	4.7729	4.16441
46	11.887	9.61905	8.37897
47	16.2714	13.173	11.4559
48	19.0484	15.4284	13.3952
49	20.2125	16.3788	14.1968
50	19.7577	16.0176	13.8608
51	17.6783	14.3383	12.3871
52	13.9684	11.3345	9.77574
53	8.62202	6.99939	6.02676
54	1.63312	1.32637	1.14014
55	6.12226	5.04607	4.5058
56	12.3338	10.1701	9.06586
57	16.8843	13.9284	12.395
58	19.7677	16.3139	14.4933
59	20.9775	17.3197	15.3606
60	20.5072	16.9387	14.9971
61	18.3505	15.1636	13.4025
62	14.5008	11.9875	10.5771
63	8.95138	7.40301	6.52081
64	1.69562	1.4029	1.23361
65	6.36851	5.35334	4.88088
66	12.8311	10.79	9.82056
67	17.5667	14.7781	13.4269
68	20.5685	17.31	15.6998
69	21.8293	18.3781	16.6394
70	21.3419	17.9747	16.2455
71	19.0992	16.0919	14.5183
72	15.0938	12.722	11.4576
73	9.31835	7.85701	7.06365
74	1.76533	1.48905	1.3363
75	6.64358	5.69915	5.29456
76	13.3865	11.4875	10.6529
77	18.329	15.7341	14.5649
78	21.4631	18.4307	17.0304
79	22.781	19.5688	18.0496
80	22.2746	19.1402	17.6224
81	19.9359	17.1362	15.7488
82	15.7566	13.5482	12.4287
83	9.7285	8.36767	7.66232
84	1.84319	1.58586	1.44956
85	6.95191	6.08852	5.75271
86	14.0093	12.2729	11.5747
87	19.1838	16.8107	15.8252
88	22.4665	19.6928	18.5041
89	23.8486	20.9099	19.6115
90	23.3211	20.4529	19.1473
